Temps,Altitude,Vitesse verticale,Acceleration verticale,Vitesse totale,Acceleration totale,Position contre le vent,Position parallele au vent,Distance laterale,Direction laterale,Vitesse laterale,Acceleration laterale,Latitude,Longitude,Acceleration Gravitationnelle,Angle d'attaque,Taux de roulis,Taux de tangage,Taux d'embardee,Masse,Masse du propergol,Moment d'inertie longitudinale,Moment d'inertie rotatif,Emplacement du CP,Emplacement du CG,Calibres marge de stabilite,Mach number,Nombre de Reynolds,Poussee,Force de trainee,Coefficient de trainee,Coefficient de trainee axiale,Coefficient de trainee de friction,Coefficient de trainee de pression,Coefficient de trainee de base,Coefficient de force normale,Coefficient de moment de tangage,Coefficient de moment d'embardee ,Coefficient de force laterale ,Coefficient de moment de roulis ,Coefficient de forcage de roulis,Coefficient d'amortissement de roulis,Coefficient d'amortissement de tangage,Acceleration de Coriolis,Longueur de reference,Surface de reference,Orientation verticale ,Orientation laterale ,Vitesse de vent,Temperature de l'air,Pression atmospherique,Vitesse du son,Pas de simulation du temps,Temps de calcul 
0,0,0,-8.5116,0,8.5116,0,0,0,0,0,0,44.39,4.63,9.8049,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.0030304,289791,45,0,0.56443,0,0.38558,0.05885,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,-6.5873,999.98,327.31,0.01,3.075e-4
0.01,0,0,21.665,0,21.665,0,0,0,0,0,0,44.39,4.63,9.8049,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.003027,289463,1095,0,0.56453,0,0.38568,0.05885,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,-6.5873,999.98,327.31,0.01,3.986e-4
0.02,0.0010834,0.21668,51.524,0.21668,51.524,0,0,0,0,0,0,44.39,4.63,9.8049,77.65,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,0.0030952,295984,2133.8,3.1528e-4,0.5626,0.012367,0.38375,0.05885,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2582e-5,22,380.13,90,0,NaN,-6.5873,999.98,327.31,0.01,4.63e-4
0.03,0.0058269,0.73205,53.481,0.73205,53.481,0,0,0,0,0,0,44.39,4.63,9.8049,53.478,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.0037581,359381,2201.2,0.0083536,0.54633,0.22227,0.36748,0.05885,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6293e-5,22,380.13,90,0,NaN,-6.5873,999.98,327.31,0.01,5.265e-4
0.04,0.015822,1.2671,55.445,1.2671,55.445,0,0,0,0,0,0,44.39,4.63,9.8049,37.929,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.0049078,469317,2268.8,0.029565,0.5256,0.46127,0.34675,0.058851,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3205e-4,22,380.13,90,0,NaN,-6.5873,999.98,327.31,0.01,5.897e-4
0.05,0.031266,1.8217,57.409,1.8217,57.409,0,0,0,0,0,0,44.39,4.63,9.8049,28.431,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.006329,605229,2336.2,0.062002,0.50743,0.58168,0.32858,0.058851,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8985e-4,22,380.13,90,0,NaN,-6.5873,999.98,327.31,0.01,6.575e-4
0.06,0.052354,2.396,58.512,2.396,58.512,0,0,0,0,0,0,44.39,4.63,9.8049,22.364,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.0079157,756952,2373.8,0.10365,0.49261,0.62163,0.31375,0.058851,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.497e-4,22,380.13,90,0,NaN,-6.5874,999.98,327.31,0.01,7.218e-4
0.07,0.07924,2.9813,58.752,2.9813,58.752,0,0,0,0,0,0,44.39,4.63,9.8049,18.289,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.0095932,917366,2381.2,0.15274,0.48067,0.62373,0.3018,0.058852,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1071e-4,22,380.13,90,0,NaN,-6.5874,999.98,327.31,0.01,7.851e-4
0.08,0.11199,3.569,58.992,3.569,58.992,0,0,0,0,0,0,44.39,4.63,9.8049,15.427,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.011312,1081709,2388.8,0.20731,0.47096,0.60885,0.29209,0.058853,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.7196e-4,22,380.13,90,0,NaN,-6.5875,999.97,327.31,0.01,8.478e-4
0.09,0.15063,4.1592,59.233,4.1592,59.233,0,0,0,0,0,0,44.39,4.63,9.8049,13.316,0,0,0,34705,6989.2,33.036,0.41412,NaN,260.83,NaN,0.013058,1248722,2396.2,0.26545,0.46288,0.58501,0.28401,0.058854,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.3346e-4,22,380.13,90,0,NaN,-6.5876,999.97,327.31,0.01,9.112e-4
