Temps,Altitude,Vitesse verticale,Acceleration verticale,Vitesse totale,Acceleration totale,Position contre le vent,Position parallele au vent,Distance laterale,Direction laterale,Vitesse laterale,Acceleration laterale,Latitude,Longitude,Acceleration Gravitationnelle,Angle d'attaque,Taux de roulis,Taux de tangage,Taux d'embardee,Masse,Masse du propergol,Moment d'inertie longitudinale,Moment d'inertie rotatif,Emplacement du CP,Emplacement du CG,Calibres marge de stabilite,Mach number,Nombre de Reynolds,Poussee,Force de trainee,Coefficient de trainee,Coefficient de trainee axiale,Coefficient de trainee de friction,Coefficient de trainee de pression,Coefficient de trainee de base,Coefficient de force normale,Coefficient de moment de tangage,Coefficient de moment d'embardee ,Coefficient de force laterale ,Coefficient de moment de roulis ,Coefficient de forcage de roulis,Coefficient d'amortissement de roulis,Coefficient d'amortissement de tangage,Acceleration de Coriolis,Longueur de reference,Surface de reference,Orientation verticale ,Orientation laterale ,Vitesse de vent,Temperature de l'air,Pression atmospherique,Vitesse du son,Pas de simulation du temps,Temps de calcul 
0,0,0,-8.5123,0,8.5123,0,0,0,0,0,0,46.93,1.25,9.8056,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.0155,1370923,45,0,0.45781,0,0.27893,0.058855,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,1.292,960.19,332.08,0.01,3.208e-4
0.01,0,0,21.664,0,21.664,0,0,0,0,0,0,46.93,1.25,9.8056,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.015645,1383682,1095,0,0.45732,0,0.27843,0.058855,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,1.292,960.19,332.08,0.01,3.895e-4
0.02,0.0010833,0.21667,51.524,0.21667,51.524,0,0,0,0,0,0,46.93,1.25,9.8056,87.634,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,0.015802,1397632,2133.8,5.0358e-5,0.45678,7.8939e-5,0.2779,0.058856,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1579e-5,22,380.13,90,0,NaN,1.292,960.19,332.08,0.01,4.491e-4
0.03,0.0058267,0.73204,53.481,0.73204,53.481,0,0,0,0,0,0,46.93,1.25,9.8056,82.123,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.016085,1422622,2201.2,0.0018091,0.45584,0.0027371,0.27695,0.058856,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2907e-5,22,380.13,90,0,NaN,1.292,960.19,332.08,0.01,5.248e-4
0.04,0.015822,1.267,55.445,1.267,55.445,0,0,0,0,0,0,46.93,1.25,9.8056,76.65,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.016524,1461451,2268.8,0.0086988,0.45442,0.012471,0.27553,0.058856,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2619e-4,22,380.13,90,0,NaN,1.292,960.19,332.08,0.01,6.171e-4
0.05,0.031265,1.8217,57.41,1.8217,57.41,0,0,0,0,0,0,46.93,1.25,9.8056,71.316,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.017124,1514530,2336.2,0.023883,0.45255,0.031882,0.27366,0.058856,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8143e-4,22,380.13,90,0,NaN,1.2919,960.19,332.08,0.01,6.958e-4
0.06,0.052353,2.396,58.512,2.396,58.512,0,0,0,0,0,0,46.93,1.25,9.8056,66.021,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.017753,1570203,2373.8,0.050404,0.45068,0.062597,0.27178,0.058857,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3863e-4,22,380.13,90,0,NaN,1.2919,960.19,332.08,0.01,7.547e-4
0.07,0.079239,2.9813,58.753,2.9813,58.753,0,0,0,0,0,0,46.93,1.25,9.8056,61.037,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.01854,1639731,2381.2,0.089831,0.44846,0.1023,0.26956,0.058858,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9692e-4,22,380.13,90,0,NaN,1.2918,960.19,332.08,0.01,8.121e-4
0.08,0.11199,3.569,58.994,3.569,58.994,0,0,0,0,0,0,46.93,1.25,9.8056,56.472,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.019458,1720965,2388.8,0.14247,0.44602,0.1473,0.26711,0.058858,0.12005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5546e-4,22,380.13,90,0,NaN,1.2917,960.19,332.08,0.01,9.031e-4
0.09,0.15063,4.1592,59.234,4.1592,59.234,0,0,0,0,0,0,46.93,1.25,9.8056,52.326,0,0,0,34705,6989.2,33.036,0.41412,NaN,260.83,NaN,0.020493,1812497,2396.2,0.20843,0.44344,0.19427,0.26453,0.058859,0.12005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.1423e-4,22,380.13,90,0,NaN,1.2916,960.18,332.08,0.01,9.624e-4
0.1,0.19519,4.7517,59.194,4.7517,59.194,0,0,0,0,0,0,46.93,1.25,9.8056,48.582,0,0,0,34692,6975.8,33.025,0.41406,NaN,260.79,NaN,0.02163,1913008,2394,0.28743,0.44079,0.24049,0.26187,0.05886,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7325e-4,22,380.13,90,0,NaN,1.2915,960.18,332.08,0.01,0.0010235
0.11,0.24566,5.3439,58.871,5.3439,58.871,0,0,0,0,0,0,46.93,1.25,9.8056,45.27,0,0,0,34679,6962.6,33.015,0.41401,NaN,260.76,NaN,0.022865,2022315,2382,0.37833,0.43811,0.28325,0.25918,0.058862,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3222e-4,22,380.13,90,0,NaN,1.2914,960.18,332.08,0.01,0.0010832
0.12,0.30205,5.9328,58.548,5.9328,58.548,0,0,0,0,0,0,46.93,1.25,9.8056,42.321,0,0,0,34665,6949.5,33.004,0.41396,NaN,260.73,NaN,0.024163,2137041,2370,0.48007,0.43548,0.32187,0.25654,0.058863,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9087e-4,22,380.13,90,0,NaN,1.2912,960.18,332.08,0.01,0.0011432
0.13,0.3643,6.5185,58.225,6.5185,58.225,0,0,0,0,0,0,46.93,1.25,9.8056,39.693,0,0,0,34652,6936.4,32.994,0.4139,NaN,260.69,NaN,0.02551,2256179,2358,0.5918,0.43294,0.35598,0.25399,0.058864,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.492e-4,22,380.13,90,0,NaN,1.2911,960.17,332.08,0.01,0.0012027
0.14,0.4324,7.1009,57.9,7.1009,57.9,0,0,0,0,0,0,46.93,1.25,9.8056,37.346,0,0,0,34639,6923.2,32.983,0.41385,NaN,260.66,NaN,0.026897,2378895,2346,0.71269,0.4305,0.38561,0.25154,0.058866,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0721e-4,22,380.13,90,0,NaN,1.2909,960.17,332.08,0.01,0.001262
0.15,0.50631,7.6801,57.576,7.6801,57.576,0,0,0,0,0,0,46.93,1.25,9.8056,35.244,0,0,0,34626,6910.1,32.973,0.4138,NaN,260.63,NaN,0.028318,2504503,2334,0.84199,0.42816,0.41102,0.24919,0.058868,0.1201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.649e-4,22,380.13,90,0,NaN,1.2907,960.16,332.08,0.01,0.0013226
0.16,0.58599,8.2561,57.251,8.2561,57.251,0,0,0,0,0,0,46.93,1.25,9.8056,33.238,0,0,0,34613,6897,32.962,0.41374,NaN,260.59,NaN,0.029725,2628926,2322,0.97977,0.42599,0.43407,0.24701,0.058869,0.12011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2226e-4,22,380.13,90,0,NaN,1.2905,960.16,332.08,0.01,0.0014868
0.17,0.67141,8.8288,56.925,8.8288,56.925,0,0,0,0,0,0,46.93,1.25,9.8056,31.426,0,0,0,34600,6883.9,32.952,0.41369,NaN,260.56,NaN,0.031156,2755537,2310,1.1245,0.42391,0.45347,0.24492,0.058871,0.12013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.793e-4,22,380.13,90,0,NaN,1.2903,960.16,332.08,0.01,0.0015737
0.18,0.76255,9.3982,56.599,9.3982,56.599,0,0,0,0,0,0,46.93,1.25,9.8056,29.782,0,0,0,34587,6870.8,32.941,0.41364,NaN,260.53,NaN,0.032608,2883907,2298,1.2756,0.42193,0.46961,0.24292,0.058873,0.12014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.3601e-4,22,380.13,90,0,NaN,1.29,960.15,332.08,0.01,0.0016364
0.19,0.85936,9.9644,56.273,9.9644,56.273,0,0,0,0,0,0,46.93,1.25,9.8056,28.288,0,0,0,34574,6857.7,32.931,0.41358,NaN,260.49,NaN,0.034075,3013679,2286,1.4324,0.42003,0.48292,0.241,0.058875,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.924e-4,22,380.13,90,0,NaN,1.2898,960.15,332.08,0.01,0.0016969
0.2,0.96182,10.527,56.043,10.527,56.043,0,0,0,0,0,0,46.93,1.25,9.8056,26.925,0,0,0,34561,6844.5,32.92,0.41353,NaN,260.46,NaN,0.035555,3144554,2277.4,1.5946,0.41822,0.49376,0.23918,0.058878,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010485,22,380.13,90,0,NaN,1.2895,960.14,332.08,0.01,0.0017572
0.21,1.0699,11.088,55.911,11.088,55.911,0,0,0,0,0,0,46.93,1.25,9.8056,26.186,0,0,0,34548,6831.7,32.91,0.41348,NaN,260.43,NaN,0.037208,3290711,2272.1,1.7633,0.41679,0.49859,0.23773,0.05888,0.12018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011043,22,380.13,90,0,NaN,1.2892,960.13,332.08,0.01,0.0018169
