Temps,Altitude,Vitesse verticale,Acceleration verticale,Vitesse totale,Acceleration totale,Position contre le vent,Position parallele au vent,Distance laterale,Direction laterale,Vitesse laterale,Acceleration laterale,Latitude,Longitude,Acceleration Gravitationnelle,Angle d'attaque,Taux de roulis,Taux de tangage,Taux d'embardee,Masse,Masse du propergol,Moment d'inertie longitudinale,Moment d'inertie rotatif,Emplacement du CP,Emplacement du CG,Calibres marge de stabilite,Mach number,Nombre de Reynolds,Poussee,Force de trainee,Coefficient de trainee,Coefficient de trainee axiale,Coefficient de trainee de friction,Coefficient de trainee de pression,Coefficient de trainee de base,Coefficient de force normale,Coefficient de moment de tangage,Coefficient de moment d'embardee ,Coefficient de force laterale ,Coefficient de moment de roulis ,Coefficient de forcage de roulis,Coefficient d'amortissement de roulis,Coefficient d'amortissement de tangage,Acceleration de Coriolis,Longueur de reference,Surface de reference,Orientation verticale ,Orientation laterale ,Vitesse de vent,Temperature de l'air,Pression atmospherique,Vitesse du son,Pas de simulation du temps,Temps de calcul 
0,0,0,-8.5158,0,8.5158,0,0,0,0,0,0,48.79,0.3,9.8091,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.0084742,663951,45,0,0.50118,0,0.32232,0.058852,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,28.081,958.41,348.32,0.01,4.03e-4
0.01,0,0,21.661,0,21.661,0,0,0,0,0,0,48.79,0.3,9.8091,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.0084482,661913,1095,0,0.50138,0,0.32252,0.058852,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,28.081,958.41,348.32,0.01,4.793e-4
0.02,0.0010831,0.21663,51.52,0.21663,51.52,0,0,0,0,0,0,48.79,0.3,9.8091,85.777,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,0.0084451,661671,2133.8,8.8044e-5,0.50141,4.83e-4,0.32255,0.058852,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0815e-5,22,380.13,90,0,NaN,28.081,958.41,348.32,0.01,5.521e-4
0.03,0.005826,0.73197,53.477,0.73197,53.477,0,0,0,0,0,0,48.79,0.3,9.8091,75.948,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.0086552,678128,2201.2,0.0030365,0.49977,0.015859,0.32091,0.058852,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0331e-5,22,380.13,90,0,NaN,28.081,958.41,348.32,0.01,6.337e-4
0.04,0.01582,1.2669,55.441,1.2669,55.441,0,0,0,0,0,0,48.79,0.3,9.8091,66.512,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.0091263,715042,2268.8,0.013883,0.49629,0.065216,0.31743,0.058852,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2173e-4,22,380.13,90,0,NaN,28.081,958.41,348.32,0.01,7.257e-4
0.05,0.031262,1.8215,57.406,1.8215,57.406,0,0,0,0,0,0,48.79,0.3,9.8091,57.923,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.0098475,771544,2336.2,0.036024,0.4914,0.14534,0.31253,0.058852,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7502e-4,22,380.13,90,0,NaN,28.081,958.41,348.32,0.01,8.286e-4
0.06,0.052349,2.3958,58.508,2.3958,58.508,0,0,0,0,0,0,48.79,0.3,9.8091,50.61,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.010839,849208,2373.8,0.070879,0.48539,0.23606,0.30652,0.058853,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.302e-4,22,380.13,90,0,NaN,28.08,958.4,348.32,0.01,8.903e-4
0.07,0.079233,2.9811,58.748,2.9811,58.748,0,0,0,0,0,0,48.79,0.3,9.8091,44.496,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.011998,940071,2381.2,0.11825,0.4792,0.32138,0.30033,0.058853,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8643e-4,22,380.13,90,0,NaN,28.08,958.4,348.32,0.01,9.5e-4
0.08,0.11198,3.5688,58.989,3.5688,58.989,0,0,0,0,0,0,48.79,0.3,9.8091,39.486,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.013276,1040123,2388.8,0.17667,0.47323,0.3922,0.29436,0.058854,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.429e-4,22,380.13,90,0,NaN,28.08,958.4,348.32,0.01,0.0010354
0.09,0.15062,4.1589,59.23,4.1589,59.23,0,0,0,0,0,0,48.79,0.3,9.8091,35.365,0,0,0,34705,6989.2,33.036,0.41412,NaN,260.83,NaN,0.014642,1147151,2396.2,0.24502,0.46762,0.44719,0.28874,0.058855,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.996e-4,22,380.13,90,0,NaN,28.08,958.4,348.32,0.01,0.0011241
0.1,0.19517,4.7514,59.189,4.7514,59.189,0,0,0,0,0,0,48.79,0.3,9.8091,31.948,0,0,0,34692,6975.8,33.025,0.41406,NaN,260.79,NaN,0.016076,1259547,2394,0.32236,0.46242,0.48802,0.28353,0.058856,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.5653e-4,22,380.13,90,0,NaN,28.08,958.39,348.32,0.01,0.0012463
