Temps,Altitude,Vitesse verticale,Acceleration verticale,Vitesse totale,Acceleration totale,Position contre le vent,Position parallele au vent,Distance laterale,Direction laterale,Vitesse laterale,Acceleration laterale,Latitude,Longitude,Acceleration Gravitationnelle,Angle d'attaque,Taux de roulis,Taux de tangage,Taux d'embardee,Masse,Masse du propergol,Moment d'inertie longitudinale,Moment d'inertie rotatif,Emplacement du CP,Emplacement du CG,Calibres marge de stabilite,Mach number,Nombre de Reynolds,Poussee,Force de trainee,Coefficient de trainee,Coefficient de trainee axiale,Coefficient de trainee de friction,Coefficient de trainee de pression,Coefficient de trainee de base,Coefficient de force normale,Coefficient de moment de tangage,Coefficient de moment d'embardee ,Coefficient de force laterale ,Coefficient de moment de roulis ,Coefficient de forcage de roulis,Coefficient d'amortissement de roulis,Coefficient d'amortissement de tangage,Acceleration de Coriolis,Longueur de reference,Surface de reference,Orientation verticale ,Orientation laterale ,Vitesse de vent,Temperature de l'air,Pression atmospherique,Vitesse du son,Pas de simulation du temps,Temps de calcul 
0,0,0,-8.5125,0,8.5125,0,0,0,0,0,0,47.58,1.26,9.8058,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.015522,1408142,45,0,0.45638,0,0.2775,0.058855,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,-0.46698,976.75,331.02,0.01,2.697e-4
0.01,0,0,21.664,0,21.664,0,0,0,0,0,0,47.58,1.26,9.8058,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.015737,1427566,1095,0,0.45566,0,0.27677,0.058855,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,-0.46698,976.75,331.02,0.01,3.58e-4
0.02,0.0010833,0.21667,51.523,0.21667,51.523,0,0,0,0,0,0,47.58,1.26,9.8058,87.65,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,0.015964,1448208,2133.8,5.0994e-5,0.4549,7.6995e-5,0.27601,0.058856,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1316e-5,22,380.13,90,0,NaN,-0.46698,976.75,331.02,0.01,4.171e-4
0.03,0.0058267,0.73204,53.48,0.73204,53.48,0,0,0,0,0,0,47.58,1.26,9.8058,82.21,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.016315,1480074,2201.2,0.0018249,0.45375,0.002638,0.27486,0.058856,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2017e-5,22,380.13,90,0,NaN,-0.46699,976.75,331.02,0.01,4.747e-4
0.04,0.015822,1.267,55.444,1.267,55.444,0,0,0,0,0,0,47.58,1.26,9.8058,76.846,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.01682,1525873,2268.8,0.0087469,0.45216,0.011897,0.27327,0.058856,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2465e-4,22,380.13,90,0,NaN,-0.467,976.75,331.02,0.01,5.316e-4
0.05,0.031265,1.8217,57.409,1.8217,57.409,0,0,0,0,0,0,47.58,1.26,9.8058,71.651,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.017482,1585892,2336.2,0.023958,0.45017,0.030165,0.27127,0.058857,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7921e-4,22,380.13,90,0,NaN,-0.46702,976.75,331.02,0.01,5.973e-4
0.06,0.052353,2.396,58.512,2.396,58.512,0,0,0,0,0,0,47.58,1.26,9.8058,66.356,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.018048,1637230,2373.8,0.050789,0.44854,0.060001,0.26964,0.058857,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3571e-4,22,380.13,90,0,NaN,-0.46705,976.74,331.02,0.01,6.555e-4
0.07,0.079239,2.9813,58.752,2.9813,58.752,0,0,0,0,0,0,47.58,1.26,9.8058,61.332,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.018774,1703093,2381.2,0.090874,0.44654,0.099214,0.26764,0.058858,0.12005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.933e-4,22,380.13,90,0,NaN,-0.46708,976.74,331.02,0.01,7.127e-4
0.08,0.11199,3.569,58.993,3.569,58.993,0,0,0,0,0,0,47.58,1.26,9.8058,56.697,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.019637,1781389,2388.8,0.14461,0.44429,0.14431,0.26539,0.058859,0.12005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5112e-4,22,380.13,90,0,NaN,-0.46712,976.74,331.02,0.01,7.715e-4
0.09,0.15063,4.1592,59.234,4.1592,59.234,0,0,0,0,0,0,47.58,1.26,9.8058,52.461,0,0,0,34705,6989.2,33.036,0.41412,NaN,260.83,NaN,0.020622,1870725,2396.2,0.21213,0.44188,0.19195,0.26297,0.058859,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0918e-4,22,380.13,90,0,NaN,-0.46716,976.74,331.02,0.01,8.307e-4
0.1,0.19519,4.7517,59.193,4.7517,59.193,0,0,0,0,0,0,47.58,1.26,9.8058,48.616,0,0,0,34692,6975.8,33.025,0.41406,NaN,260.79,NaN,0.021713,1969764,2394,0.29318,0.43937,0.23928,0.26045,0.05886,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.6747e-4,22,380.13,90,0,NaN,-0.46721,976.74,331.02,0.01,9.094e-4
0.11,0.24566,5.3439,58.871,5.3439,58.871,0,0,0,0,0,0,47.58,1.26,9.8058,45.397,0,0,0,34679,6962.6,33.015,0.41401,NaN,260.76,NaN,0.02299,2085605,2382,0.3854,0.43663,0.28058,0.2577,0.058862,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.2573e-4,22,380.13,90,0,NaN,-0.46727,976.74,331.02,0.01,0.0010181
0.12,0.30205,5.9328,58.548,5.9328,58.548,0,0,0,0,0,0,47.58,1.26,9.8058,42.54,0,0,0,34665,6949.5,33.004,0.41396,NaN,260.73,NaN,0.024325,2206674,2370,0.48861,0.43397,0.31775,0.25503,0.058863,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8366e-4,22,380.13,90,0,NaN,-0.46734,976.74,331.02,0.01,0.0010777
0.13,0.3643,6.5184,58.224,6.5184,58.224,0,0,0,0,0,0,47.58,1.26,9.8058,40,0,0,0,34652,6936.4,32.994,0.4139,NaN,260.69,NaN,0.025706,2331973,2358,0.60199,0.43141,0.35055,0.25246,0.058865,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4128e-4,22,380.13,90,0,NaN,-0.46741,976.74,331.02,0.01,0.001137
0.14,0.4324,7.1009,57.9,7.1009,57.9,0,0,0,0,0,0,47.58,1.26,9.8058,37.735,0,0,0,34639,6923.2,32.983,0.41385,NaN,260.66,NaN,0.027125,2460681,2346,0.72475,0.42896,0.37904,0.24999,0.058866,0.1201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.9858e-4,22,380.13,90,0,NaN,-0.4675,976.73,331.02,0.01,0.0011958
0.15,0.5063,7.6801,57.575,7.6801,57.575,0,0,0,0,0,0,47.58,1.26,9.8058,35.711,0,0,0,34626,6910.1,32.973,0.4138,NaN,260.63,NaN,0.028574,2592124,2334,0.8562,0.42661,0.40352,0.24764,0.058868,0.12011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.5556e-4,22,380.13,90,0,NaN,-0.46758,976.73,331.02,0.01,0.0012554
0.16,0.58598,8.256,57.25,8.256,57.25,0,0,0,0,0,0,47.58,1.26,9.8058,33.767,0,0,0,34613,6897,32.962,0.41374,NaN,260.59,NaN,0.030003,2721735,2322,0.99655,0.42445,0.426,0.24546,0.05887,0.12012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1222e-4,22,380.13,90,0,NaN,-0.46768,976.73,331.02,0.01,0.0013143
0.17,0.67141,8.8287,56.924,8.8287,56.924,0,0,0,0,0,0,47.58,1.26,9.8058,32.012,0,0,0,34600,6883.9,32.952,0.41369,NaN,260.56,NaN,0.031455,2853432,2310,1.1442,0.42238,0.44502,0.24338,0.058872,0.12013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.6856e-4,22,380.13,90,0,NaN,-0.46778,976.73,331.02,0.01,0.0013729
0.18,0.76254,9.3981,56.598,9.3981,56.598,0,0,0,0,0,0,47.58,1.26,9.8058,30.422,0,0,0,34587,6870.8,32.941,0.41364,NaN,260.53,NaN,0.032925,2986798,2298,1.2986,0.42041,0.46098,0.24139,0.058874,0.12014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.2458e-4,22,380.13,90,0,NaN,-0.46789,976.73,331.02,0.01,0.0014321
0.19,0.85935,9.9643,56.272,9.9643,56.272,0,0,0,0,0,0,47.58,1.26,9.8058,28.977,0,0,0,34574,6857.7,32.931,0.41358,NaN,260.49,NaN,0.03441,3121485,2286,1.4592,0.41853,0.47425,0.2395,0.058876,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8028e-4,22,380.13,90,0,NaN,-0.468,976.72,331.02,0.01,0.0014909
0.2,0.96181,10.527,56.042,10.527,56.042,0,0,0,0,0,0,47.58,1.26,9.8058,27.659,0,0,0,34561,6844.5,32.92,0.41353,NaN,260.46,NaN,0.035906,3257199,2277.4,1.6258,0.41678,0.48526,0.23774,0.058878,0.12017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010357,22,380.13,90,0,NaN,-0.46812,976.72,331.02,0.01,0.0015498
