Temps,Altitude,Vitesse verticale,Acceleration verticale,Vitesse totale,Acceleration totale,Position contre le vent,Position parallele au vent,Distance laterale,Direction laterale,Vitesse laterale,Acceleration laterale,Latitude,Longitude,Acceleration Gravitationnelle,Angle d'attaque,Taux de roulis,Taux de tangage,Taux d'embardee,Masse,Masse du propergol,Moment d'inertie longitudinale,Moment d'inertie rotatif,Emplacement du CP,Emplacement du CG,Calibres marge de stabilite,Mach number,Nombre de Reynolds,Poussee,Force de trainee,Coefficient de trainee,Coefficient de trainee axiale,Coefficient de trainee de friction,Coefficient de trainee de pression,Coefficient de trainee de base,Coefficient de force normale,Coefficient de moment de tangage,Coefficient de moment d'embardee ,Coefficient de force laterale ,Coefficient de moment de roulis ,Coefficient de forcage de roulis,Coefficient d'amortissement de roulis,Coefficient d'amortissement de tangage,Acceleration de Coriolis,Longueur de reference,Surface de reference,Orientation verticale ,Orientation laterale ,Vitesse de vent,Temperature de l'air,Pression atmospherique,Vitesse du son,Pas de simulation du temps,Temps de calcul 
0,0,0,-8.5139,0,8.5139,0,0,0,0,0,0,47.73,2.84,9.8071,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.014556,1232692,45,0,0.4636,0,0.28472,0.058855,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,22.97,1013.5,345.22,0.01,2.36e-4
0.01,0,0,21.663,0,21.663,0,0,0,0,0,0,47.73,2.84,9.8071,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.014496,1227601,1095,0,0.46383,0,0.28495,0.058855,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,22.97,1013.5,345.22,0.01,3.095e-4
0.02,0.0010832,0.21665,51.522,0.21665,51.522,0,0,0,0,0,0,47.73,2.84,9.8071,87.511,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,0.014449,1223666,2133.8,5.2573e-5,0.46401,9.3235e-5,0.28513,0.058855,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1253e-5,22,380.13,90,0,NaN,22.97,1013.5,345.22,0.01,3.734e-4
0.03,0.0058264,0.73201,53.479,0.73201,53.479,0,0,0,0,0,0,47.73,2.84,9.8071,81.609,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.014531,1230594,2201.2,0.0019082,0.4637,0.0033461,0.28481,0.058855,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1808e-5,22,380.13,90,0,NaN,22.97,1013.5,345.22,0.01,4.358e-4
0.04,0.015821,1.267,55.443,1.267,55.443,0,0,0,0,0,0,47.73,2.84,9.8071,75.62,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.014778,1251540,2268.8,0.0092461,0.46277,0.015675,0.28388,0.058855,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2429e-4,22,380.13,90,0,NaN,22.97,1013.5,345.22,0.01,4.985e-4
0.05,0.031264,1.8216,57.408,1.8216,57.408,0,0,0,0,0,0,47.73,2.84,9.8071,69.687,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.0152,1287294,2336.2,0.025515,0.46122,0.040887,0.28234,0.058855,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.787e-4,22,380.13,90,0,NaN,22.97,1013.5,345.22,0.01,7.099e-4
0.06,0.052351,2.3959,58.511,2.3959,58.511,0,0,0,0,0,0,47.73,2.84,9.8071,64.14,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.015912,1347541,2373.8,0.053247,0.45874,0.077867,0.27985,0.058856,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3503e-4,22,380.13,90,0,NaN,22.97,1013.5,345.22,0.01,7.798e-4
0.07,0.079237,2.9812,58.751,2.9812,58.751,0,0,0,0,0,0,47.73,2.84,9.8071,59.017,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.016775,1420673,2381.2,0.093912,0.45592,0.12356,0.27702,0.058856,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9245e-4,22,380.13,90,0,NaN,22.97,1013.5,345.22,0.01,8.434e-4
0.08,0.11199,3.5689,58.992,3.5689,58.992,0,0,0,0,0,0,47.73,2.84,9.8071,54.409,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.017763,1504355,2388.8,0.14755,0.45291,0.17313,0.27401,0.058857,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.501e-4,22,380.13,90,0,NaN,22.97,1013.5,345.22,0.01,9.069e-4
0.09,0.15063,4.1591,59.233,4.1591,59.233,0,0,0,0,0,0,47.73,2.84,9.8071,50.294,0,0,0,34705,6989.2,33.036,0.41412,NaN,260.83,NaN,0.018858,1597089,2396.2,0.21405,0.44981,0.22284,0.27091,0.058858,0.12005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0799e-4,22,380.13,90,0,NaN,22.97,1013.5,345.22,0.01,9.709e-4
