Temps,Altitude,Vitesse verticale,Acceleration verticale,Vitesse totale,Acceleration totale,Position contre le vent,Position parallele au vent,Distance laterale,Direction laterale,Vitesse laterale,Acceleration laterale,Latitude,Longitude,Acceleration Gravitationnelle,Angle d'attaque,Taux de roulis,Taux de tangage,Taux d'embardee,Masse,Masse du propergol,Moment d'inertie longitudinale,Moment d'inertie rotatif,Emplacement du CP,Emplacement du CG,Calibres marge de stabilite,Mach number,Nombre de Reynolds,Poussee,Force de trainee,Coefficient de trainee,Coefficient de trainee axiale,Coefficient de trainee de friction,Coefficient de trainee de pression,Coefficient de trainee de base,Coefficient de force normale,Coefficient de moment de tangage,Coefficient de moment d'embardee ,Coefficient de force laterale ,Coefficient de moment de roulis ,Coefficient de forcage de roulis,Coefficient d'amortissement de roulis,Coefficient d'amortissement de tangage,Acceleration de Coriolis,Longueur de reference,Surface de reference,Orientation verticale ,Orientation laterale ,Vitesse de vent,Temperature de l'air,Pression atmospherique,Vitesse du son,Pas de simulation du temps,Temps de calcul 
0,0,0,-8.5134,0,8.5134,0,0,0,0,0,0,46.83,4.28,9.8067,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.016046,1468104,45,0,0.45418,0,0.27529,0.058856,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,8.4375,1026.6,336.41,0.01,4.091e-4
0.01,0,0,21.663,0,21.663,0,0,0,0,0,0,46.83,4.28,9.8067,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.015963,1460478,1095,0,0.45445,0,0.27556,0.058856,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,8.4375,1026.6,336.41,0.01,5.335e-4
0.02,0.0010833,0.21666,51.522,0.21666,51.522,0,0,0,0,0,0,46.83,4.28,9.8067,87.678,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,0.015893,1454046,2133.8,5.1283e-5,0.45468,7.4319e-5,0.2758,0.058856,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1618e-5,22,380.13,90,0,NaN,8.4375,1026.6,336.41,0.01,5.928e-4
0.03,0.0058265,0.73202,53.479,0.73202,53.479,0,0,0,0,0,0,46.83,4.28,9.8067,82.157,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.015945,1458873,2201.2,0.0018721,0.45451,0.0026951,0.27562,0.058856,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3041e-5,22,380.13,90,0,NaN,8.4375,1026.6,336.41,0.01,6.784e-4
0.04,0.015821,1.267,55.443,1.267,55.443,0,0,0,0,0,0,46.83,4.28,9.8067,76.521,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.016158,1478319,2268.8,0.0091284,0.45381,0.012798,0.27492,0.058856,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2642e-4,22,380.13,90,0,NaN,8.4375,1026.6,336.41,0.01,7.721e-4
0.05,0.031264,1.8216,57.408,1.8216,57.408,0,0,0,0,0,0,46.83,4.28,9.8067,70.891,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.016541,1513360,2336.2,0.025358,0.45259,0.033925,0.2737,0.058856,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8176e-4,22,380.13,90,0,NaN,8.4375,1026.6,336.41,0.01,8.724e-4
0.06,0.052352,2.3959,58.511,2.3959,58.511,0,0,0,0,0,0,46.83,4.28,9.8067,65.078,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.016902,1546361,2373.8,0.054234,0.45147,0.069492,0.27258,0.058856,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3906e-4,22,380.13,90,0,NaN,8.4374,1026.6,336.41,0.01,9.319e-4
0.07,0.079237,2.9812,58.751,2.9812,58.751,0,0,0,0,0,0,46.83,4.28,9.8067,59.47,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.017445,1596048,2381.2,0.09764,0.44984,0.11744,0.27094,0.058857,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9747e-4,22,380.13,90,0,NaN,8.4374,1026.6,336.41,0.01,0.0010028
0.08,0.11199,3.569,58.992,3.569,58.992,0,0,0,0,0,0,46.83,4.28,9.8067,54.228,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.018148,1660416,2388.8,0.15595,0.44782,0.17331,0.26892,0.058857,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5611e-4,22,380.13,90,0,NaN,8.4373,1026.6,336.41,0.01,0.0010606
0.09,0.15063,4.1591,59.233,4.1591,59.233,0,0,0,0,0,0,46.83,4.28,9.8067,49.397,0,0,0,34705,6989.2,33.036,0.41412,NaN,260.83,NaN,0.018996,1738014,2396.2,0.22906,0.44552,0.23234,0.26662,0.058858,0.12005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.1499e-4,22,380.13,90,0,NaN,8.4373,1026.6,336.41,0.01,0.0011416
0.1,0.19518,4.7516,59.192,4.7516,59.192,0,0,0,0,0,0,46.83,4.28,9.8067,44.993,0,0,0,34692,6975.8,33.025,0.41406,NaN,260.79,NaN,0.019973,1827329,2394,0.31631,0.44303,0.29024,0.26412,0.058859,0.12005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7412e-4,22,380.13,90,0,NaN,8.4372,1026.6,336.41,0.01,0.001215
0.11,0.24566,5.3437,58.869,5.3437,58.869,0,0,0,0,0,0,46.83,4.28,9.8067,41.946,0,0,0,34679,6962.6,33.015,0.41401,NaN,260.76,NaN,0.021357,1953961,2382,0.41151,0.43976,0.33024,0.26084,0.05886,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.332e-4,22,380.13,90,0,NaN,8.4372,1026.6,336.41,0.01,0.0012977
0.12,0.30204,5.9326,58.546,5.9326,58.546,0,0,0,0,0,0,46.83,4.28,9.8067,39.292,0,0,0,34665,6949.5,33.004,0.41396,NaN,260.73,NaN,0.022786,2084759,2370,0.51711,0.43665,0.36455,0.25772,0.058861,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9196e-4,22,380.13,90,0,NaN,8.4371,1026.6,336.41,0.01,0.0013897
0.13,0.36429,6.5183,58.222,6.5183,58.222,0,0,0,0,0,0,46.83,4.28,9.8067,36.969,0,0,0,34652,6936.4,32.994,0.4139,NaN,260.69,NaN,0.024251,2218796,2358,0.63233,0.43372,0.39354,0.25478,0.058863,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.504e-4,22,380.13,90,0,NaN,8.437,1026.6,336.41,0.01,0.0014765
0.14,0.43239,7.1007,57.898,7.1007,57.898,0,0,0,0,0,0,46.83,4.28,9.8067,34.926,0,0,0,34639,6923.2,32.983,0.41385,NaN,260.66,NaN,0.025744,2355338,2346,0.75646,0.43095,0.4178,0.252,0.058865,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0851e-4,22,380.13,90,0,NaN,8.4369,1026.6,336.41,0.01,0.0015756
0.15,0.50629,7.6799,57.573,7.6799,57.573,0,0,0,0,0,0,46.83,4.28,9.8067,33.12,0,0,0,34626,6910.1,32.973,0.4138,NaN,260.63,NaN,0.027257,2493806,2334,0.88888,0.42835,0.43793,0.24939,0.058866,0.1201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.663e-4,22,380.13,90,0,NaN,8.4368,1026.6,336.41,0.01,0.0016341
0.16,0.58597,8.2558,57.248,8.2558,57.248,0,0,0,0,0,0,46.83,4.28,9.8067,31.293,0,0,0,34613,6897,32.962,0.41374,NaN,260.59,NaN,0.028719,2627494,2322,1.0303,0.42601,0.45724,0.24703,0.058868,0.12011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2377e-4,22,380.13,90,0,NaN,8.4366,1026.6,336.41,0.01,0.0016918
0.17,0.67139,8.8285,56.922,8.8285,56.922,0,0,0,0,0,0,46.83,4.28,9.8067,29.653,0,0,0,34600,6883.9,32.952,0.41369,NaN,260.56,NaN,0.030198,2762824,2310,1.1786,0.42379,0.47308,0.2448,0.05887,0.12012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8091e-4,22,380.13,90,0,NaN,8.4365,1026.6,336.41,0.01,0.001749
0.18,0.76252,9.3979,56.596,9.3979,56.596,0,0,0,0,0,0,46.83,4.28,9.8067,28.176,0,0,0,34587,6870.8,32.941,0.41364,NaN,260.53,NaN,0.031691,2899423,2298,1.3333,0.42169,0.48594,0.24268,0.058872,0.12013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.3773e-4,22,380.13,90,0,NaN,8.4364,1026.6,336.41,0.01,0.0019621
