Temps,Altitude,Vitesse verticale,Acceleration verticale,Vitesse totale,Acceleration totale,Position contre le vent,Position parallele au vent,Distance laterale,Direction laterale,Vitesse laterale,Acceleration laterale,Latitude,Longitude,Acceleration Gravitationnelle,Angle d'attaque,Taux de roulis,Taux de tangage,Taux d'embardee,Masse,Masse du propergol,Moment d'inertie longitudinale,Moment d'inertie rotatif,Emplacement du CP,Emplacement du CG,Calibres marge de stabilite,Mach number,Nombre de Reynolds,Poussee,Force de trainee,Coefficient de trainee,Coefficient de trainee axiale,Coefficient de trainee de friction,Coefficient de trainee de pression,Coefficient de trainee de base,Coefficient de force normale,Coefficient de moment de tangage,Coefficient de moment d'embardee ,Coefficient de force laterale ,Coefficient de moment de roulis ,Coefficient de forcage de roulis,Coefficient d'amortissement de roulis,Coefficient d'amortissement de tangage,Acceleration de Coriolis,Longueur de reference,Surface de reference,Orientation verticale ,Orientation laterale ,Vitesse de vent,Temperature de l'air,Pression atmospherique,Vitesse du son,Pas de simulation du temps,Temps de calcul 
0,0,0,-8.5133,0,8.5133,0,0,0,0,0,0,46.55,2.64,9.8066,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.01504,1232539,45,0,0.46361,0,0.28473,0.058855,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,34.004,1027.7,351.91,0.01,2.416e-4
0.01,0,0,21.663,0,21.663,0,0,0,0,0,0,46.55,2.64,9.8066,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.01524,1248954,1095,0,0.46288,0,0.284,0.058855,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,34.004,1027.7,351.91,0.01,3.086e-4
0.02,0.0010833,0.21666,51.522,0.21666,51.522,0,0,0,0,0,0,46.55,2.64,9.8066,87.717,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,0.015453,1266374,2133.8,4.7046e-5,0.46212,7.1813e-5,0.28323,0.058855,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1731e-5,22,380.13,90,0,NaN,34.004,1027.7,351.91,0.01,3.818e-4
0.03,0.0058265,0.73202,53.48,0.73202,53.48,0,0,0,0,0,0,46.55,2.64,9.8066,82.424,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.015779,1293069,2201.2,0.0016874,0.46098,0.0024704,0.28209,0.058856,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3421e-5,22,380.13,90,0,NaN,34.004,1027.7,351.91,0.01,4.381e-4
0.04,0.015821,1.267,55.443,1.267,55.443,0,0,0,0,0,0,46.55,2.64,9.8066,77.195,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.016245,1331304,2268.8,0.0081063,0.4594,0.011196,0.28051,0.058856,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2708e-4,22,380.13,90,0,NaN,34.004,1027.7,351.91,0.01,5.183e-4
0.05,0.031264,1.8216,57.409,1.8216,57.409,0,0,0,0,0,0,46.55,2.64,9.8066,72.116,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.016856,1381361,2336.2,0.022254,0.45741,0.028549,0.27852,0.058856,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8271e-4,22,380.13,90,0,NaN,34.004,1027.7,351.91,0.01,6.162e-4
0.06,0.052352,2.3959,58.511,2.3959,58.511,0,0,0,0,0,0,46.55,2.64,9.8066,66.337,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.016964,1390163,2373.8,0.048371,0.45707,0.061272,0.27818,0.058856,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4031e-4,22,380.13,90,0,NaN,34.004,1027.7,351.91,0.01,6.87e-4
0.07,0.079238,2.9812,58.752,2.9812,58.752,0,0,0,0,0,0,46.55,2.64,9.8066,60.597,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.017256,1414106,2381.2,0.088369,0.45617,0.10818,0.27727,0.058857,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9901e-4,22,380.13,90,0,NaN,34.004,1027.7,351.91,0.01,7.581e-4
0.08,0.11199,3.569,58.992,3.569,58.992,0,0,0,0,0,0,46.55,2.64,9.8066,55.083,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.017718,1452014,2388.8,0.14293,0.45477,0.16595,0.27587,0.058857,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5796e-4,22,380.13,90,0,NaN,34.004,1027.7,351.91,0.01,8.735e-4
0.09,0.15063,4.1591,59.233,4.1591,59.233,0,0,0,0,0,0,46.55,2.64,9.8066,49.878,0,0,0,34705,6989.2,33.036,0.41412,NaN,260.83,NaN,0.01834,1502983,2396.2,0.21211,0.45296,0.22986,0.27406,0.058857,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.1715e-4,22,380.13,90,0,NaN,34.004,1027.7,351.91,0.01,9.326e-4
