Temps,Altitude,Vitesse verticale,Acceleration verticale,Vitesse totale,Acceleration totale,Position contre le vent,Position parallele au vent,Distance laterale,Direction laterale,Vitesse laterale,Acceleration laterale,Latitude,Longitude,Acceleration Gravitationnelle,Angle d'attaque,Taux de roulis,Taux de tangage,Taux d'embardee,Masse,Masse du propergol,Moment d'inertie longitudinale,Moment d'inertie rotatif,Emplacement du CP,Emplacement du CG,Calibres marge de stabilite,Mach number,Nombre de Reynolds,Poussee,Force de trainee,Coefficient de trainee,Coefficient de trainee axiale,Coefficient de trainee de friction,Coefficient de trainee de pression,Coefficient de trainee de base,Coefficient de force normale,Coefficient de moment de tangage,Coefficient de moment d'embardee ,Coefficient de force laterale ,Coefficient de moment de roulis ,Coefficient de forcage de roulis,Coefficient d'amortissement de roulis,Coefficient d'amortissement de tangage,Acceleration de Coriolis,Longueur de reference,Surface de reference,Orientation verticale ,Orientation laterale ,Vitesse de vent,Temperature de l'air,Pression atmospherique,Vitesse du son,Pas de simulation du temps,Temps de calcul 
0,0,0,-8.5143,0,8.5143,0,0,0,0,0,0,48.47,5.86,9.8076,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.015911,1485694,45,0,0.45355,0,0.27466,0.058856,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,-8.2866,968.43,326.28,0.01,2.857e-4
0.01,0,0,21.662,0,21.662,0,0,0,0,0,0,48.47,5.86,9.8076,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.015938,1488227,1095,0,0.45346,0,0.27457,0.058856,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,-8.2866,968.43,326.28,0.01,3.535e-4
0.02,0.0010832,0.21665,51.522,0.21665,51.522,0,0,0,0,0,0,48.47,5.86,9.8076,87.618,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,0.015979,1492050,2133.8,5.2548e-5,0.45333,7.9855e-5,0.27444,0.058856,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0949e-5,22,380.13,90,0,NaN,-8.2867,968.43,326.28,0.01,4.154e-4
0.03,0.0058263,0.732,53.479,0.732,53.479,0,0,0,0,0,0,48.47,5.86,9.8076,82.014,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.016149,1507916,2201.2,0.0019016,0.45278,0.0028293,0.27389,0.058856,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0781e-5,22,380.13,90,0,NaN,-8.2867,968.43,326.28,0.01,4.726e-4
0.04,0.015821,1.267,55.442,1.267,55.442,0,0,0,0,0,0,48.47,5.86,9.8076,76.374,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.016483,1539145,2268.8,0.0091989,0.45171,0.013137,0.27282,0.058856,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2251e-4,22,380.13,90,0,NaN,-8.2867,968.43,326.28,0.01,5.454e-4
0.05,0.031264,1.8216,57.408,1.8216,57.408,0,0,0,0,0,0,48.47,5.86,9.8076,70.816,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.01699,1586457,2336.2,0.025376,0.45015,0.034109,0.27125,0.058856,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7614e-4,22,380.13,90,0,NaN,-8.2868,968.43,326.28,0.01,6.334e-4
0.06,0.052351,2.3959,58.51,2.3959,58.51,0,0,0,0,0,0,48.47,5.86,9.8076,64.986,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.017366,1621553,2373.8,0.054252,0.44903,0.069801,0.27013,0.058857,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3167e-4,22,380.13,90,0,NaN,-8.2869,968.43,326.28,0.01,7.064e-4
0.07,0.079236,2.9812,58.75,2.9812,58.75,0,0,0,0,0,0,48.47,5.86,9.8076,59.364,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.01793,1674243,2381.2,0.097637,0.4474,0.11784,0.2685,0.058857,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8827e-4,22,380.13,90,0,NaN,-8.287,968.42,326.28,0.01,7.645e-4
0.08,0.11199,3.5689,58.991,3.5689,58.991,0,0,0,0,0,0,48.47,5.86,9.8076,54.113,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.01866,1742393,2388.8,0.15588,0.4454,0.17371,0.26649,0.058858,0.12005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4509e-4,22,380.13,90,0,NaN,-8.2871,968.42,326.28,0.01,8.227e-4
0.09,0.15063,4.159,59.232,4.159,59.232,0,0,0,0,0,0,48.47,5.86,9.8076,49.279,0,0,0,34705,6989.2,33.036,0.41412,NaN,260.83,NaN,0.019539,1824461,2396.2,0.22889,0.44311,0.23262,0.2642,0.058858,0.12005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0216e-4,22,380.13,90,0,NaN,-8.2872,968.42,326.28,0.01,8.817e-4
