Temps,Altitude,Vitesse verticale,Acceleration verticale,Vitesse totale,Acceleration totale,Position contre le vent,Position parallele au vent,Distance laterale,Direction laterale,Vitesse laterale,Acceleration laterale,Latitude,Longitude,Acceleration Gravitationnelle,Angle d'attaque,Taux de roulis,Taux de tangage,Taux d'embardee,Masse,Masse du propergol,Moment d'inertie longitudinale,Moment d'inertie rotatif,Emplacement du CP,Emplacement du CG,Calibres marge de stabilite,Mach number,Nombre de Reynolds,Poussee,Force de trainee,Coefficient de trainee,Coefficient de trainee axiale,Coefficient de trainee de friction,Coefficient de trainee de pression,Coefficient de trainee de base,Coefficient de force normale,Coefficient de moment de tangage,Coefficient de moment d'embardee ,Coefficient de force laterale ,Coefficient de moment de roulis ,Coefficient de forcage de roulis,Coefficient d'amortissement de roulis,Coefficient d'amortissement de tangage,Acceleration de Coriolis,Longueur de reference,Surface de reference,Orientation verticale ,Orientation laterale ,Vitesse de vent,Temperature de l'air,Pression atmospherique,Vitesse du son,Pas de simulation du temps,Temps de calcul 
0,0,0,-8.5114,0,8.5114,0,0,0,0,0,0,45.17,1.81,9.8047,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.011579,1024603,45,0,0.47411,0,0.29524,0.058853,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,15.78,1026.2,340.86,0.01,2.488e-4
0.01,0,0,21.665,0,21.665,0,0,0,0,0,0,45.17,1.81,9.8047,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.011652,1031090,1095,0,0.47374,0,0.29487,0.058853,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,15.78,1026.2,340.86,0.01,3.186e-4
0.02,0.0010834,0.21668,51.524,0.21668,51.524,0,0,0,0,0,0,45.17,1.81,9.8047,86.897,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,0.011743,1039102,2133.8,6.8957e-5,0.47329,1.8302e-4,0.29442,0.058853,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2279e-5,22,380.13,90,0,NaN,15.78,1026.2,340.86,0.01,3.788e-4
0.03,0.0058269,0.73206,53.481,0.73206,53.481,0,0,0,0,0,0,45.17,1.81,9.8047,79.684,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.011993,1061221,2201.2,0.0024341,0.47207,0.0061936,0.29319,0.058853,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.527e-5,22,380.13,90,0,NaN,15.78,1026.2,340.86,0.01,4.509e-4
0.04,0.015822,1.2671,55.445,1.2671,55.445,0,0,0,0,0,0,45.17,1.81,9.8047,72.614,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.01244,1100844,2268.8,0.011467,0.46996,0.027115,0.29109,0.058853,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3028e-4,22,380.13,90,0,NaN,15.78,1026.2,340.86,0.01,5.077e-4
0.05,0.031266,1.8217,57.41,1.8217,57.41,0,0,0,0,0,0,45.17,1.81,9.8047,65.896,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.013087,1158009,2336.2,0.030783,0.46709,0.065783,0.28821,0.058854,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8731e-4,22,380.13,90,0,NaN,15.78,1026.2,340.86,0.01,5.694e-4
0.06,0.052354,2.396,58.513,2.396,58.513,0,0,0,0,0,0,45.17,1.81,9.8047,59.342,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.013785,1219827,2373.8,0.063597,0.46418,0.12248,0.2853,0.058854,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4636e-4,22,380.13,90,0,NaN,15.78,1026.2,340.86,0.01,6.287e-4
0.07,0.079241,2.9813,58.753,2.9813,58.753,0,0,0,0,0,0,45.17,1.81,9.8047,53.386,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.014665,1297679,2381.2,0.11083,0.46078,0.1886,0.2819,0.058855,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0654e-4,22,380.13,90,0,NaN,15.78,1026.2,340.86,0.01,7.201e-4
0.08,0.11199,3.5691,58.994,3.5691,58.994,0,0,0,0,0,0,45.17,1.81,9.8047,48.134,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.015689,1388314,2388.8,0.17186,0.45714,0.25553,0.27825,0.058855,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6697e-4,22,380.13,90,0,NaN,15.78,1026.2,340.86,0.01,8.687e-4
0.09,0.15063,4.1592,59.234,4.1592,59.234,0,0,0,0,0,0,45.17,1.81,9.8047,43.543,0,0,0,34705,6989.2,33.036,0.41412,NaN,260.83,NaN,0.016834,1489592,2396.2,0.24595,0.45342,0.31764,0.27453,0.058856,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.2765e-4,22,380.13,90,0,NaN,15.78,1026.2,340.86,0.01,9.426e-4
