Temps,Altitude,Vitesse verticale,Acceleration verticale,Vitesse totale,Acceleration totale,Position contre le vent,Position parallele au vent,Distance laterale,Direction laterale,Vitesse laterale,Acceleration laterale,Latitude,Longitude,Acceleration Gravitationnelle,Angle d'attaque,Taux de roulis,Taux de tangage,Taux d'embardee,Masse,Masse du propergol,Moment d'inertie longitudinale,Moment d'inertie rotatif,Emplacement du CP,Emplacement du CG,Calibres marge de stabilite,Mach number,Nombre de Reynolds,Poussee,Force de trainee,Coefficient de trainee,Coefficient de trainee axiale,Coefficient de trainee de friction,Coefficient de trainee de pression,Coefficient de trainee de base,Coefficient de force normale,Coefficient de moment de tangage,Coefficient de moment d'embardee ,Coefficient de force laterale ,Coefficient de moment de roulis ,Coefficient de forcage de roulis,Coefficient d'amortissement de roulis,Coefficient d'amortissement de tangage,Acceleration de Coriolis,Longueur de reference,Surface de reference,Orientation verticale ,Orientation laterale ,Vitesse de vent,Temperature de l'air,Pression atmospherique,Vitesse du son,Pas de simulation du temps,Temps de calcul 
0,0,0,-8.5153,0,8.5153,0,0,0,0,0,0,48.75,5.98,9.8086,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.024081,1943277,45,0,0.44004,0,0.2611,0.058863,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,28.082,987.14,348.32,0.01,3.045e-4
0.01,0,0,21.661,0,21.661,0,0,0,0,0,0,48.75,5.98,9.8086,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.024331,1963443,1095,0,0.43954,0,0.2606,0.058863,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,28.082,987.14,348.32,0.01,3.87e-4
0.02,0.0010832,0.21664,51.521,0.21664,51.521,0,0,0,0,0,0,48.75,5.98,9.8086,88.551,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,0.024589,1984244,2133.8,2.8018e-5,0.43903,1.7604e-5,0.26009,0.058863,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0832e-5,22,380.13,90,0,NaN,28.082,987.14,348.32,0.01,4.462e-4
0.03,0.0058261,0.73198,53.478,0.73198,53.478,0,0,0,0,0,0,48.75,5.98,9.8086,85.162,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.024919,2010939,2201.2,0.0010306,0.43839,6.3043e-4,0.25945,0.058864,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0388e-5,22,380.13,90,0,NaN,28.082,987.14,348.32,0.01,5.04e-4
0.04,0.015821,1.2669,55.442,1.2669,55.442,0,0,0,0,0,0,48.75,5.98,9.8086,81.748,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.025343,2045115,2268.8,0.0050858,0.43758,0.003008,0.25864,0.058864,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2183e-4,22,380.13,90,0,NaN,28.082,987.14,348.32,0.01,5.613e-4
0.05,0.031263,1.8216,57.407,1.8216,57.407,0,0,0,0,0,0,48.75,5.98,9.8086,78.335,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.025865,2087216,2336.2,0.014359,0.43661,0.0081537,0.25766,0.058865,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7516e-4,22,380.13,90,0,NaN,28.082,987.14,348.32,0.01,6.51e-4
0.06,0.05235,2.3958,58.51,2.3958,58.51,0,0,0,0,0,0,48.75,5.98,9.8086,74.977,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.026537,2141439,2373.8,0.030932,0.4354,0.016686,0.25644,0.058865,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3038e-4,22,380.13,90,0,NaN,28.082,987.14,348.32,0.01,7.739e-4
0.07,0.079234,2.9811,58.751,2.9811,58.751,0,0,0,0,0,0,48.75,5.98,9.8086,71.733,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.027305,2203439,2381.2,0.056387,0.43406,0.02873,0.2551,0.058866,0.1201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8667e-4,22,380.13,90,0,NaN,28.082,987.14,348.32,0.01,8.634e-4
0.08,0.11198,3.5689,58.992,3.5689,58.992,0,0,0,0,0,0,48.75,5.98,9.8086,68.662,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.028158,2272310,2388.8,0.091564,0.43263,0.043867,0.25366,0.058867,0.1201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4318e-4,22,380.13,90,0,NaN,28.082,987.13,348.32,0.01,9.255e-4
0.09,0.15062,4.159,59.233,4.159,59.233,0,0,0,0,0,0,48.75,5.98,9.8086,65.767,0,0,0,34705,6989.2,33.036,0.41412,NaN,260.83,NaN,0.029091,2347544,2396.2,0.13721,0.43113,0.061592,0.25215,0.058869,0.12011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.9993e-4,22,380.13,90,0,NaN,28.082,987.13,348.32,0.01,9.85e-4
0.1,0.19518,4.7515,59.193,4.7515,59.193,0,0,0,0,0,0,48.75,5.98,9.8086,63.046,0,0,0,34692,6975.8,33.025,0.41406,NaN,260.79,NaN,0.030096,2428643,2394,0.19386,0.42958,0.081303,0.25059,0.05887,0.12012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.5691e-4,22,380.13,90,0,NaN,28.082,987.13,348.32,0.01,0.001059
0.11,0.24565,5.3437,58.872,5.3437,58.872,0,0,0,0,0,0,48.75,5.98,9.8086,60.068,0,0,0,34679,6962.6,33.015,0.41401,NaN,260.76,NaN,0.030746,2481117,2382,0.26476,0.42861,0.10639,0.24961,0.058871,0.12012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1385e-4,22,380.13,90,0,NaN,28.081,987.13,348.32,0.01,0.0011789
0.12,0.30203,5.9326,58.549,5.9326,58.549,0,0,0,0,0,0,48.75,5.98,9.8086,57.234,0,0,0,34665,6949.5,33.004,0.41396,NaN,260.73,NaN,0.031471,2539603,2370,0.34772,0.42756,0.13337,0.24856,0.058872,0.12013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7048e-4,22,380.13,90,0,NaN,28.081,987.13,348.32,0.01,0.0012382
0.13,0.36429,6.5183,58.226,6.5183,58.226,0,0,0,0,0,0,48.75,5.98,9.8086,54.548,0,0,0,34652,6936.4,32.994,0.4139,NaN,260.69,NaN,0.032264,2603579,2358,0.4425,0.42645,0.16148,0.24744,0.058873,0.12014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.268e-4,22,380.13,90,0,NaN,28.081,987.12,348.32,0.01,0.0012971
0.14,0.43238,7.1008,57.902,7.1008,57.902,0,0,0,0,0,0,48.75,5.98,9.8086,52.008,0,0,0,34639,6923.2,32.983,0.41385,NaN,260.66,NaN,0.033118,2672536,2346,0.54876,0.42528,0.19006,0.24627,0.058874,0.12014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.8281e-4,22,380.13,90,0,NaN,28.081,987.12,348.32,0.01,0.0013559
0.15,0.50629,7.68,57.578,7.68,57.578,0,0,0,0,0,0,48.75,5.98,9.8086,49.613,0,0,0,34626,6910.1,32.973,0.4138,NaN,260.63,NaN,0.034029,2745988,2334,0.666,0.42409,0.21849,0.24506,0.058875,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3851e-4,22,380.13,90,0,NaN,28.081,987.12,348.32,0.01,0.0014157
0.16,0.58596,8.2559,57.253,8.2559,57.253,0,0,0,0,0,0,48.75,5.98,9.8086,47.901,0,0,0,34613,6897,32.962,0.41374,NaN,260.59,NaN,0.035355,2853012,2322,0.78669,0.42242,0.23908,0.24338,0.058877,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.939e-4,22,380.13,90,0,NaN,28.08,987.11,348.32,0.01,0.001602
0.17,0.67139,8.8287,56.928,8.8287,56.928,0,0,0,0,0,0,48.75,5.98,9.8086,46.325,0,0,0,34600,6883.9,32.952,0.41369,NaN,260.56,NaN,0.036704,2961878,2310,0.91618,0.4208,0.25834,0.24175,0.05888,0.12018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.4897e-4,22,380.13,90,0,NaN,28.08,987.11,348.32,0.01,0.0016642
