Temps,Altitude,Vitesse verticale,Acceleration verticale,Vitesse totale,Acceleration totale,Position contre le vent,Position parallele au vent,Distance laterale,Direction laterale,Vitesse laterale,Acceleration laterale,Latitude,Longitude,Acceleration Gravitationnelle,Angle d'attaque,Taux de roulis,Taux de tangage,Taux d'embardee,Masse,Masse du propergol,Moment d'inertie longitudinale,Moment d'inertie rotatif,Emplacement du CP,Emplacement du CG,Calibres marge de stabilite,Mach number,Nombre de Reynolds,Poussee,Force de trainee,Coefficient de trainee,Coefficient de trainee axiale,Coefficient de trainee de friction,Coefficient de trainee de pression,Coefficient de trainee de base,Coefficient de force normale,Coefficient de moment de tangage,Coefficient de moment d'embardee ,Coefficient de force laterale ,Coefficient de moment de roulis ,Coefficient de forcage de roulis,Coefficient d'amortissement de roulis,Coefficient d'amortissement de tangage,Acceleration de Coriolis,Longueur de reference,Surface de reference,Orientation verticale ,Orientation laterale ,Vitesse de vent,Temperature de l'air,Pression atmospherique,Vitesse du son,Pas de simulation du temps,Temps de calcul 
0,0,0,-8.5159,0,8.5159,0,0,0,0,0,0,48.62,4.38,9.8091,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.0061791,514999,45,0,0.5188,0,0.33994,0.058851,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,24.379,1003.5,346.07,0.01,2.95e-4
0.01,0,0,21.661,0,21.661,0,0,0,0,0,0,48.62,4.38,9.8091,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.0062531,521167,1095,0,0.51794,0,0.33908,0.058851,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,24.379,1003.5,346.07,0.01,3.822e-4
0.02,0.0010831,0.21663,51.52,0.21663,51.52,0,0,0,0,0,0,48.62,4.38,9.8091,84.35,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,0.006358,529909,2133.8,1.269e-4,0.51674,0.0011736,0.33789,0.058851,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0885e-5,22,380.13,90,0,NaN,24.379,1003.5,346.07,0.01,4.446e-4
0.03,0.005826,0.73197,53.477,0.73197,53.477,0,0,0,0,0,0,48.62,4.38,9.8091,71.715,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.0067415,561871,2201.2,0.0041353,0.51259,0.034018,0.33374,0.058851,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0568e-5,22,380.13,90,0,NaN,24.379,1003.5,346.07,0.01,5.046e-4
0.04,0.01582,1.2669,55.441,1.2669,55.441,0,0,0,0,0,0,48.62,4.38,9.8091,60.517,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.0074383,619950,2268.8,0.017875,0.50579,0.12078,0.32694,0.058851,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2214e-4,22,380.13,90,0,NaN,24.379,1003.5,346.07,0.01,5.956e-4
0.05,0.031262,1.8215,57.405,1.8215,57.405,0,0,0,0,0,0,48.62,4.38,9.8091,51.212,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.008402,700269,2336.2,0.044091,0.49766,0.23351,0.3188,0.058852,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7561e-4,22,380.13,90,0,NaN,24.379,1003.5,346.07,0.01,6.903e-4
0.06,0.052349,2.3958,58.508,2.3958,58.508,0,0,0,0,0,0,48.62,4.38,9.8091,43.141,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.0094875,790738,2373.8,0.084112,0.48984,0.34936,0.31098,0.058852,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3097e-4,22,380.13,90,0,NaN,24.379,1003.5,346.07,0.01,8.306e-4
0.07,0.079233,2.9811,58.748,2.9811,58.748,0,0,0,0,0,0,48.62,4.38,9.8091,36.723,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.010747,895693,2381.2,0.13627,0.48212,0.44112,0.30325,0.058853,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.874e-4,22,380.13,90,0,NaN,24.379,1003.5,346.07,0.01,9.237e-4
0.08,0.11198,3.5687,58.988,3.5687,58.988,0,0,0,0,0,0,48.62,4.38,9.8091,31.682,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.012118,1.01e6,2388.8,0.19825,0.47495,0.50473,0.29608,0.058853,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4406e-4,22,380.13,90,0,NaN,24.379,1003.5,346.07,0.01,9.867e-4
0.09,0.15062,4.1588,59.229,4.1588,59.229,0,0,0,0,0,0,48.62,4.38,9.8091,27.677,0,0,0,34705,6989.2,33.036,0.41412,NaN,260.83,NaN,0.01357,1130976,2396.2,0.26853,0.46842,0.5452,0.28955,0.058854,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0095e-4,22,380.13,90,0,NaN,24.379,1003.5,346.07,0.01,0.0010618
0.1,0.19517,4.7513,59.188,4.7513,59.188,0,0,0,0,0,0,48.62,4.38,9.8091,24.447,0,0,0,34692,6975.8,33.025,0.41406,NaN,260.79,NaN,0.015081,1256953,2394,0.34595,0.46253,0.56866,0.28364,0.058855,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.5807e-4,22,380.13,90,0,NaN,24.378,1003.5,346.07,0.01,0.0011243
0.11,0.24564,5.3434,58.866,5.3434,58.866,0,0,0,0,0,0,48.62,4.38,9.8091,21.605,0,0,0,34679,6962.6,33.015,0.41401,NaN,260.76,NaN,0.016607,1384092,2382,0.42893,0.45731,0.58147,0.27842,0.058856,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1516e-4,22,380.13,90,0,NaN,24.378,1003.5,346.07,0.01,0.0012094
