Temps,Altitude,Vitesse verticale,Acceleration verticale,Vitesse totale,Acceleration totale,Position contre le vent,Position parallele au vent,Distance laterale,Direction laterale,Vitesse laterale,Acceleration laterale,Latitude,Longitude,Acceleration Gravitationnelle,Angle d'attaque,Taux de roulis,Taux de tangage,Taux d'embardee,Masse,Masse du propergol,Moment d'inertie longitudinale,Moment d'inertie rotatif,Emplacement du CP,Emplacement du CG,Calibres marge de stabilite,Mach number,Nombre de Reynolds,Poussee,Force de trainee,Coefficient de trainee,Coefficient de trainee axiale,Coefficient de trainee de friction,Coefficient de trainee de pression,Coefficient de trainee de base,Coefficient de force normale,Coefficient de moment de tangage,Coefficient de moment d'embardee ,Coefficient de force laterale ,Coefficient de moment de roulis ,Coefficient de forcage de roulis,Coefficient d'amortissement de roulis,Coefficient d'amortissement de tangage,Acceleration de Coriolis,Longueur de reference,Surface de reference,Orientation verticale ,Orientation laterale ,Vitesse de vent,Temperature de l'air,Pression atmospherique,Vitesse du son,Pas de simulation du temps,Temps de calcul 
0,0,0,-8.5125,0,8.5125,0,0,0,0,0,0,46.68,2.64,9.8058,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.041166,3632495,45,0,0.41683,0,0.23773,0.058887,0.12022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,8.4179,990.03,336.4,0.01,2.501e-4
0.01,0,0,21.664,0,21.664,0,0,0,0,0,0,46.68,2.64,9.8058,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.040957,3614022,1095,0,0.41683,0,0.23773,0.058887,0.12022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,8.4179,990.03,336.4,0.01,3.325e-4
0.02,0.0010833,0.21667,51.523,0.21667,51.523,0,0,0,0,0,0,46.68,2.64,9.8058,89.094,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,0.040752,3595997,2133.8,1.7936e-5,0.41683,4.0992e-6,0.23773,0.058886,0.12022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1679e-5,22,380.13,90,0,NaN,8.4179,990.03,336.4,0.01,3.911e-4
0.03,0.0058267,0.73204,53.48,0.73204,53.48,0,0,0,0,0,0,46.68,2.64,9.8058,86.927,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.040596,3582224,2201.2,6.797e-4,0.41683,1.5654e-4,0.23773,0.058886,0.12021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3246e-5,22,380.13,90,0,NaN,8.4179,990.03,336.4,0.01,4.975e-4
0.04,0.015822,1.267,55.444,1.267,55.444,0,0,0,0,0,0,46.68,2.64,9.8058,84.664,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.040504,3574084,2268.8,0.0034576,0.41683,7.9993e-4,0.23773,0.058886,0.12021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2678e-4,22,380.13,90,0,NaN,8.4178,990.03,336.4,0.01,5.707e-4
0.05,0.031265,1.8217,57.41,1.8217,57.41,0,0,0,0,0,0,46.68,2.64,9.8058,82.313,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.040483,3572224,2336.2,0.010065,0.41683,0.0023311,0.23773,0.058886,0.12021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8227e-4,22,380.13,90,0,NaN,8.4177,990.02,336.4,0.01,6.611e-4
0.06,0.052353,2.396,58.513,2.396,58.513,0,0,0,0,0,0,46.68,2.64,9.8058,79.987,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.040962,3614497,2373.8,0.022185,0.41683,0.0050185,0.23773,0.058887,0.12022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3974e-4,22,380.13,90,0,NaN,8.4176,990.02,336.4,0.01,7.461e-4
0.07,0.079239,2.9813,58.754,2.9813,58.754,0,0,0,0,0,0,46.68,2.64,9.8058,77.674,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.041514,3663201,2381.2,0.041381,0.41684,0.0091136,0.23773,0.058888,0.12022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.983e-4,22,380.13,90,0,NaN,8.4175,990.02,336.4,0.01,8.286e-4
0.08,0.11199,3.5691,58.995,3.5691,58.995,0,0,0,0,0,0,46.68,2.64,9.8058,75.416,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.042134,3717870,2388.8,0.068731,0.41684,0.014695,0.23773,0.058889,0.12023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5711e-4,22,380.13,90,0,NaN,8.4174,990.02,336.4,0.01,9.283e-4
0.09,0.15063,4.1592,59.237,4.1592,59.237,0,0,0,0,0,0,46.68,2.64,9.8058,73.217,0,0,0,34705,6989.2,33.036,0.41412,NaN,260.83,NaN,0.042819,3778323,2396.2,0.1053,0.41685,0.021799,0.23772,0.05889,0.12024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.1617e-4,22,380.13,90,0,NaN,8.4172,990.01,336.4,0.01,9.975e-4
