Temps,Altitude,Vitesse verticale,Acceleration verticale,Vitesse totale,Acceleration totale,Position contre le vent,Position parallele au vent,Distance laterale,Direction laterale,Vitesse laterale,Acceleration laterale,Latitude,Longitude,Acceleration Gravitationnelle,Angle d'attaque,Taux de roulis,Taux de tangage,Taux d'embardee,Masse,Masse du propergol,Moment d'inertie longitudinale,Moment d'inertie rotatif,Emplacement du CP,Emplacement du CG,Calibres marge de stabilite,Mach number,Nombre de Reynolds,Poussee,Force de trainee,Coefficient de trainee,Coefficient de trainee axiale,Coefficient de trainee de friction,Coefficient de trainee de pression,Coefficient de trainee de base,Coefficient de force normale,Coefficient de moment de tangage,Coefficient de moment d'embardee ,Coefficient de force laterale ,Coefficient de moment de roulis ,Coefficient de forcage de roulis,Coefficient d'amortissement de roulis,Coefficient d'amortissement de tangage,Acceleration de Coriolis,Longueur de reference,Surface de reference,Orientation verticale ,Orientation laterale ,Vitesse de vent,Temperature de l'air,Pression atmospherique,Vitesse du son,Pas de simulation du temps,Temps de calcul 
0,0,0,-8.5129,0,8.5129,0,0,0,0,0,0,46.05,1.3,9.8062,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.0050845,417555,45,0,0.53446,0,0.3556,0.058851,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,28.051,1004.4,348.3,0.01,2.268e-4
0.01,0,0,21.664,0,21.664,0,0,0,0,0,0,46.05,1.3,9.8062,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.0051224,420668,1095,0,0.53388,0,0.35503,0.058851,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,28.051,1004.4,348.3,0.01,2.961e-4
0.02,0.0010833,0.21666,51.523,0.21666,51.523,0,0,0,0,0,0,46.05,1.3,9.8062,83.126,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,0.0051976,426849,2133.8,1.5555e-4,0.53276,0.0021495,0.35391,0.058851,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.193e-5,22,380.13,90,0,NaN,28.051,1004.4,348.3,0.01,3.563e-4
0.03,0.0058266,0.73203,53.48,0.73203,53.48,0,0,0,0,0,0,46.05,1.3,9.8062,67.986,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.005607,460468,2201.2,0.0048978,0.52702,0.05816,0.34816,0.058851,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.4095e-5,22,380.13,90,0,NaN,28.051,1004.4,348.3,0.01,4.147e-4
0.04,0.015822,1.267,55.444,1.267,55.444,0,0,0,0,0,0,46.05,1.3,9.8062,55.211,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.0063757,523598,2268.8,0.020383,0.5176,0.18719,0.33875,0.058851,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2825e-4,22,380.13,90,0,NaN,28.051,1004.4,348.3,0.01,4.736e-4
0.05,0.031265,1.8216,57.408,1.8216,57.408,0,0,0,0,0,0,46.05,1.3,9.8062,45.239,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.0074276,609982,2336.2,0.048502,0.5069,0.3282,0.32804,0.058851,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8438e-4,22,380.13,90,0,NaN,28.051,1004.4,348.3,0.01,5.39e-4
0.06,0.052352,2.3959,58.511,2.3959,58.511,0,0,0,0,0,0,46.05,1.3,9.8062,37.468,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.008667,711766,2373.8,0.089123,0.49659,0.44293,0.31773,0.058852,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4251e-4,22,380.13,90,0,NaN,28.051,1004.4,348.3,0.01,6e-4
0.07,0.079238,2.9812,58.751,2.9812,58.751,0,0,0,0,0,0,46.05,1.3,9.8062,31.623,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.010052,825508,2381.2,0.14033,0.48714,0.51847,0.30828,0.058852,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0176e-4,22,380.13,90,0,NaN,28.051,1004.4,348.3,0.01,6.621e-4
0.08,0.11199,3.5689,58.991,3.5689,58.991,0,0,0,0,0,0,46.05,1.3,9.8062,27.212,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.011522,946236,2388.8,0.19996,0.47881,0.56228,0.29994,0.058853,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6125e-4,22,380.13,90,0,NaN,28.05,1004.4,348.3,0.01,7.224e-4
0.09,0.15063,4.1591,59.232,4.1591,59.232,0,0,0,0,0,0,46.05,1.3,9.8062,23.802,0,0,0,34705,6989.2,33.036,0.41412,NaN,260.83,NaN,0.013051,1071811,2396.2,0.26684,0.4715,0.58484,0.29262,0.058854,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.2098e-4,22,380.13,90,0,NaN,28.05,1004.4,348.3,0.01,7.832e-4
