Temps,Altitude,Vitesse verticale,Acceleration verticale,Vitesse totale,Acceleration totale,Position contre le vent,Position parallele au vent,Distance laterale,Direction laterale,Vitesse laterale,Acceleration laterale,Latitude,Longitude,Acceleration Gravitationnelle,Angle d'attaque,Taux de roulis,Taux de tangage,Taux d'embardee,Masse,Masse du propergol,Moment d'inertie longitudinale,Moment d'inertie rotatif,Emplacement du CP,Emplacement du CG,Calibres marge de stabilite,Mach number,Nombre de Reynolds,Poussee,Force de trainee,Coefficient de trainee,Coefficient de trainee axiale,Coefficient de trainee de friction,Coefficient de trainee de pression,Coefficient de trainee de base,Coefficient de force normale,Coefficient de moment de tangage,Coefficient de moment d'embardee ,Coefficient de force laterale ,Coefficient de moment de roulis ,Coefficient de forcage de roulis,Coefficient d'amortissement de roulis,Coefficient d'amortissement de tangage,Acceleration de Coriolis,Longueur de reference,Surface de reference,Orientation verticale ,Orientation laterale ,Vitesse de vent,Temperature de l'air,Pression atmospherique,Vitesse du son,Pas de simulation du temps,Temps de calcul 
0,0,0,-8.5125,0,8.5125,0,0,0,0,0,0,47.05,5.58,9.8058,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.049396,4676457,45,0,0.41693,0,0.23771,0.058904,0.12032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,0.2994,1023,331.48,0.01,2.204e-4
0.01,0,0,21.664,0,21.664,0,0,0,0,0,0,47.05,5.58,9.8058,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.049621,4697789,1095,0,0.41693,0,0.23771,0.058904,0.12032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,0.2994,1023,331.48,0.01,2.919e-4
0.02,0.0010833,0.21667,51.523,0.21667,51.523,0,0,0,0,0,0,47.05,5.58,9.8058,89.249,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,0.049851,4719528,2133.8,1.5862e-5,0.41694,2.345e-6,0.23771,0.058905,0.12032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.153e-5,22,380.13,90,0,NaN,0.2994,1023,331.48,0.01,3.763e-4
0.03,0.0058267,0.73204,53.48,0.73204,53.48,0,0,0,0,0,0,47.05,5.58,9.8058,87.475,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.05012,4745062,2201.2,5.9781e-4,0.41694,8.7431e-5,0.23771,0.058905,0.12033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2743e-5,22,380.13,90,0,NaN,0.29939,1023,331.48,0.01,4.757e-4
0.04,0.015822,1.267,55.444,1.267,55.444,0,0,0,0,0,0,47.05,5.58,9.8058,85.654,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.050442,4775515,2268.8,0.0030266,0.41694,4.3702e-4,0.23771,0.058906,0.12033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2591e-4,22,380.13,90,0,NaN,0.29936,1023,331.48,0.01,5.589e-4
0.05,0.031265,1.8217,57.41,1.8217,57.41,0,0,0,0,0,0,47.05,5.58,9.8058,83.792,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.05082,4811328,2336.2,0.0087757,0.41695,0.0012484,0.23771,0.058907,0.12034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8102e-4,22,380.13,90,0,NaN,0.29931,1023,331.48,0.01,6.249e-4
0.06,0.052353,2.396,58.513,2.396,58.513,0,0,0,0,0,0,47.05,5.58,9.8058,81.77,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.050495,4780552,2373.8,0.019737,0.41694,0.0028439,0.23771,0.058906,0.12033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3809e-4,22,380.13,90,0,NaN,0.29925,1023,331.48,0.01,6.867e-4
0.07,0.079239,2.9813,58.754,2.9813,58.754,0,0,0,0,0,0,47.05,5.58,9.8058,79.687,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.05024,4756365,2381.2,0.037545,0.41694,0.0054649,0.23771,0.058905,0.12033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9626e-4,22,380.13,90,0,NaN,0.29918,1023,331.48,0.01,7.479e-4
0.08,0.11199,3.5691,58.996,3.5691,58.996,0,0,0,0,0,0,47.05,5.58,9.8058,77.578,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.050053,4738670,2388.8,0.063552,0.41694,0.0093197,0.23771,0.058905,0.12033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5466e-4,22,380.13,90,0,NaN,0.29908,1023,331.48,0.01,8.259e-4
0.09,0.15063,4.1592,59.237,4.1592,59.237,0,0,0,0,0,0,47.05,5.58,9.8058,75.447,0,0,0,34705,6989.2,33.036,0.41412,NaN,260.83,NaN,0.049936,4727613,2396.2,0.099152,0.41694,0.014608,0.23771,0.058905,0.12032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.1331e-4,22,380.13,90,0,NaN,0.29897,1023,331.48,0.01,9.009e-4
