Temps,Altitude,Vitesse verticale,Acceleration verticale,Vitesse totale,Acceleration totale,Position contre le vent,Position parallele au vent,Distance laterale,Direction laterale,Vitesse laterale,Acceleration laterale,Latitude,Longitude,Acceleration Gravitationnelle,Angle d'attaque,Taux de roulis,Taux de tangage,Taux d'embardee,Masse,Masse du propergol,Moment d'inertie longitudinale,Moment d'inertie rotatif,Emplacement du CP,Emplacement du CG,Calibres marge de stabilite,Mach number,Nombre de Reynolds,Poussee,Force de trainee,Coefficient de trainee,Coefficient de trainee axiale,Coefficient de trainee de friction,Coefficient de trainee de pression,Coefficient de trainee de base,Coefficient de force normale,Coefficient de moment de tangage,Coefficient de moment d'embardee ,Coefficient de force laterale ,Coefficient de moment de roulis ,Coefficient de forcage de roulis,Coefficient d'amortissement de roulis,Coefficient d'amortissement de tangage,Acceleration de Coriolis,Longueur de reference,Surface de reference,Orientation verticale ,Orientation laterale ,Vitesse de vent,Temperature de l'air,Pression atmospherique,Vitesse du son,Pas de simulation du temps,Temps de calcul 
0,0,0,-8.5115,0,8.5115,0,0,0,0,0,0,45.41,4.08,9.8048,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.034347,2849292,45,0,0.42247,0,0.24344,0.058876,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,33.465,1038,351.58,0.01,3.015e-4
0.01,0,0,21.665,0,21.665,0,0,0,0,0,0,45.41,4.08,9.8048,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.035125,2913821,1095,0,0.4215,0,0.24246,0.058877,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,33.465,1038,351.58,0.01,3.711e-4
0.02,0.0010834,0.21668,51.524,0.21668,51.524,0,0,0,0,0,0,45.41,4.08,9.8048,89.017,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,0.035908,2978789,2133.8,1.8907e-5,0.42055,5.2925e-6,0.2415,0.058878,0.12017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2185e-5,22,380.13,90,0,NaN,33.465,1038,351.58,0.01,4.311e-4
0.03,0.0058269,0.73206,53.481,0.73206,53.481,0,0,0,0,0,0,45.41,4.08,9.8048,86.751,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.03674,3047778,2201.2,6.9529e-4,0.41957,1.8592e-4,0.24052,0.05888,0.12018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.4952e-5,22,380.13,90,0,NaN,33.465,1038,351.58,0.01,5.081e-4
0.04,0.015822,1.2671,55.445,1.2671,55.445,0,0,0,0,0,0,45.41,4.08,9.8048,84.504,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.037632,3121755,2268.8,0.0034376,0.41855,8.7614e-4,0.23949,0.058881,0.12018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2973e-4,22,380.13,90,0,NaN,33.465,1038,351.58,0.01,6.124e-4
0.05,0.031266,1.8217,57.411,1.8217,57.411,0,0,0,0,0,0,45.41,4.08,9.8048,82.283,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.038586,3200925,2336.2,0.0097417,0.4175,0.0023616,0.23842,0.058883,0.12019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8652e-4,22,380.13,90,0,NaN,33.465,1038,351.58,0.01,6.754e-4
0.06,0.052354,2.396,58.514,2.396,58.514,0,0,0,0,0,0,45.41,4.08,9.8048,80.055,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.03946,3273405,2373.8,0.021228,0.41682,0.0049207,0.23773,0.058884,0.1202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4532e-4,22,380.13,90,0,NaN,33.465,1038,351.58,0.01,7.349e-4
0.07,0.079241,2.9814,58.755,2.9814,58.755,0,0,0,0,0,0,45.41,4.08,9.8048,77.883,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.040397,3351162,2381.2,0.039241,0.41683,0.008679,0.23773,0.058886,0.12021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0525e-4,22,380.13,90,0,NaN,33.465,1038,351.58,0.01,7.931e-4
0.08,0.11199,3.5691,58.997,3.5691,58.997,0,0,0,0,0,0,45.41,4.08,9.8048,75.803,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.041392,3433651,2388.8,0.064645,0.41684,0.013619,0.23773,0.058888,0.12022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6543e-4,22,380.13,90,0,NaN,33.464,1038,351.58,0.01,8.511e-4
0.09,0.15064,4.1593,59.238,4.1593,59.238,0,0,0,0,0,0,45.41,4.08,9.8048,73.814,0,0,0,34705,6989.2,33.036,0.41412,NaN,260.83,NaN,0.04244,3520607,2396.2,0.098302,0.41685,0.019699,0.23772,0.05889,0.12023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.2585e-4,22,380.13,90,0,NaN,33.464,1037.9,351.58,0.01,9.09e-4
0.1,0.19519,4.7519,59.199,4.7519,59.199,0,0,0,0,0,0,45.41,4.08,9.8048,71.915,0,0,0,34692,6975.8,33.025,0.41406,NaN,260.79,NaN,0.043539,3611773,2394,0.14095,0.41686,0.026837,0.23772,0.058892,0.12025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.8653e-4,22,380.13,90,0,NaN,33.464,1037.9,351.58,0.01,9.685e-4
0.11,0.24567,5.3441,58.877,5.3441,58.877,0,0,0,0,0,0,45.41,4.08,9.8048,69.901,0,0,0,34679,6962.6,33.015,0.41401,NaN,260.76,NaN,0.044233,3669276,2382,0.19461,0.41687,0.035902,0.23772,0.058893,0.12025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4716e-4,22,380.13,90,0,NaN,33.463,1037.9,351.58,0.01,0.0010269
0.12,0.30206,5.9331,58.555,5.9331,58.555,0,0,0,0,0,0,45.41,4.08,9.8048,67.962,0,0,0,34665,6949.5,33.004,0.41396,NaN,260.73,NaN,0.044975,3730884,2370,0.25857,0.41688,0.046138,0.23772,0.058894,0.12026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0746e-4,22,380.13,90,0,NaN,33.463,1037.9,351.58,0.01,0.0010894
0.13,0.36432,6.5189,58.233,6.5189,58.233,0,0,0,0,0,0,45.41,4.08,9.8048,66.099,0,0,0,34652,6936.4,32.994,0.4139,NaN,260.69,NaN,0.045764,3796312,2358,0.33307,0.41689,0.057402,0.23772,0.058896,0.12027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.6744e-4,22,380.13,90,0,NaN,33.462,1037.9,351.58,0.01,0.0011476
0.14,0.43242,7.1014,57.91,7.1014,57.91,0,0,0,0,0,0,45.41,4.08,9.8048,64.311,0,0,0,34639,6923.2,32.983,0.41385,NaN,260.66,NaN,0.046596,3865284,2346,0.41829,0.4169,0.069538,0.23772,0.058898,0.12028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2708e-4,22,380.13,90,0,NaN,33.462,1037.9,351.58,0.01,0.0012057
0.15,0.50633,7.6807,57.586,7.6807,57.586,0,0,0,0,0,0,45.41,4.08,9.8048,62.597,0,0,0,34626,6910.1,32.973,0.4138,NaN,260.63,NaN,0.047467,3937534,2334,0.51428,0.41691,0.082388,0.23771,0.058899,0.12029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.8639e-4,22,380.13,90,0,NaN,33.461,1037.9,351.58,0.01,0.0012648
0.16,0.58601,8.2567,57.262,8.2567,57.262,0,0,0,0,0,0,45.41,4.08,9.8048,61.513,0,0,0,34613,6897,32.962,0.41374,NaN,260.59,NaN,0.049239,4084535,2322,0.6121,0.41693,0.091126,0.23771,0.058903,0.12032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.4537e-4,22,380.13,90,0,NaN,33.461,1037.9,351.58,0.01,0.0014443
0.17,0.67145,8.8296,56.938,8.8296,56.938,0,0,0,0,0,0,45.41,4.08,9.8048,60.514,0,0,0,34600,6883.9,32.952,0.41369,NaN,260.56,NaN,0.051024,4232517,2310,0.71833,0.41695,0.099593,0.23771,0.058907,0.12034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.0402e-4,22,380.13,90,0,NaN,33.46,1037.9,351.58,0.01,0.0015052
