Temps,Altitude,Vitesse verticale,Acceleration verticale,Vitesse totale,Acceleration totale,Position contre le vent,Position parallele au vent,Distance laterale,Direction laterale,Vitesse laterale,Acceleration laterale,Latitude,Longitude,Acceleration Gravitationnelle,Angle d'attaque,Taux de roulis,Taux de tangage,Taux d'embardee,Masse,Masse du propergol,Moment d'inertie longitudinale,Moment d'inertie rotatif,Emplacement du CP,Emplacement du CG,Calibres marge de stabilite,Mach number,Nombre de Reynolds,Poussee,Force de trainee,Coefficient de trainee,Coefficient de trainee axiale,Coefficient de trainee de friction,Coefficient de trainee de pression,Coefficient de trainee de base,Coefficient de force normale,Coefficient de moment de tangage,Coefficient de moment d'embardee ,Coefficient de force laterale ,Coefficient de moment de roulis ,Coefficient de forcage de roulis,Coefficient d'amortissement de roulis,Coefficient d'amortissement de tangage,Acceleration de Coriolis,Longueur de reference,Surface de reference,Orientation verticale ,Orientation laterale ,Vitesse de vent,Temperature de l'air,Pression atmospherique,Vitesse du son,Pas de simulation du temps,Temps de calcul 
0,0,0,-8.5134,0,8.5134,0,0,0,0,0,0,48.34,0.78,9.8067,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.042048,3345681,45,0,0.41684,0,0.23773,0.058889,0.12023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,30.015,981.3,349.49,0.01,2.433e-4
0.01,0,0,21.663,0,21.663,0,0,0,0,0,0,48.34,0.78,9.8067,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.042294,3365216,1095,0,0.41685,0,0.23772,0.058889,0.12023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,30.015,981.3,349.49,0.01,3.406e-4
0.02,0.0010833,0.21666,51.522,0.21666,51.522,0,0,0,0,0,0,48.34,0.78,9.8067,89.165,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,0.042544,3385109,2133.8,1.5234e-5,0.41685,3.2152e-6,0.23772,0.05889,0.12024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1003e-5,22,380.13,90,0,NaN,30.015,981.3,349.49,0.01,3.991e-4
0.03,0.0058265,0.73202,53.479,0.73202,53.479,0,0,0,0,0,0,48.34,0.78,9.8067,87.197,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.042836,3408361,2201.2,5.7228e-4,0.41685,1.1914e-4,0.23772,0.05889,0.12024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0964e-5,22,380.13,90,0,NaN,30.014,981.3,349.49,0.01,4.566e-4
0.04,0.015821,1.267,55.444,1.267,55.444,0,0,0,0,0,0,48.34,0.78,9.8067,85.184,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.043183,3435947,2268.8,0.0028876,0.41686,5.9155e-4,0.23772,0.058891,0.12024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2283e-4,22,380.13,90,0,NaN,30.014,981.3,349.49,0.01,5.137e-4
0.05,0.031264,1.8216,57.409,1.8216,57.409,0,0,0,0,0,0,48.34,0.78,9.8067,83.132,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.043589,3468236,2336.2,0.0083441,0.41686,0.0016777,0.23772,0.058892,0.12025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7659e-4,22,380.13,90,0,NaN,30.014,981.3,349.49,0.01,5.752e-4
0.06,0.052352,2.3959,58.512,2.3959,58.512,0,0,0,0,0,0,48.34,0.78,9.8067,80.974,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.043698,3476970,2373.8,0.018583,0.41686,0.0037175,0.23772,0.058892,0.12025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3227e-4,22,380.13,90,0,NaN,30.014,981.29,349.49,0.01,6.332e-4
0.07,0.079238,2.9813,58.753,2.9813,58.753,0,0,0,0,0,0,48.34,0.78,9.8067,78.789,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.043876,3491096,2381.2,0.035009,0.41686,0.0069471,0.23772,0.058892,0.12025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8901e-4,22,380.13,90,0,NaN,30.014,981.29,349.49,0.01,6.902e-4
0.08,0.11199,3.569,58.995,3.569,58.995,0,0,0,0,0,0,48.34,0.78,9.8067,76.616,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.044118,3510379,2388.8,0.058706,0.41687,0.011522,0.23772,0.058893,0.12025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4599e-4,22,380.13,90,0,NaN,30.014,981.29,349.49,0.01,7.715e-4
0.09,0.15063,4.1592,59.237,4.1592,59.237,0,0,0,0,0,0,48.34,0.78,9.8067,74.462,0,0,0,34705,6989.2,33.036,0.41412,NaN,260.83,NaN,0.044425,3534799,2396.2,0.090761,0.41687,0.017568,0.23772,0.058893,0.12026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.032e-4,22,380.13,90,0,NaN,30.014,981.29,349.49,0.01,8.431e-4
0.1,0.19518,4.7518,59.197,4.7518,59.197,0,0,0,0,0,0,48.34,0.78,9.8067,72.331,0,0,0,34692,6975.8,33.025,0.41406,NaN,260.79,NaN,0.044796,3564312,2394,0.13215,0.41687,0.025158,0.23772,0.058894,0.12026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.6065e-4,22,380.13,90,0,NaN,30.014,981.29,349.49,0.01,9.058e-4
0.11,0.24566,5.3439,58.876,5.3439,58.876,0,0,0,0,0,0,48.34,0.78,9.8067,70.098,0,0,0,34679,6962.6,33.015,0.41401,NaN,260.76,NaN,0.044919,3574050,2382,0.18457,0.41688,0.034945,0.23772,0.058894,0.12026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1806e-4,22,380.13,90,0,NaN,30.014,981.29,349.49,0.01,0.0010016
0.12,0.30205,5.9329,58.554,5.9329,58.554,0,0,0,0,0,0,48.34,0.78,9.8067,67.891,0,0,0,34665,6949.5,33.004,0.41396,NaN,260.73,NaN,0.045105,3588907,2370,0.24786,0.41688,0.04654,0.23772,0.058895,0.12026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7515e-4,22,380.13,90,0,NaN,30.014,981.28,349.49,0.01,0.0010885
0.13,0.3643,6.5186,58.231,6.5186,58.231,0,0,0,0,0,0,48.34,0.78,9.8067,65.717,0,0,0,34652,6936.4,32.994,0.4139,NaN,260.69,NaN,0.045355,3608736,2358,0.32247,0.41688,0.059886,0.23772,0.058895,0.12027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3193e-4,22,380.13,90,0,NaN,30.013,981.28,349.49,0.01,0.0011452
0.14,0.4324,7.1012,57.908,7.1012,57.908,0,0,0,0,0,0,48.34,0.78,9.8067,63.579,0,0,0,34639,6923.2,32.983,0.41385,NaN,260.66,NaN,0.045664,3633376,2346,0.40872,0.41688,0.074877,0.23772,0.058896,0.12027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.8841e-4,22,380.13,90,0,NaN,30.013,981.28,349.49,0.01,0.0012024
0.15,0.50631,7.6804,57.584,7.6804,57.584,0,0,0,0,0,0,48.34,0.78,9.8067,61.484,0,0,0,34626,6910.1,32.973,0.4138,NaN,260.63,NaN,0.046032,3662647,2334,0.50678,0.41689,0.091363,0.23772,0.058896,0.12028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.4456e-4,22,380.13,90,0,NaN,30.013,981.28,349.49,0.01,0.00126
0.16,0.58599,8.2565,57.26,8.2565,57.26,0,0,0,0,0,0,48.34,0.78,9.8067,59.941,0,0,0,34613,6897,32.962,0.41374,NaN,260.59,NaN,0.047165,3752736,2322,0.60918,0.4169,0.10461,0.23771,0.058899,0.12029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0041e-4,22,380.13,90,0,NaN,30.013,981.27,349.49,0.01,0.0013193
0.17,0.67142,8.8293,56.936,8.8293,56.936,0,0,0,0,0,0,48.34,0.78,9.8067,58.481,0,0,0,34600,6883.9,32.952,0.41369,NaN,260.56,NaN,0.048325,3845029,2310,0.72132,0.41692,0.118,0.23771,0.058901,0.1203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.5593e-4,22,380.13,90,0,NaN,30.012,981.27,349.49,0.01,0.0015619
0.18,0.76256,9.3988,56.61,9.3988,56.61,0,0,0,0,0,0,48.34,0.78,9.8067,57.099,0,0,0,34587,6870.8,32.941,0.41364,NaN,260.53,NaN,0.04951,3939300,2298,0.84308,0.41693,0.13139,0.23771,0.058904,0.12032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.1115e-4,22,380.13,90,0,NaN,30.012,981.27,349.49,0.01,0.0016284
