Temps,Altitude,Vitesse verticale,Acceleration verticale,Vitesse totale,Acceleration totale,Position contre le vent,Position parallele au vent,Distance laterale,Direction laterale,Vitesse laterale,Acceleration laterale,Latitude,Longitude,Acceleration Gravitationnelle,Angle d'attaque,Taux de roulis,Taux de tangage,Taux d'embardee,Masse,Masse du propergol,Moment d'inertie longitudinale,Moment d'inertie rotatif,Emplacement du CP,Emplacement du CG,Calibres marge de stabilite,Mach number,Nombre de Reynolds,Poussee,Force de trainee,Coefficient de trainee,Coefficient de trainee axiale,Coefficient de trainee de friction,Coefficient de trainee de pression,Coefficient de trainee de base,Coefficient de force normale,Coefficient de moment de tangage,Coefficient de moment d'embardee ,Coefficient de force laterale ,Coefficient de moment de roulis ,Coefficient de forcage de roulis,Coefficient d'amortissement de roulis,Coefficient d'amortissement de tangage,Acceleration de Coriolis,Longueur de reference,Surface de reference,Orientation verticale ,Orientation laterale ,Vitesse de vent,Temperature de l'air,Pression atmospherique,Vitesse du son,Pas de simulation du temps,Temps de calcul 
0,0,0,-8.5128,0,8.5128,0,0,0,0,0,0,47.24,2.98,9.8061,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.036161,3408303,45,0,0.41678,0,0.23774,0.058879,0.12017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,-5.5778,990.43,327.92,0.01,2.5e-4
0.01,0,0,21.664,0,21.664,0,0,0,0,0,0,47.24,2.98,9.8061,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.035543,3350053,1095,0,0.41678,0,0.23774,0.058878,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,-5.5778,990.43,327.92,0.01,3.173e-4
0.02,0.0010833,0.21666,51.523,0.21666,51.523,0,0,0,0,0,0,47.24,2.98,9.8061,88.916,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,0.034931,3292392,2133.8,2.2554e-5,0.41677,7.0137e-6,0.23774,0.058877,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1453e-5,22,380.13,90,0,NaN,-5.5778,990.43,327.92,0.01,3.8e-4
0.03,0.0058266,0.73203,53.48,0.73203,53.48,0,0,0,0,0,0,47.24,2.98,9.8061,86.277,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.034379,3240390,2201.2,8.616e-4,0.41694,2.766e-4,0.23791,0.058876,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2483e-5,22,380.13,90,0,NaN,-5.5778,990.43,327.92,0.01,4.381e-4
0.04,0.015822,1.267,55.444,1.267,55.444,0,0,0,0,0,0,47.24,2.98,9.8061,83.457,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.033909,3196116,2268.8,0.0044185,0.41752,0.0014581,0.23849,0.058875,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2546e-4,22,380.13,90,0,NaN,-5.5778,990.43,327.92,0.01,4.955e-4
0.05,0.031265,1.8217,57.409,1.8217,57.409,0,0,0,0,0,0,47.24,2.98,9.8061,80.464,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.033534,3160719,2336.2,0.01295,0.41799,0.0043697,0.23897,0.058875,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8037e-4,22,380.13,90,0,NaN,-5.5778,990.43,327.92,0.01,5.571e-4
0.06,0.052353,2.3959,58.512,2.3959,58.512,0,0,0,0,0,0,47.24,2.98,9.8061,77.801,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.034577,3259054,2373.8,0.027874,0.41677,0.0088463,0.23774,0.058876,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3724e-4,22,380.13,90,0,NaN,-5.5779,990.43,327.92,0.01,6.153e-4
0.07,0.079239,2.9813,58.753,2.9813,58.753,0,0,0,0,0,0,47.24,2.98,9.8061,75.246,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.035699,3364818,2381.2,0.050987,0.41678,0.01518,0.23774,0.058878,0.12017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.952e-4,22,380.13,90,0,NaN,-5.578,990.43,327.92,0.01,6.725e-4
0.08,0.11199,3.569,58.995,3.569,58.995,0,0,0,0,0,0,47.24,2.98,9.8061,72.84,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.03689,3477060,2388.8,0.083162,0.41679,0.023187,0.23773,0.05888,0.12018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5339e-4,22,380.13,90,0,NaN,-5.5781,990.42,327.92,0.01,8.656e-4
0.09,0.15063,4.1592,59.236,4.1592,59.236,0,0,0,0,0,0,47.24,2.98,9.8061,70.579,0,0,0,34705,6989.2,33.036,0.41412,NaN,260.83,NaN,0.038145,3595272,2396.2,0.12528,0.4168,0.03267,0.23773,0.058882,0.12019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.1183e-4,22,380.13,90,0,NaN,-5.5782,990.42,327.92,0.01,9.269e-4
