Temps,Altitude,Vitesse verticale,Acceleration verticale,Vitesse totale,Acceleration totale,Position contre le vent,Position parallele au vent,Distance laterale,Direction laterale,Vitesse laterale,Acceleration laterale,Latitude,Longitude,Acceleration Gravitationnelle,Angle d'attaque,Taux de roulis,Taux de tangage,Taux d'embardee,Masse,Masse du propergol,Moment d'inertie longitudinale,Moment d'inertie rotatif,Emplacement du CP,Emplacement du CG,Calibres marge de stabilite,Mach number,Nombre de Reynolds,Poussee,Force de trainee,Coefficient de trainee,Coefficient de trainee axiale,Coefficient de trainee de friction,Coefficient de trainee de pression,Coefficient de trainee de base,Coefficient de force normale,Coefficient de moment de tangage,Coefficient de moment d'embardee ,Coefficient de force laterale ,Coefficient de moment de roulis ,Coefficient de forcage de roulis,Coefficient d'amortissement de roulis,Coefficient d'amortissement de tangage,Acceleration de Coriolis,Longueur de reference,Surface de reference,Orientation verticale ,Orientation laterale ,Vitesse de vent,Temperature de l'air,Pression atmospherique,Vitesse du son,Pas de simulation du temps,Temps de calcul 
0,0,0,-8.5094,0,8.5094,0,0,0,0,0,0,44.1,3.74,9.8027,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.023748,1950431,45,0,0.43986,0,0.26092,0.058862,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,25.261,992.67,346.61,0.01,2.573e-4
0.01,0,0,21.667,0,21.667,0,0,0,0,0,0,44.1,3.74,9.8027,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.023361,1918667,1095,0,0.44066,0,0.26172,0.058862,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,25.261,992.67,346.61,0.01,3.406e-4
0.02,0.0010835,0.2167,51.526,0.2167,51.526,0,0,0,0,0,0,44.1,3.74,9.8027,88.441,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,0.022983,1887602,2133.8,3.0739e-5,0.44145,2.1993e-5,0.26252,0.058862,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2695e-5,22,380.13,90,0,NaN,25.261,992.67,346.61,0.01,4.277e-4
0.03,0.0058273,0.7321,53.483,0.7321,53.483,0,0,0,0,0,0,44.1,3.74,9.8027,84.658,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.022686,1863233,2201.2,0.0011597,0.44209,8.5154e-4,0.26316,0.058861,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6675e-5,22,380.13,90,0,NaN,25.261,992.67,346.61,0.01,4.854e-4
0.04,0.015823,1.2671,55.447,1.2671,55.447,0,0,0,0,0,0,44.1,3.74,9.8027,80.649,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.0225,1847932,2268.8,0.0058561,0.44249,0.0043716,0.26357,0.058861,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3271e-4,22,380.13,90,0,NaN,25.261,992.67,346.61,0.01,5.421e-4
0.05,0.031268,1.8218,57.413,1.8218,57.413,0,0,0,0,0,0,44.1,3.74,9.8027,76.453,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.022438,1842886,2336.2,0.01687,0.44263,0.012663,0.2637,0.058861,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.908e-4,22,380.13,90,0,NaN,25.261,992.67,346.61,0.01,6.033e-4
0.06,0.052357,2.3961,58.516,2.3961,58.516,0,0,0,0,0,0,44.1,3.74,9.8027,71.833,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.022172,1820998,2373.8,0.037585,0.44322,0.028894,0.26429,0.058861,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5095e-4,22,380.13,90,0,NaN,25.261,992.67,346.61,0.01,6.613e-4
0.07,0.079245,2.9815,58.756,2.9815,58.756,0,0,0,0,0,0,44.1,3.74,9.8027,67.055,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.022065,1812210,2381.2,0.070502,0.44346,0.054726,0.26453,0.058861,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1226e-4,22,380.13,90,0,NaN,25.261,992.66,346.61,0.01,7.296e-4
0.08,0.112,3.5693,58.997,3.5693,58.997,0,0,0,0,0,0,44.1,3.74,9.8027,62.249,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.022115,1816359,2388.8,0.11718,0.44334,0.090545,0.26442,0.058861,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.7382e-4,22,380.13,90,0,NaN,25.26,992.66,346.61,0.01,7.99e-4
0.09,0.15064,4.1594,59.238,4.1594,59.238,0,0,0,0,0,0,44.1,3.74,9.8027,57.482,0,0,0,34705,6989.2,33.036,0.41412,NaN,260.83,NaN,0.022324,1833487,2396.2,0.17875,0.44288,0.13555,0.26395,0.058861,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.3563e-4,22,380.13,90,0,NaN,25.26,992.66,346.61,0.01,0.0010276
