Temps,Altitude,Vitesse verticale,Acceleration verticale,Vitesse totale,Acceleration totale,Position contre le vent,Position parallele au vent,Distance laterale,Direction laterale,Vitesse laterale,Acceleration laterale,Latitude,Longitude,Acceleration Gravitationnelle,Angle d'attaque,Taux de roulis,Taux de tangage,Taux d'embardee,Masse,Masse du propergol,Moment d'inertie longitudinale,Moment d'inertie rotatif,Emplacement du CP,Emplacement du CG,Calibres marge de stabilite,Mach number,Nombre de Reynolds,Poussee,Force de trainee,Coefficient de trainee,Coefficient de trainee axiale,Coefficient de trainee de friction,Coefficient de trainee de pression,Coefficient de trainee de base,Coefficient de force normale,Coefficient de moment de tangage,Coefficient de moment d'embardee ,Coefficient de force laterale ,Coefficient de moment de roulis ,Coefficient de forcage de roulis,Coefficient d'amortissement de roulis,Coefficient d'amortissement de tangage,Acceleration de Coriolis,Longueur de reference,Surface de reference,Orientation verticale ,Orientation laterale ,Vitesse de vent,Temperature de l'air,Pression atmospherique,Vitesse du son,Pas de simulation du temps,Temps de calcul 
0,0,0,-8.5115,0,8.5115,0,0,0,0,0,0,46.26,0.51,9.8047,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.0097924,894103,45,0,0.48222,0,0.30336,0.058852,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,-3.5673,968.74,329.14,0.01,3.255e-4
0.01,0,0,21.665,0,21.665,0,0,0,0,0,0,46.26,0.51,9.8047,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.0095387,870940,1095,0,0.48383,0,0.30496,0.058852,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,-3.5673,968.74,329.14,0.01,4.111e-4
0.02,0.0010834,0.21668,51.524,0.21668,51.524,0,0,0,0,0,0,46.26,0.51,9.8047,85.944,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,0.0093083,849905,2133.8,9.2618e-5,0.48533,4.1471e-4,0.30647,0.058852,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1848e-5,22,380.13,90,0,NaN,-3.5673,968.74,329.14,0.01,4.919e-4
0.03,0.0058269,0.73206,53.481,0.73206,53.481,0,0,0,0,0,0,46.26,0.51,9.8047,76.165,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.0093012,849251,2201.2,0.0032867,0.48538,0.014739,0.30652,0.058852,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3816e-5,22,380.13,90,0,NaN,-3.5673,968.74,329.14,0.01,5.518e-4
0.04,0.015822,1.2671,55.445,1.2671,55.445,0,0,0,0,0,0,46.26,0.51,9.8047,66.319,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.0095847,875140,2268.8,0.01538,0.48353,0.064951,0.30467,0.058852,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2776e-4,22,380.13,90,0,NaN,-3.5673,968.74,329.14,0.01,6.11e-4
0.05,0.031266,1.8217,57.41,1.8217,57.41,0,0,0,0,0,0,46.26,0.51,9.8047,57.003,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.010163,927963,2336.2,0.040563,0.47998,0.15236,0.30111,0.058852,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8369e-4,22,380.13,90,0,NaN,-3.5674,968.74,329.14,0.01,6.761e-4
0.06,0.052354,2.396,58.512,2.396,58.512,0,0,0,0,0,0,46.26,0.51,9.8047,50.29,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.011394,1040339,2373.8,0.078468,0.47322,0.23449,0.29435,0.058853,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.416e-4,22,380.13,90,0,NaN,-3.5674,968.73,329.14,0.01,7.525e-4
0.07,0.079241,2.9813,58.752,2.9813,58.752,0,0,0,0,0,0,46.26,0.51,9.8047,44.837,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.012774,1166312,2381.2,0.12954,0.46668,0.30801,0.28781,0.058854,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0062e-4,22,380.13,90,0,NaN,-3.5674,968.73,329.14,0.01,8.121e-4
0.08,0.11199,3.5691,58.993,3.5691,58.993,0,0,0,0,0,0,46.26,0.51,9.8047,40.459,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.014252,1301262,2388.8,0.19245,0.46063,0.3676,0.28175,0.058855,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5988e-4,22,380.13,90,0,NaN,-3.5675,968.73,329.14,0.01,8.897e-4
0.09,0.15063,4.1592,59.233,4.1592,59.233,0,0,0,0,0,0,46.26,0.51,9.8047,36.904,0,0,0,34705,6989.2,33.036,0.41412,NaN,260.83,NaN,0.015803,1442898,2396.2,0.2664,0.45509,0.41385,0.2762,0.058856,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.1939e-4,22,380.13,90,0,NaN,-3.5675,968.73,329.14,0.01,9.779e-4
0.1,0.19519,4.7517,59.193,4.7517,59.193,0,0,0,0,0,0,46.26,0.51,9.8047,33.981,0,0,0,34692,6975.8,33.025,0.41406,NaN,260.79,NaN,0.01741,1589641,2394,0.35072,0.45005,0.44889,0.27115,0.058857,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7914e-4,22,380.13,90,0,NaN,-3.5676,968.73,329.14,0.01,0.00104
0.11,0.24567,5.3439,58.87,5.3439,58.87,0,0,0,0,0,0,46.26,0.51,9.8047,31.136,0,0,0,34679,6962.6,33.015,0.41401,NaN,260.76,NaN,0.018969,1731924,2382,0.44541,0.4457,0.48027,0.26679,0.058858,0.12005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3884e-4,22,380.13,90,0,NaN,-3.5677,968.73,329.14,0.01,0.0011016
0.12,0.30205,5.9328,58.547,5.9328,58.547,0,0,0,0,0,0,46.26,0.51,9.8047,28.741,0,0,0,34665,6949.5,33.004,0.41396,NaN,260.73,NaN,0.020558,1877039,2370,0.54801,0.44171,0.50307,0.2628,0.058859,0.12005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9822e-4,22,380.13,90,0,NaN,-3.5678,968.73,329.14,0.01,0.0011623
0.13,0.36431,6.5185,58.224,6.5185,58.224,0,0,0,0,0,0,46.26,0.51,9.8047,26.704,0,0,0,34652,6936.4,32.994,0.4139,NaN,260.69,NaN,0.022169,2024158,2358,0.65781,0.43806,0.51927,0.25913,0.058861,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.5728e-4,22,380.13,90,0,NaN,-3.5679,968.72,329.14,0.01,0.0012229
0.14,0.4324,7.1009,57.9,7.1009,57.9,0,0,0,0,0,0,46.26,0.51,9.8047,24.955,0,0,0,34639,6923.2,32.983,0.41385,NaN,260.66,NaN,0.023796,2172672,2346,0.77421,0.4347,0.53046,0.25576,0.058862,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1601e-4,22,380.13,90,0,NaN,-3.568,968.72,329.14,0.01,0.0012876
0.15,0.50631,7.6801,57.575,7.6801,57.575,0,0,0,0,0,0,46.26,0.51,9.8047,23.44,0,0,0,34626,6910.1,32.973,0.4138,NaN,260.63,NaN,0.025433,2322124,2334,0.89674,0.4316,0.53787,0.25266,0.058864,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7441e-4,22,380.13,90,0,NaN,-3.5681,968.72,329.14,0.01,0.0013501
0.16,0.58599,8.256,57.25,8.256,57.25,0,0,0,0,0,0,46.26,0.51,9.8047,21.799,0,0,0,34613,6897,32.962,0.41374,NaN,260.59,NaN,0.027016,2466650,2322,1.0239,0.42885,0.54428,0.24988,0.058866,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3248e-4,22,380.13,90,0,NaN,-3.5683,968.71,329.14,0.01,0.001411
0.17,0.67141,8.8287,56.925,8.8287,56.925,0,0,0,0,0,0,46.26,0.51,9.8047,20.348,0,0,0,34600,6883.9,32.952,0.41369,NaN,260.56,NaN,0.028609,2612128,2310,1.1552,0.42627,0.54758,0.2473,0.058868,0.12011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.9023e-4,22,380.13,90,0,NaN,-3.5684,968.71,329.14,0.01,0.0015007
0.18,0.76254,9.3982,56.599,9.3982,56.599,0,0,0,0,0,0,46.26,0.51,9.8047,19.057,0,0,0,34587,6870.8,32.941,0.41364,NaN,260.53,NaN,0.03021,2758249,2298,1.2902,0.42386,0.54849,0.24487,0.05887,0.12012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.4765e-4,22,380.13,90,0,NaN,-3.5686,968.71,329.14,0.01,0.0015908
0.19,0.85936,9.9643,56.274,9.9643,56.274,0,0,0,0,0,0,46.26,0.51,9.8047,17.902,0,0,0,34574,6857.7,32.931,0.41358,NaN,260.49,NaN,0.031815,2904770,2286,1.4286,0.42161,0.54759,0.2426,0.058872,0.12013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010047,22,380.13,90,0,NaN,-3.5687,968.7,329.14,0.01,0.0016522
0.2,0.96181,10.527,56.045,10.527,56.045,0,0,0,0,0,0,46.26,0.51,9.8047,16.863,0,0,0,34561,6844.5,32.92,0.41353,NaN,260.46,NaN,0.033422,3051490,2277.4,1.57,0.41949,0.54531,0.24047,0.058875,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010615,22,380.13,90,0,NaN,-3.5689,968.7,329.14,0.01,0.0018933
0.21,1.0699,11.088,55.913,11.088,55.913,0,0,0,0,0,0,46.26,0.51,9.8047,15.826,0,0,0,34548,6831.7,32.91,0.41348,NaN,260.43,NaN,0.035015,3196988,2272.1,1.7098,0.41752,0.54106,0.23848,0.058877,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001118,22,380.13,90,0,NaN,-3.5691,968.7,329.14,0.01,0.0019694
0.22,1.1836,11.647,55.781,11.647,55.781,0,0,0,0,0,0,46.26,0.51,9.8047,14.882,0,0,0,34535,6819.3,32.9,0.41343,NaN,260.39,NaN,0.036616,3343084,2266.9,1.8539,0.41679,0.53649,0.23774,0.058879,0.12017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011744,22,380.13,90,0,NaN,-3.5693,968.69,329.14,0.01,0.0020307
0.23,1.3028,12.205,55.648,12.205,55.648,0,0,0,0,0,0,46.26,0.51,9.8047,14.019,0,0,0,34523,6806.8,32.89,0.41338,NaN,260.36,NaN,0.038221,3489653,2261.6,2.0018,0.4168,0.53166,0.23773,0.058882,0.12019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012307,22,380.13,90,0,NaN,-3.5695,968.69,329.14,0.01,0.0020908
0.24,1.4277,12.762,55.516,12.762,55.516,0,0,0,0,0,0,46.26,0.51,9.8047,13.227,0,0,0,34510,6794.3,32.879,0.41332,NaN,260.33,NaN,0.039831,3636591,2256.4,2.1513,0.41682,0.52612,0.23773,0.058885,0.12021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012868,22,380.13,90,0,NaN,-3.5697,968.68,329.14,0.01,0.0021685
0.25,1.5581,13.317,55.383,13.317,55.383,0,0,0,0,0,0,46.26,0.51,9.8047,12.498,0,0,0,34498,6781.8,32.869,0.41327,NaN,260.3,NaN,0.041443,3783808,2251.1,2.3029,0.41684,0.52022,0.23773,0.058888,0.12022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013428,22,380.13,90,0,NaN,-3.5699,968.68,329.14,0.01,0.0022606
0.26,1.694,13.871,55.249,13.871,55.249,0,0,0,0,0,0,46.26,0.51,9.8047,12.255,0,0,0,34485,6769.3,32.859,0.41322,NaN,260.27,NaN,0.043127,3937538,2245.9,2.4838,0.41686,0.51812,0.23772,0.058891,0.12024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013987,22,380.13,90,0,NaN,-3.5701,968.67,329.14,0.01,0.0023254
0.27,1.8355,14.424,55.115,14.424,55.115,0,0,0,0,0,0,46.26,0.51,9.8047,12.032,0,0,0,34473,6756.8,32.849,0.41317,NaN,260.23,NaN,0.044808,4090968,2240.6,2.6708,0.41687,0.51613,0.23772,0.058894,0.12026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014544,22,380.13,90,0,NaN,-3.5703,968.67,329.14,0.01,0.0024153
0.28,1.9825,14.975,54.98,14.975,54.98,0,0,0,0,0,0,46.26,0.51,9.8047,11.825,0,0,0,34460,6744.4,32.839,0.41312,NaN,260.2,NaN,0.046485,4244089,2235.4,2.8641,0.41689,0.51425,0.23772,0.058897,0.12028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00151,22,380.13,90,0,NaN,-3.5706,968.66,329.14,0.01,0.0026519
0.29,2.135,15.525,54.845,15.525,54.845,0,0,0,0,0,0,46.26,0.51,9.8047,11.635,0,0,0,34448,6731.9,32.829,0.41307,NaN,260.17,NaN,0.048159,4396894,2230.1,3.0634,0.41691,0.51248,0.23771,0.058901,0.1203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015655,22,380.13,90,0,NaN,-3.5708,968.65,329.13,0.01,0.0027153
0.3,2.293,16.074,54.71,16.074,54.71,0,0,0,0,0,0,46.26,0.51,9.8047,11.458,0,0,0,34435,6719.4,32.819,0.41302,NaN,260.14,NaN,0.049829,4549376,2224.9,3.2688,0.41694,0.5108,0.23771,0.058904,0.12032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016208,22,380.13,90,0,NaN,-3.5711,968.65,329.13,0.01,0.002777
0.31,2.4564,16.621,54.576,16.621,54.576,0,0,0,0,0,0,46.26,0.51,9.8047,10.807,0,0,0,34423,6706.9,32.809,0.41297,NaN,260.11,NaN,0.051411,4693750,2219.6,3.4356,0.41696,0.50434,0.2377,0.058908,0.12034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001676,22,380.13,90,0,NaN,-3.5714,968.64,329.13,0.01,0.0028392
0.32,2.6254,17.167,54.442,17.167,54.442,0,0,0,0,0,0,46.26,0.51,9.8047,10.196,0,0,0,34410,6694.4,32.799,0.41292,NaN,260.07,NaN,0.052995,4838324,2214.4,3.6046,0.41698,0.49799,0.2377,0.058912,0.12037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001731,22,380.13,90,0,NaN,-3.5716,968.64,329.13,0.01,0.0029
