Temps,Acceleration en x avec g,Acceleration en y avec g,Acceleration en z avec g,Angle phi,Angle theta,Angle psi,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Accelerometre 2 x (en m/s2),Accelerometre 2 y (en m/s2),Accelerometre 2 z (en m/s2),Accelerometre 3 x (en m/s2),Accelerometre 3 y (en m/s2),Accelerometre 3 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyroscope 2 phi,Gyroscope 2 theta,Gyroscope 2 psi,Gyroscope 3 phi,Gyroscope 3 theta,Gyroscope 3 psi
0.0,0.5378952038557564,0.5189375078530418,0.9977043582551579,0.019015328372321894,0.9999999999999999,0.49963630016457383,0.6704869184326272,0.33375632465965727,0.5084693597996006,0.6704907964135968,0.33389174726697035,0.5086689768995888,0.6704825675009194,0.3338863787692345,0.5082514077652602,0.8347621857872838,0.9803897387854834,0.5012510283784285,0.6296574418722187,0.9948206137360257,0.4985519682302596,0.6918670544777683,0.9575040439958524,0.4879361420149984
0.02,0.5378952038557564,0.5189375078530418,0.9977043582551579,0.019015328372321894,0.9999999999999999,0.49963630016457383,0.6705011568972716,0.33411827666597144,0.5084582197558893,0.6704815481897463,0.33344388715297785,0.5088522317382358,0.670482453448501,0.33389107407409924,0.5082499980415192,0.6563008559241403,0.9640877245763593,0.48956045758547356,0.6457782411700279,0.9999999999999999,0.4988265096480577,0.7077311986712296,0.9774808045024712,0.4916789265587207
0.04,0.5378952038557564,0.5189375078530418,0.9977043582551579,0.019015328372321894,0.9999999999999999,0.49963630016457383,0.6705044683241265,0.33400635461278905,0.5083911971120695,0.6704463985103031,0.33402957575269304,0.5085422883434582,0.670482406299523,0.33388536947961356,0.5082553620658438,0.3246737820663945,0.9987820426634634,0.5064691198435944,0.6029767463291762,0.9951786949203649,0.49820598225195084,0.6830578895679977,0.9961622610102034,0.5005724329268828
0.06,0.5378952038557564,0.5189375078772792,0.9977612003630312,0.019015328372321894,0.9999999999999999,0.49963630016457383,0.6705017546560573,0.3338249353324518,0.5082240499772516,0.6704596484338202,0.33400511041509723,0.5080961656381563,0.6704825464155957,0.33388802568858195,0.5082513766435452,0.5942630850193105,0.9580183518705658,0.49597984989504496,0.6018115401707149,0.9990534734460675,0.499240968320185,0.4702714607665932,0.9669315326665242,0.4974786487819213
0.08,0.5378952038557564,0.5189375080287574,0.9979459594306935,0.019015328372321894,0.9999999999999999,0.49963630016457383,0.6704915139908137,0.3340562729527985,0.5081722282764476,0.6704490903533258,0.3341902188982523,0.5080595235756561,0.670482626280962,0.3338922206385798,0.5082524582113798,0.17743704087138212,0.9617972622265916,0.493191224310236,0.4884727389515362,0.9972017052195407,0.4982340791773759,0.8742028497039875,0.9619707647487905,0.5071680611065577
0.1,0.5378952038557564,0.5189375084740768,0.9981520395021154,0.019015328372321894,0.9999999999999999,0.49963630016457383,0.6705105118832074,0.33383106517767186,0.5081095186181214,0.670469424727303,0.33399179837997284,0.5085261803044298,0.6704821321920174,0.33388879959897044,0.5082567020971703,0.650209241701365,0.9766502930698286,0.5034034019769693,0.6551612936522346,0.9944378886175836,0.4985243826286734,0.19200107889545137,0.9717976175664818,0.49184442899473824
0.12,0.5378952038557564,0.5189375094548843,0.9985128383636087,0.019015328372321894,0.9999999999999999,0.49963630016457383,0.6538678583818555,0.3338255921216536,0.5085387417093623,0.6538433775388401,0.3337347083361416,0.5081223157114124,0.6538710678105708,0.33388793373005016,0.5082547988426999,0.6430576426250063,0.9882520192919755,0.48831138827934284,0.44773402531505013,0.997103016647464,0.49925650582730957,0.2547056365796898,0.9675350846548044,0.49404503041475867
0.14,0.5378952038557564,0.5189375112551071,0.9988181740214362,0.019015328372321894,0.9999999999999999,0.49963630016457383,0.6538674303615608,0.3338554764180211,0.5085358083108285,0.6538755271823953,0.33342795310819473,0.5083268217175678,0.6538711570945202,0.3338909895260319,0.5082558047943339,0.22017482813645017,0.9999793343486016,0.49430873895443234,0.6573267441577713,0.9975423857878988,0.49905225282517274,0.22398368661344747,0.9846935277390028,0.4873649474576767
0.16,0.5378952038557564,0.5189375141352194,0.999123965898758,0.019015328372321894,0.9999999999999999,0.49963630016457383,0.5998865827697483,0.3337371284921233,0.5085131277060291,0.5998627966887549,0.3334265986131777,0.5080019958302008,0.5998779120123394,0.3338870477882585,0.5082544877978125,0.4838064196798264,0.9857628843847683,0.5006486340209872,0.5765132528672439,0.9981972141711634,0.49736376050150116,0.47207591689359063,0.9718936110884279,0.49341726112772766
0.18,0.5378952038557564,0.5189375183507692,0.9994177394883608,0.019015328372321894,0.9999999999999999,0.49963630016457383,0.599893002651634,0.3340669599423312,0.5081382606453465,0.5998741326173808,0.3337596137814356,0.507777572196613,0.5998778498300337,0.3338921425266343,0.5082547768355344,0.23609984293164388,0.9682132650905331,0.49217993882517336,0.6636254642651238,0.9963892404966617,0.4973706435694115,0.7984934740110958,0.9669392764074975,0.5041121019972427
0.2,0.5378952038557564,0.5189375241470382,0.9996994461228214,0.019015328372321894,0.9999999999999999,0.49963630016457383,0.53970135589878,0.3337732538337261,0.5081328934767526,0.5396498233474372,0.33360041954620984,0.5087968031554646,0.539674171330387,0.3338892919209193,0.5082571983765881,0.4439908536820951,0.9710426838512289,0.49202102748913834,0.42011352249577527,0.9945999849839722,0.49878323774952826,0.49341742459035487,0.9958805891323879,0.49617102884225606
0.22,0.5378952038557564,0.5189375316557612,0.9997269170738705,0.019015328372321894,0.9999999999999999,0.49963630016457383,0.5396841751731347,0.33399804088956453,0.5081346989615602,0.5396625173572229,0.3334729215005492,0.5077698006782319,0.5396737144402649,0.3338896455117792,0.5082502237105045,0.8698770236602655,0.9676852176086916,0.5084884852751972,0.4190900369269812,0.9951909100042386,0.49725752008977214,0.7245437737508915,0.9797763692517719,0.5029605795161043
0.24,0.5378952038557564,0.5189375409001367,0.9997539249976732,0.019015328372321894,0.9999999999999999,0.49963630016457383,0.4342465268378679,0.3341065622220427,0.5081329140686139,0.4342007123423066,0.33345368220157534,0.5088635025712933,0.43423398389086104,0.3338916865178492,0.5082557040893609,0.35918363716184487,0.9807300276169819,0.49500950705780805,0.5424664448047096,0.9979214142513244,0.49888827790968593,0.22248503472064485,0.9550356196568901,0.4977699443154793
0.26,0.5378952038557564,0.5189375519032078,0.9997809794518938,0.019015328372321894,0.9999999999999999,0.49963630016457383,0.4342474874229872,0.33409166903613663,0.5082170092350075,0.43423279406273485,0.33361787833898565,0.5085378175141029,0.4342341720413372,0.33389033127779744,0.5082500724071033,0.3963978077902972,0.9601180313704938,0.5008800557248875,0.4949829744901777,0.9952218085345688,0.4980475552748013,0.8126846037790649,0.9791436665588326,0.49860253484303185
0.28,0.5378952038557564,0.5189375646899361,0.9998124878584517,0.019015328372321894,0.9999999999999999,0.49963630016457383,0.3450628966367393,0.33384225033246684,0.5084728436548313,0.3450904094995435,0.334045546173377,0.5081742076347298,0.34506007445763837,0.33388632860728357,0.5082578518540215,0.6920109871517361,0.9876456508410123,0.5035998700993037,0.5039281076963746,0.9962994581283314,0.49807671628801903,0.38153941126151736,0.9798895041515328,0.49643138364223477
0.3,0.5378952038557564,0.5189375792872096,0.9998440621302992,0.019015328372321894,0.9999999999999999,0.49963630016457383,0.34506401682418464,0.3338657019744105,0.5084635002686755,0.34509998610085213,0.33401145752769096,0.5080794599012386,0.3450605161830698,0.3338907335786113,0.5082500291700472,0.22500387014303413,0.9930884803421302,0.4937344163761984,0.5069008026351511,0.9948898333447743,0.4990242386981361,0.43292127531784885,0.9597921545535228,0.48699801506493884
0.32,0.5378952038557564,0.518937595715097,0.9998595789403175,0.019015328372321894,0.9999999999999999,0.49963630016457383,0.25575921303535,0.33384759197562663,0.5081594884535229,0.2557563256268393,0.33415943632824857,0.5083955237623214,0.25573373387762355,0.33389097687914965,0.5082570177390068,0.475895484889417,0.973025740441061,0.4914619839269357,0.5473342698756909,0.9957503105962591,0.49805528514687525,0.5253720956569019,0.9634735970556553,0.49913759739888797
0.34,0.5378952038557564,0.5189376139868149,0.9998750741047941,0.019015328372321894,0.9999999999999999,0.49963630016457383,0.2557428194925433,0.33392819915600663,0.5080749073735241,0.2557676937872579,0.33370973992907416,0.508860599993966,0.2557340011493976,0.33388731680182376,0.5082592373435073,0.6202872509033526,0.9869158850099019,0.4972515664677615,0.48169781667950673,0.996695678755202,0.4979318759848719,0.865317497829917,0.9712240857605434,0.4907446897023284
