Temps,Acceleration en x avec g,Acceleration en y avec g,Acceleration en z avec g,Angle phi,Angle theta,Angle psi,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Accelerometre 2 x (en m/s2),Accelerometre 2 y (en m/s2),Accelerometre 2 z (en m/s2),Accelerometre 3 x (en m/s2),Accelerometre 3 y (en m/s2),Accelerometre 3 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyroscope 2 phi,Gyroscope 2 theta,Gyroscope 2 psi,Gyroscope 3 phi,Gyroscope 3 theta,Gyroscope 3 psi
0.0,0.49321127361447387,0.5457021007908238,0.9979208856772713,0.019420888925323176,1.0,0.4996956383299443,0.6688931593640338,0.41560202169865174,0.44880086217207515,0.6688650439046293,0.4153435328497783,0.44881697120803943,0.6688910853846606,0.41562283848023,0.44879569148614074,0.02742342334150999,0.9835294243608881,0.504320082581997,0.028254635264187478,0.9725297923957983,0.4876094389830961,0.027014219556730668,0.9694194993590342,0.4982248389220133
0.02,0.49321127361447387,0.5457021007908238,0.9979208856772713,0.019420888925323176,1.0,0.4996956383299443,0.6688967860256012,0.4155749426245081,0.44882568620558316,0.6689094829033235,0.4156826440963931,0.4490152230871484,0.6688893668156257,0.4155861090222429,0.44880256576622807,0.024320315908842483,0.9998688744607427,0.5014807048877523,0.029887240310785934,0.9410826671125347,0.5060914349142381,0.02732771331240269,0.9721224034372278,0.5035380482334495
0.04,0.49321127361447387,0.5457021007908238,0.9979208856772713,0.019420888925323176,1.0,0.4996956383299443,0.6688874186094557,0.41553347113880545,0.44882402455426557,0.6688478524622511,0.41564529342108286,0.4489975978487926,0.6688953256204586,0.4155819867516651,0.4487388314013379,0.022947711600151688,0.9877847597725813,0.502347136033847,0.03462292029277397,0.9484077174246015,0.48912408449611394,0.039123011585869116,0.9462775420950884,0.5065191937089693
0.06,0.49321127361447387,0.5457021007995179,0.9979723663758076,0.019420888925323176,1.0,0.4996956383299443,0.668898332759953,0.4156239716821197,0.44874497683489706,0.6689100998217239,0.4157223993507408,0.44872123972736444,0.6688856959367213,0.4155871840550943,0.4487361703723255,0.02297855965743384,0.9991617475495775,0.49645153063537345,0.03449986414501344,0.9706063305958177,0.48676040916659313,0.030464921743697526,0.9591335490386439,0.5070004910376573
0.08,0.49321127361447387,0.5457021008538535,0.9981396987675859,0.019420888925323176,1.0,0.4996956383299443,0.668883058264342,0.41559247564455976,0.4487756085065559,0.6688475196153775,0.4156762699781349,0.44876203352814725,0.6688922832647255,0.415569076632843,0.44877309343232985,0.026560216963765093,0.994601577362622,0.5045496300981588,0.030071563310871963,0.9875360783903726,0.5035726367990152,0.04551890113563756,0.9817783252764989,0.500592172105101
0.1,0.49321127361447387,0.5457021010135908,0.9983263411428978,0.019420888925323176,1.0,0.4996956383299443,0.6688839074817289,0.41555450403360944,0.4488109494528057,0.668895696282852,0.41551199842976777,0.4487561036620298,0.6688886886224721,0.41562383877418746,0.4487891460470825,0.023664333034016383,0.9843852247759568,0.500025657763667,0.039444449974901596,0.9604598224318188,0.5086818278573901,0.04232464439464301,0.9513214333166257,0.49103237965546603
0.12,0.49321127361447387,0.5457021013654094,0.9986531090639988,0.019420888925323176,1.0,0.4996956383299443,0.6523272716048256,0.4155979227930345,0.44878757823936744,0.6523080995982069,0.4155989705663246,0.4490164418306093,0.6523078062570116,0.41564986241862373,0.4487082817681492,0.023294133459727473,0.9828685887251264,0.49678437930419583,0.042416612661956954,0.9547400113150231,0.5108844383112869,0.04056102747460044,0.9502265767039781,0.5098927307954446
0.14,0.49321127361447387,0.5457021020111548,0.9989296451310291,0.019420888925323176,1.0,0.4996956383299443,0.6523051806592817,0.4156745445615582,0.4487530088052427,0.6522974199761493,0.41557236286209687,0.44886052352119793,0.6523263448755499,0.41554102140400734,0.4488091671480325,0.02183019858444235,0.9871349737868358,0.4963395449934997,0.03091137794296378,0.9605097509375995,0.49984725357591137,0.03583919671699681,0.9896080281003039,0.49650773165635487
0.16,0.49321127361447387,0.5457021030442597,0.9992065943864354,0.019420888925323176,1.0,0.4996956383299443,0.5984431536516089,0.415585441097527,0.44873836564207814,0.5984296634781666,0.4157488882662904,0.44869774234732873,0.5984607860346337,0.4155825197065747,0.44871538861580385,0.024191997749758665,0.9866355429857645,0.5038264148404125,0.029330467962706663,0.9632329063690239,0.5132867351583802,0.0294284705765,0.9745220950951181,0.500997045431182
0.18,0.49321127361447387,0.54570210455639,0.9994726589320706,0.019420888925323176,1.0,0.4996956383299443,0.5984413817864486,0.41564528456821215,0.4488460188696915,0.5984687766506427,0.41562039143865265,0.4487241219273962,0.5984585395072081,0.4156508890746257,0.44873729757905745,0.02616122825253059,0.9848321234145545,0.5002931591553994,0.035952646149986445,0.9604341857145207,0.4994562212955707,0.04518869527733954,0.9801223822727743,0.49711189055397437
