Temps,Acceleration en x avec g,Acceleration en y avec g,Acceleration en z avec g,Angle phi,Angle theta,Angle psi,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Accelerometre 2 x (en m/s2),Accelerometre 2 y (en m/s2),Accelerometre 2 z (en m/s2),Accelerometre 3 x (en m/s2),Accelerometre 3 y (en m/s2),Accelerometre 3 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyroscope 2 phi,Gyroscope 2 theta,Gyroscope 2 psi,Gyroscope 3 phi,Gyroscope 3 theta,Gyroscope 3 psi
0.0,0.49617662118137207,0.3510328397820222,0.9979346202927112,0.01944192895684943,1.0,0.5002859632115787,0.6670059070497858,0.5680238503839262,0.5145542450977666,0.666982666554469,0.5680599855348788,0.5145488814548623,0.6670219548256298,0.5679726297717758,0.5145765596017349,0.04259050709129664,0.9787139907944558,0.4899941451866175,0.03019030935729,0.9928265803104115,0.49839196246680456,0.024676613059817665,0.9917036241934543,0.49980852108844065
0.02,0.49617662118137207,0.3510328397820222,0.9979346202927112,0.01944192895684943,1.0,0.5002859632115787,0.6669157047404622,0.5679353850837867,0.5146724924743903,0.6669406726205258,0.5680377181088432,0.5145184675714306,0.6670016864751198,0.5679793997989317,0.5144958001455735,0.034753354679131154,0.986071693469259,0.49741874504285394,0.04219541243842895,0.995951809553073,0.5081854443707683,0.01992933367799332,0.9850455101658029,0.49785575268326426
0.04,0.49617662118137207,0.3510328397820222,0.9979346202927112,0.01944192895684943,1.0,0.5002859632115787,0.6669831460921396,0.568085432800814,0.5145128342789028,0.6669800610371649,0.5679863664734783,0.5145204693687995,0.6670101575745573,0.5679606539714589,0.5145103896798761,0.038134691265931386,0.9899427283523567,0.4920781945417569,0.037898735784912874,0.9505725267003068,0.49096781963568914,0.029976543081371876,0.9844591484539885,0.5047775169944184
0.06,0.49617662118137207,0.35103283978202987,0.9979857609100939,0.01944192895684943,1.0,0.5002859632115787,0.6669470383767665,0.5679757022740797,0.5145428794573198,0.6669652769597023,0.5679777526914955,0.5146430663690135,0.666980665671999,0.5679771206293844,0.5145228462368184,0.03135492099312254,0.9475694862513863,0.48832263023691186,0.0285073382722012,0.952323496184117,0.4887849952238015,0.02989062352775862,0.9935780448944799,0.5010141605450915
0.08,0.49617662118137207,0.3510328397820779,0.998151987905201,0.01944192895684943,1.0,0.5002859632115787,0.6669572852273766,0.5679416217006452,0.5147030847702987,0.6669172326002047,0.5680410871799704,0.5144843450893798,0.6670179104525177,0.5680425071281991,0.5146011364215001,0.04051363679126546,0.9529158020806539,0.49500211715761766,0.034485418624956354,0.9643332271626591,0.5095136082328677,0.030699880287895553,0.9979779511599841,0.5028432381789062
0.1,0.49617662118137207,0.351032839782219,0.9983373973222182,0.01944192895684943,1.0,0.5002859632115787,0.6669250719872492,0.5679493774667085,0.5147139438162273,0.6669504434550486,0.5680066164012888,0.5146209514341766,0.6669508388733066,0.568123966435634,0.514622181663435,0.03761771896407973,0.9638611482186714,0.49795878175797054,0.03217099872360113,0.9969615908436849,0.5012796515643222,0.030545371912029218,0.9993613465974123,0.4960061753159462
0.12,0.49617662118137207,0.35103283978252986,0.9986620066165977,0.01944192895684943,1.0,0.5002859632115787,0.6504677664183791,0.5679230241094134,0.5145817251822074,0.650410411432846,0.5680935155446183,0.5145118551827993,0.6504241692274555,0.5681166760280555,0.5146330956264891,0.03125061837877435,0.9875268599471934,0.486811488716887,0.03369221996151078,0.9874289164110555,0.49667745896421694,0.022686596784148638,0.9895549384310433,0.49643113324200294
0.14,0.49617662118137207,0.35103283978310035,0.9989367158882013,0.01944192895684943,1.0,0.5002859632115787,0.6504593288910843,0.568024951307798,0.5146237560312612,0.6504806378504674,0.56803410462416,0.5144817814343678,0.650446624432705,0.5681180364815108,0.5145544194673898,0.019680471304375835,0.9651302515941296,0.5069250767734592,0.04277471008558931,0.9712916257688262,0.5063508843202108,0.028433746992778786,0.9748517885289504,0.49712539137265455
0.16,0.49617662118137207,0.3510328397840131,0.9992118356186616,0.01944192895684943,1.0,0.5002859632115787,0.5967545901671064,0.5680265916867061,0.5146036774779549,0.5966922324085231,0.5680546848804016,0.5145269314040273,0.5967769541237173,0.5681002591596269,0.5145656814317547,0.02461114392565017,0.985100839484413,0.5039012940568711,0.024158366753974037,0.9612791480335372,0.5016105158291593,0.022900174350588276,0.9976593176648185,0.4986408341118267
0.18,0.49617662118137207,0.35103283978534905,0.9994761425436711,0.01944192895684943,1.0,0.5002859632115787,0.5967682605016769,0.5680800638617894,0.5145623340043611,0.596747578897131,0.5680317254312512,0.5145822736116418,0.5966918118696778,0.5679530214289288,0.51449242661315,0.02030574866881041,0.9539375016949552,0.5118370189984278,0.019533369954363944,0.9746558965792272,0.5113007696452144,0.022986833052200117,0.974828499558183,0.5042844926646272
0.2,0.49617662118137207,0.3510328397871859,0.999729592877344,0.01944192895684943,1.0,0.5002859632115787,0.5367975416996272,0.5679248973072833,0.514525736994307,0.5368116957221012,0.56801657926334,0.5145359012585153,0.5367957704389544,0.5680708869923708,0.5146247383306022,0.03701993518615282,0.9906011028482157,0.4916643482503469,0.031150373753364713,0.9942879890699063,0.5090004002153439,0.030466900795145635,0.98856227529367,0.5012323984644413
0.22,0.49617662118137207,0.3510328397895655,0.9997543083822629,0.01944192895684943,1.0,0.5002859632115787,0.5368872765706396,0.5679593166914662,0.5146199502389165,0.5368357616643891,0.5680302644583048,0.5145126394348821,0.5368405942656853,0.5679733880748106,0.5144915855004936,0.03505675588846935,0.9553520989052426,0.49808836849687815,0.03351365587392707,0.9667442068802893,0.5014923556961434,0.024991194016411034,0.9825578982140273,0.4963364003103074
0.24,0.49617662118137207,0.3510328397924951,0.999778607303418,0.01944192895684943,1.0,0.5002859632115787,0.43197125365953903,0.5679619682595028,0.5147234611768999,0.4319563435538846,0.5680847332850458,0.5145756283676312,0.43191099323249743,0.5680222154397696,0.5145688402543402,0.024862735504813327,0.9695157426502514,0.5054644783633749,0.023339949530834847,0.9991552624800852,0.4976865503858594,0.022029002144129728,0.9897696744353822,0.4967397718551053
0.26,0.49617662118137207,0.3510328397959821,0.9998029480878041,0.01944192895684943,1.0,0.5002859632115787,0.4319517458163315,0.5679460503964434,0.5145846163498558,0.4319847120726492,0.5680741096456876,0.5146561094647039,0.4319812237104961,0.5679993888693831,0.5145834258734749,0.01938742326377446,0.9818665235269556,0.49402039042658263,0.03566816393544153,0.9831875431655537,0.5070236041521154,0.02700301934459265,0.9897845239404787,0.4982584307837823
0.28,0.49617662118137207,0.3510328398000343,0.9998312960753156,0.01944192895684943,1.0,0.5002859632115787,0.3432682514143791,0.5679221803389588,0.5145372871156575,0.3432293461861991,0.5679923513200177,0.5145009116142878,0.3432205067270544,0.5681240212755588,0.5146987023880657,0.03637244431794323,0.9464631272977588,0.49273536452970884,0.02970374747692084,0.9889878110263894,0.4990406989471272,0.024613217401550258,0.9847631949487513,0.5014259195309084
0.3,0.49617662118137207,0.3510328398046603,0.999859703321565,0.01944192895684943,1.0,0.5002859632115787,0.3432281182698445,0.568039738105578,0.5144913017171724,0.3432595869610056,0.5681061417545202,0.5146331308613681,0.3432052255935041,0.5680095438242175,0.514561904954051,0.045196947314833924,0.9588535896232534,0.487254579985575,0.03763861757405795,0.9465183353983548,0.5099912676801919,0.021933860430568053,0.9812854303425259,0.49520674349598626
