Temps,Acceleration en x avec g,Acceleration en y avec g,Acceleration en z avec g,Angle phi,Angle theta,Angle psi,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Accelerometre 2 x (en m/s2),Accelerometre 2 y (en m/s2),Accelerometre 2 z (en m/s2),Accelerometre 3 x (en m/s2),Accelerometre 3 y (en m/s2),Accelerometre 3 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyroscope 2 phi,Gyroscope 2 theta,Gyroscope 2 psi,Gyroscope 3 phi,Gyroscope 3 theta,Gyroscope 3 psi
0.0,0.49600866027131935,0.34668969015138923,0.9979339618869154,0.019440039797768205,1.0,0.49998902419855973,0.6672136428389948,0.5436070225943274,0.5404700519520158,0.6672017903114728,0.5436028140326332,0.5404708004362007,0.6672132491323197,0.5436219783465216,0.5404651202201333,0.026647680350289804,0.9948720554244094,0.49466167617392737,0.03649783692136449,0.9793823760052254,0.5018948979747285,0.031055505630415092,0.9726602281029372,0.5049722892883516
0.02,0.49600866027131935,0.34668969015138923,0.9979339618869154,0.019440039797768205,1.0,0.49998902419855973,0.667216732097289,0.5436068991346766,0.5404653795098348,0.6672716901036273,0.5436536734936669,0.5404270290926075,0.6672039891907494,0.5436313602066137,0.5404470459885673,0.022710816997878525,0.9975311122472058,0.4997750192777755,0.0278613340584834,0.9996086345896886,0.5004833707286774,0.025464027865292393,0.9991292389112609,0.5023157497214682
0.04,0.49600866027131935,0.34668969015138923,0.9979339618869154,0.019440039797768205,1.0,0.49998902419855973,0.6672182598542677,0.5436073597969836,0.5404628654666019,0.6672035568869905,0.5436958345661399,0.5405249618108398,0.6672027524569397,0.5436385204921363,0.5404512838907147,0.02039113484345062,0.9872198556578975,0.49643498503751304,0.03458260857779988,0.9914150389066332,0.49175550560198117,0.030592856340051933,0.9924724179243088,0.49311715760364794
0.06,0.49600866027131935,0.34668969015143863,0.9979851188070046,0.019440039797768205,1.0,0.49998902419855973,0.6672159346718676,0.5436104351283153,0.5404641283472934,0.6672155901632816,0.543573248154265,0.5404247313060838,0.6672125152767481,0.5436275257443356,0.5404564560955755,0.02591139053023861,0.9965971501790718,0.5040462956790102,0.03051890703667992,0.9763570792191355,0.49380396609440125,0.02064768305418546,0.9988005007256896,0.5005027410656517
0.08,0.49600866027131935,0.3466896901517475,0.9981513987922793,0.019440039797768205,1.0,0.49998902419855973,0.6672168295674126,0.5436145837149116,0.5404619419555367,0.6672085799912656,0.5436752011685233,0.5404669169901354,0.667215659680076,0.5436098261795077,0.5404696106515656,0.022042514878816255,0.9816394625767006,0.49736000470908853,0.024762773212916034,0.9795525458008842,0.49334893389690365,0.02040721536784801,0.9844797193643712,0.49311017591131323
0.1,0.49600866027131935,0.34668969015265544,0.9983368673144742,0.019440039797768205,1.0,0.49998902419855973,0.667215367879692,0.5436088788367702,0.5404732205367123,0.6672184690406617,0.5436153043401971,0.5405446495938184,0.6672215589369666,0.5436340487411357,0.54048235475354,0.028055408548087135,0.9936134131395435,0.5035104391927436,0.0332578072061282,0.9572478686675131,0.50655703568603,0.019292320069632385,0.9756901577475112,0.5053772797705383
0.12,0.49600866027131935,0.34668969015465523,0.9986615800884415,0.019440039797768205,1.0,0.49998902419855973,0.6506867566670268,0.5436147631955827,0.5404728437673578,0.6506791785512911,0.5436751055799492,0.5405251767539685,0.6506901328577791,0.5436446050583446,0.5404610698044217,0.025586580503644263,0.9932550634310968,0.49527288546247794,0.03251931088947341,0.9752109416925128,0.49104203197361157,0.019519521859236832,0.9795824479082512,0.5025670330003323
0.14,0.49600866027131935,0.3466896901583257,0.9989363769324059,0.019440039797768205,1.0,0.49998902419855973,0.6506852377474642,0.5436070819919369,0.5404683844010247,0.6507040928547951,0.5435460061026001,0.5404129980393536,0.6506854986852701,0.5436391394726295,0.5404445500757096,0.025037172512030303,0.9902298986298186,0.5002799338475975,0.028044774504773273,0.9980986634880642,0.502332788992306,0.02742405103171386,0.9735835964902133,0.5028045944777565
0.16,0.49600866027131935,0.346689690164198,0.9992115843660735,0.019440039797768205,1.0,0.49998902419855973,0.5969557993112843,0.5436119929181955,0.5404736409881521,0.5970099900084376,0.5436139955999746,0.5404118772885518,0.5969524946104281,0.543624754772479,0.5404844551223134,0.02349520274600997,0.9945693466705223,0.5038767533784765,0.026087788823212,0.962811578320939,0.4947995316856347,0.021839225532135742,0.9817791451026185,0.4952292795096495
0.18,0.49600866027131935,0.3466896901727931,0.9994759755473633,0.019440039797768205,1.0,0.49998902419855973,0.5969534558671833,0.5436057591503185,0.5404664633722657,0.5969313733736152,0.5435563602557382,0.5403542425280236,0.596949829712026,0.5436253806485569,0.5404642361003817,0.024836216186623017,0.9867462869349644,0.5007833982140346,0.030423606564386085,1.0,0.5046642427972498,0.021353887354593315,0.9859240159533078,0.49493858299258453
