Temps,Acceleration en x avec g,Acceleration en y avec g,Acceleration en z avec g,Angle phi,Angle theta,Angle psi,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Accelerometre 2 x (en m/s2),Accelerometre 2 y (en m/s2),Accelerometre 2 z (en m/s2),Accelerometre 3 x (en m/s2),Accelerometre 3 y (en m/s2),Accelerometre 3 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyroscope 2 phi,Gyroscope 2 theta,Gyroscope 2 psi,Gyroscope 3 phi,Gyroscope 3 theta,Gyroscope 3 psi
0.0,0.49598378703642126,0.43480785891967516,0.9979341636026716,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.6672785943975724,0.538699215059249,0.5464189982574307,0.6672268879670371,0.5386624433562553,0.5464632968666945,0.6673131396377705,0.5387012580105018,0.5465034570521192,0.031931595356772036,0.9562697209477631,0.5065372910845892,0.02439032111047984,0.9808359614397266,0.49600874293584724,0.036678042737397776,0.9914863096913509,0.4920280399536479
0.02,0.49598378703642126,0.43480785891967516,0.9979341636026716,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.6672628480264065,0.5387038637849987,0.5464273267515628,0.6672400432930553,0.5386288179649176,0.5464920297058116,0.6672565582795145,0.5387375817592204,0.5464557094986718,0.03861924689151108,0.9496363473262143,0.5041413118882324,0.02986212383271175,0.9788258889709139,0.4951385127624236,0.019842710724189694,0.9906575371220355,0.5145188473675293
0.04,0.49598378703642126,0.43480785891967516,0.9979341636026716,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.6672471098549216,0.5386853123199434,0.5465165600977585,0.6672332717617425,0.5386270666908428,0.5463661263667541,0.6672764692222345,0.5387088665939916,0.5464674481736771,0.027480521907619126,0.9552781878406043,0.49135830814755926,0.019425480664595318,0.9972472624608859,0.5002310964036469,0.02400049559046452,0.9815323721523359,0.5077655404766328
0.06,0.49598378703642126,0.43480785892290347,0.9979853155281013,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.667239444391406,0.5386674898257109,0.5464269375624266,0.6672198273789586,0.5386950513948203,0.5465351409930325,0.6672963758582057,0.5386732043634862,0.5464745319905248,0.023128146123545135,0.9972567575693694,0.4878673848242539,0.01950570833358839,0.9799820105290754,0.4997569239126106,0.022514475520736654,0.9582259931374352,0.5101103493550238
0.08,0.49598378703642126,0.43480785894307994,0.9981515792787805,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.6672850925207029,0.5387272618622158,0.5464720036733618,0.6672525832786272,0.5386750454416944,0.5464354034134161,0.6672617879271043,0.5387354504848431,0.5463854086759065,0.028441135992128108,0.9527820799128908,0.5101368753821911,0.026946307702524097,0.9982779179766226,0.49826999577539327,0.039896334991484095,0.9668887736803268,0.5067717637631503
0.1,0.49598378703642126,0.43480785900239516,0.9983370296929246,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.6672637757394905,0.5387369368652039,0.5464650098444005,0.6672478818005471,0.5386887719784144,0.5463872547988022,0.6672851242952123,0.5387862868343993,0.5464333728220294,0.03715666290002484,0.9513684977930912,0.5118554277669642,0.02315546577123906,0.9882701414763924,0.5027606417931317,0.039341095298529416,0.9715138069481022,0.4953659803261448
0.12,0.49598378703642126,0.4348078591330358,0.9986617107638549,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.6507153168553229,0.538689383679889,0.5464216451428304,0.6507205131376144,0.5386927858984019,0.5464621466119295,0.6507671051221622,0.5386870444083022,0.5464016450221445,0.04305653560016476,0.9913730231509618,0.5071474472647605,0.024171859259898454,0.9995356379564311,0.4968576698326485,0.03617613610866516,0.9641802007200388,0.49195692458681795
0.14,0.49598378703642126,0.4348078593728202,0.9989364807782788,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.6507054942381731,0.5386541008425242,0.5464406885696772,0.650723507150905,0.5386584467156468,0.5464825635787076,0.6507214542022421,0.5386911531992378,0.5463444694552684,0.01910917590204997,0.9792416094528789,0.502503484514567,0.026700734355623257,0.9878065784223293,0.4971645908736116,0.04361549783920504,0.9477943183572074,0.5042147051393456
0.16,0.49598378703642126,0.4348078597564426,0.9992116613423184,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.5969839630923877,0.5387424511260092,0.5464879748129489,0.5969415865807218,0.5387300353764258,0.5464727153873947,0.5970031312817293,0.5387842581466954,0.5465086875625857,0.02718629678989487,0.9933447354235934,0.5124301280124114,0.025388594806696474,0.9942081908157314,0.49636803787168654,0.01931940316544345,0.9872088462799709,0.5101068458490347
0.18,0.49598378703642126,0.43480786031794133,0.9994760267100151,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.5969861609450134,0.5386923544480624,0.5465243204116442,0.5969553018037739,0.5386481756569755,0.5464341810263708,0.5970214461776493,0.5387519495696306,0.5465177849274248,0.023641878528925186,0.9934801140469908,0.4878709877516989,0.023512519299770385,0.9900943873667865,0.5046292899687188,0.023851945370479966,0.975110162463213,0.4953216501444191
0.2,0.49598378703642126,0.43480786108998715,0.999729533085801,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.5370833390528388,0.5387151442652233,0.5464683194753441,0.5370589694047748,0.5386289889993287,0.5464598818702563,0.5371317341782769,0.5386797532171141,0.5464120614510876,0.019807535752750627,0.9971647398072737,0.5052564221650159,0.025497855132323,0.987939955312994,0.49720373202620677,0.02570984145027233,0.9417649984041927,0.5123924210346044
0.22,0.49598378703642126,0.43480786209012684,0.9997542540557319,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.5370817189550067,0.5387458973521183,0.5464468931737466,0.5370564472730378,0.5387319127020519,0.5464978990156806,0.537105051914719,0.5387208204699654,0.5463422570308085,0.04268653738243672,0.9725631295456806,0.5007793918698397,0.026415804854070524,0.9830520150020073,0.5023350829882072,0.02731256741651339,0.9954968727877342,0.4892680362031572
0.24,0.49598378703642126,0.43480786332145027,0.9997785583497855,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.43215985910169885,0.5386524134029423,0.5464697150449197,0.43217132912538747,0.5385934045411674,0.5465362185932446,0.43221571799820363,0.5386717427758314,0.5464173481081551,0.040288870209852945,0.9940845227036926,0.49857682857826396,0.02694331393606464,0.9921019856075446,0.4972859839474448,0.03929854315165571,0.9847314157164393,0.5017981264473788
0.26,0.49598378703642126,0.4348078647870267,0.9998029045163266,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.4321507738250428,0.538723856835447,0.5465196451327861,0.432189316861847,0.5387054829517816,0.5463512688102313,0.4322022210908738,0.538685464305066,0.5464259575591489,0.030665695239710467,0.9971089242840001,0.5050976534934738,0.02132912267479975,0.9956433939674354,0.49872909625693124,0.021038035464022053,0.9441514293300131,0.49320515003783694
0.28,0.49598378703642126,0.43480786649018105,0.9998312587720528,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.3433934179456875,0.5386758510146112,0.5464584667703299,0.3434552388522069,0.5386867935644771,0.5464847110342127,0.3433975892873463,0.5387753687205529,0.5463809124720712,0.029568627773742973,0.9539358442987016,0.48778781584210934,0.023833327868307608,0.9990447409776557,0.49549048352876135,0.03464398567563254,0.9732927510428471,0.4894896979391514
0.3,0.49598378703642126,0.43480786843449465,0.9998596722996201,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.3434122533950686,0.5387111145974178,0.5464421882064644,0.3433581399995481,0.5387064179383891,0.5463380690758161,0.34341894133017925,0.5386822140032733,0.5464917944787223,0.038515025744005504,0.9898238287450806,0.4861260365641975,0.0264973066170211,0.9874107499171876,0.4966275428182601,0.01919501599412049,0.9410872674601991,0.5005206648763135
0.32,0.49598378703642126,0.4348078706226406,0.9998736357984884,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.254503911721047,0.5386897751273885,0.5464455404716043,0.25452334631150747,0.5386535616305962,0.5463882785892553,0.2545619089125819,0.5386802284901928,0.5464574849092767,0.03185730968355632,0.992535601746871,0.4942046433532208,0.024413439168305517,0.98694036511551,0.49891294169308603,0.04427414017214559,0.9710023492348281,0.490748957967863
0.34,0.49598378703642126,0.43480787305637925,0.9998875798186433,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.25449411763470964,0.5386540571308812,0.5464912176307208,0.25453433422699495,0.5385603943345183,0.5464505847569113,0.2545404167845229,0.538795537174633,0.5463583937078372,0.04162714646603899,0.960285424579695,0.4926858013104952,0.023147280296147155,0.9956406659483992,0.495700889374508,0.039329802561560157,0.9835257152960689,0.5030063602534838
0.36,0.49598378703642126,0.43480787573747165,0.9999015479669866,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.16914566176821777,0.5386710104136596,0.5464907105628884,0.16910309761863462,0.5385862213733508,0.5464324325354082,0.16914188031387556,0.53876856330225,0.5463603417963914,0.036423547958275904,0.9417526276852685,0.5089216642609082,0.029960538439500695,0.9936623121448285,0.4997122922132825,0.04403899431112773,0.9477131687572662,0.49506087397985993
0.38,0.49598378703642126,0.43480787866768167,0.9999155403064094,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.16911295708408713,0.5386939921377008,0.5464847775866325,0.16916642848417562,0.5387039652222847,0.5465454600374688,0.1691429056699446,0.5386897374535841,0.5463619356789597,0.044778317910870835,0.9506656127688714,0.4881316191223414,0.02485247055579798,0.9802714022659158,0.49634104860415584,0.01839010120676221,0.9603972608943008,0.4893771550555809
0.4,0.49598378703642126,0.4348078818487764,0.9999295569000214,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.08724327287050238,0.5387218318066842,0.546418625690813,0.08725819832781834,0.5386216387480899,0.5465301414754352,0.08728411965221694,0.5388045329166334,0.5464156987731469,0.02195814063154483,0.9842530081660734,0.5125868389018657,0.028466021424094656,0.9867079309654854,0.5053604801266822,0.038104208749173696,0.9401666545810667,0.4891859079148994
0.42,0.49598378703642126,0.43480788528247555,0.9999428015186588,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.08723894697939494,0.5387090845989803,0.5464403355271102,0.08720736664564344,0.5386840445636115,0.5465157662885067,0.0872812089757583,0.5387654330467426,0.5464770174027506,0.022857082895269054,0.9880299415256746,0.5061689263814648,0.030003949981470823,0.989908982872584,0.49680715494504163,0.03166061437534351,0.9999999999999999,0.49791445756292557
0.44,0.49598378703642126,0.43480788897045164,0.999956065938318,0.0194393731594516,1.0000000000000002,0.5004436009647092,0.07940683761263045,0.5386910707480748,0.5464902981152877,0.0793969173120157,0.5385650226203949,0.5464985552725957,0.07938845065878664,0.5387949811168278,0.5464150328298613,0.03296446193733016,0.996894555398564,0.48908087720866006,0.024481116457609475,0.9985575299615159,0.4949138707566533,0.042698790135191955,0.9957954415384493,0.48870403602697426
