Temps,Acceleration en x avec g,Acceleration en y avec g,Acceleration en z avec g,Angle phi,Angle theta,Angle psi,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Accelerometre 2 x (en m/s2),Accelerometre 2 y (en m/s2),Accelerometre 2 z (en m/s2),Accelerometre 3 x (en m/s2),Accelerometre 3 y (en m/s2),Accelerometre 3 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyroscope 2 phi,Gyroscope 2 theta,Gyroscope 2 psi,Gyroscope 3 phi,Gyroscope 3 theta,Gyroscope 3 psi
0.0,0.4962289069952156,0.3517249931381812,0.9979494644629395,0.019432569185182214,0.9999999999999999,0.4999543174713427,0.6652245426715817,0.5772464399660111,0.507176197915117,0.6651808653744701,0.5772386842653655,0.507100766246049,0.6652343954085964,0.5772332964875045,0.5071775315642676,0.02514857045542107,0.9501291532533249,0.48570068845037634,0.04737806450708365,0.9734444462344345,0.49572016039471956,0.041661234743181896,0.9631589930029227,0.502734563158672
0.02,0.4962289069952156,0.3517249931381812,0.9979494644629395,0.019432569185182214,0.9999999999999999,0.4999543174713427,0.6652396559097147,0.5772443038084053,0.507146983187216,0.6652272229037337,0.577208840980071,0.5070648285831125,0.6652342261892973,0.5772596323811037,0.5071625000246414,0.037923516651615696,0.9429699094700437,0.5056586042206299,0.030991056634726066,0.9370830131679462,0.5042840317274748,0.03369566807779373,0.9875090235438055,0.4888695237958541
0.04,0.4962289069952156,0.3517249931381812,0.9979494644629395,0.019432569185182214,0.9999999999999999,0.4999543174713427,0.6652393882645871,0.577231541594936,0.5071785309677738,0.6651793858673043,0.5772008749821389,0.5070899959318925,0.6652359973505703,0.5772677282859539,0.5071508270110648,0.028954735757142303,0.9573386923159619,0.5009769502902953,0.022789800867628607,0.9851998520423113,0.48711679642948175,0.03411651448119174,0.9932148024105025,0.4851340063475881
0.06,0.4962289069952156,0.3517249931381891,0.9980006173953438,0.019432569185182214,0.9999999999999999,0.4999543174713427,0.6652247404633852,0.5772361719860768,0.507148976555029,0.6651817472452035,0.5772469443397824,0.5070692255420214,0.6652241165842183,0.5772654693691871,0.5071408537619911,0.04378225046100964,0.9509428766601077,0.49343093583019443,0.03836149109943077,0.9765053653027278,0.5094744480184824,0.025812637097470947,0.9690777714750967,0.5020511687042136
0.08,0.4962289069952156,0.35172499313823874,0.998166884419084,0.019432569185182214,0.9999999999999999,0.4999543174713427,0.6652310317300336,0.5772306573067572,0.5071466569902628,0.6651891432332547,0.5772141951158559,0.5070845915691372,0.6652337231093072,0.5772495091286124,0.5071465231874471,0.038860964323692015,0.945197834956808,0.5012223321780701,0.020496857499873622,0.9438894560222875,0.4943897999954591,0.029980003362062135,0.952281316237225,0.4943822573770293
0.1,0.4962289069952156,0.35172499313838457,0.9983523384839967,0.019432569185182214,0.9999999999999999,0.4999543174713427,0.6652259734492001,0.5772280869254518,0.5071825347964565,0.6651899136094949,0.5772759968005327,0.5071177107497405,0.6652239528043637,0.5772523903664524,0.5071561568496427,0.025290845992819333,0.9481436679823504,0.5089269244473474,0.021946948552326206,0.9922914227674013,0.49510620606962213,0.039755248388007425,0.9729993833286856,0.504901628816293
0.12,0.4962289069952156,0.35172499313870575,0.9986770259465844,0.019432569185182214,0.9999999999999999,0.4999543174713427,0.6486286919012443,0.5772272553479401,0.5071816968067845,0.6485801291098029,0.5772342387323797,0.507111131328992,0.6486341927476933,0.5772439479881989,0.5071392443650247,0.041118907881110556,0.9845768893944258,0.4895846410380338,0.031739704985348505,0.97602885086465,0.5058629638829037,0.03502079924781981,0.9920130250449839,0.49531474654538105
0.14,0.4962289069952156,0.35172499313929523,0.9989518013701187,0.019432569185182214,0.9999999999999999,0.4999543174713427,0.6486292046614363,0.577239907589125,0.5071851020071415,0.6486061376267271,0.5772280195374326,0.507125151484709,0.648624147311493,0.577265482579805,0.5071714702059782,0.03063320258010571,0.9422514158922407,0.5068018265696874,0.01914101495887688,0.9962725522360001,0.5074045979175472,0.028624042547258588,0.9624014486447172,0.5046659354609402
0.16,0.4962289069952156,0.35172499314023836,0.999226987351351,0.019432569185182214,0.9999999999999999,0.4999543174713427,0.5946596489707303,0.5772580319240406,0.5071608618428259,0.5946505274374464,0.5772089345301649,0.5071694704560807,0.5946624801139317,0.5772600458584195,0.5071507930115133,0.0281260584479191,0.9475888999035589,0.5033268936073707,0.0187387445797923,0.9664907259857697,0.4943229454691239,0.03280942186437896,0.9743070498505415,0.49249036762588083
0.18,0.4962289069952156,0.3517249931416188,0.9994913579233328,0.019432569185182214,0.9999999999999999,0.4999543174713427,0.5946576454442077,0.5772491764151961,0.507150643757062,0.5946346623381169,0.5771961506288801,0.5071721619754707,0.5946471122070625,0.5772367612250529,0.5071578074806555,0.03797448284446847,0.9552566892664789,0.5091749697106043,0.03529170446746971,0.9449184498613707,0.4854410282012466,0.031174764273579347,0.9807328681865338,0.5072965771453307
