Temps,Acceleration en x avec g,Acceleration en y avec g,Acceleration en z avec g,Angle phi,Angle theta,Angle psi,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Accelerometre 2 x (en m/s2),Accelerometre 2 y (en m/s2),Accelerometre 2 z (en m/s2),Accelerometre 3 x (en m/s2),Accelerometre 3 y (en m/s2),Accelerometre 3 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyroscope 2 phi,Gyroscope 2 theta,Gyroscope 2 psi,Gyroscope 3 phi,Gyroscope 3 theta,Gyroscope 3 psi
0.0,0.49600866027131935,0.34668969015138923,0.9979339618869154,0.019440039797768205,1.0,0.49998902419855973,0.6672315301493744,0.5436108284250503,0.5404891162876413,0.6672298953481115,0.5436011001867277,0.5405200065860639,0.6671928494983186,0.543640306739452,0.5404743920320153,0.01982704610135816,0.9990897907817191,0.5001019710762435,0.02780371266117332,0.9770291518186333,0.5016183165302054,0.02761144801280635,0.9873748222310703,0.49919827711951464
0.02,0.49600866027131935,0.34668969015138923,0.9979339618869154,0.019440039797768205,1.0,0.49998902419855973,0.6672339746466476,0.5436025388603961,0.5404557243991185,0.6672279495710136,0.5436095582139311,0.540500152436725,0.6671992319234603,0.5435879324619504,0.5404212562151083,0.02034911605790607,0.9981319535236629,0.5004886746110571,0.021789506216860044,0.9778761552735531,0.5006257431926371,0.034392268835877426,1.0,0.5017823497527978
0.04,0.49600866027131935,0.34668969015138923,0.9979339618869154,0.019440039797768205,1.0,0.49998902419855973,0.6672180586888513,0.5436121069939387,0.5404921927711389,0.6672043433957727,0.5436196388304126,0.5404740554137387,0.6672281676554008,0.5436007213962908,0.5405203707016816,0.020343192286722656,0.9972984603355494,0.5004599719466378,0.032345163854692105,0.9663270130563479,0.4973076448692271,0.025247822176635404,0.9993237326069704,0.5013032984321736
0.06,0.49600866027131935,0.34668969015143863,0.9979851188070046,0.019440039797768205,1.0,0.49998902419855973,0.6672242352136536,0.5436016123590821,0.5404623339293203,0.6672269463248135,0.5436102128124831,0.5405101852072972,0.6672044071666985,0.5436058761768754,0.5404362484348586,0.019290296845324406,0.9971807663952367,0.49895784051672293,0.03234343118050209,0.9863538685913612,0.5049078904854144,0.0364495084354044,0.9565560516541086,0.49096262933191087
0.08,0.49600866027131935,0.3466896901517475,0.9981513987922793,0.019440039797768205,1.0,0.49998902419855973,0.6672188501891199,0.5435998120005616,0.5404823484062815,0.6672066875787787,0.5436089452231089,0.5404735560965163,0.6671856646272251,0.5435695914854699,0.5404885158704145,0.019681690567263543,0.9996308142423497,0.5004086367790981,0.020853516337197342,0.984543105151275,0.5051053865594888,0.03455207614246775,0.9693997560864116,0.49656080458152035
0.1,0.49600866027131935,0.34668969015265544,0.9983368673144742,0.019440039797768205,1.0,0.49998902419855973,0.6672176195523295,0.5436003453320374,0.5404866941144483,0.6672185846447707,0.5436056721579617,0.5404541156558533,0.667219502763541,0.5437218169408097,0.5404240814911954,0.02071016586063018,0.9972261053914498,0.49943906980332065,0.0218273667728775,0.9832214016637661,0.4964728610607578,0.02932857564109287,0.9984213783678066,0.5013786122747345
0.12,0.49600866027131935,0.34668969015465523,0.9986615800884415,0.019440039797768205,1.0,0.49998902419855973,0.6507008742765885,0.5436220820756279,0.540460735551359,0.6506778759155581,0.5435960947557998,0.5404784778035652,0.6506891173482016,0.5436316044697955,0.5403028504716977,0.020220359987375924,0.9995549447176216,0.4991577248702723,0.03774751051806874,0.9593335742821005,0.4969342176084991,0.026865364394903724,0.9592572458780952,0.5043257281090208
0.14,0.49600866027131935,0.3466896901583257,0.9989363769324059,0.019440039797768205,1.0,0.49998902419855973,0.6507047228195304,0.5435930142133106,0.5404855094881709,0.650694838826103,0.5436194289423251,0.5404394914277683,0.6506972105140213,0.5435903351405784,0.5404969517741789,0.020713172382573364,0.9972761825727504,0.49908935237727814,0.03112487142182646,0.966851082758579,0.499325051988337,0.03350279336104428,0.9681245828863394,0.5057238496753024
0.16,0.49600866027131935,0.346689690164198,0.9992115843660735,0.019440039797768205,1.0,0.49998902419855973,0.5969732077940748,0.5436002275853115,0.5404494436181323,0.5969626314488563,0.5435666698734438,0.5404922369327068,0.5970038988714038,0.5437051135945411,0.5403209891210978,0.019361535228690496,0.9995245101646189,0.5000094434999408,0.03187451507587774,0.9992873771930779,0.4986669218778076,0.027439481281984368,0.9708051619854454,0.5095530341527972
0.18,0.49600866027131935,0.3466896901727931,0.9994759755473633,0.019440039797768205,1.0,0.49998902419855973,0.59695605068459,0.5436244955275549,0.54045018168506,0.5969512623305608,0.5436167459368809,0.5404951805745073,0.5969100535181413,0.5436429894201876,0.540339270608406,0.019521232930155674,0.9989705211722544,0.5003393454777016,0.01979251035537266,0.9815124787196616,0.4921874296862719,0.026745259858760695,0.9997534695332497,0.5073866350350424
0.2,0.49600866027131935,0.34668969018461115,0.9997295066764309,0.019440039797768205,1.0,0.49998902419855973,0.5370590381700939,0.5436124021311275,0.5404660013591596,0.5370335702650081,0.5435885128847721,0.5405177465691671,0.5370279068597329,0.5436307543836432,0.5403851023260152,0.019945895210963016,0.9984894802806742,0.499581036214971,0.025857075886685066,0.9870869156660218,0.49606053419776475,0.02183325189037494,0.9638512484813277,0.49160797093607306
0.22,0.49600866027131935,0.34668969019992074,0.9997542300602069,0.019440039797768205,1.0,0.49998902419855973,0.5370611919159068,0.5435951588132202,0.5404807937915582,0.5370341650222322,0.5435910478137618,0.5404700067036678,0.5370834696237755,0.5436109231763574,0.5405245621745388,0.02077157355696646,0.999816913510877,0.5002062478983916,0.026047738887288896,0.9975437771876932,0.5043282353077694,0.037234463908522086,0.9568220134147821,0.5073326224534738
0.24,0.49600866027131935,0.3466896902187691,0.9997785367274199,0.019440039797768205,1.0,0.49998902419855973,0.43212950350152185,0.5436012704303349,0.5404541163748867,0.432123367557134,0.5436145435185926,0.5404453085928466,0.43207975916423413,0.5436061015883864,0.5403696452544555,0.01928382813161411,0.9978103581956348,0.4995951392551258,0.029164992875072182,0.9898213949624118,0.5058503374393065,0.026077990384564986,0.9643438741348789,0.49802099797212473
0.26,0.49600866027131935,0.34668969024120333,0.9998028852712089,0.019440039797768205,1.0,0.49998902419855973,0.43213512866082493,0.5436227984898422,0.5404909322028756,0.4321091679439493,0.5436264950184198,0.5404511522928201,0.4321092054420064,0.5436626384930591,0.5404385193367242,0.02084621692600591,1.0,0.4992927612085488,0.02583808262819509,0.9725187582147745,0.49619096551274233,0.02219406801981555,0.9920853744335412,0.508495084342351
0.28,0.49600866027131935,0.3466896902672743,0.9998312422955475,0.019440039797768205,1.0,0.49998902419855973,0.3433905390141437,0.5436181025307568,0.5404789539696241,0.3433888905091926,0.543587246138451,0.5405199581928675,0.34335762764897454,0.5435771091737039,0.5404662710013087,0.019863465644910927,0.999658724618232,0.4991679172062246,0.019983571309560244,0.9706095951976355,0.4972652766796531,0.025920237780522992,0.9949129719486491,0.5033264251724184
0.3,0.49600866027131935,0.3466896902970368,0.9998596585975147,0.019440039797768205,1.0,0.49998902419855973,0.34339254076090536,0.5435940037167936,0.5404901260117199,0.34337434767890873,0.5436078928583814,0.5404656699532755,0.3434125677705975,0.5436146089241097,0.5403746734759644,0.020570208221188158,0.9992354752540049,0.4994333650390371,0.025868838653705095,0.9736463976053118,0.4950617967778393,0.024305755220937975,0.9605600455154153,0.5029731569303103
0.32,0.49600866027131935,0.34668969033053165,0.9998736234598297,0.019440039797768205,1.0,0.49998902419855973,0.2544981562457288,0.5436182227629169,0.5404828831913806,0.2544897770079738,0.5436051773429365,0.5404882809528453,0.2544909097190319,0.5437067910303327,0.5403745866061499,0.019501409688580718,0.9968903555541501,0.49902105284581244,0.02258483606088918,0.9892533520402285,0.5057815875427472,0.02208219313864407,0.9887560380641602,0.5019328516545762
0.34,0.49600866027131935,0.346689690367786,0.9998875688415292,0.019440039797768205,1.0,0.49998902419855973,0.2544985730530562,0.5436266983566855,0.5404688222209549,0.2545032908924491,0.5436037900385671,0.5404474440413746,0.2545394204138846,0.5435617704703157,0.5404221007845663,0.02024673817320255,0.9996970223321069,0.49996686360903625,0.021135685824599515,0.9671842369599539,0.5022360618778091,0.019286483890621153,0.9807667502139839,0.49165349109040324
0.36,0.49600866027131935,0.34668969040882663,0.9999015383537732,0.019440039797768205,1.0,0.49998902419855973,0.16909575250267128,0.5436062174343569,0.5404880796838382,0.16910414229334603,0.5436177727189628,0.5404987042145719,0.16911183876684754,0.5435814160019827,0.5403148482315014,0.02067164124688098,0.9975463209134436,0.5003623534345749,0.021635282295113134,0.9886264181564236,0.50519524116046,0.01996401136077547,0.9633200080656885,0.49580733593819504
