Temps,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyrometre 1 phi,Gyrometre 1 theta,Gyrometre 1 psi,Magnetometre 1 F (en nT),Magnetometre 1 H (en nT),Magnetometre 1 X (en nT),Magnetometre 1 Y (en nT),Magnetometre 1 Z (en nT),Magnetometre 1 Declinaison (en deg),Magnetometre 1 Inclinaison (en deg),GPS 1 Latitude (en deg),GPS 1 Longitude (en deg),GPS 1 Altitude (en deg),
0.0,-9.724169018442275,-0.0038064239737430946,1.3738762601501093,-3.0663651500504616,1.4390733544495717,-0.03340276532973314,-0.030098671106153607,0.03910434408503418,-0.006791604801171861,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.02,-9.737302369290429,-0.007677285753468513,1.3645414865000385,-3.047584760615441,1.4166972140873728,-0.038154627882092715,-0.012143458887208055,-0.005499745931283858,-0.02720865181369722,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.04,-9.725666437290043,-0.00788330307339789,1.3733618077057674,-3.0686711050604107,1.4317935228370615,-0.04516367335171815,-0.044946205985792034,0.03547692384393305,-0.039917493210236236,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.06,-9.735223094652412,-0.009169138724979401,1.375844840499406,-3.040058416818058,1.3962949759687717,-0.009548684872102722,-0.020658441284649734,-0.03954864423479124,-0.046033334473141535,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.08,-9.72458313986218,-0.0005389303146425377,1.3744232151624576,-3.0817086501579074,1.4109159596710923,-0.04772550085291086,0.043420311174939365,0.0003396278738671496,0.04142667149862662,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.1,-9.726266406482027,-0.013751852031724875,1.3742746073472214,-3.0667433136466054,1.4116525868766177,-0.062156340084384296,-0.04452569015020985,0.028193093826702535,-0.02269771850827529,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.12,-12.825518746452875,-0.007427651820198546,1.3676926496370156,-3.0557763086059104,1.4430396737216202,-0.02026929447037048,-0.046016198523238495,-0.02793919478367727,-0.04246305942288977,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831645,
0.14,-12.827057834999373,-0.013912930552858756,1.3755318712202078,-3.0842412333198927,1.4214110426599984,-0.028751464602010002,0.04287321583200547,0.029058986256997894,-0.026578946662098504,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831645,
0.16,-22.869802355764246,-0.006727015503556532,1.3716770089790016,-3.0488900624565467,1.4173248811425874,-0.061178322215454245,-0.011333472401688036,0.037165461467803175,-0.005755413773624484,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.004437154222442192,
0.18,-22.868007288314722,-0.009181041622678961,1.3693662610966955,-3.0592574954987497,1.4532218148703566,-0.01578477112819326,0.0478851171757956,-0.02985839834697295,0.041685154932354744,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.004437154222442192,
0.2,-34.06882593158098,-0.01143546516037467,1.3641659627367033,-3.0883924156973355,1.426396870145801,-0.045008099103644485,-0.04330023000263726,-0.01778106615558512,-0.032683884312653066,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.015682752196458816,
0.22,-34.06428975154298,-0.005419944076309274,1.3672241581842866,-3.094240739378838,1.438223088553771,-0.035943053845659996,-0.046212571903144754,0.0031405759664335045,-0.035232015640838,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.015682752196458816,
0.24,-53.68091027176027,-0.00748482248570839,1.3732529877947695,-3.071692991072526,1.4062233081767894,-0.05635818666400731,-0.017899243432393134,0.014786860723252273,-0.009378374897032037,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571994925398,20.225129995428773,0.04045141619392746,
0.26,-53.670064587462534,-0.011387321897433229,1.3693209515212879,-3.091476314768082,1.449099092736705,-0.06378253830170214,-0.03906211560062212,0.028423804335018652,0.0030906525926437047,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571994925398,20.225129995428773,0.04045141619392746,
0.28,-70.25939093573096,-0.005417349499946047,1.368039948013102,-3.076729991514586,1.4005672729998182,-0.045495061044998716,-0.007830049873935586,0.029765466445293317,-0.041978996705940366,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571989222265,20.225129990291364,0.08591306975712296,
0.3,-70.26175245311366,-0.002642866133734912,1.3686068254328403,-3.0404168722954514,1.4180314573226165,-0.058499230348098674,0.04753159400183091,-0.0010159044689412827,-0.046488941746743236,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571989222265,20.225129990291364,0.08591306975712296,
0.32,-86.88257398773356,-0.008329921911934495,1.3671846422983287,-3.0460161601098563,1.4285666148177623,-0.04397700613220211,0.007725154618571086,-0.030778142032021862,-0.011619359495895038,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571980098221,20.22512998207238,0.15864399152401054,
0.34,-86.87476905232916,-0.0036850056512031416,1.37213676647844,-3.0736999075821894,1.4202552648916988,-0.007451621833763404,-0.04469090010221827,-0.04168784098604721,-0.04522874536289122,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571980098221,20.22512998207238,0.15864399152401054,
0.36,-102.83972485318709,-0.006950670476812073,1.370440730729624,-3.0407745379144555,1.4453028254494578,-0.05104640023676832,0.009913661858932823,-0.024020577809315595,0.03966691281998315,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571966743824,20.225129970042673,0.2650965398834325,
0.38,-102.83863469574071,-0.0018561450170689279,1.3660578633307956,-3.072860164784068,1.3987381703532904,-0.04571407786296665,0.01934379974594949,-0.02961616601497048,0.021124130358429572,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571966743824,20.225129970042673,0.2650965398834325,
0.4,-118.15784227222802,-0.0011760269862055158,1.3743521928349058,-3.049419973444668,1.4015777983961035,-0.03257781903874298,0.022398375336881427,0.03223741809026826,-0.026513554023949337,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571948382174,20.22512995350241,0.41146362485133836,
0.42,-118.14653135218948,-0.011313579658640336,1.372346026727201,-3.058488859453318,1.4459448664031815,-0.030068367552562383,-0.021136786076391332,-0.017989391677373352,-0.03552348844184542,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571948382174,20.22512995350241,0.41146362485133836,
0.44,-119.61899785887147,-0.005850146121956785,1.3627574884491362,-3.0493932639957695,1.3960028348498057,-0.014611311138594915,0.002387326845872322,0.02245549032218552,-0.005752480837379698,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571924596573,20.22512993207623,0.6010669102879435,
0.46,-119.61491758912352,-0.012306062585595716,1.372238296693452,-3.0773088629084175,1.421663760012981,-0.015318469029138963,0.024494390402437706,0.007370486033425131,-0.0334430652151557,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571924596573,20.22512993207623,0.6010669102879435,
0.48,-121.08482473789493,-0.011604955228659296,1.37070216097772,-3.062441921801019,1.4527598387348404,-0.02219688939386509,-0.015187811626501641,0.03278780572161197,0.0038821946118262375,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571895314158,20.225129905698484,0.8344872207345662,
0.5,-121.08972198971189,-0.007617145469049702,1.3637927764903317,-3.0728874264753174,1.3995498673701716,-0.03319736822983814,-0.003942858689781502,0.020823189467804513,-0.04231053757892792,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571895314158,20.225129905698484,0.8344872207345662,
0.52,-122.55309071709932,-0.00434405047436544,1.369577177036262,-3.04419586447423,1.450687026066862,-0.06525923697327778,0.0015339117281364572,0.010289472831042284,-0.024319561146187257,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571860461936,20.225129874303434,1.1123063812224139,
0.54,-122.5551345983159,-0.005948257391006546,1.3689853051644045,-3.0398406587018725,1.4236138566507655,-0.03542907301242126,-0.033030740003514726,-0.04633809329430786,0.03905831145507781,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571860461936,20.225129874303434,1.1123063812224139,
0.56,-124.26349858774265,-0.004719754640403529,1.3620688262147145,-3.0434699124576334,1.4226516689334912,-0.017751663163854306,-0.026701806646435663,-0.01923892423836772,0.01954605669686732,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571819960829,20.225129837819843,1.435154775254336,
0.58,-124.26134498128305,-0.005296900892913899,1.3661922487664515,-3.0492428086175773,1.4066706755780136,-0.06474821810064246,0.011264182786381222,-0.024242155169178343,0.04549207605832661,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571819960829,20.225129837819843,1.435154775254336,
0.6,-125.97857628618328,-0.003607490582397109,1.3748742529836842,-3.0845957440216702,1.4333944946025747,-0.03633951238685958,0.01567198694731854,0.036147321672927044,-0.038882227668872595,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571773725653,20.22512979617097,1.8037114292248897,
0.62,-125.9772820729614,-0.01462979172064299,1.3655329042714786,-3.0863938163214355,1.4145180611529087,-0.039096376746665155,0.0010947565720673214,-0.028664725302708863,0.012110788465436178,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571773725653,20.22512979617097,1.8037114292248897,
0.64,-126.81821454678992,-0.010844865287941124,1.3697595536945075,-3.085199124855367,1.4182357290209064,-0.03602191493075929,0.043581334279334624,0.017206906212210715,-0.01687889083221915,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571721692894,20.225129749299608,2.218482621778931,
0.66,-126.82614569440716,-0.01261113450361729,1.3755174454543855,-3.067665946800241,1.4434147703047515,-0.0539085127377429,0.03771713955936735,-0.0252098572841949,-0.008184387047797295,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571721692894,20.225129749299608,2.218482621778931,
0.68,-127.67074280739337,-0.0016713552914130615,1.3702718903432445,-3.080254571152077,1.4275496628395858,-0.04775646074069945,-0.04586592029490977,0.03390772245983698,-0.024429369767525827,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.8557166382075,20.2251296971681,2.679801587126146,
0.7,-127.66444772801755,-0.001258206048017219,1.3709396189845342,-3.089088105045855,1.4225259587892947,-0.02303497102811613,0.03991233251129643,0.03619387967170904,0.014955619175692436,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.8557166382075,20.2251296971681,2.679801587126146,
0.72,-128.50859903241607,-0.00757285320531068,1.3765317894393718,-3.053926501346352,1.3996661644800705,-0.029579801484259344,0.0361625254256059,0.02871207815532116,-0.02586159487051392,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571600067343,20.225129639738725,3.1880021360126745,
0.74,-128.50526375451986,-0.012252087192673941,1.3625989942922716,-3.0718110252872046,1.4375829359992545,-0.019336562115276294,0.03789059617199323,-0.03532018353298935,0.021443238554650666,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571600067343,20.225129639738725,3.1880021360126745,
0.76,-129.34944993651467,-0.006503314663005532,1.374980826093179,-3.058085525190553,1.4130473632458593,-0.004566362511086178,0.010162794024711637,0.019652442568977115,0.047772462535530844,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571530390725,20.22512957697369,3.7434186572237778,
