Temps,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyrometre 1 phi,Gyrometre 1 theta,Gyrometre 1 psi,Magnetometre 1 F (en nT),Magnetometre 1 H (en nT),Magnetometre 1 X (en nT),Magnetometre 1 Y (en nT),Magnetometre 1 Z (en nT),Magnetometre 1 Declinaison (en deg),Magnetometre 1 Inclinaison (en deg),GPS 1 Latitude (en deg),GPS 1 Longitude (en deg),GPS 1 Altitude (en deg),
0.0,-9.77796012302155,0.025474394764674623,1.369048008270191,-3.00349751233751,1.5178334745373827,0.002767827085958246,-0.011081266626109759,0.009846963996707366,5.235965869888223e-05,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.02,-9.781458105384079,0.01776779080805335,1.3726952069308085,-3.037168368875169,1.4851155595178287,-0.01633854212969443,0.012176108856998465,0.011420995306196717,0.010750266455263432,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.04,-9.786557297814555,0.01996463181835311,1.3653959649763523,-3.021371100317081,1.4778754987110863,0.01716543906415333,-0.006868097086277702,0.010096333500093545,0.004243479079042692,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.06,-9.778042525447054,0.014156218850007283,1.3678869999422805,-3.039063755564184,1.5147386769494786,0.011770779668768381,-0.002863424666823974,-0.007542066594902074,-0.005047929983764064,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.08,-9.783570794580397,0.02059299598894663,1.373895703273156,-3.043332339647879,1.516201417141655,-0.017706941468712042,0.013644196857082075,-0.010395849536480359,0.008543587642828194,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.1,-9.78554739019925,0.027168207146283613,1.3742910858818447,-3.0438002497657703,1.5238191945966781,0.009873061024870072,-0.0041551136794114076,-0.011840744275510602,0.00861378612172493,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.12,-12.868625795383682,0.02118564289472218,1.3736063655638209,-3.0243924256753165,1.5168584044725155,-0.0040910920943857,-0.004020931940335017,-0.0061401069850728586,-0.0004990659908939044,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831645,
0.14,-12.87612699344732,0.015228789174744892,1.3724286591246762,-2.9940479914050964,1.5197464047211235,-0.004442115590244799,0.008600346002588986,-0.012465603593571137,-0.01361420206183352,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831645,
0.16,-22.923581999829498,0.022895590632995105,1.3677896880404121,-2.99860057954678,1.5089261502416116,0.03345924448952716,0.006413547629091631,0.010322329771412458,-0.003946391952682078,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.004437154222442192,
0.18,-22.9139927235448,0.020733000807037997,1.3672218244998398,-3.033730599297885,1.5233945624442224,0.03225141204035642,-0.014549297885340528,0.011124049457670928,0.010131123681618467,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.004437154222442192,
0.2,-34.12096200899975,0.021573827745711725,1.3678795826531462,-3.008084442185733,1.5059531886514694,0.0006458892606462183,-0.0047516685180190275,0.013698746340401418,-0.001709336944742571,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.015682752196458816,
0.22,-34.119791579167995,0.017490207960922426,1.3678386082394607,-2.998291826389618,1.4921879802423803,0.0011452276724498375,-0.011647954888659278,0.00020874172997475873,-0.0030959358038924077,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.015682752196458816,
0.24,-53.734356795395776,0.016603594851821227,1.3712123645135965,-3.0267392223690814,1.5339389549391669,-0.011713829039376723,-0.013497081303056517,0.013386961355197503,0.011624154619653963,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571994925398,20.225129995428773,0.04045141619392746,
0.26,-53.726733918191265,0.026231976545311897,1.3669528028544051,-2.9903022930306973,1.5041740936946522,0.026533661652890235,0.0070020120693551225,-0.007464593148686661,0.007279756629496264,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571994925398,20.225129995428773,0.04045141619392746,
0.28,-70.32179004211449,0.01898006227359097,1.3732967852007603,-2.999062972701653,1.4796541208490988,0.03214908370032931,0.0002434405033211916,-0.01164963272761641,0.0028057862363825184,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571989222265,20.225129990291364,0.08591306975712296,
0.3,-70.3149120816342,0.022810876483608022,1.3755602701290908,-2.9929598792694074,1.5039658307231147,-0.007049620251688926,-0.004360462804238436,-0.000741596545954133,-0.009200643976706615,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571989222265,20.225129990291364,0.08591306975712296,
