Temps,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyrometre 1 phi,Gyrometre 1 theta,Gyrometre 1 psi,Magnetometre 1 F (en nT),Magnetometre 1 H (en nT),Magnetometre 1 X (en nT),Magnetometre 1 Y (en nT),Magnetometre 1 Z (en nT),Magnetometre 1 Declinaison (en deg),Magnetometre 1 Inclinaison (en deg),GPS 1 Latitude (en deg),GPS 1 Longitude (en deg),GPS 1 Altitude (en deg),
0.0,-9.758286467572795,0.02592543571707183,1.33525017650228,-3.036423205140119,1.4327489584543232,-0.005777297067594331,-0.02111471342727765,0.031212989582838635,0.010313599693664115,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.02,-9.754027981241848,0.026465659100311425,1.335372063806133,-3.031014846624641,1.4913575325117965,0.03526451414863592,-0.04155857656294235,-0.01597912481744583,-0.021414806583308008,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.04,-9.752910042092843,0.0235349967573737,1.3277380145260822,-3.027062476067067,1.4454933967417183,-0.020306892717251383,0.04149302247862294,-0.026301498436676483,-0.024348915655685657,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.06,-9.756378944927123,0.024483298568872214,1.3277478493598975,-3.0307243098736727,1.4849951413049671,-0.042933020800758274,0.04333890760634444,-0.04431954380496043,-0.03055827083115824,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.08,-9.756742189878764,0.02963726901999886,1.3285185813951839,-2.991069881698293,1.4341247719948644,0.0028216414258585157,-0.028159197927647765,-0.025420185966830558,-0.032501533137443375,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.1,-9.752005306670807,0.02667083794585127,1.3284808283393255,-3.026421159211078,1.5021473589579468,-0.03868462116451603,0.002834801305072432,0.014239264182705654,-0.04157654682573287,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.12,-12.848964480965313,0.03196108149242578,1.3266575962107958,-3.017489405654563,1.4854308280895836,0.01909030621479451,0.027927037995016377,-0.03749110878529998,-0.03961040375504845,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831645,
0.14,-12.844431570165465,0.030617960921644982,1.335246586405047,-2.998467760355449,1.4378339253323544,-0.0006302024904794372,-0.02568108078140915,-0.018011807029791955,-0.03915201827952665,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831645,
0.16,-22.88424622421123,0.025604997675651442,1.3300562370529663,-3.0600987207169315,1.4202445714971073,0.03987836553091131,-0.03603830555897648,-0.0280860077604855,-0.02059198959499589,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.004437154222442192,
0.18,-22.886705722026182,0.026562796575979725,1.3326973991616502,-3.0121280226645233,1.4611778182866288,0.004092427624963289,-0.0407439848019712,-0.011238889629696106,-0.04352367012134079,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.004437154222442192,
