Temps,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyrometre 1 phi,Gyrometre 1 theta,Gyrometre 1 psi,Magnetometre 1 F (en nT),Magnetometre 1 H (en nT),Magnetometre 1 X (en nT),Magnetometre 1 Y (en nT),Magnetometre 1 Z (en nT),Magnetometre 1 Declinaison (en deg),Magnetometre 1 Inclinaison (en deg),GPS 1 Latitude (en deg),GPS 1 Longitude (en deg),GPS 1 Altitude (en deg),
0.0,-9.80257548212272,-0.03696738742973694,1.385069065610949,-2.943068615666429,1.37262013151329,-0.02866529614617038,-0.06845936783052604,-0.016944573105416614,0.006404341099974325,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.02,-9.802578424361078,-0.036975690004218825,1.38512888821615,-2.9351176721576615,1.4694666979261668,-0.08595049870957286,-0.02209404570414893,-0.01529758648182221,-0.05924903886683097,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.04,-9.8025910981361,-0.03699992278853535,1.3851350109769078,-2.9969196001640794,1.3488920788644492,-0.02619066279550334,-0.009529452735666216,-0.0328260567917772,-0.0022319004266017797,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.06,-9.80255310456181,-0.036968598957669206,1.3850841789733208,-2.9823713634742712,1.3800063461680196,-0.0632958491884134,0.015641974552767706,-0.010988385661889637,-0.025180997738757666,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.08,-9.80257071834522,-0.036977281052076906,1.3851390004686084,-2.928191579085647,1.3871237301115271,-0.024403001189967966,0.01699502487753719,0.017717485119779053,-0.01704172561464696,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.1,-9.802621649319637,-0.03700555816771902,1.3851085863913197,-2.9918835550629272,1.4590863296915852,0.028228607889391355,-0.052341868618168155,0.01733486167591555,0.05795168463318232,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.12,-12.892580182698545,-0.03696747674845409,1.3851329121662763,-2.978323655681593,1.3667583532012366,-0.016929399025276754,-0.03691411705384196,0.011365873934386648,-0.004662242843423586,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831645,
0.14,-12.89258725765712,-0.03703268656745406,1.3851454872131699,-2.9415945857251566,1.4543839885974739,0.028646886228884172,-0.019419688688743244,-0.03735170542280914,0.07126851922197497,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831645,
0.16,-22.936395549511634,-0.03702533497348639,1.385071224328351,-2.9157694727171286,1.4687672154219862,0.0005931890784891813,0.014017382760532807,0.01826593742061931,-0.07183331850222528,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.004437154222442192,
0.18,-22.936345873846356,-0.03696616795587609,1.385149925088509,-2.936002001794401,1.3969143770188257,-0.09770038292995203,0.033603288125103756,-0.019997632500088857,-0.06287902941315568,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.004437154222442192,
0.2,-34.135493743203234,-0.03704697212749956,1.3851431518812396,-3.005580715512002,1.4072138977853816,0.006327905602676723,0.0002719692028551717,0.016997496183492774,-0.008871142067593757,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.015682752196458816,
0.22,-34.135496310875354,-0.03703445779180387,1.3851049697916111,-2.963041257082815,1.3428935331529406,0.0128536693416225,-0.015624413680827006,-0.011081675909391667,0.0034802204129214557,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.015682752196458816,
0.24,-53.74939583197948,-0.03696578662257575,1.3851335708664054,-3.0210961205322997,1.3591814166207132,0.01023905512331802,-0.005970313587838106,-0.04649949922581943,0.0007113809169615703,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571994925398,20.225129995428773,0.04045141619392746,
0.26,-53.74941749199259,-0.037036458413855396,1.3851154913875037,-2.9615001433865413,1.3663299184489333,0.01083912121337939,-0.07041262782940412,0.06075703624515305,0.008682122471885441,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571994925398,20.225129995428773,0.04045141619392746,
0.28,-70.33743810714392,-0.03703739477339572,1.3851284083412578,-3.0422545863342454,1.440095023526708,-0.07540213693094999,0.0153170043616441,0.03820518694500697,0.021163384195961095,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571989222265,20.225129990291364,0.08591306975712296,
0.3,-70.3374531563727,-0.03702819751296974,1.3851299773458785,-2.9900035492419628,1.35470240083936,-0.07939659629672872,-0.05910729318119673,0.0709997911610836,-0.0637868642402892,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571989222265,20.225129990291364,0.08591306975712296,
0.32,-86.95394005207572,-0.03700337090997008,1.38508120136045,-2.933800947739523,1.383818358880209,0.0361579976598865,0.01198187006680558,0.011226571657978293,0.03601146074885871,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571980098221,20.22512998207238,0.15864399152401054,
0.34,-86.95397326285212,-0.03704292152435031,1.3851032823340474,-2.9777245116134115,1.445730929399151,-0.10222554740807854,0.03403551967294479,-0.010551573194232475,-0.02731574072123835,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571980098221,20.22512998207238,0.15864399152401054,
0.36,-102.91627450401582,-0.037009963546139064,1.385097324555638,-2.9120848842712768,1.4289082160711573,-0.04256938538101508,-0.002682175573943311,0.0012230643334481756,0.006161070556147999,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571966743824,20.225129970042673,0.2650965398834325,
0.38,-102.91629276791755,-0.03702649668486133,1.38509311822851,-2.976129724588989,1.3807952081868948,-0.07065514184407759,-0.030367633687148853,-0.042909198677495104,0.02326056668344828,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571966743824,20.225129970042673,0.2650965398834325,
0.4,-118.22285760359324,-0.03697851792619453,1.38513963728533,-3.0172969537534073,1.4043963494300036,-0.0637895837756885,0.001001711344808348,-0.013302280022061429,-0.0330459898627777,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571948382174,20.22512995350241,0.41146362485133836,
0.42,-118.22284113880492,-0.03699928108283442,1.3851125260590855,-3.0199458164006567,1.4292382163023714,0.03618617415372089,0.0075826453418334034,-0.03436006107104989,0.030626363606176835,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571948382174,20.22512995350241,0.41146362485133836,
0.44,-119.68787229529646,-0.03697912655642352,1.3851138027358219,-2.952813843161152,1.4350749073893723,-0.07198525301340211,0.04618163484590719,0.047547897252014804,-0.025411491602965165,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571924596573,20.22512993207623,0.6010669102879435,
0.46,-119.68785720921866,-0.036994275516501314,1.385101214788413,-2.9380968157822,1.3834111359782497,-0.040672104429815684,-0.01660050754606865,-0.0564965905866954,-0.05187422763339272,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571924596573,20.22512993207623,0.6010669102879435,
0.48,-121.1555148148426,-0.03701023563383795,1.385093068884853,-2.999868697867589,1.3722910168964642,0.02782743417454414,0.048137618449242844,-0.06181176519341175,0.01943297072358243,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571895314158,20.225129905698484,0.8344872207345662,
0.5,-121.15545721873876,-0.036981128637142015,1.3851477781713908,-2.9269578953308857,1.461708283804022,-0.05092557194805433,0.06719153955083652,-0.049488862053187595,-0.027071538707661408,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571895314158,20.225129905698484,0.8344872207345662,
0.52,-122.62562172121267,-0.03702935984443616,1.3851435575616666,-2.9255208733614935,1.3453163937761379,-0.10360458637242723,-0.05293495208843366,0.05339668557937472,-0.06641047441833679,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571860461936,20.225129874303434,1.1123063812224139,
0.54,-122.62562788740192,-0.03703535285794567,1.3851426402117089,-2.955089843928142,1.4352178008223822,-0.05954951214803803,0.005002301705379998,0.05549741715789293,0.03351049030685379,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571860461936,20.225129874303434,1.1123063812224139,
0.56,-124.33833241180966,-0.03696928710820461,1.3851318386306577,-2.9917359577892007,1.4686589479931695,-0.06662442690299222,0.050434625953123514,-0.0433109196301036,0.03493757847508038,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571819960829,20.225129837819843,1.435154775254336,
0.58,-124.33841039936569,-0.037036966331016295,1.3851409688069058,-3.0474266535794214,1.4526671140693224,-0.03101074766722853,-0.0036682583093682387,0.029331642623575765,-0.0689457798411431,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571819960829,20.225129837819843,1.435154775254336,
0.6,-126.05413141478131,-0.0369910401329846,1.3850683456988406,-2.925202810891989,1.4370701076769465,-0.10495557804223227,0.011772343210669708,0.06444156158958185,-0.010041940263885767,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571773725653,20.22512979617097,1.8037114292248897,
0.62,-126.05410539866763,-0.03698223391592366,1.3851270695230884,-3.021135002661285,1.458046312208172,0.02402299888093566,0.0736956307767949,-0.06225643812715004,0.05592775113891492,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571773725653,20.22512979617097,1.8037114292248897,
0.64,-126.89464226326561,-0.03700579195319201,1.385100738170302,-2.9956702586424457,1.4612445363841307,-0.0037887829503711404,0.03289290405614823,-0.020448708710575823,-0.01641340339468635,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571721692894,20.225129749299608,2.218482621778931,
0.66,-126.89462027845606,-0.03698102770450305,1.3850800486014907,-3.0339455252469847,1.3834894591944975,-0.07120823638962681,-0.034662313184745414,0.054488914150407707,-0.039208843405421925,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571721692894,20.225129749299608,2.218482621778931,
0.68,-127.73662153401074,-0.036974129160440815,1.3850885471532002,-2.9775341962886976,1.433961863416215,0.02852531390091785,-0.06138690667209606,-0.052444863893829984,-0.036864154132472515,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.8557166382075,20.2251296971681,2.679801587126146,
0.7,-127.7366500686021,-0.03703998724697262,1.3850814564354077,-3.0000053920808623,1.38656487048938,0.013825468329561982,0.05615965417119499,0.06688941289827804,-0.006023230922266409,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.8557166382075,20.2251296971681,2.679801587126146,
0.72,-128.5801372637304,-0.03696489103907193,1.3851263193756969,-2.9509616717604894,1.468227148742709,-0.013732693575234295,0.016315371147436395,0.053343815945770895,0.059705047674378335,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571600067343,20.225129639738725,3.1880021360126745,
0.74,-128.58011151158817,-0.03702179764984834,1.3851020196680777,-2.9749506715463476,1.451873106953975,0.029438402036897925,0.08443827705094543,-0.06944575669379342,0.032400837493348385,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571600067343,20.225129639738725,3.1880021360126745,
0.76,-129.42506568608013,-0.037015479203849413,1.385078098371374,-2.929951849818019,1.4218122422681196,0.01959289759548588,0.004281635511196934,-0.05238009302279544,0.042143501746537686,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571530390725,20.22512957697369,3.7434186572237778,
0.78,-129.42501291860788,-0.03700520638316399,1.3850769397207834,-3.018709326903525,1.335946156162981,-0.10448527321961684,0.029932857664804944,-0.0038297709420741705,0.03098883701756912,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571530390725,20.22512957697369,3.7434186572237778,
0.8,-130.27143912687592,-0.03703862594324982,1.385147805466908,-2.986564034003644,1.393125852555118,-0.013059762320306745,0.0461933091135977,0.031472753443070225,-0.06552048589655056,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571454748874,20.225129508835142,4.346386119091736,
0.82,-130.27143873506085,-0.03698763124666249,1.3850964258697407,-2.9648463683104236,1.3818254016378997,-0.09105341159921823,0.09573355201929926,0.013394687195850996,0.020972859489098054,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571454748874,20.225129508835142,4.346386119091736,
0.84,-131.07097606743872,-0.037001467471460714,1.3851483866410348,-3.0094698508943907,1.342660190275778,-0.07824874727588299,-0.005727519373766268,0.02578863573373302,-0.004516997102073904,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571373100898,20.22512943528625,4.99723050969242,
0.86,-131.07096677509716,-0.037000732722869335,1.3851278928973494,-3.0080329363156864,1.460218528208686,-0.062225177824746944,0.13549642113765537,0.021546653360629546,0.003088842024186379,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571373100898,20.22512943528625,4.99723050969242,
0.88,-131.87197262410706,-0.03698292433772827,1.3851290658717217,-2.96809357948235,1.4044173822663655,0.01755092527275566,0.04332547909856802,0.06348579371235635,0.051009692576853664,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571285407026,20.225129356291184,5.696268821813357,
0.9,-131.87199232459162,-0.0370005014002132,1.3851530586911893,-2.9531979441086778,1.4354379604437992,-0.0736245677597416,0.1436512829271389,0.02021419752426194,0.07036615896379854,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571285407026,20.225129356291184,5.696268821813357,
0.92,-132.67430162016328,-0.037023673663652966,1.3850862710170628,-2.9418325353312014,1.4251179345222784,0.017060015668965943,0.14472614195367034,0.005480171161831552,-0.028567301062851543,53342.4,11583.6,11419.2,1944.6,52069.5,9.7,77.5,67.85571191627425,20.225129271814065,6.4438185990887025,
