Temps,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyrometre 1 phi,Gyrometre 1 theta,Gyrometre 1 psi,Magnetometre 1 F (en nT),Magnetometre 1 H (en nT),Magnetometre 1 X (en nT),Magnetometre 1 Y (en nT),Magnetometre 1 Z (en nT),Magnetometre 1 Declinaison (en deg),Magnetometre 1 Inclinaison (en deg),GPS 1 Latitude (en deg),GPS 1 Longitude (en deg),GPS 1 Altitude (en deg),
0.0,-9.734340035797748,0.04196550487892397,1.3529743025384482,-2.995754971914999,1.4422569866435635,-0.01307875864575661,0.05304078451610805,-0.0547651249169771,0.05785918016471966,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.02,-9.734006500110725,0.0406802978499641,1.3606207044819711,-2.987150069284965,1.3913021207540988,0.053066231336244066,0.05331446074523399,-0.028411617437798804,0.009905606397680644,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.04,-9.726985086254851,0.03910275388875544,1.3591355987714293,-2.968644623676769,1.3700593995915469,0.04036458726742542,0.014673525024244596,-0.05998770233295996,-0.06361024770103785,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.06,-9.7279848868206,0.038339729529894166,1.3534952868594976,-3.0945771743060577,1.398049075138593,0.006575877298163169,0.015890989841165257,-0.06656266167178923,-0.030100318106746727,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.08,-9.728509426716965,0.03984225749815943,1.354934712062879,-2.9663974266178945,1.4341189829245398,0.03671532367836482,-0.014741872318483626,0.054437578007927964,-0.06098711968766422,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.1,-9.734292851981133,0.03748274084191591,1.356855620629973,-3.093358300053598,1.4773316403258225,0.07472555080511331,-0.022237744085195823,0.010283394943165701,0.0482340183279261,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.12,-12.815395258772588,0.039875561432149466,1.3564189935167137,-3.0006774688278868,1.35455532968008,-0.024767984810901693,0.027231825002227334,0.03191155286867783,0.041194474751277396,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831645,
0.14,-12.821177787733781,0.0337806636053293,1.3573084495420085,-2.9943535011389124,1.43779825391513,-0.02786938288196273,0.03657309911272523,-0.016060588700301748,-0.03662242745998822,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831645,
0.16,-22.86338441857475,0.03380124512808557,1.354141857386127,-3.0639987286648585,1.476843718343208,0.045041642547496485,-0.064639822245015,0.05016926173722749,0.025169693291105265,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.004437154222442192,
0.18,-22.859226669469187,0.03971045261592559,1.3516062466353642,-3.023477872450147,1.3667400106117562,0.09699124664472993,0.030916889403636613,0.015488837463647149,-0.036754015913274866,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.004437154222442192,
0.2,-34.06317687080515,0.041331605171020754,1.3607074927697964,-3.047684777086301,1.4338382204321,0.015189862712530316,0.05881709208785226,0.03840866952609454,-0.03885241224900496,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.015682752196458816,
0.22,-34.06733579354784,0.03430742444726751,1.3591390088161321,-2.991394184756676,1.5032561847736248,0.10136314623468705,-0.02087765880023197,-0.019540866871151703,-0.02858511662219897,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.015682752196458816,
