Temps,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyrometre 1 phi,Gyrometre 1 theta,Gyrometre 1 psi,Magnetometre 1 F (en nT),Magnetometre 1 H (en nT),Magnetometre 1 X (en nT),Magnetometre 1 Y (en nT),Magnetometre 1 Z (en nT),Magnetometre 1 Declinaison (en deg),Magnetometre 1 Inclinaison (en deg),GPS 1 Latitude (en deg),GPS 1 Longitude (en deg),GPS 1 Altitude (en deg),
0.0,-9.748941500373764,0.0067159341638455715,1.3347875062746744,-3.054165061592541,1.4893883344679881,-0.042355337115914285,-0.06521952605834155,-0.00941291780834999,0.04734935105888737,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.02,-9.750891129815697,0.006449402656526981,1.3344663986769432,-3.0240486116470877,1.450505116874477,0.014447297685474973,-0.0949354065367059,0.04342209491357724,0.05299207760565537,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.04,-9.751484130447716,0.008387085597674376,1.3345559402884724,-3.045221422755711,1.4016365047793404,0.05158772281499279,0.06558798194229834,0.013534916299680936,0.00028250787633293047,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.06,-9.749065335425101,0.006651104042030494,1.3351794320706738,-3.017049121739765,1.4143533893822977,0.022822609271004254,-0.03646796666703607,-0.08066119307510966,-0.03411753839260559,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.08,-9.752007063918196,0.004792476858700892,1.3336943387593394,-2.9844059846056155,1.4699277378537081,0.006188463943976578,0.07921602646713011,-0.026345535251977425,0.01963879878457406,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.1,-9.748949958133705,0.006618254038624852,1.3358406906962756,-2.965927540891967,1.4070590663675004,-0.054816571420573695,-0.01393939617986601,0.003692733837763341,0.03457014610022705,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.12,-12.840196218362934,0.008135711879477982,1.336914208452618,-3.018826604504182,1.471990682495685,-0.049863583527718115,0.06222400124335081,-0.07162666012850569,-0.026162600231267662,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831645,
0.14,-12.840982994045413,0.007153366744132917,1.3357871435225228,-3.0393111041230343,1.4539100338207442,0.04683061921347095,-0.06288542886466429,0.027496614693350845,0.011563368838978565,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831645,
0.16,-22.882765656295167,0.006796290453583661,1.3349816859474088,-3.002984469771537,1.434469793169632,-0.030657423426639085,-0.09715826949157196,-0.061582468276838026,-0.06098166612298357,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.004437154222442192,
0.18,-22.883059123698512,0.007954294312756372,1.333288824501058,-2.9977625204309817,1.3988763464624865,-0.05469437719300212,-0.015298561543760315,0.003049309403538766,-0.07589995259531208,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.004437154222442192,
