Temps,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyrometre 1 phi,Gyrometre 1 theta,Gyrometre 1 psi,Magnetometre 1 F (en nT),Magnetometre 1 H (en nT),Magnetometre 1 X (en nT),Magnetometre 1 Y (en nT),Magnetometre 1 Z (en nT),Magnetometre 1 Declinaison (en deg),Magnetometre 1 Inclinaison (en deg),GPS 1 Latitude (en deg),GPS 1 Longitude (en deg),GPS 1 Altitude (en deg),
0.0,-9.728440672442474,8.193322568995733e-05,1.367646707845308,-3.034252251462635,1.477362569408668,-0.05405235233022459,-0.03674210664885841,-0.0046204469435512565,-0.05956210956480715,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.02,-9.72546748159891,0.001114193513484736,1.37222061911777,-2.9872738126838874,1.495645111417417,-0.03546652264169746,0.09153416128682824,-0.01646062426324702,0.07084256395272791,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.04,-9.734023555806326,0.0037823550734845763,1.3662152045872775,-3.034698635519428,1.471141521426456,-0.04615432998229388,0.06838847083224014,0.02004566163297098,0.06600590494456775,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.06,-9.728467587657677,0.0014922050705764797,1.3689930559176682,-2.978046288546736,1.4612949445287997,-0.03215040660243998,-0.0013351325640454307,0.01118824885824262,-0.006271916843009647,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.08,-9.729584030081135,0.00333649031293105,1.36589749304961,-3.008787239998415,1.5049429453636807,-0.08745143213726757,0.07082592940325663,-0.09361647054324805,0.08654642803912466,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.1,-9.724427312818028,-0.0021713837525918224,1.365427781147818,-2.9807715334595297,1.5004308139569604,-0.06147593846480856,-0.05824636635708662,-0.05444684389788357,-0.08353799438176931,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.12,-12.82189344599296,0.0007804938492375474,1.3662401238287327,-3.037151375196439,1.4649547104400515,-0.08927443701945656,-0.08037339110105934,0.08583841466701685,0.09233901202247538,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831645,
0.14,-12.818161599836953,0.002608015825113178,1.3655829352487288,-3.0360131040879716,1.486983426495905,-0.08700779102376965,-0.028403121907661855,-0.062310174859966656,0.08379445795649176,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831645,
0.16,-22.86328492377577,-0.0005459844306107836,1.3686715118228912,-3.020637373213367,1.45336334417953,-0.049614273249943795,-0.07614458279923005,0.012032319533728776,-0.07370431670252445,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.004437154222442192,
0.18,-22.86545059280042,0.0032962267671544946,1.3650938129141346,-3.038056768851681,1.4968227811060602,-0.08469393208067609,-0.058469445862691594,0.09566810795032177,0.049174924558292796,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.004437154222442192,
0.2,-34.060929579668596,-0.003994405049077988,1.3652248071212478,-3.0190369618973634,1.4545162399586367,-0.07452066039362425,0.038791463329199485,0.024782226711607316,-0.08890469275436434,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.015682752196458816,
0.22,-34.05737225868649,0.0021619577440111473,1.3654945904618048,-2.979822289700719,1.4612605139066674,-0.04826901223241914,0.06401750683586778,0.02527369124216019,-0.006609435123695787,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.015682752196458816,
0.24,-53.67618086523009,0.0007900596447640064,1.366873347648303,-2.9960196115343747,1.4892019492713882,-0.029249869760124326,0.08618915377727777,-0.04629004337686731,0.05693035698850739,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571994925398,20.225129995428773,0.04045141619392746,
0.26,-53.67885265083613,0.0008876172384070873,1.3665084682468784,-2.988980940503454,1.5075600591576097,-0.05855656563671522,0.06381688634637656,0.030171463706593626,-0.08783736295683933,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571994925398,20.225129995428773,0.04045141619392746,
0.28,-70.2646409460065,0.0024423658872071686,1.3639158486385232,-3.0317383540928553,1.4860056362847123,-0.032958457227957566,-0.0020518762363697916,-0.07156933071798935,0.07445271801382407,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571989222265,20.225129990291364,0.08591306975712296,
0.3,-70.26577356929793,-0.0030713442602474327,1.3677215755307148,-3.0214386521593286,1.5144494677442348,-0.05496317197035178,-0.04877753464972514,-0.0005902815591321281,-0.08792351720920207,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571989222265,20.225129990291364,0.08591306975712296,
0.32,-86.8785804464054,0.001709590079272287,1.3686544266007084,-3.0227424940061636,1.4847203871663597,-0.04908354672495206,0.0735918548175881,-0.08568593231595568,0.020214181065211684,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571980098221,20.22512998207238,0.15864399152401054,
0.34,-86.88200557992876,-0.0008680205732703142,1.3689439536442418,-3.0313333151508424,1.4978788956278257,-0.056120522552664434,0.06956725988025106,-0.06786570315056417,0.02383159034365116,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571980098221,20.22512998207238,0.15864399152401054,
0.36,-102.84419761069701,0.001953798363420993,1.362716776547308,-3.005276935291769,1.4492734046987719,-0.037324204382187996,0.007914982584204288,0.0421392769612675,0.010035491374945537,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571966743824,20.225129970042673,0.2650965398834325,
0.38,-102.84564034915763,0.0015617948981871965,1.370100768172724,-2.9850100118018563,1.4778770762893834,-0.0833632152857195,-0.05424388060026697,-0.0035727096602323864,-0.025043733214444155,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571966743824,20.225129970042673,0.2650965398834325,
0.4,-118.14456727888783,-0.0015222771023174824,1.3632817830615078,-3.013622735557986,1.4885835655887418,-0.03242044474100195,0.07781840269976618,0.04827228056399491,-0.02392031873251983,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571948382174,20.22512995350241,0.41146362485133836,
0.42,-118.14869783603389,-0.0011117501480137572,1.3709488664474112,-3.022429702517323,1.4621664557871297,-0.05141749627715673,-0.04381217410308692,0.0629291064294589,-0.028712304274131916,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571948382174,20.22512995350241,0.41146362485133836,
0.44,-119.61226277488187,0.0026953377902661445,1.364310087987762,-3.016768803624321,1.5000213496722512,-0.05220807155976688,0.05341593030966609,0.0034733211921777617,0.06140226870275372,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571924596573,20.22512993207623,0.6010669102879435,
0.46,-119.61842823279521,0.0019987019765860506,1.3627002764560259,-3.011290858550459,1.454123475494698,-0.05127334510229568,-0.06655795871498048,-0.023986464964078226,0.02821579310207487,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571924596573,20.22512993207623,0.6010669102879435,
0.48,-121.08053330062727,0.003609337077495197,1.3657223693565042,-3.0367021164330557,1.4981145551453219,-0.06909276773705082,-0.06951330868158814,0.08512692625233374,-0.06390748731143163,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571895314158,20.225129905698484,0.8344872207345662,
0.5,-121.0834532458594,-0.00051981124861228,1.3699242724685765,-3.0174808498760597,1.4483394596023844,-0.05888860122989324,-0.04144332370675395,-0.07721652512364613,-0.02140866100223803,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571895314158,20.225129905698484,0.8344872207345662,
0.52,-122.55157479411452,0.002387634995368812,1.3702309939863944,-3.0074101905204325,1.47664635241094,-0.04131851859004582,0.09348654641469038,0.0178775335747684,0.050045611103169525,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571860461936,20.225129874303434,1.1123063812224139,
0.54,-122.55078802314527,-0.004372586558467801,1.3655037549811366,-2.990234680860658,1.4963845589697478,-0.04351495585430295,-0.07166091778323634,0.005171483456470829,0.06295963233618543,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571860461936,20.225129874303434,1.1123063812224139,
0.56,-124.26322672398625,-0.004231188125426378,1.3645294020141496,-3.0091515373335684,1.4852963017797123,-0.05270945413025746,0.08564147222313384,-0.023012092985870505,0.012521384145140885,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571819960829,20.225129837819843,1.435154775254336,
0.58,-124.26416227778373,-0.0033208175484088025,1.367330599984912,-3.030782997953911,1.5135957899143186,-0.06787269723025416,-0.054124931966401536,0.0253779456728076,-0.08415370014768687,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571819960829,20.225129837819843,1.435154775254336,
0.6,-125.97676051026623,0.002202124876278882,1.3707489906918249,-3.0350524964910717,1.4907087570713327,-0.04273478853341469,-0.09214039012182215,-0.09374736143103603,-0.01678734437266056,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571773725653,20.22512979617097,1.8037114292248897,
0.62,-125.98103313998821,-0.0002659108749207183,1.3677275282107213,-3.0212953914102654,1.497375511307288,-0.07454847299044562,-0.08506098386390165,0.044515335379053875,0.086091268093129,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571773725653,20.22512979617097,1.8037114292248897,
0.64,-126.81927270647155,0.0011899077170874908,1.3655290486231375,-3.038036255693715,1.504000342316563,-0.029568017961394605,-0.07200773127452144,0.07810173182045115,-0.0258534826461638,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571721692894,20.225129749299608,2.218482621778931,
