Temps,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyrometre 1 phi,Gyrometre 1 theta,Gyrometre 1 psi,Magnetometre 1 F (en nT),Magnetometre 1 H (en nT),Magnetometre 1 X (en nT),Magnetometre 1 Y (en nT),Magnetometre 1 Z (en nT),Magnetometre 1 Declinaison (en deg),Magnetometre 1 Inclinaison (en deg),GPS 1 Latitude (en deg),GPS 1 Longitude (en deg),GPS 1 Altitude (en deg),
0.0,-9.696181817106007,0.041314021019401084,1.3877656228435633,-2.947085612805346,1.3964662690886036,0.04441091478038653,0.009854820563741448,0.005030137917881496,0.009451251305705769,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.02,-9.698635773071045,0.02664363845068992,1.396640750575718,-3.02503395709411,1.453760640995697,-0.0003467083032001909,-0.02044225522790327,-0.018466044144667113,0.011153300550087822,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.04,-9.699931880282389,0.039038910769941836,1.3957943930533825,-3.096674026100392,1.5186567076269175,-0.08813224386348839,-0.007878052652419868,0.00791499922014436,-0.02119798789514799,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.06,-9.702081557433479,0.026945120862035824,1.3863348916285956,-2.993511015670053,1.4525376255013471,0.03710999623484953,0.01402103426358738,-0.010394664793454064,-0.019706675981130344,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.08,-9.70128320274439,0.02975286933872827,1.3915687757785844,-3.114953052355385,1.477203464061292,-0.01580785188002351,-0.015004040210797303,-0.005926600302981799,0.024243408085617636,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.1,-9.693257353551523,0.039260802944391854,1.3894830542140377,-3.0114663919869744,1.4417982939890013,-0.07686639228288505,-0.01779215871527678,-0.005494753922265767,-0.018246755710612766,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.12,-12.78247785116983,0.04148890414940826,1.3846411546763537,-3.0348288253991247,1.4624127976634806,0.0754424490657532,0.022265808439035095,0.002959344988665949,-0.0025383087771794605,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831645,
0.14,-12.79844634294486,0.029081451033631668,1.4007656376426982,-2.9584803138962537,1.5222251551685273,0.014679742414929994,-0.023037415916884636,0.012016398415427537,0.011839165197100637,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831645,
0.16,-22.83176545513492,0.027550102881705982,1.397920546606622,-2.9691196641280766,1.4569203572386733,0.0016060777465567435,0.011335571030922224,-0.01863903018988632,0.021560176799995015,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.004437154222442192,
0.18,-22.83681240835693,0.026180829958750068,1.395342121494571,-3.057114599163569,1.3401629782683648,0.02126191040685685,0.020493478584278062,-0.001313368369814654,-0.007387562942296928,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.004437154222442192,
0.2,-34.027403829726275,0.027803856494128913,1.3879484163311187,-2.972884124588525,1.482264072563814,-0.004723748889809996,-0.004972678919322667,-0.0013538106607100045,0.015238057583173828,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.015682752196458816,
0.22,-34.02999849751551,0.042258207212037144,1.3948881955062422,-3.0346668037645923,1.3655240022773727,0.06709892513404664,0.004571404056628813,0.012587389555654149,0.005143462551194348,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.015682752196458816,
0.24,-53.65130974463165,0.027027814927544552,1.396206043264735,-3.0997418758103756,1.4257958315652792,-0.05772295286221541,0.021842827102123735,-0.00751666256786093,-0.024317294320904684,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571994925398,20.225129995428773,0.04045141619392746,
0.26,-53.64841375150629,0.02837756407526559,1.388904993694429,-3.034839425428094,1.3760172812859333,0.0020317552822536524,-0.022642888620834127,-0.009440048778731289,-0.0020388510240460676,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571994925398,20.225129995428773,0.04045141619392746,
0.28,-70.23148252309517,0.041702991544133566,1.3975460750591064,-3.075033601092381,1.4994112641418404,0.02271551243715209,0.006450619324530464,0.01670053141665915,0.005988433049992828,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571989222265,20.225129990291364,0.08591306975712296,
0.3,-70.23747160443197,0.03860404764275806,1.3931040707123248,-3.0591724491197545,1.522799662598657,0.06492897330464222,0.023844430605094787,-0.0009530256100238961,-0.023464298455738972,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571989222265,20.225129990291364,0.08591306975712296,
0.32,-86.85198359178851,0.03445499646544229,1.3993721114834594,-3.0237018678798186,1.3700408366137646,0.03736238244017334,0.009194939784852297,0.006508933217447615,-0.004342634825709592,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571980098221,20.22512998207238,0.15864399152401054,
0.34,-86.84317375198263,0.03142878677402834,1.398394394433444,-3.132823547555657,1.4341677781864017,0.07161742852474148,-0.013186653669048396,0.021244315809422952,-0.00813408885490336,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571980098221,20.22512998207238,0.15864399152401054,
0.36,-102.81313978523914,0.02839199233219467,1.3899239746282346,-3.040680176320633,1.3878397749248284,0.002894520497419089,-0.005703394875345794,-0.004943604349676135,0.005331615661848352,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571966743824,20.225129970042673,0.2650965398834325,
0.38,-102.81353174347521,0.04116368102671253,1.3870420098031055,-3.0784167120366743,1.4933925742684013,-0.03533283774765308,-0.004303084257462711,-0.017398111262069027,-0.022603812999851983,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571966743824,20.225129970042673,0.2650965398834325,
