Temps,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyrometre 1 phi,Gyrometre 1 theta,Gyrometre 1 psi,Magnetometre 1 F (en nT),Magnetometre 1 H (en nT),Magnetometre 1 X (en nT),Magnetometre 1 Y (en nT),Magnetometre 1 Z (en nT),Magnetometre 1 Declinaison (en deg),Magnetometre 1 Inclinaison (en deg),GPS 1 Latitude (en deg),GPS 1 Longitude (en deg),GPS 1 Altitude (en deg),
0.0,-9.79581122926134,-0.01929755607321566,1.3710846865610944,-2.9169516023566526,1.3943167753029186,0.07186896706797122,-0.004084275905800928,-0.02066441089170536,0.033413853076009775,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.02,-9.797041162939129,-0.01874345105652944,1.370485463366128,-2.9937315313465613,1.3698280620178553,-0.033178364841172564,-0.010774682637191575,-0.01248937960508358,0.020461539629808765,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.04,-9.795341154165124,-0.020057433024660478,1.3701998244879272,-3.0344630371569488,1.334246229452064,0.025217401696264248,0.009666130175180029,-0.008960979939756515,-0.021527929254603506,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.06,-9.794679895634792,-0.01976781539735938,1.3713752269648634,-2.9713977880317204,1.3344894019941882,-0.016955431879539434,0.020081221281715626,-0.015111809530385833,-0.0009806994552483078,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.08,-9.794624723899217,-0.018432399157090662,1.370978242059249,-2.9325357619039036,1.3403117491892347,-0.008450211065605636,0.027252038723134652,0.026917571741062348,-0.009727345513549814,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.1,-9.79706915183284,-0.018542795188354597,1.3704635312943974,-3.024222470829106,1.3913531072882592,0.028444256280921183,0.004043397592541608,0.025427435951529413,-0.02657332904765209,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.12,-12.885744401911708,-0.02016038746288456,1.3713188201079214,-2.956010220796849,1.3315580259238462,0.040044698882823526,0.014140758021790685,0.01442728470140423,0.01306224014492735,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831645,
0.14,-12.885086407032306,-0.018289187116880556,1.3703503284071872,-3.0052732675221003,1.322985994136533,0.04750048275666221,0.021218298040911517,-0.032416515508510005,0.012475581654509136,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831645,
0.16,-22.929152891296898,-0.01970228605425502,1.371989583219554,-3.004119008342251,1.3864449461409576,-0.012824536465373166,-0.033328237074095414,0.02653276122309709,0.02838848290889536,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.004437154222442192,
0.18,-22.928638654107285,-0.01997030769888214,1.3697547813165665,-2.970898711968203,1.3210955436126077,-0.01290547895695711,0.02929581681910119,0.010618409257019694,0.01456686936154049,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.004437154222442192,
0.2,-34.12951632593138,-0.01898446769570376,1.3712471771034886,-2.9634962792947706,1.3558569707358739,-0.03844512815170065,0.031014205608419117,0.011196046782152363,0.008506417098848192,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.015682752196458816,
0.22,-34.12741985606802,-0.02005679516097338,1.3719824352036802,-2.932939240037302,1.389334536333741,0.025983271015472445,0.024838386202971595,-0.02173634809495818,0.033949087536274014,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.015682752196458816,
0.24,-53.74130002454297,-0.02067351401292363,1.3713180517864976,-3.0094639254280904,1.4073051530168457,0.06532465075371544,0.014489424802798696,-0.0075746921145927685,0.02114857193719377,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571994925398,20.225129995428773,0.04045141619392746,
0.26,-53.74276592548757,-0.019107387851725454,1.370538993538439,-2.9627961996224887,1.3837623254564881,-0.004424113750941152,-0.01660503519322468,0.013705195167358067,-0.02859236032311075,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571994925398,20.225129995428773,0.04045141619392746,
0.28,-70.3300265823614,-0.02063529656039969,1.3700198088365863,-3.044360115016342,1.3491717884553105,0.06732567285741999,-0.012933263879993806,0.014324731904135322,0.005757353716842824,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571989222265,20.225129990291364,0.08591306975712296,
0.3,-70.3319134162966,-0.02006609126690122,1.3696717553827493,-2.9370916152228084,1.3547825251387187,0.03636518841207963,-0.015560295713011783,0.031392616604526746,0.006729250884223008,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571989222265,20.225129990291364,0.08591306975712296,
0.32,-86.94848799855546,-0.020427336185615864,1.3695342960121737,-2.9164135173407923,1.3200671144422276,0.04027775983890862,-0.015746568673491692,0.03555946239604627,0.007960847626854707,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571980098221,20.22512998207238,0.15864399152401054,
0.34,-86.94693083491053,-0.019924564283201277,1.3709018792345118,-2.9343839083054535,1.3089657478802055,0.06091194099743068,0.008845603203990537,0.026701193437442323,0.006623975046015272,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571980098221,20.22512998207238,0.15864399152401054,
0.36,-102.90857646301028,-0.019938283810240015,1.3705397828446377,-2.991509510118319,1.4066711932604166,0.02709921002505266,-0.002652339422652293,-0.00048146384558092175,-0.006631037829203354,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571966743824,20.225129970042673,0.2650965398834325,
0.38,-102.9099529332265,-0.02087666738783952,1.3713306124833433,-2.959410696767808,1.4098941307752089,0.06847255055809479,-0.008660289365966401,0.021352419070628393,-0.024204970873059947,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571966743824,20.225129970042673,0.2650965398834325,
0.4,-118.21586465943187,-0.0200591181367287,1.3721026135455145,-3.008110135057763,1.4272458715295233,0.012457614173329504,-0.018856879513876736,0.004367304310236412,0.01816359986089178,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571948382174,20.22512995350241,0.41146362485133836,
0.42,-118.21682567427136,-0.020449617786254683,1.3718183735581402,-3.0052755328728566,1.4314103848019004,0.05400728874226603,0.030359190271740756,0.005417698033279165,-0.03394132953650292,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571948382174,20.22512995350241,0.41146362485133836,
0.44,-119.68137429330022,-0.01903349682225054,1.3704361214940899,-2.957629767608083,1.3475469412554941,-0.06224676967216559,0.012031572217206495,0.034337169519500436,0.01694777637123238,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571924596573,20.22512993207623,0.6010669102879435,
0.46,-119.68158117430296,-0.01861551414700243,1.371604006485249,-2.987241608405909,1.370732540786024,0.028344343927982435,-0.021002237585389834,-0.028773779706730212,0.016019540401769623,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571924596573,20.22512993207623,0.6010669102879435,
0.48,-121.14761902978242,-0.019614116711552103,1.3699608944016406,-2.9712642237743743,1.352439330180402,-0.026719888256455,-0.008435603730887968,0.017702389506658946,0.001795498954650366,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571895314158,20.225129905698484,0.8344872207345662,
