Temps,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyrometre 1 phi,Gyrometre 1 theta,Gyrometre 1 psi,Magnetometre 1 F (en nT),Magnetometre 1 H (en nT),Magnetometre 1 X (en nT),Magnetometre 1 Y (en nT),Magnetometre 1 Z (en nT),Magnetometre 1 Declinaison (en deg),Magnetometre 1 Inclinaison (en deg),GPS 1 Latitude (en deg),GPS 1 Longitude (en deg),GPS 1 Altitude (en deg),
0.0,-9.736670833695309,-0.010102928325507937,1.3693007339629897,-2.994121703911974,1.5008801689539786,0.029432345800658465,0.008710309238904196,0.026648471674223247,0.0017452134495768358,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.02,-9.725975547117136,-0.013610786892747024,1.3733256698163745,-3.0134149326974953,1.4449251382055144,0.0713755560793708,-0.013718282814204674,-0.026634819794608893,-0.010321498491188161,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.04,-9.736436193718047,-0.011344302942077182,1.3690609029096947,-3.0072495938671477,1.473742144043077,0.013722243483040422,0.015764467274500003,-0.023621954089179473,-0.001250740054444166,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.06,-9.723212906643354,-0.014558156048623486,1.3609669100549073,-3.0614598588191555,1.4800060991153419,0.07363614922149951,-0.030440434953973285,0.0066440168055279395,-0.00604197301030176,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.08,-9.72729909549274,-0.005798513634130463,1.3665684590839797,-3.0005108706602863,1.4688191839029718,0.08750495029369616,-0.030489652677198577,-0.03022685472247792,0.022118588709366258,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.1,-9.735229047260306,-0.011920561520359946,1.3618438044749341,-3.0245576417806737,1.442736577440064,0.04942351699713748,0.015474606145067866,0.009398021026246142,-0.02537550149556395,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0,
0.12,-12.81227510828287,-0.013634679898831093,1.3622412486148165,-3.0540287062074403,1.4277016320743598,0.08344943145690058,-0.021835721730352184,0.009792122188439969,-0.014534489356504574,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831645,
0.14,-12.815610408627586,-0.016980812391522097,1.3678716627499847,-3.0644947657003656,1.4689856189228125,0.08957307298069389,0.021038199684053963,-0.01790933543978488,-0.009316135038699441,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831645,
0.16,-22.854609213196706,-0.0009782167702886823,1.3707187124506037,-3.0225097021358036,1.5038277600530343,0.039772070866955236,0.028977297487743862,-0.019408665766757205,0.030164482119094938,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.004437154222442192,
0.18,-22.862475437730875,-0.005023852611826458,1.3587509244316562,-3.062188909592218,1.4474700308203063,0.07799321945249008,-0.008425788451727782,-0.020859021278236852,0.029751767061581735,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.004437154222442192,
0.2,-34.064150038021445,-0.005056413994827297,1.3651576650200108,-3.03088668140262,1.4239497553763412,0.02554151009648557,-0.0013562431880342796,-0.01563388551183854,0.0023677989543638683,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.015682752196458816,
0.22,-34.06013160592624,-0.0040847261040011665,1.3712925429273122,-3.0318484447558856,1.463460421805536,0.022871577122677452,-0.011008044726590635,0.005834334244908342,0.00503862034929192,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.015682752196458816,
0.24,-53.67390135393987,-0.002441569204319028,1.3588794123230399,-3.011763014375643,1.46412082827635,0.020259795118322446,0.007993755993513327,0.008873850523264866,-0.005915933596825427,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571994925398,20.225129995428773,0.04045141619392746,
0.26,-53.68351351179779,-0.010547888427564675,1.3639591620800016,-3.0484331152530633,1.4762088447463229,0.061042538167368654,0.02537523299382299,-0.02669521757199672,-0.027978032376316107,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571994925398,20.225129995428773,0.04045141619392746,
0.28,-70.26659237410283,-0.0014002915542851175,1.35529265694264,-3.003919143124485,1.4890843846417898,0.026771794845837957,0.030513488225774755,0.0070760104654655626,-5.115648323517143e-05,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571989222265,20.225129990291364,0.08591306975712296,
0.3,-70.26596142052914,-0.009159757049476271,1.3694095678272793,-3.017048898014078,1.48197331654352,0.019341261497823677,-0.010367742083562512,-0.01765648074624821,0.025666760070941264,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571989222265,20.225129990291364,0.08591306975712296,
0.32,-86.89056343348433,-0.019889817700485778,1.3690132257216137,-2.9871386285481374,1.4850272788158576,0.06442823080354118,-0.01907306557920346,-0.0027226422523877027,0.01573459537632671,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571980098221,20.22512998207238,0.15864399152401054,
0.34,-86.87845729121779,-0.01134313561268943,1.355991290276323,-3.0243737165195395,1.4401182637475547,0.08273388314535478,-0.008343681095708034,-0.0071615687004462575,0.006352023307294626,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571980098221,20.22512998207238,0.15864399152401054,
0.36,-102.84977463292152,-0.01928582180697863,1.3641375767179142,-3.0548601988318747,1.473699317109997,0.07768253438627035,0.0012129139654535387,0.01710071436403493,-0.025409994205875096,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571966743824,20.225129970042673,0.2650965398834325,
0.38,-102.84365637931805,-0.009502386896398774,1.3632313674696923,-3.004488570303906,1.4999977570242784,0.028152267646939465,0.00954017657794015,0.010654731803468995,-0.010013312757750694,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571966743824,20.225129970042673,0.2650965398834325,
0.4,-118.15755190122346,-0.0020260652207266822,1.3708822306883712,-3.041454501344168,1.4791016183912744,0.015521485134905172,0.021081412869260043,0.02232051132924511,-0.027315880593860423,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571948382174,20.22512995350241,0.41146362485133836,
0.42,-118.15046046396206,-0.015878642995570336,1.3631468492064993,-3.028166613242337,1.4352776858992364,0.028949045393451455,0.026727489074122947,0.016158468377943134,0.00992037351858389,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571948382174,20.22512995350241,0.41146362485133836,
0.44,-119.61554334314134,-0.009919973098692275,1.3623457866966104,-3.0644763227074696,1.4818637834796216,0.08045615247059396,-0.025801031272584665,0.004343743664081474,0.014840215425160432,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571924596573,20.22512993207623,0.6010669102879435,
0.46,-119.60734606563848,-0.0018548937113773527,1.3640873224809147,-2.9930809723190146,1.4860976360647709,0.05651643789318414,-0.017097050401340158,0.012887440921928985,0.01944640205028807,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571924596573,20.22512993207623,0.6010669102879435,
0.48,-121.08434305490292,-0.017072219114552423,1.3630785415221125,-3.0345246515400026,1.5057641154458743,0.0450480686633116,0.02420906628138448,-0.029196580938474367,0.014815264828485804,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571895314158,20.225129905698484,0.8344872207345662,
0.5,-121.08122556519714,-0.004887173038942452,1.3636181685038975,-2.9966641606329296,1.459249099595968,0.08189679111324774,-0.02246729345054139,0.008038717001906693,-0.026249812233839608,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571895314158,20.225129905698484,0.8344872207345662,
0.52,-122.55375622065768,-0.014803205486411598,1.3723022191243381,-3.0004929444843937,1.4997252089667459,0.06468914098256914,-0.02698824922355184,0.010285051722084758,-0.02663441273851426,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571860461936,20.225129874303434,1.1123063812224139,
0.54,-122.55226860881339,-0.0073828548503682605,1.3627967929432725,-3.051515687132492,1.4379358895612757,0.024971465529658284,-0.008223785237427372,0.0010015456479085657,-0.0022265725511793444,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571860461936,20.225129874303434,1.1123063812224139,
0.56,-124.25569779888384,-0.0011284172509290757,1.363947826853603,-2.985652046223876,1.4965806192065163,0.05006163414239071,0.006005498419672581,-0.0039747795860347575,-0.008039113132719522,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571819960829,20.225129837819843,1.435154775254336,
0.58,-124.26076580324907,-0.016115648218503004,1.3624337043375359,-2.989447698513577,1.4371678639087395,0.027664729774293267,-0.00022787593396488164,0.020189125936970677,0.026647599675247057,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571819960829,20.225129837819843,1.435154775254336,
0.6,-125.97106994465031,-0.01670123409357052,1.3735645679997237,-3.036501647304135,1.4989362360898,0.04906994687425551,-0.010589006296787643,-0.016947286256563523,0.009938599561843333,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571773725653,20.22512979617097,1.8037114292248897,
0.62,-125.97908184073928,-0.0039367415317696115,1.358984223802611,-3.039840263986531,1.4839690903404579,0.020439189627814214,-0.01651070774089987,-0.0064534601094181675,-0.028350328339490482,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571773725653,20.22512979617097,1.8037114292248897,
0.64,-126.82577485448357,-0.00819347999400615,1.3620919459325849,-3.0023729772628767,1.487197432129169,0.049379755385927496,-0.00015671354078679466,0.007777544976580336,-0.023255454604951747,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571721692894,20.225129749299608,2.218482621778931,
0.66,-126.81969137367267,-0.001058918991190868,1.3718148981090938,-3.0063389650704857,1.4996546288015908,0.02032022665310279,-0.018701046965704397,-0.02698333841195024,0.00587254643433523,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571721692894,20.225129749299608,2.218482621778931,
0.68,-127.67192843414195,-0.01655163756211968,1.3570360847313407,-2.9932265422786495,1.4698982969131056,0.0322832508523368,-0.02216283426569869,-0.017162213725646865,0.00570799055460655,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.8557166382075,20.2251296971681,2.679801587126146,
0.7,-127.67318164223144,-0.01735300089127693,1.3584550833537203,-3.0472603728313157,1.4746405392931223,0.032558045682952785,0.027010429467226392,0.028073089661451535,-1.3197143529512612e-05,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.8557166382075,20.2251296971681,2.679801587126146,
0.72,-128.50854271407152,-0.007746870757353733,1.3743087246066013,-3.049368696060608,1.4732694978389058,0.052265464583640474,0.02482529719831764,-0.009393034472996333,-0.014123222065330635,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571600067343,20.225129639738725,3.1880021360126745,
0.74,-128.50577131350818,-0.013898278576221326,1.3726636773949545,-3.0303607994387383,1.4342310809663485,0.06770683778377092,0.032397546669529965,-0.011187066550373694,-0.00919424431432093,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571600067343,20.225129639738725,3.1880021360126745,
0.76,-129.35161585187518,-0.018678101167317704,1.3654741307009877,-3.038637847828402,1.4675699074843402,0.07454542845224578,0.0019051496641287816,0.011192509342260484,-0.026398186193284594,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571530390725,20.22512957697369,3.7434186572237778,
0.78,-129.3563702291355,-0.013451836130508592,1.3661069158835406,-2.9949058868956113,1.4776135036984919,0.03288165670979207,0.002103336882023429,-0.020191099489746293,-0.005669983300538616,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571530390725,20.22512957697369,3.7434186572237778,
0.8,-130.20773374247267,-0.015134789225559234,1.373345624083625,-3.010096712990596,1.4488555093505058,0.07167986367320839,0.03606045026605756,0.019936025821001367,-0.024880409782433624,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571454748874,20.225129508835142,4.346386119091736,
0.82,-130.1981052619985,-0.011765735980343854,1.3743401795499335,-2.9960294381029393,1.440450142274032,0.09071606330024906,0.0540505311517519,0.0037025226400229576,0.005718395123549806,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571454748874,20.225129508835142,4.346386119091736,
0.84,-130.99650075739874,-0.016823627094516326,1.3646855751577043,-3.0368743910042766,1.4691643788355846,0.02658008598830752,0.060449419629628125,0.0063625336006624105,-0.008806269506781027,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571373100898,20.22512943528625,4.99723050969242,
0.86,-131.0056104660554,-0.01983484944660898,1.3685870539232037,-3.007869016328394,1.4774581336393264,0.050073443434123656,0.05900036589289194,-0.010959026245025311,-0.018857230127517433,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571373100898,20.22512943528625,4.99723050969242,
0.88,-131.7948635622235,-0.004250589421728261,1.367323702721279,-3.0166149334661543,1.4726865772580788,0.07409579684187541,0.04858264270993249,-0.016950966247138852,0.006797409633239019,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571285407026,20.225129356291184,5.696268821813357,
0.9,-131.7972347891282,-0.010428005041144784,1.370610365920219,-3.043658870600481,1.479693836083026,0.046844484374129074,0.054974145969980764,0.0008206670021363785,0.027368379433518716,53342.5,11583.6,11419.2,1944.6,52069.6,9.7,77.5,67.85571285407026,20.225129356291184,5.696268821813357,
0.92,-132.6003675060054,-0.020659543601503454,1.3717636696649647,-3.0452816999595655,1.4452636065778603,0.06217842037642911,0.0974614402600346,0.0068271058683989205,-0.007936176282531342,53342.4,11583.6,11419.2,1944.6,52069.5,9.7,77.5,67.85571191627425,20.225129271814065,6.4438185990887025,
0.94,-132.60226947205743,-0.020221387675817805,1.3622945420045836,-3.0322957008076123,1.4496541429086378,0.08834948118115654,0.10745840619131783,-0.03587479700709109,-0.0010730567251776763,53342.4,11583.6,11419.2,1944.6,52069.5,9.7,77.5,67.85571191627425,20.225129271814065,6.4438185990887025,
0.96,-133.52197483050983,-0.008461057641175263,1.3705002248002423,-3.0198924585282287,1.4762852511063649,0.03459762257805338,0.09501893700407572,0.0024677063807800517,0.009807930481069687,53342.4,11583.6,11419.2,1944.6,52069.5,9.7,77.5,67.85571091719181,20.225129181816236,7.240221903745614,
0.98,-133.5349124778554,-0.01751295292093816,1.3650602499441438,-3.056644188302437,1.4819975973837358,0.044366913875231416,0.1140984162358696,0.01156450842267546,0.020718815020347406,53342.4,11583.6,11419.2,1944.6,52069.5,9.7,77.5,67.85571091719181,20.225129181816236,7.240221903745614,
1.0,-134.450394292335,-0.009860523749146156,1.3576507657611088,-3.0621071824911277,1.436782818513051,0.08265566275683062,0.07865512372327846,-0.03356490051628082,0.00436900770881723,53342.4,11583.6,11419.2,1944.6,52069.5,9.7,77.5,67.85570985636305,20.225129086256267,8.08584535964575,
1.02,-134.44974650064512,-0.006033268388049408,1.3647321438596056,-3.0510099083935573,1.5017731602552973,0.07817884474112632,0.14932441654727582,-0.0008041094984974559,0.0012354140113795284,53342.4,11583.6,11419.2,1944.6,52069.5,9.7,77.5,67.85570985636305,20.225129086256267,8.08584535964575,
1.04,-128.83894339818886,-0.01389872823894567,1.3568988891045446,-2.995720379070881,1.4452936337514908,0.012279080879349105,0.15208774136392283,-0.013597741993187478,-0.02492232973100178,53342.4,11583.6,11419.2,1944.6,52069.5,9.7,77.5,67.85570873495203,20.225128985239017,8.979761038767379,
1.06,-128.8457283827513,-0.01605129779643157,1.3728560701690162,-3.0360561134637387,1.4800330208901777,0.028133056194540266,0.15961992459791832,0.013647835694692533,-0.010064137846460059,53342.4,11583.6,11419.2,1944.6,52069.5,9.7,77.5,67.85570873495203,20.225128985239017,8.979761038767379,
1.08,-123.22069244945706,-0.014803507256619892,1.3679341455521965,-3.0595634138267727,1.4533513980667176,0.03915608194058875,0.16906419335040654,-0.03519123999841404,-0.00033419186720286915,53342.4,11583.6,11419.2,1944.6,52069.5,9.7,77.5,67.85570755574966,20.225128879015898,9.919744211067375,
1.1,-123.20994110286455,-0.011024901860232427,1.3681181213323916,-3.0382238250153994,1.4803664727090056,0.0461711606820866,0.19043868945675327,-0.04465151383144192,0.015950254497559428,53342.4,11583.6,11419.2,1944.6,52069.5,9.7,77.5,67.85570755574966,20.225128879015898,9.919744211067375,
