# Simulation 2 (Up to date)
# 291 data points written for 54 variables.
# Simulation warnings:
#   Stage began to tumble under thrust.
#   Grand angle d'attaque rencontré (177,3).
#   Le dispositif de récupération s'est ouvert alors que la combustion du moteur n'était pas finie.
#   Deploiement du systeme de recuperation à grande vitesse (34,2 m/s)
#   Discontinuité dans le diamètre du corps de la fusée.
#
# Temps (s),Altitude (m),Vitesse verticale (m/s),Accélération verticale (m/s²),Vitesse totale (m/s),Accélération totale (m/s²),Position contre le vent (m),Position parallèle au vent (m),Distance latérale (m),Direction latérale (°),Vitesse latérale (m/s),Accélération latérale (m/s²),Latitude (°),Longitude (°),Accélération Gravitationnelle (m/s²),Angle d'attaque (°),Taux de roulis (°/s),Taux de tangage (°/s),Taux d'embardée (°/s),Masse (g),Masse du propergol (g),Moment d'inertie longitudinale (kg·m²),Moment d'inertie rotatif (kg·m²),Emplacement du CP (cm),Emplacement du CG (cm),Calibres marge de stabilité (?),Mach number (?),Nombre de Reynolds (?),Poussée (N),Force de traînée (N),Coefficient de traînée (?),Coefficient de trainée axiale (?),Coefficient de traînée de friction (?),Coefficient de traînée de pression (?),Coefficient de traînée de base (?),Coefficient de force normale (?),Coefficient de moment de tangage (?),Coefficient de moment d'embardée  (?),Coefficient de force latérale  (?),Coefficient de moment de roulis  (?),Coefficient de forçage de roulis (?),Coefficient d'amortissement de roulis (?),Coefficient d'amortissement de tangage (?),Accélération de Coriolis (m/s²),Longueur de référence (cm),Surface de référence (cm²),Orientation verticale (zénith) (°),Orientation latérale (azimut) (°),Vitesse de vent (m/s),Température de l'air (°C),Pression atmosphérique (mbar),Vitesse du son (m/s),Pas de simulation du temps (s),Temps de calcul (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
0,0,0,-8.512,0,8.512,0,0,0,0,0,0,47.18,3.59,9.8052,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.034255,2780226,45,0,0.42355,0,0.24452,0.058876,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,16.671,944.98,341.4,0.01,3.581e-4
0.01,0,0,21.665,0,21.665,0,0,0,0,0,0,47.18,3.59,9.8052,90,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0.034419,2793551,1095,0,0.42334,0,0.24431,0.058876,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,16.671,944.98,341.4,0.01,4.668e-4
0.02,0.0010833,0.21667,51.524,0.21667,51.524,0,0,0,0,0,0,47.18,3.59,9.8052,88.949,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,0.034589,2807349,2133.8,1.9573e-5,0.42312,6.5015e-6,0.24409,0.058876,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1478e-5,22,380.13,90,0,NaN,16.671,944.98,341.4,0.01,5.309e-4
0.03,0.0058268,0.73205,53.481,0.73205,53.481,0,0,0,0,0,0,47.18,3.59,9.8052,86.469,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.034814,2825565,2201.2,7.3146e-4,0.42284,2.3984e-4,0.24381,0.058877,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2567e-5,22,380.13,90,0,NaN,16.671,944.98,341.4,0.01,5.902e-4
0.04,0.015822,1.267,55.445,1.267,55.445,0,0,0,0,0,0,47.18,3.59,9.8052,83.932,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.035108,2849491,2268.8,0.0036696,0.42247,0.0011831,0.24344,0.058877,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.256e-4,22,380.13,90,0,NaN,16.671,944.98,341.4,0.01,6.485e-4
# Event LIFTOFF occurred at t=0.05 seconds
0.05,0.031266,1.8217,57.41,1.8217,57.41,0,0,0,0,0,0,47.18,3.59,9.8052,81.35,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.035479,2879603,2336.2,0.010536,0.42202,0.0033263,0.24298,0.058878,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8058e-4,22,380.13,90,0,NaN,16.671,944.98,341.4,0.01,7.115e-4
0.06,0.052354,2.396,58.513,2.396,58.513,0,0,0,0,0,0,47.18,3.59,9.8052,78.735,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.035927,2915918,2373.8,0.02313,0.42148,0.0071214,0.24243,0.058878,0.12017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3751e-4,22,380.13,90,0,NaN,16.671,944.98,341.4,0.01,7.705e-4
0.07,0.07924,2.9813,58.754,2.9813,58.754,0,0,0,0,0,0,47.18,3.59,9.8052,76.14,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.036455,2958779,2381.2,0.042953,0.42085,0.012844,0.24179,0.058879,0.12017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9554e-4,22,380.13,90,0,NaN,16.671,944.98,341.4,0.01,8.283e-4
0.08,0.11199,3.5691,58.996,3.5691,58.996,0,0,0,0,0,0,47.18,3.59,9.8052,73.614,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.037058,3007690,2388.8,0.07101,0.42014,0.020549,0.24109,0.05888,0.12018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.538e-4,22,380.13,90,0,NaN,16.671,944.98,341.4,0.01,9.233e-4
0.09,0.15063,4.1593,59.237,4.1593,59.237,0,0,0,0,0,0,47.18,3.59,9.8052,71.163,0,0,0,34705,6989.2,33.036,0.41412,NaN,260.83,NaN,0.037732,3062440,2396.2,0.10826,0.41937,0.030218,0.24031,0.058881,0.12019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.123e-4,22,380.13,90,0,NaN,16.671,944.98,341.4,0.01,9.827e-4
0.1,0.19519,4.7519,59.198,4.7519,59.198,0,0,0,0,0,0,47.18,3.59,9.8052,68.792,0,0,0,34692,6975.8,33.025,0.41406,NaN,260.79,NaN,0.038476,3122800,2394,0.15548,0.41855,0.041738,0.23947,0.058882,0.12019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7105e-4,22,380.13,90,0,NaN,16.671,944.98,341.4,0.01,0.0010422
0.11,0.24567,5.3441,58.876,5.3441,58.876,0,0,0,0,0,0,47.18,3.59,9.8052,66.454,0,0,0,34679,6962.6,33.015,0.41401,NaN,260.76,NaN,0.039184,3180231,2382,0.21351,0.41778,0.055265,0.23869,0.058884,0.1202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.2975e-4,22,380.13,90,0,NaN,16.671,944.98,341.4,0.01,0.0011004
0.12,0.30205,5.933,58.554,5.933,58.554,0,0,0,0,0,0,47.18,3.59,9.8052,64.214,0,0,0,34665,6949.5,33.004,0.41396,NaN,260.73,NaN,0.03995,3242432,2370,0.2821,0.41696,0.070243,0.23787,0.058885,0.12021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8813e-4,22,380.13,90,0,NaN,16.671,944.97,341.4,0.01,0.0011584
0.13,0.36431,6.5188,58.232,6.5188,58.232,0,0,0,0,0,0,47.18,3.59,9.8052,62.074,0,0,0,34652,6936.4,32.994,0.4139,NaN,260.69,NaN,0.040771,3309038,2358,0.36193,0.41683,0.08653,0.23773,0.058886,0.12022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.462e-4,22,380.13,90,0,NaN,16.671,944.97,341.4,0.01,0.0012166
0.14,0.43241,7.1013,57.908,7.1013,57.908,0,0,0,0,0,0,47.18,3.59,9.8052,60.032,0,0,0,34639,6923.2,32.983,0.41385,NaN,260.66,NaN,0.041641,3379692,2346,0.45286,0.41684,0.10379,0.23773,0.058888,0.12023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0394e-4,22,380.13,90,0,NaN,16.671,944.97,341.4,0.01,0.0012747
0.15,0.50632,7.6806,57.584,7.6806,57.584,0,0,0,0,0,0,47.18,3.59,9.8052,58.087,0,0,0,34626,6910.1,32.973,0.4138,NaN,260.63,NaN,0.042557,3454053,2334,0.55473,0.41685,0.12172,0.23772,0.05889,0.12024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6136e-4,22,380.13,90,0,NaN,16.671,944.97,341.4,0.01,0.0013361
0.16,0.58601,8.2566,57.26,8.2566,57.26,0,0,0,0,0,0,47.18,3.59,9.8052,56.274,0,0,0,34613,6897,32.962,0.41374,NaN,260.59,NaN,0.043558,3535247,2322,0.66692,0.41686,0.13969,0.23772,0.058892,0.12025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1847e-4,22,380.13,90,0,NaN,16.67,944.97,341.4,0.01,0.0013964
0.17,0.67144,8.8294,56.935,8.8294,56.935,0,0,0,0,0,0,47.18,3.59,9.8052,54.553,0,0,0,34600,6883.9,32.952,0.41369,NaN,260.56,NaN,0.044594,3619372,2310,0.78963,0.41687,0.1578,0.23772,0.058894,0.12026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.7525e-4,22,380.13,90,0,NaN,16.67,944.97,341.4,0.01,0.001456
0.18,0.76258,9.399,56.61,9.399,56.61,0,0,0,0,0,0,47.18,3.59,9.8052,52.922,0,0,0,34587,6870.8,32.941,0.41364,NaN,260.53,NaN,0.045664,3706144,2298,0.92264,0.41688,0.17584,0.23772,0.058896,0.12027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.3171e-4,22,380.13,90,0,NaN,16.67,944.97,341.4,0.01,0.0016717
