# Simulation 2 (Up to date)
# 5414 data points written for 54 variables.
# Simulation warnings:
#   Les calculs du corps ne seront peut être pas très précis aux vitesses supersonique.
#   Deploiement du systeme de recuperation à grande vitesse (33,6 m/s)
#   Discontinuité dans le diamètre du corps de la fusée.
#
# Temps (s),Altitude (m),Vitesse verticale (m/s),Accélération verticale (m/s²),Vitesse totale (m/s),Accélération totale (m/s²),Position contre le vent (m),Position parallèle au vent (m),Distance latérale (m),Direction latérale (°),Vitesse latérale (m/s),Accélération latérale (m/s²),Latitude (°),Longitude (°),Accélération Gravitationnelle (m/s²),Angle d'attaque (°),Taux de roulis (°/s),Taux de tangage (°/s),Taux d'embardée (°/s),Masse (g),Masse du propergol (g),Moment d'inertie longitudinale (kg·m²),Moment d'inertie rotatif (kg·m²),Emplacement du CP (cm),Emplacement du CG (cm),Calibres marge de stabilité (?),Mach number (?),Nombre de Reynolds (?),Poussée (N),Force de traînée (N),Coefficient de traînée (?),Coefficient de trainée axiale (?),Coefficient de traînée de friction (?),Coefficient de traînée de pression (?),Coefficient de traînée de base (?),Coefficient de force normale (?),Coefficient de moment de tangage (?),Coefficient de moment d'embardée  (?),Coefficient de force latérale  (?),Coefficient de moment de roulis  (?),Coefficient de forçage de roulis (?),Coefficient d'amortissement de roulis (?),Coefficient d'amortissement de tangage (?),Accélération de Coriolis (m/s²),Longueur de référence (cm),Surface de référence (cm²),Orientation verticale (zénith) (°),Orientation latérale (azimut) (°),Vitesse de vent (m/s),Température de l'air (°C),Pression atmosphérique (mbar),Vitesse du son (m/s),Pas de simulation du temps (s),Temps de calcul (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
0,0,0,-8.5127,0,8.5127,0,0,0,0,0,0,45.66,6.92,9.806,0,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0,0,45,0,1.183,1.183,1.0042,0.05885,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,3.2997,962.22,333.3,0.01,4.83e-4
0.01,0,0,21.664,0,21.664,0,0,0,0,0,0,45.66,6.92,9.806,0,0,0,0,34795,7079,33.107,0.41448,NaN,261.06,NaN,0,0,1095,0,1.183,1.183,1.0042,0.05885,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,22,380.13,90,0,NaN,3.2997,962.22,333.3,0.01,5.851e-4
0.02,0.0010833,0.21666,51.523,0.21666,51.523,0,0,0,0,0,0,45.66,6.92,9.806,0,0,0,0,34792,7075.8,33.105,0.41447,NaN,261.05,NaN,6.5006e-4,57079,2133.8,8.1955e-4,0.75753,0.75753,0.57868,0.05885,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2085e-5,22,380.13,90,0,NaN,3.2997,962.22,333.3,0.01,6.624e-4
0.03,0.0058266,0.73203,53.48,0.73203,53.48,0,0,0,0,0,0,45.66,6.92,9.806,0,0,0,0,34782,7066.4,33.097,0.41443,NaN,261.02,NaN,0.0021963,192849,2201.2,0.0074415,0.60256,0.60256,0.42371,0.05885,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.4617e-5,22,380.13,90,0,NaN,3.2997,962.22,333.3,0.01,7.444e-4
0.04,0.015822,1.267,55.444,1.267,55.444,0,0,0,0,0,0,45.66,6.92,9.806,0,0,0,0,34770,7053.9,33.088,0.41438,NaN,260.99,NaN,0.0038015,333788,2268.8,0.020437,0.5524,0.5524,0.37355,0.05885,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2915e-4,22,380.13,90,0,NaN,3.2997,962.22,333.3,0.01,8.205e-4
# Event LIFTOFF occurred at t=0.05 seconds
0.05,0.031265,1.8217,57.409,1.8217,57.409,0,0,0,0,0,0,45.66,6.92,9.806,0,0,0,0,34757,7041.4,33.078,0.41433,NaN,260.96,NaN,0.0054655,479901,2336.2,0.04007,0.52395,0.52395,0.34509,0.058851,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8568e-4,22,380.13,90,0,NaN,3.2996,962.22,333.3,0.01,8.987e-4
0.06,0.052353,2.3959,58.512,2.3959,58.512,0,0,0,0,0,0,45.66,6.92,9.806,0,0,0,0,34745,7028.9,33.068,0.41428,NaN,260.93,NaN,0.0071886,631193,2373.8,0.066754,0.50457,0.50457,0.32572,0.058851,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4422e-4,22,380.13,90,0,NaN,3.2996,962.22,333.3,0.01,9.575e-4
0.07,0.079238,2.9813,58.752,2.9813,58.752,0,0,0,0,0,0,45.66,6.92,9.806,0,0,0,0,34732,7015.9,33.057,0.41423,NaN,260.9,NaN,0.0089447,785391,2381.2,0.10042,0.49027,0.49027,0.31141,0.058852,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0388e-4,22,380.13,90,0,NaN,3.2995,962.21,333.3,0.01,0.0010394
0.08,0.11199,3.569,58.993,3.569,58.993,0,0,0,0,0,0,45.66,6.92,9.806,0,0,0,0,34719,7002.6,33.047,0.41417,NaN,260.86,NaN,0.010708,940224,2388.8,0.14067,0.47919,0.47919,0.30032,0.058853,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6379e-4,22,380.13,90,0,NaN,3.2994,962.21,333.3,0.01,0.0011135
