Temps;Position en x;Position en y;Position en z;Vitesse en x;Vitesse en y;Vitesse en z;Vitesse globale;Accélération en x;Accélération en y;Accélération en z;Angle phi;Angle theta;Angle psi;Quaternion q0;Quaternion q1;Quaternion q2;Quaternion q3;Vitesse angulaire dphi;Vitesse angulaire dptheta;Vitesse angulaire dpsi;Accélération angulaire d2phi;Accélération angulaire d2ptheta;Accélération angulaire d2psi;
46.0;-2097.8982000267774;-253.21119033771978;5408.724208727802;121.30910302551894;-0.3084089169791218;0.047788832513855115;121.30950827619642;0.38658277436356253;-0.011612764893150251;0.06616315588692927;2.2170442604767846;-1.2819544346485523;-3.0231314283303408;-0.5554180403819714;0.22375073445535157;0.7318909375145697;0.32513993192860374;-0.7043096573617854;0.026607201975103474;0.020842073468752078;0.006704542513883001;-0.0007951632500463124;-0.0013951277719944867;
46.050000000000004;-2099.624626635425;-253.42397752160431;5402.905531201108;121.69509659865675;-0.31114428521500176;0.11087532415580753;121.69554817256879;0.3861209854802832;-0.0027383430051568904;0.06310813866192747;2.180537797249409;-1.2835318653505916;-3.0215041808843974;-0.5520637211310968;0.2335772383850052;0.7256249245008479;0.3377448227575929;-0.6933201839403174;0.025419184073318713;0.019339037993063;0.010992134117390851;-0.001188321157754068;-0.0015035086559878241;
46.1;-2101.349430362698;-253.63643635900354;5397.066237329141;122.08063418906775;-0.3046226348417053;0.16905135928976683;122.08113410484755;0.3856648509309551;0.006521651045407806;0.05819647605880565;2.1445256038635963;-1.2849894673575442;-3.019716945202477;-0.5485816432109639;0.24313837509726668;0.7192786188203636;0.35002645146938455;-0.6784416737790607;0.023871108370846196;0.017765025743652744;0.014882554495146156;-0.0015485061108107096;-0.0015745177937289637;
46.150000000000006;-2103.072553243293;-253.84865394695757;5391.206346485475;122.46572153818366;-0.2886327149387979;0.22067304794382767;122.46626288608128;0.38521445979873636;0.01599300897507986;0.05164032908198096;2.1092634929896343;-1.2863155692723642;-3.0178468507486595;-0.5449982092324793;0.252388337140669;0.7129040371466735;0.3619204025285672;-0.6601943166826962;0.02200623525408857;0.016162179629367845;0.01825264069591233;-0.0018654186731871046;-0.001603371176308369;
46.2;-2104.793958693134;-254.06072178664826;5385.325884689518;122.85036287229268;-0.2631824314964452;0.26434857371601694;122.85093132792369;0.3847682968102308;0.025456511781386304;0.04369184577887665;2.0749806580728567;-1.2875036318319493;-3.015973120697422;-0.541340419022741;0.261291342700179;0.7065506742631779;0.3733745243501854;-0.639204446393197;0.01987663819556506;0.014576595960503242;0.0209962095683208;-0.002130242494584552;-0.0015861138768876507;
46.25;-2106.5136329441093;-254.27273198587207;5379.4248847814015;123.23455946426532;-0.22853910220532866;0.29897204133477;123.23513610733542;0.384323407885817;0.03465267093479383;0.03463703431368073;2.041871141323547;-1.288552303417869;-3.0141732101306977;-0.5376345125223037;0.269822573643217;0.7002632543602044;0.3843502079315629;-0.6161839975519476;0.017541545114972808;0.013057078614361027;0.023027626990105805;-0.002335820372946112;-0.0015200371193350459;
46.300000000000004;-2108.231585568128;-254.48477352673615;5373.5033863378785;123.61830859949167;-0.18526010385584196;0.3237515279172318;123.61887358539019;0.38387580443324976;0.043291337842146387;0.024789964685640067;2.010086498316589;-1.289465445921964;-3.0125190445727266;-0.5339046501966149;0.27796870732356577;0.6940796576661722;0.39482316530678196;-0.5919068464480071;0.015065522618152565;0.011653515150450095;0.024284925221252564;-0.0024768114318037327;-0.0014040564652940928;
46.35;-2109.947849075433;-254.6969287623012;5367.561435339643;124.0016031276728;-0.13420966007547314;0.3382312946816438;124.00213960857589;0.38342104935763727;0.05106556716320985;0.014486927296516773;1.979730049260517;-1.2902517600944374;-3.011073612238714;-0.5301717111808048;0.28572803529296775;0.6880291423292233;0.4047837075634112;-0.5671825801130439;0.012516510251233588;0.010414952424287544;0.02473237553885199;-0.002549841155546141;-0.0012390124353152125;
46.400000000000006;-2111.6624776098415;-254.90927029303626;5361.59908360905;124.38443169526778;-0.07655858751108666;0.34230748928958243;124.38492932930983;0.3829549379267656;0.0576686633484649;0.004079921632647282;1.9508530443114431;-1.2909243245395072;-3.009888129514804;-0.5264522788728138;0.2931101751497681;0.6821309646829973;0.4142365346629118;-0.5428283498923054;0.009963707028805122;0.009387482073779298;0.02436240455290084;-0.002553649164545357;-0.001027860726600752;
46.45;-2113.3755447993717;-255.12185835359097;5355.6163880443555;124.76677964941479;-0.013765246186155843;0.3362359228278173;124.76723708317128;0.38247416947721397;0.06281298237753612;-0.006071271334590431;1.923452980948643;-1.2914999666776081;-3.0089999446429028;-0.5227578687285666;0.300135392930752;0.6763934776620791;0.42320005819699835;-0.5196396012685125;0.007475318182331927;0.008612070186607682;0.023196718516576984;-0.002489229043566073;-0.0007757280827596978;
