Temps,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Accelerometre 2 x (en m/s2),Accelerometre 2 y (en m/s2),Accelerometre 2 z (en m/s2),Accelerometre 3 x (en m/s2),Accelerometre 3 y (en m/s2),Accelerometre 3 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyroscope 2 phi,Gyroscope 2 theta,Gyroscope 2 psi,Gyroscope 3 phi,Gyroscope 3 theta,Gyroscope 3 psi,
0.0,-9.662112820030394,0.005118798950851889,1.3468134792708852,-9.727987645941838,0.006739889482214265,1.3595735358432377,-9.755296740169078,0.024330220650701354,1.414992123973581,-3.0629115632910913,1.4815932492213206,0.006397468121734258,-3.0513977242878956,1.4259750149002202,-0.04758246428703327,-3.0087215099281126,1.469595648668453,0.012510639961957799,
0.02,-9.66788315661531,0.004596777362788268,1.3472707227176253,-9.72890846419416,0.006202707946472561,1.3591845463003733,-9.756348889855891,0.02641689619054376,1.4168405559517594,-2.971965813668268,1.4010064347895825,-0.031820102062812085,-3.0547702438271807,1.495544508110068,0.0272090457402305,-3.032128513157888,1.4319842554520608,0.0024025652853142086,
0.04,-9.665263573275485,0.005346797556229529,1.3541184041944163,-9.728716869245911,0.006429895565103757,1.359213862989083,-9.754393445497609,0.027587932354734515,1.415800388041491,-2.96912018943142,1.4494822104043805,-0.048188829031394514,-2.9815151943723217,1.4589573231721509,-0.01030986245869735,-3.009256830797904,1.4223509804920391,0.01640522359810895,
0.06,-9.666368768404933,-0.0002753858220778905,1.3481014172107924,-9.728615011544665,0.006806376180664598,1.359222582113671,-9.754167249921807,0.024960408921783243,1.4149568613177188,-2.993198057921098,1.4741582854582227,0.03690492981530634,-3.011151835850566,1.3963263199505782,-0.04631841170108239,-3.0113319093186366,1.462747820341521,0.01611269778516127,
0.08,-9.658099696400766,-0.0005391986214394774,1.346051615862419,-9.728538771809697,0.006819943445766039,1.3598311351223098,-9.754934856284201,0.028298388623778967,1.4141601114768794,-2.983820834118861,1.3870820163904138,-0.0016666085195390827,-2.998540634603931,1.4209905890537748,-0.02435219041363611,-3.000376131813272,1.4563492957418342,0.01365518682400553,
0.1,-9.66309126891171,-0.0007011006378190117,1.3409097970775408,-9.728755166703655,0.00609514607811228,1.3601667380502551,-9.757829122427868,0.026147148948508947,1.4148504852136583,-2.9949707472560974,1.4501749818212495,-0.02196124389576486,-2.980868554262509,1.48783651641676,-0.0712789942555373,-3.0136486202450086,1.440190092436299,0.035591132915007526,
0.12,-12.753663024310171,0.007650758422311665,1.350010994814032,-12.818129114089903,0.006065282899109218,1.3592134399746696,-12.843872776091661,0.0270120060246996,1.413402613854467,-3.0211835108814586,1.4456597647841138,-0.05380684907265871,-3.0918909336292804,1.4823242437746422,0.06220811918995926,-3.0107476323421403,1.434190498118439,0.03034959622271456,
0.14,-12.747203457699692,0.005582548260261185,1.3523763043037622,-12.819019990659303,0.005957369809319307,1.3599652121343069,-12.843559278378217,0.026168762052966425,1.4140541204475678,-2.980190585635941,1.4270684495533015,-0.039577635842267256,-3.0011580013265995,1.452270165431904,-0.001701965357318808,-3.0072553978794785,1.448946321568318,0.03275559165696895,
0.16,-22.79048683704192,0.0002583381202719212,1.345305721670846,-22.862062175693797,0.006512196024029784,1.3600845336949914,-22.890117232293036,0.027753872605705904,1.4131725873250303,-3.0048029444886195,1.4282901487398567,0.02577141744040018,-3.0664146876578613,1.4557856457499998,-0.017354707569786708,-3.030786307146813,1.429517234844659,0.012143344334905097,
0.18,-22.790884803033173,0.005581402105206814,1.3415078246792025,-22.86203676989371,0.0065202748287831345,1.3597505584041234,-22.891270650355324,0.02421830701112065,1.4148936869456739,-3.039966739767408,1.472630018999049,0.013243211014215396,-3.0702509363513544,1.4771379981519506,-0.033848545937114914,-2.9938922962852024,1.4561618528957996,0.007595066639365048,
0.2,-34.00094865619189,0.0015642833322291223,1.3421914337763605,-34.06156253029614,0.005876982986946445,1.3600225515824234,-34.08680464341131,0.026364483854390226,1.4160748616320733,-3.030432073071556,1.4595132690485,0.03919709930204478,-3.0851644543893966,1.4124536648412964,-0.07329349436511437,-3.0262139321262063,1.4428024660039929,0.038522413703050234,
0.22,-34.00151955393914,0.008790764788457486,1.3506558093123968,-34.061851765513204,0.0067369254961999435,1.3592964793531828,-34.09035045563257,0.02489699462885474,1.4169572451775827,-3.0590701262159303,1.425733209614777,0.021338233833834243,-3.0238444997702723,1.4398803179738793,-0.05201072992461155,-3.007098182742625,1.4175019457161742,-0.0035898452650698735,
0.24,-53.608485581711044,0.007090703082831904,1.3423255344601306,-53.675871126139775,0.006738980379157115,1.359460738805567,-53.70191849800107,0.025513320889238786,1.4165301230926928,-3.0170511844950725,1.4423246145232913,0.010285572564184562,-3.0612182154987124,1.4263323603624314,-0.03132444263260064,-2.987034506003944,1.4686789758383723,0.01971458928668004,
0.26,-53.606264388283805,0.009710553328839034,1.3523958996924026,-53.67521840767773,0.005949949586113987,1.3601067346811935,-53.70121986197259,0.02583182573130775,1.4136596378009436,-3.0426975440612067,1.414551496936214,0.0076704629186932615,-2.972717271017338,1.476956139235396,-0.017789590825608933,-2.981760479438725,1.4514891857577628,0.04017370499316628,
0.28,-70.20198235990028,0.006685352937538049,1.3520632651858244,-70.26342913492817,0.005816153078712213,1.3591714429997976,-70.28904279825292,0.027917014119753433,1.4138927485738384,-3.0377747376092796,1.4226710662518023,0.020904136150581593,-3.020100653066187,1.4874034537067395,-0.019240923495984497,-2.982487742051488,1.4564946089892254,0.016933973803379587,
0.3,-70.20243809384338,0.0027487886487195345,1.354566430437399,-70.26341356413829,0.0062828145623126585,1.3600228420318403,-70.29223604745295,0.02751885301997557,1.4166770528251438,-2.9751740609409154,1.475924686628685,0.038185891820955296,-2.964119896460774,1.458418209330415,0.03641053330494223,-3.032949380427542,1.4666797627958696,-0.00484709010117956,
0.32,-86.816181837952,0.004566140295461729,1.350473802267359,-86.87955557893605,0.006011866307092001,1.3601248382111661,-86.90765907833365,0.026595998073763557,1.4131301982632605,-2.995108260258665,1.398263661854108,-0.007924141672796097,-2.9867361098073513,1.4727612899286644,-0.023981176685161757,-2.9929931356680792,1.4412498339575235,0.0310708604875208,
0.34,-86.80983819434078,0.011077893001993713,1.3418330263676215,-86.87940537033877,0.006836754343788056,1.3595309957036084,-86.90626456302142,0.02771314966746189,1.4162235874675817,-3.050770422396205,1.4424182364183276,-0.028777355778206344,-3.02666915943903,1.4489079144793338,0.05183334511161981,-3.0111314657284383,1.44009858441578,-0.007801394835732143,
0.36,-102.77180813429833,0.0008161773844613833,1.3418155272277337,-102.842412672806,0.0064166003230520735,1.3601592829105376,-102.86781317386618,0.025456616420133516,1.4147583654040132,-3.0309445234164345,1.4814028706111002,-0.0008432274746516229,-3.0272988646773955,1.3943297160852748,0.006138758436124328,-3.000841760335258,1.454111187790433,0.031656818402690995,
0.38,-102.77481083456834,-0.0008374594286169341,1.3455631308937699,-102.84237991357843,0.006219315435499056,1.359407748050031,-102.86772271247352,0.026365146944286284,1.414789853743732,-2.9784651948841465,1.4622835903593132,-0.040173010350145845,-3.065512392117207,1.4754734246361847,0.007679904040554952,-2.9832155290549296,1.4427596899242,0.020009567201681996,
