Temps,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Accelerometre 2 x (en m/s2),Accelerometre 2 y (en m/s2),Accelerometre 2 z (en m/s2),Accelerometre 3 x (en m/s2),Accelerometre 3 y (en m/s2),Accelerometre 3 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyroscope 2 phi,Gyroscope 2 theta,Gyroscope 2 psi,Gyroscope 3 phi,Gyroscope 3 theta,Gyroscope 3 psi,
0.0,-9.718002410297546,-0.04389413701193544,1.378606131683265,-9.741181785490848,-0.003943986292208794,1.3704113692528253,-9.730914542556562,0.008465235803972593,1.363842677264151,-3.0464623701352664,1.3495300176807812,0.04422044528362691,-3.007571032053517,1.409172422703203,0.026927946896236808,-3.057602318277886,1.3749092131092624,-0.03167394093924149,
0.02,-9.718596792924478,-0.0418437362559568,1.3791239343338777,-9.727888554048734,0.00233639234566276,1.3776078821859,-9.729807572007156,0.008404613446725058,1.3611701021023355,-2.974270229469564,1.3573872058249556,0.1469124034215087,-3.0085881365527274,1.4141697045132453,0.0069574077363559195,-3.0445332967360503,1.3667472251085644,-0.01772990889524818,
0.04,-9.722642741968615,-0.04941638575391032,1.3760200480365186,-9.740973266588421,0.0032447381251373237,1.3686432672575217,-9.731472554276653,0.008969077440084048,1.3625586222677073,-3.1476955377559133,1.5284056351094,0.008457400849032362,-2.999271672011333,1.4011576108224149,0.020968918345157066,-3.046828703495265,1.3730824998036995,-0.022009137345429128,
0.06,-9.718369680305559,-0.04994014375945017,1.3775753892836693,-9.732585046099622,0.008302843163181271,1.3798973490330453,-9.72897024122248,0.00950272770045759,1.3622391395912543,-3.1362085599574625,1.5150455213029217,0.015933641377216354,-3.026381604589183,1.415182744891508,0.013829705984473419,-3.0530519385897033,1.382709934124452,-0.02030600323213723,
0.08,-9.719507339776229,-0.045782346999322675,1.3810705163682466,-9.74391687631726,-0.0033000289790587408,1.3725457033031934,-9.731545673889348,0.009486886063520866,1.3632848398454553,-3.0690442688923247,1.3612871849132853,0.02588137965628209,-2.994579394285468,1.4216089595113397,0.003009086759633269,-3.050624105685532,1.3860776747582473,-0.0285861901559363,
0.1,-9.721746798181261,-0.0472548611256107,1.3820513625471496,-9.72847641641406,0.002582431869521202,1.3705157672774484,-9.731376573008987,0.009140134916164088,1.3615619298818862,-3.055760676196333,1.485452370132441,-0.005238555426023618,-3.004142271269818,1.3959222526661434,0.017970220712855752,-3.0606132411633635,1.3882231652556107,-0.017983560013005762,
0.12,-12.813045955688299,-0.04292295472599638,1.3793622929961555,-12.826420793482097,0.007477707008092052,1.3648696761054175,-12.81985437268088,0.009798406846723513,1.3623281441041597,-3.1569991207403754,1.4266298916715328,0.13681390708870772,-3.0156477001701094,1.396840179221737,0.019192221700636572,-3.0386044781882364,1.3810924560390299,-0.030595517576598223,
0.14,-12.813200876275776,-0.043253807490605534,1.3845698725857958,-12.823527840111181,-0.00447458325538197,1.3734908835185797,-12.81986958894,0.009148951496334067,1.3638799728023587,-2.9778949239759767,1.4532007526208486,0.022812480969861118,-3.0039454275149113,1.4279017479322729,0.008808324476094444,-3.058523402710315,1.3765404687167089,-0.024437610514278313,
0.16,-22.858100999274754,-0.046046033388386184,1.380486142393256,-22.87787806628056,0.006805425778516649,1.3694222441560169,-22.86360355948452,0.008561346068552078,1.3638337905226088,-3.0577067608717954,1.413335962474863,0.10652624373458303,-3.0035406690368975,1.415615006408286,0.03157932143939712,-3.060175673108242,1.3898396506312614,-0.03723792971028298,
0.18,-22.850709369679752,-0.046389462261213744,1.379805975450229,-22.871698014676195,0.008565305719341304,1.3742728009313623,-22.86510967537062,0.009650257118883331,1.3633583106842815,-3.0882224216121315,1.4628603854368847,0.1436012506422839,-3.007118064852934,1.409324407522729,-0.0007128604949170267,-3.0569250112801134,1.371488842767457,-0.03340501912451294,
0.2,-34.04917645200758,-0.04706504122168089,1.37652259208012,-34.076907849650944,-0.001293933885767868,1.3800579532807657,-34.06371375742511,0.0077823333838751155,1.3615241511301546,-3.14716838276604,1.4227041774704592,0.01906155702866244,-3.0005648529279054,1.4042959267038533,0.007439436229324806,-3.051958783903569,1.385837278330179,-0.02605643922514282,
