Temps,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Accelerometre 2 x (en m/s2),Accelerometre 2 y (en m/s2),Accelerometre 2 z (en m/s2),Accelerometre 3 x (en m/s2),Accelerometre 3 y (en m/s2),Accelerometre 3 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyroscope 2 phi,Gyroscope 2 theta,Gyroscope 2 psi,Gyroscope 3 phi,Gyroscope 3 theta,Gyroscope 3 psi,
0.0,-9.742767198972638,-0.058425240982212495,1.425201386367251,-9.715740300014165,0.07684630666098037,1.3963247333926951,-9.686701908529677,-0.01935856490070666,1.4226419859338992,-3.0787970144032775,1.3821239828284604,0.023030991121907797,-3.077596264836723,1.383567857062767,-0.007728106573390972,-3.072339006003764,1.4686003752177246,0.0015990541618926056,
0.02,-9.734349921584274,-0.06898755069451787,1.4313797091844034,-9.717239789269794,0.07556756088848146,1.3959437348847104,-9.688447020228308,-0.022086506316498798,1.4278658814239789,-3.0626512509594126,1.399833032774316,0.030031173872094113,-3.0578736938376285,1.4141993552096528,0.0018416767505379655,-3.016218670602037,1.4343691622495298,0.051408583324505513,
0.04,-9.7367737229741,-0.05317767081566431,1.4388382108387736,-9.716108896696205,0.0775844349989273,1.3975932581339001,-9.6872922789232,-0.023970476269722887,1.4285402709451842,-3.056077006254538,1.3883412857748283,-0.015849191160663197,-3.076060388901774,1.3805388585130185,0.06448109572192587,-3.0735804396326367,1.4229951356558659,0.00922596408871209,
0.06,-9.742347531441089,-0.05896234138688225,1.4359621464680208,-9.716475459542663,0.07640293212826392,1.3972217829102087,-9.693658081252268,-0.027094882151906436,1.4258642301368956,-3.0788083750923767,1.3972685335381965,-0.01193200814493511,-3.0100397012715487,1.3512758270390914,-0.003511750236594148,-3.0294592766631006,1.449434942970384,0.06806439016499895,
0.08,-9.72605220284334,-0.06169747055336342,1.4315537103739655,-9.716290523299968,0.0769588233054391,1.3977616725945992,-9.680931443583676,-0.025597262161804916,1.411829860120872,-3.081065168365651,1.3754622766242708,0.020418746411749678,-3.0449906484557663,1.3686816038247838,0.030833438423494716,-3.0822240995711243,1.4027992180808613,-0.07834541686262593,
0.1,-9.724969844151131,-0.06057897477956933,1.4340441185612038,-9.716517830751735,0.07780031450781706,1.3977363928084356,-9.696377492653031,-0.020559021177088112,1.4168920842941175,-3.0332528159873138,1.3785413793300254,0.0036906418879262886,-3.0107170186112127,1.349189616971044,0.01820120655466164,-2.9920840434955576,1.3963009632990688,0.07155452583477509,
0.12,-12.815213408843015,-0.06683320096724407,1.4298142243427114,-12.806652575581504,0.07664272967472363,1.3971839802100807,-12.786368711173749,-0.025509304314208073,1.4281456687151575,-3.0351740526118607,1.3816345726519936,0.006261256086832975,-3.027086859144469,1.3823264575568273,0.02420972594335245,-3.1010190804192295,1.4762435609432996,-0.061841267764564334,
0.14,-12.826044426371235,-0.05964419426675964,1.433928245761839,-12.807037660502983,0.0780905263662536,1.3966125388318498,-12.777943962286708,-0.0288429131713619,1.4258311152872827,-3.042245907961404,1.4038638200237923,0.0172820513039241,-3.0757331519459523,1.3564095214318963,0.014006570141031958,-3.0528111804775278,1.4084508950277494,-0.019055377747911235,
0.16,-22.866685914257967,-0.05174222322806444,1.4310368052536495,-22.850251150247832,0.0781549722717077,1.3976008695775313,-22.826910319627956,-0.030990841231914184,1.4296157554684028,-3.050861905801968,1.4082395011816822,-0.015485240224187652,-3.0530956933759104,1.3790909012760697,-0.00464897285648206,-3.10603656533982,1.3985446402149633,-0.0101430161454405,
0.18,-22.86945192125404,-0.06747718203979196,1.441456265113898,-22.849546519238004,0.07757785482800353,1.3973538949783597,-22.812859048220222,-0.02082451482785484,1.4282492488345264,-3.047453249699631,1.4045029103531417,0.02426248117179951,-3.013332094128484,1.3951167843770775,0.06304679746417965,-3.049296951775999,1.4841173917083668,-0.049482470372412525,
0.2,-34.05831234856353,-0.06019049479791585,1.434440578382279,-34.05032767999598,0.0779315129706253,1.3980093514039809,-34.01116614304292,-0.021643540980838195,1.422218126772469,-3.0760114303439643,1.3974498153108443,0.03612358056590248,-3.0355965213900635,1.3782234823607158,0.06261118286254952,-3.0101817548527996,1.4410374487845017,0.015165836253472462,
