Temps,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Accelerometre 2 x (en m/s2),Accelerometre 2 y (en m/s2),Accelerometre 2 z (en m/s2),Accelerometre 3 x (en m/s2),Accelerometre 3 y (en m/s2),Accelerometre 3 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyroscope 2 phi,Gyroscope 2 theta,Gyroscope 2 psi,Gyroscope 3 phi,Gyroscope 3 theta,Gyroscope 3 psi,
0.0,-9.775080114371484,0.016402934586939564,1.3444766438245133,-9.72928856131658,9.99273216862774e-05,1.367336766344075,-9.710264330160587,-0.016675796535326408,1.3644411381549688,-3.0375976545080894,1.3978721642142657,0.005129545506572323,-2.9989985672833233,1.4594315009026548,-0.0006157525685126317,-3.0185770245621746,1.4566096941302695,-0.0163709189208189,
0.02,-9.776620324246613,0.011217827383622836,1.3356928298949722,-9.729176547379483,-9.157705528956456e-05,1.3673398716467,-9.711703325667917,-0.02614215458723595,1.3611938684369578,-3.065826939672165,1.5060293613361182,-0.059902415979295374,-3.013365041219252,1.393980223630889,0.01157534001706038,-3.022094139873196,1.4181155175178894,0.007485833597011398,
0.04,-9.775048410008026,0.011632507622947054,1.3384414082787732,-9.729082329267301,0.0001338036080649702,1.3674835112754593,-9.72098277462888,-0.0269101204318357,1.3689069049584273,-2.9459431890591756,1.3969561393387595,-0.03376106847345736,-3.017055550535226,1.4331490236743878,0.008374822599124924,-3.022548254502792,1.3893547593686053,-0.012114736275500668,
0.06,-9.775194845005572,0.02108155699896663,1.339171274424301,-9.729234111517876,0.00012502574772939263,1.367452247309458,-9.709917018539327,-0.014984779702989354,1.366165679315725,-2.9964675436023627,1.372258729522353,-0.0038991159336739596,-2.9757672676569795,1.4415257052395323,0.0088465955361824,-3.006075379242014,1.440232705918503,0.007935469525654578,
0.08,-9.765713434127772,0.01644154533497613,1.3375949916744216,-9.729252601191119,3.312738497483892e-05,1.3674432123336997,-9.707436216249771,-0.02819887901546611,1.3677211717557476,-2.9383262452227994,1.5211960743372128,0.08480059880734939,-2.9830106166712773,1.4537743841588722,-0.01619196505274349,-3.0638631641971865,1.4052895349085652,0.04671180441151808,
0.1,-9.769845747391507,0.020665855205054262,1.3273196692616824,-9.729278590710717,-8.309844869608572e-05,1.3673428556319371,-9.719137698989854,-0.016284683019017608,1.364747610083975,-3.085626652013587,1.4520143591517176,-0.013525849968232405,-2.9981249314159437,1.4335708720124358,-0.017761297298644285,-3.02848668047554,1.4207472793044436,0.01952995624584998,
0.12,-12.872652717386506,0.004793967452258317,1.3392481212172098,-12.81921932820673,5.584200743110702e-05,1.3673651641673477,-12.810558677222087,-0.023866613137106772,1.3682423822318777,-2.9459127662846685,1.3658244560331878,0.04012329712308926,-2.9882565772056164,1.4147303429899225,-0.025350656614305807,-3.011575358987766,1.4401028268515041,0.010867129666727711,
0.14,-12.873102019008021,0.021187046452652833,1.344193413619359,-12.819187615936983,0.000125273155523909,1.3674175078820894,-12.80557782962312,-0.020019009900779493,1.3729987159438524,-3.0644745044161765,1.478656922199399,0.01645754307557817,-3.019539511733583,1.403226334025342,0.0018997905630950707,-3.0119222950295272,1.4263181388757566,0.03657753769039883,
0.16,-22.916207600715715,0.013488041831546997,1.3279808594224807,-22.863088092610557,-9.611827657921147e-06,1.3672676405575537,-22.848096969423327,-0.01727684960034505,1.365283474513213,-3.02599227798686,1.448965100273718,0.08273050275543753,-2.9816605773976335,1.4084460744962748,-0.028780544045673102,-3.0518020905173255,1.4076484935697393,-0.015607177761617016,
0.18,-22.89980473274613,0.021289408615762957,1.340789083212571,-22.86307652532995,4.1024354304640415e-05,1.3672299339772584,-22.84697200760716,-0.027517076385237975,1.3619042056603112,-3.0375236804223382,1.3960312788918656,-0.026509102878711274,-2.9996998065299265,1.3845358045904754,0.023844127123462296,-3.00889639392835,1.436841387349815,0.038618390744160486,
0.2,-34.10496170728635,0.02195964795304164,1.3277073683736376,-34.062041298413064,2.4624094702561734e-05,1.367406877088132,-34.054589040556806,-0.027456737513131418,1.370171393077352,-2.9860007608268684,1.3799174693470875,0.0445655949006002,-3.0503408055007966,1.4441367259854425,-0.031510371549307234,-3.058200351672065,1.437057984947727,-0.006016076847280082,
0.22,-34.10346449455666,0.004725085038497492,1.3320659973561337,-34.06219909074745,2.226063662144516e-05,1.3674503539392664,-34.05448230280385,-0.01690688531099413,1.3623034716168494,-3.0376110498796223,1.3649734505662507,0.02897016948481636,-3.0266131213091407,1.4206231043375273,0.024539179480529756,-3.0202321451026513,1.4629912994246022,0.015445996363671787,
0.24,-53.72801837622408,0.021709836832107435,1.3401001164816906,-53.67604143816857,-4.94633370904007e-05,1.3672514329192185,-53.65684809410968,-0.015872249137820878,1.3625373319408975,-3.087448192553305,1.5138127604585945,-0.08941183506469604,-3.0470621645929605,1.4040038456088595,-0.04447429939899393,-3.0527410554580348,1.4049509181069078,0.004986429514883889,
0.26,-53.73013127550722,0.020636814839203863,1.3289652905565152,-53.67595166327605,-1.408417905953419e-05,1.367422261525301,-53.661410613829155,-0.014674515908836987,1.3612735672521281,-2.985967793290079,1.3782228463029562,-0.05553860010523474,-3.0220336870120392,1.4251006981250216,-0.0031838421302507946,-2.9873885575094197,1.4372057957512925,0.003125197299079504,
0.28,-70.31282983751777,0.004611592345313711,1.3293779203971579,-70.26388583435168,3.8913527404030894e-05,1.3674744445361482,-70.24409851226903,-0.025467743158182076,1.3607713362317444,-3.067975592986262,1.3624508213403885,-0.028709517006657442,-3.02566421791404,1.3889861465501505,0.014562688113958982,-2.9934738196629094,1.4331080140151051,0.014769149481687484,
0.3,-70.30833861419266,0.004961078440356013,1.3345634395120778,-70.26390480584013,-0.00012205464901330948,1.3673093272408847,-70.24549714077789,-0.021886528859858295,1.3700783685819704,-3.0271895682934176,1.4951502935571135,-0.05291149080159655,-3.0456239278731014,1.4027864788881188,0.016300851032171156,-3.031012323821503,1.4166503479162393,-0.012903469305210167,
0.32,-86.93302551503842,0.018832777024431466,1.3302337228886056,-86.8803873197714,6.753955757404372e-05,1.367451581337888,-86.85847354444613,-0.028525499734115074,1.3650471330708773,-3.016273698992368,1.3892620150854782,0.077323335699934,-3.020156010821851,1.3875367767685094,0.024886786293400798,-2.9934814486637515,1.4236136211048667,-0.011239667326803576,
0.34,-86.92784194168307,0.014623537995817549,1.3367286346776959,-86.88056168226122,-0.00013236320299247296,1.3672072406993514,-86.8653611991745,-0.015354025346640404,1.3638499721747377,-3.098045369646285,1.3500244011774238,0.06290729627444638,-3.037230162320461,1.4412377622687793,0.018791404631362522,-3.01208526943848,1.435232105980397,0.002522647429260722,
0.36,-102.88579686009776,0.02162508446964829,1.3272454406128733,-102.84301134090019,-3.142681382287605e-05,1.36722506217052,-102.83474210010205,-0.023980633313248574,1.3656996360531342,-3.016907801139636,1.4755067274158749,-0.022782353865829323,-2.9807709178642856,1.4094475729825215,-0.025664150760953613,-3.0375635418712394,1.434672922948893,0.01871159803503091,
0.38,-102.88195000365677,0.013502990380943438,1.3368309650188503,-102.84282125687768,6.671568458149082e-05,1.3674837564343099,-102.83504299598873,-0.018327446952301686,1.3674483456084228,-2.9609381558460663,1.4642640304558068,-0.017816084760066252,-3.0134705893936715,1.425146007040064,-0.041369812974288725,-3.0401830696791525,1.4073447679629918,-0.02051409142399737,
0.4,-118.19225005520491,0.009412008367869236,1.3399007429751026,-118.14941727481751,9.257696348113983e-05,1.3674042272340976,-118.13170117683174,-0.02290631481945508,1.36514711646906,-3.041304187760519,1.360619842258465,0.08103169194335313,-2.9817568201297275,1.4465456080395829,0.02209514299895072,-3.013982579441365,1.4455211548118785,0.03678712857536205,
0.42,-118.19660124034924,0.01799087689762327,1.343885491302787,-118.1493266776534,-4.92244255386023e-05,1.3672188185439993,-118.13041673422163,-0.014931068888197972,1.3683795866603172,-3.086765051740054,1.4802025255236402,0.07175912528350409,-2.9980994873563014,1.3948329042235366,0.010606121828846352,-3.0051132985980265,1.4054882656938703,0.0489696371203172,
0.44,-119.66020888745423,0.005322254179137301,1.3386759030623048,-119.61443885052988,-8.257323043346324e-05,1.3674604544620044,-119.60133542923603,-0.01768963106980674,1.3630179678538012,-2.935922999984492,1.421724556259908,0.04489219071649684,-2.992214237994236,1.434260597341909,-0.0038648342890546606,-2.9862112509536125,1.4606403500044753,0.04777866288525208,
0.46,-119.66238688893208,0.007219986679658587,1.332385660056706,-119.61443626128948,7.380627443956662e-05,1.3673468776642803,-119.60170274569037,-0.019667936574834937,1.3655965176221847,-3.0840974205832934,1.4832996980215705,-0.08825029984765985,-3.049773213013765,1.4456847023927912,-0.01749384042327049,-3.0034338156898133,1.4580745602536027,0.02807794796298422,
0.48,-121.13091745092576,0.00676641103822587,1.327709682100202,-121.08208021137762,-4.858097404222145e-05,1.3673485120740287,-121.07067821385984,-0.0230651632238017,1.3608432572133573,-3.062020150144559,1.3961829491920774,0.049728542191675565,-3.0367731848505524,1.4345539077564815,-0.028745051059247635,-3.028741404243695,1.41267790161338,-0.026986807679452163,
0.5,-121.12294187392891,0.004278760936837867,1.335129298026186,-121.0820030349426,0.00011355788845927277,1.3672421037068083,-121.06471036539031,-0.014545699014371676,1.3638218035403327,-3.0687300756687206,1.4326364447469557,0.020502795391173955,-3.0308387164982964,1.4159131445875,6.442546025768603e-06,-3.065647256606809,1.4591164308590614,-0.02146783733882647,
0.52,-122.58992477415853,0.017066858430934258,1.32939720425899,-122.5520824054772,9.124590847063297e-05,1.3673207865291805,-122.53145606142488,-0.014805571339484526,1.3651550766983236,-3.0076494082498253,1.4904576977850101,-0.08153003640915833,-3.0433495517156217,1.4389885645996758,0.02950136646916726,-3.0653568464313365,1.424224946290237,0.02772983981131086,
0.54,-122.60616519049606,0.02158251285802596,1.3324997504016942,-122.55229388581157,3.362428788354008e-05,1.3673074149492426,-122.53511124590527,-0.014341580883170169,1.3720645570786139,-2.9973862837799525,1.395081450755184,-0.015047703024019927,-2.994540530757368,1.4388892350242057,-0.022712757294934327,-2.992773423835582,1.406775253921165,0.04198428979837806,
0.56,-124.30796026204096,0.018505239881488122,1.3358054411207794,-124.26492029819424,6.428804142089562e-05,1.3671977975491865,-124.24781859273061,-0.02349822039066587,1.3661843279493775,-2.944983252967791,1.4733106363703063,-0.010368285491763909,-2.9956659372034515,1.3960214411404763,-0.027961821217709574,-3.053524127737524,1.4122148814639863,0.004612047359650513,
0.58,-124.31361514073339,0.014470186859323147,1.3303157052159724,-124.26495330638332,-0.00014418464532872253,1.367245047497044,-124.24339391589199,-0.016843977258005207,1.3658156022474839,-3.0159263388374598,1.3993465409111256,0.004968874811170859,-2.9984137706851963,1.4130928794784987,-0.024042636030355665,-3.0350437878035454,1.4396299144064528,0.024041124757948045,
0.6,-126.01955070719832,0.0199249311572752,1.3299465588982478,-125.98078172585626,-4.338677403247061e-05,1.367217756077537,-125.95914911406537,-0.017683119449885844,1.3597411986006858,-2.9788000865987474,1.4941707394358368,-0.060273945674285845,-2.997329666625652,1.4334957463722366,0.0059805854410770656,-3.036842565243004,1.4041440869393393,0.029912975262115567,
0.62,-126.02750504122106,0.01906757435140885,1.3358460713533722,-125.98059064685555,0.00012197082091759788,1.3673588660900113,-125.96457635992407,-0.020787749951785808,1.3661910257746774,-3.0372942342375033,1.4326370934153299,-0.06780882499601731,-3.0153897557530365,1.4560591011339257,0.029133182284169987,-3.0149861456571188,1.4177894722596274,-0.02158230510422951,
0.64,-126.87010927128877,0.016376722225708757,1.3360623223396604,-126.82112208087777,1.0937177636581853e-05,1.3673090610490135,-126.80558299153536,-0.01558717346279792,1.3604020036765718,-3.067725810262982,1.5083724553550795,0.041068698783063344,-3.051215316461544,1.3908602016936917,-0.025258913800479513,-3.0017769171614814,1.438980092260967,0.01364466376565801,
0.66,-126.86465371924982,0.006858461726375968,1.343851381168416,-126.82113269200278,0.00010142426866418025,1.3672168641399762,-126.8035603910251,-0.024121484200601846,1.3740816076431444,-3.000353281105808,1.341058976802468,-0.036230420067161366,-2.9824137805716986,1.4504495732507745,-0.035246316578403755,-2.991064141370087,1.436364214848491,0.04066613734041078,
0.68,-127.7040736983865,0.013495705197240167,1.3278489369100384,-127.66319808826768,-0.00010185557808173158,1.3673193340489325,-127.64414304246507,-0.01491886741000025,1.3656271595868692,-2.988455944498394,1.4722267861632292,-0.025994625599302396,-3.0204824885493524,1.4454362643952634,-0.03582033346591336,-3.045542471094149,1.4270370629774063,0.04796249623771592,
0.7,-127.70416585848608,0.010385004046067651,1.3411208241998214,-127.66323564175444,-9.373631074188876e-05,1.3673886400447193,-127.64823436917735,-0.02370032736919235,1.3608601881313698,-2.987215876346396,1.3672436295025254,0.0857036763572652,-2.999660351716392,1.4591456556342812,-0.028089660428033333,-3.0511769152030537,1.4382266180175671,0.012938681288602632,
0.72,-128.5506262095214,0.018380228544215095,1.3420516515910752,-128.50657286086806,1.4482714302520163e-05,1.367456501721686,-128.48506011020393,-0.02014921505552064,1.360258912098859,-3.0187913518728657,1.395654659824781,-0.04733818880109473,-3.0409240735829384,1.4369383123221977,-0.044751725221548286,-3.025159558856647,1.4378345456790178,-0.026517532513774957,
0.74,-128.55205294001033,0.021115303648365672,1.3328815919319557,-128.5065956619849,-0.00011259333922859836,1.3672313296217016,-128.48671108165004,-0.025101695316734333,1.3634446202395796,-2.997033280658723,1.403892118137634,-0.035134065795263465,-2.9868182554739926,1.3861692651205375,0.010641510912627408,-3.004183542069932,1.4489231776718239,0.03762429628783377,
