Temps,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Accelerometre 2 x (en m/s2),Accelerometre 2 y (en m/s2),Accelerometre 2 z (en m/s2),Accelerometre 3 x (en m/s2),Accelerometre 3 y (en m/s2),Accelerometre 3 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyroscope 2 phi,Gyroscope 2 theta,Gyroscope 2 psi,Gyroscope 3 phi,Gyroscope 3 theta,Gyroscope 3 psi,
0.0,-9.735023348399277,-0.007827386438496833,1.3740371704409002,-9.760252820076996,0.031926402784744,1.3907244587403675,-9.658584133672447,0.038899488869316406,1.3554641199370752,-3.029359033840898,1.5101973175682695,-0.041043379716992345,-2.962857401406097,1.4728762144281993,0.03726688896340432,-3.025524905180433,1.4188079845895207,-0.0035686648654605717,
0.02,-9.733707505652827,-0.002276029929398473,1.368390723278957,-9.755463384051994,0.026313079956020134,1.378101628335411,-9.654627959352107,0.03384567789810407,1.355069951547562,-3.0293074187977997,1.5102350323584024,-0.04113094828781177,-2.917832567132339,1.4023646923206037,-0.09008118866197284,-3.023560609410408,1.4475974841905341,0.01970567370236321,
0.04,-9.726258058875207,-0.0035047194266724572,1.3751468845640569,-9.753767178710051,0.02729818034349111,1.3772395371621247,-9.654799998895362,0.04071775304990578,1.3612994837708954,-3.0293177709086425,1.5102486319870987,-0.04111737183472137,-3.0743815084863737,1.3499109985541022,-0.0597781183871235,-3.022359170928973,1.416436229764294,0.011924961323041685,
0.06,-9.73450331950344,-0.002941213531447998,1.3668014008383416,-9.758258433861883,0.025813865334663295,1.389342480950784,-9.659799439083889,0.037783254074002015,1.360398006515437,-3.0294154379068674,1.5102481833146881,-0.04112658835727521,-2.936582675642233,1.4650942173009165,-0.05543162370472653,-3.0226414629261726,1.4280968895890547,0.01762733974506434,
0.08,-9.734621661005663,-0.0019657148600855517,1.379747644244461,-9.751981245421218,0.03280726399045014,1.3895154823259506,-9.665245450183207,0.0423497684106105,1.3629433448225405,-3.0293544280946363,1.5101262438767777,-0.04107818842131015,-2.960058503918741,1.4336587116636634,0.01588403482860626,-3.0221458700617787,1.4460933652313115,0.015519185987858562,
0.1,-9.731752813213685,-0.0024415438332439734,1.379439037077368,-9.760005668551342,0.022125521468028497,1.3900631492265902,-9.662318113870844,0.036457249656202895,1.3650469023230536,-3.0294204052689073,1.5101488755498234,-0.041080119188684934,-2.9800303694310966,1.4576256875059161,-0.05311010675121652,-3.039412783228987,1.4161871040383178,0.01340204569424124,
0.12,-12.825278548045578,-0.004212207111388992,1.3799697351964912,-12.84480556471976,0.021269946678591403,1.3855570086150353,-12.746216863838338,0.036976218874085004,1.3595451189861725,-3.0293620412435125,1.5101499615826826,-0.041035035857126506,-3.0438878265385316,1.4903470265162446,-0.03359336806733425,-3.045860520858054,1.4177962636998358,0.01724460250315073,
0.14,-12.827050735194891,0.003546429313538755,1.3670213930593311,-12.845944052179933,0.02721134540093545,1.3875616016401104,-12.750985263836803,0.04259064255824611,1.3609300326551996,-3.0293171623701944,1.5101554336151939,-0.04110325722221512,-3.05651512900894,1.377743953079682,0.06351524733111258,-3.039789771317139,1.446317281062294,0.014844389943068676,
0.16,-22.865749903689462,0.004035349516063525,1.3759904802412486,-22.89532325203526,0.032359845303245885,1.3839382745763342,-22.794985863374812,0.041772267056681016,1.3632965758944984,-3.029410720137025,1.510247483612133,-0.041105099733152385,-3.0356721265404234,1.4681452420328558,-0.07407659260238782,-3.0495148090159443,1.4462165512450407,0.01552617064316993,
0.18,-22.864474154665814,-0.0020069999007950165,1.3756324408630374,-22.895112855073695,0.02327904492407701,1.38330649460242,-22.79538459180486,0.0345229835801517,1.362040870851318,-3.0293269956931628,1.5101288407431872,-0.041072956172893166,-2.9555990529244696,1.3434386804515577,-0.102871855296882,-3.033709458705845,1.4431160355278192,0.0009488595207173037,
