Temps,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Accelerometre 2 x (en m/s2),Accelerometre 2 y (en m/s2),Accelerometre 2 z (en m/s2),Accelerometre 3 x (en m/s2),Accelerometre 3 y (en m/s2),Accelerometre 3 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyroscope 2 phi,Gyroscope 2 theta,Gyroscope 2 psi,Gyroscope 3 phi,Gyroscope 3 theta,Gyroscope 3 psi,
0.0,-9.779565118389403,0.014690899292145839,1.3679969706020478,-9.756278782361008,-0.004740508198630526,1.3793231177438527,-9.735551210923388,-0.04246121151465344,1.4157984904324505,-3.033670495787248,1.4550229285499037,-0.04422370369851714,-2.939554271359188,1.3671276986936625,-0.007380897308432628,-3.0414208107874114,1.3875710757267585,0.07754038196324835,
0.02,-9.76958443708634,0.01223465770070345,1.374322650301672,-9.754703895651236,0.00200691551734006,1.375834745936589,-9.728427871584524,-0.04764064002880911,1.412958041648341,-3.004386841492075,1.4292861943832087,-0.07542775057106893,-2.93799842945037,1.3084123471043538,-0.09997278447365544,-3.0443160953539845,1.4274682907190877,0.04410962352466455,
0.04,-9.777002175555099,0.015124089941144427,1.377831612942881,-9.756152847432054,-0.0037155433525799244,1.3816382934103622,-9.730877778554742,-0.03979948903429667,1.4196365654583525,-3.0158359261830325,1.3210201561152786,-0.04623159668033734,-2.9515723744360645,1.3794018704671758,-0.042254009683013,-3.065092823099273,1.416213273326845,0.07474881667711475,
0.06,-9.769146076948854,0.018516779785648346,1.3661540003351016,-9.755071732459715,-0.004042221476847458,1.3745325520762857,-9.727433798016223,-0.03890640795871618,1.4120099877218553,-2.9777799531539784,1.3347621850711742,0.010002821447359818,-3.0208032820413826,1.4473667781346993,0.05357675261864011,-3.0718901447592732,1.4211574267729528,0.042080717738451484,
0.08,-9.771869405084187,0.022358643388205195,1.3705973780360463,-9.763944846009174,0.002422945625343762,1.3731766617320442,-9.730732273992032,-0.04502496672238404,1.419993000502559,-3.0856536234230973,1.3761896035296204,0.008236852759889838,-2.98388542045472,1.322996514276233,0.07251616332513329,-3.034775588616302,1.4132044808516724,0.0420458118997091,
0.1,-9.780936737098862,0.014961555763189758,1.3683730649900965,-9.755354309322547,-0.004400735856596044,1.3753264041672821,-9.733178832763429,-0.0471916553091176,1.4161947110624595,-3.051470184042836,1.4007495703288342,0.04747528546373668,-2.9860264966572982,1.2898685819640436,0.06950866305666165,-3.0691293195260245,1.421997923724196,0.07523236913519155,
0.12,-12.871232643062559,0.01850440122267355,1.3678160688479464,-12.848349470160361,-0.004266398711987421,1.3783199013142262,-12.816369556073731,-0.0391488097430377,1.4122487405020943,-2.992005586908394,1.4183174344065466,-0.018153967461992052,-3.0389767745972085,1.373422756926523,-0.06347649360027491,-3.0416584054298412,1.3993963344329325,0.04532852083787345,
0.14,-12.871142263324838,0.010530921712645212,1.3733706537506105,-12.850493392377183,0.005798561814574052,1.3781866186633491,-12.822071438952477,-0.044086331236069955,1.4161919509359069,-3.092501294512509,1.3962827783629834,-0.04409019949987224,-2.9442054913515947,1.4123318238880735,0.05224708508338972,-3.082409810954774,1.3797131228738775,0.0574989880724285,
0.16,-22.907919157888518,0.020305835946976505,1.3748438509383754,-22.88833244261588,0.006201372569788968,1.376226520923528,-22.867338675138452,-0.04088259473055191,1.41436356117336,-2.9784221546503176,1.4297593389715,0.016310621679258237,-2.951699373647858,1.4073628855243896,-0.06912778696523283,-3.067027964751984,1.3960349041720792,0.08657351380664656,
0.18,-22.9155123562217,0.011431353870840528,1.3743035110043231,-22.88877208279015,-0.0028328367810866273,1.3814663291452733,-22.869434246313624,-0.044700007201647796,1.4141703879833853,-3.0432076701997115,1.3287919140980493,-0.010500214173102065,-2.9421318028389303,1.2904502441300059,0.024664121416628375,-3.0826902307038857,1.424112864305549,0.05602763663568007,
0.2,-34.10239586801028,0.01320156119773877,1.3781878238697027,-34.087094212004516,-0.00503621598013857,1.3762403421424088,-34.065589475106606,-0.038120263834473735,1.4110652556376435,-2.9754268523191763,1.356548105228411,0.03313328154358538,-3.086762884191573,1.418716006153038,0.019054567615202404,-3.0717115128855994,1.3881032403203273,0.058952154141094316,
0.22,-34.114049956169254,0.0221072341811649,1.3721002794113746,-34.09158590538907,1.0245890511905841e-05,1.3720181389710422,-34.06696521652022,-0.043315534392788214,1.4187886743048876,-3.0233860578132785,1.391731108132963,-0.06976753786907396,-3.093080383888765,1.4692909187335084,0.03698180776197562,-3.0759137830272256,1.413767415527596,0.08795245382689294,
