Temps,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Accelerometre 2 x (en m/s2),Accelerometre 2 y (en m/s2),Accelerometre 2 z (en m/s2),Accelerometre 3 x (en m/s2),Accelerometre 3 y (en m/s2),Accelerometre 3 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyroscope 2 phi,Gyroscope 2 theta,Gyroscope 2 psi,Gyroscope 3 phi,Gyroscope 3 theta,Gyroscope 3 psi,
0.0,-9.77131165045556,-0.00033682052329975655,1.430196079188899,-9.724020372684462,-0.031003613072442662,1.3513093253469355,-9.798634397135366,-0.007711791633126395,1.337600798010411,-2.9906189301854753,1.4079795764946959,0.028558487577891555,-3.070600806963217,1.4542761125326362,-0.0850747140552464,-3.0558297480265346,1.427221215061866,-0.01358695150613207,
0.02,-9.770635412485248,-0.0011374966049275048,1.4309131629195109,-9.715733917741328,-0.020975396855379087,1.357036337859509,-9.798954850724895,-0.008797800955233097,1.337799353278553,-3.0102777661239646,1.4541334031933106,0.010619151746584201,-3.0600730484416325,1.3617580113030714,0.03415516576178993,-3.053808184792337,1.4351688657985309,0.02060551062318637,
0.04,-9.772382088419473,-0.002363728583743312,1.4308651633417877,-9.727226028006609,-0.02207993305582583,1.3565271877770253,-9.797843740051263,-0.008919687433311502,1.3359584632144557,-3.018973502091385,1.4199995656580715,0.016093308755002738,-3.029535291995426,1.3833084627411276,-0.07530352899734707,-2.9777462508794255,1.359174333494546,0.03979028159659682,
0.06,-9.770347003853988,0.00031219822311984944,1.428581737746068,-9.715618882149203,-0.019799752312937707,1.3485438767159483,-9.799639342472275,-0.008766014597302018,1.3358816026090718,-3.018778073183334,1.4521359912417213,-0.02115543254012753,-3.030328812394569,1.448617247631032,-0.09055192135254689,-3.0335779087247143,1.3969762865419524,0.04288760747244459,
0.08,-9.77319513117925,-0.000619078961858449,1.429466584819003,-9.7272880933254,-0.02116389262697191,1.3497223099725137,-9.798411034000775,-0.009301411263684164,1.3369480805509981,-2.9960875235001962,1.4392549393557215,0.030008780714312237,-3.058884452314895,1.4984249202287316,0.01790605513108255,-2.9365023826049685,1.4635612512102807,0.001647710910794652,
0.1,-9.773036783610456,-0.001741826383262784,1.430487467165621,-9.718304682446032,-0.026021739784158122,1.3495510106254145,-9.79908131025376,-0.007682215139974551,1.337411740917769,-3.014433555117573,1.4103969445091822,0.0014260883995517292,-2.9984439387597797,1.418766008098398,0.050866144405091865,-2.957100534470356,1.3740054501834147,-0.05987308041107518,
0.12,-12.860235749529785,-0.00045801726995354304,1.4298123505728315,-12.811362055051063,-0.023449795034585403,1.3570715443810384,-12.890841468729052,-0.006912753187584475,1.3350760739995353,-3.0167788470075116,1.406112922891128,-0.019052477352759684,-2.979278120841126,1.4019382039938575,0.06507548525119349,-2.9684732111513457,1.3707861210054935,0.06150023735212821,
0.14,-12.864354892134992,0.001807540889958389,1.4288137546444395,-12.813353463714405,-0.024236639510253295,1.3525674452877472,-12.887384658595156,-0.010130942700276879,1.3379900262097721,-3.0260531812554636,1.4181641238534815,-0.02186296364524609,-3.053468956590453,1.4189128988081352,-0.006126900812525462,-2.9989219179755477,1.486583800888429,-0.024637170255585383,
0.16,-22.90762668458727,-0.0008270769725850992,1.4283907623830652,-22.857970809397287,-0.01901642066251797,1.347865094804363,-22.93144534653947,-0.008903929128346762,1.3352813467006441,-3.0110906885548157,1.4167533883330248,0.02543946913123723,-3.0636633624886747,1.4269244791226785,0.08057303029075001,-3.0402614599461937,1.4422249471913073,0.0042532201346450315,
0.18,-22.907957071770497,0.000942379226878825,1.431500505932378,-22.850677451064975,-0.022816335833782675,1.348627136434443,-22.93186424607909,-0.0068823972267325366,1.3359141606125393,-2.998615200606343,1.411659293131176,0.0031161760942445137,-3.0209606322797735,1.4186905843391568,-0.008649503455838372,-2.9386317137663536,1.4586920970513866,-0.020749184856161933,
0.2,-34.10324226643498,-0.0016213699189007225,1.4317131327080477,-34.05233367648248,-0.029634554840164713,1.355415968337505,-34.132335428466654,-0.006887411729236538,1.3358817978962,-3.020390653675511,1.4051636685564266,-0.023026030227449337,-3.0329409761870925,1.4274801807235018,-0.07619224548088593,-3.034217722281721,1.374498964571151,0.02213983110532173,
0.22,-34.106038751525865,0.001419616116464793,1.4281755711777666,-34.05688903963659,-0.026311756236149536,1.3485757820420157,-34.13330018033092,-0.007749178306495836,1.3365991081278192,-3.0400646659710904,1.4330937946263023,-0.013592014612951973,-2.965687827796132,1.3688436471719472,0.01981309531719415,-2.9868734139911424,1.4973735773895238,-0.0067139606375692445,
0.24,-53.72102289623244,-0.0017288435511248314,1.4275361834556275,-53.66698772097669,-0.018909557676789476,1.3577189156388538,-53.74428884561045,-0.009462681863154078,1.3362682061714468,-3.0246121424320442,1.4440032837464347,-0.01661319190595256,-3.015157663674992,1.4221345481710836,0.0744579706387777,-2.9368563995816053,1.4820768331504561,0.050867571879903886,
0.26,-53.71975545269686,-0.0002371796296285515,1.4276618770034484,-53.663660746931896,-0.027092187041577356,1.344856090086448,-53.74509742075659,-0.0066124047317366345,1.3375085488496095,-3.037935486802438,1.4281027407597071,0.01876826325472899,-3.13045125652611,1.5287634546362945,-0.07521834868859027,-3.099201574598357,1.469895432851536,0.08182838837562963,
0.28,-70.30852290438736,-0.0009489345318069425,1.4276614877690665,-70.25657952903478,-0.026078553656001383,1.3537726746887941,-70.33264081527564,-0.008969103789092027,1.3378648292833852,-3.012541356227349,1.4490781498491851,0.0005195985737216826,-3.1172549340633635,1.4904665353908335,0.026022975643271343,-2.99590768933953,1.509035322591884,0.05910171040496063,
0.3,-70.30785521941465,0.001671031377289264,1.43186440330764,-70.25512608936715,-0.030576429354101455,1.3540631681417716,-70.33403586830701,-0.008524656292191833,1.3371837848167591,-3.042826112020125,1.394017625332598,-0.016457270507490886,-3.028797417883964,1.5092419330863722,0.011961480946982914,-3.047345201826606,1.4659970807848761,-0.009471476150551252,
0.32,-86.92338285231806,-0.0020937851527900067,1.4285017387495786,-86.87012315314169,-0.030304594567749074,1.3549306577194422,-86.95178616792214,-0.008005922110875672,1.3349428580889275,-3.03756442824444,1.4270319733201002,-0.003643406367202183,-3.0386525174670207,1.5204269513754904,-0.033504830382540624,-3.035402712696233,1.345741451743786,0.08660677895839436,
0.34,-86.92199227101797,-0.0006728167702907792,1.4306645140730394,-86.87581314172098,-0.029865675423327697,1.3465689972658685,-86.95082504999088,-0.007823296708449671,1.3379123511650963,-3.0322024474228972,1.4229550589529814,-0.024490376992911744,-3.0500469841174525,1.5350940386556102,-0.04400619689792497,-2.9492902852892597,1.4883449768813024,-0.07450244019120086,
0.36,-102.88439384971662,0.00024604321463609784,1.4287629957659262,-102.84011393654285,-0.018356637302187933,1.3568185563477981,-102.91291382478028,-0.007497024470420366,1.336173050447585,-3.0125171109107454,1.4299203055471648,0.02007080800966487,-3.063493432791039,1.4297279296154222,0.04495052048488817,-2.975538006732292,1.468517018322299,-0.04380676330290933,
0.38,-102.88393392336222,0.0017569955740583871,1.4275869617821804,-102.83620622227737,-0.017950807624142168,1.3489287733260937,-102.91482425865182,-0.007914843085360479,1.334670505405875,-2.9955322014608896,1.4485956234558772,0.004641597787799039,-3.037095060193975,1.387525055576701,-0.06047982718814918,-3.1040583124874197,1.4598736972188173,0.024474423798089433,
0.4,-118.19461263846557,0.0005698105997737337,1.4316800603354891,-118.1479056774302,-0.022908948128116904,1.3538570235992518,-118.22044326478354,-0.007483709645791327,1.3349997450713493,-3.0458342436518437,1.4215262940098057,0.007750408756761546,-2.972102229958204,1.3637212621295816,-0.08729700971050752,-2.9723293000072926,1.3804517377707834,0.07745540370829403,
0.42,-118.1915763408474,-0.0004973654342669627,1.430427439903785,-118.14925269456349,-0.02885008814416372,1.3462314363425378,-118.21775008111413,-0.007601458010670544,1.3380933474152912,-2.9994607597580054,1.4519845557659101,-0.006918437030569226,-3.1176070330133996,1.5190835613870488,0.029082587404935155,-3.0850416467650112,1.3674726390243257,-0.08273415417864936,
0.44,-119.65679313834855,0.0009066384398340126,1.4294513005165,-119.60735210191068,-0.02881135582117341,1.3543889047206963,-119.68520734563842,-0.008337392352599456,1.335781179446136,-3.022458591907306,1.3955464049897464,-0.013258586786741834,-3.0033580082196707,1.4577339410159003,0.017504468884291642,-3.032796084746436,1.5012302205944765,0.013695949928507107,
