Temps,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Accelerometre 2 x (en m/s2),Accelerometre 2 y (en m/s2),Accelerometre 2 z (en m/s2),Accelerometre 3 x (en m/s2),Accelerometre 3 y (en m/s2),Accelerometre 3 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyroscope 2 phi,Gyroscope 2 theta,Gyroscope 2 psi,Gyroscope 3 phi,Gyroscope 3 theta,Gyroscope 3 psi,
0.0,-9.722161199824718,0.042260817995042915,1.3549974057189382,-9.741477009252977,-0.009058719031893786,1.3303279967168622,-9.73336265038166,0.0004653080334840818,1.3655916117054896,-3.0285038066883634,1.4526997850824883,0.023439049969803675,-3.084398534661994,1.4725227742341178,-0.013188611258554705,-2.972091086186411,1.477159587999536,0.024356288094840434,
0.02,-9.713830049765741,0.0399676846435448,1.366963022595835,-9.741680159027826,-0.006079501062814291,1.3355854307651498,-9.73006288559967,0.0014459351314694826,1.36777914193729,-3.046635520782937,1.4157555640066568,0.03954656899622153,-2.9758581055295554,1.4943166827246457,0.013690989747769462,-3.026245784913257,1.3929409288148968,-0.023765748853232665,
0.04,-9.715412885757708,0.041391400992234116,1.357297344901783,-9.740678689200644,-0.0030407728401947096,1.3334262902960954,-9.733539077203158,0.001593517545524805,1.370937184146689,-2.9769172144878215,1.447593280808668,-0.06262800531347906,-3.041739281923876,1.4854789164077173,0.012504488139326734,-3.085204339285406,1.4007282384789153,0.013924521229849798,
0.06,-9.711448559636942,0.03737522964248315,1.3603217376703265,-9.736012909195383,-0.0059179863635199365,1.3365273722092121,-9.72919957896458,0.0023386493787111756,1.3671364288898107,-3.084185148934819,1.4371463903735593,0.02354082693783744,-3.073921739598863,1.3490112314713745,0.027379001990882466,-3.034210741864117,1.4775507498916671,0.03414585199884166,
0.08,-9.716995948396937,0.041643109166804505,1.363836016460702,-9.738664748052635,-0.008045110600396567,1.3311665403281832,-9.73230275681685,-0.003537149864672775,1.3692685940218121,-3.073622652881923,1.410299372580901,0.08645636568987462,-3.054798685009135,1.356335273624401,0.026403777385173847,-3.077280199707354,1.4548663637351995,-0.04117771021490066,
0.1,-9.709563085753262,0.03526918653850646,1.3607291126883263,-9.741166928798945,-0.004762752409375107,1.3352489157428729,-9.73168011291674,-0.002510951751803863,1.3640632031634,-3.0189218742472126,1.378188634613627,-0.013692910571131874,-2.9845731739004147,1.458321926029762,0.04899172309136964,-3.026651121478981,1.4316664808624413,0.006983305543023997,
0.12,-12.80870608880829,0.03084228526378155,1.3673268804992151,-12.827552988661465,-0.0006395473109054679,1.3326225334196473,-12.816742446194546,-0.0002895294043586453,1.36563397733229,-3.043525760519101,1.4333942100881056,0.00019682403234015135,-3.1048040555187244,1.3981659884365323,0.005514760580065121,-2.9726397175412487,1.495383159310141,-0.06731527864348978,
0.14,-12.802117729131625,0.035860164238774826,1.3567022109273275,-12.824384818458388,-0.0033995941191111564,1.332278859301062,-12.821665427248156,0.00403788223515541,1.3696544413971854,-2.9600175189562052,1.4232722478063529,0.06324392522237489,-3.076710875245824,1.4000364635212768,-0.0488911152028123,-2.9941475562683566,1.3882397609101524,0.06003925037762886,
0.16,-22.855104714335802,0.04051846722957757,1.3570289136596936,-22.86935145517592,-0.0013513659957077383,1.3321858841560892,-22.86245352699564,0.0029316360448071225,1.365563512188297,-2.951528306047549,1.5196781787686304,0.07119654230044273,-2.951442592541014,1.486778537461142,-0.056524043245465005,-3.080508746402761,1.4929343789935625,-0.003946504747399802,
0.18,-22.84714520020568,0.03388248403104532,1.357782796345608,-22.871546312771443,-0.006796590582400218,1.330609847970285,-22.864798376551615,-0.0012022648534034974,1.3653786581885483,-2.960870357041091,1.378065967717278,0.07145126775081159,-2.9594966158448015,1.5150888464453056,0.02255256037226358,-2.9944951453945614,1.401737075468353,0.006432495096395077,
