Temps	Accelerometre 1 x	Accelerometre 1 y	Accelerometre 1 z	
0,35010612492419646	-128,4453689956971	-1,1856852362569033	1,3673429932569	
0,36010915706488783	-128,8681711142169	-1,1856853351992505	1,3673431073581142	
0,37011218920557915	-129,29134134971153	-1,1856854385448379	1,367343226537185	
0,38011522134627046	-129,71488018401917	-1,1856855463092744	1,3673433508121127	
0,3901182534869618	-130,1387880998172	-1,1856856585081832	1,3673434802009146	
0,40012128562765314	-130,53893786260068	-1,1856857751567569	1,3673436147211102	
0,41012431776834446	-130,93943663463227	-1,1856858962697552	1,3673437543897207	
0,42012734990903583	-131,3402848735344	-1,185686021861951	1,3673438992237827	
0,4301303820497271	-131,74148303772824	-1,185686151948131	1,367344049240348	
0,44013341419041846	-132,14303158643736	-1,1856862865430935	1,3673442044564823	
0,4501364463311098	-132,54493097968964	-1,1856864256616506	1,3673443648892671	
0,4601394784718011	-133,0076599154606	-1,1856865693197423	1,3673445305570844	
0,4701425106124924	-133,47079349620935	-1,1856867175344374	1,3673447014796183	
0,4801455427531838	-133,93433225391763	-1,185686870322819	1,3673448776765686	
0,4901485748938751	-134,3982767214982	-1,1856870277019855	1,3673450591676544	
0,5001516070345664	-131,59425588985073	-1,1856871896287968	1,3673452459031252	
0,5101546391752577	-127,16314171268617	-1,1856482905679522	0,0016731073170494636	
0,520157671315949	-124,33914698513385	-1,1854598441461481	0,0041692373676534295	
0,5301607034566405	-121,5130602819805	-1,1852687793352497	0,006964522978859131	
0,5401637355973317	-118,68449694460429	-1,1851239415513093	0,010560070652550662	
0,5501667677380231	-116,39896512108145	-1,1850271863379966	0,015022564732174613	
0,5601697998787144	-114,11140900780674	-1,1849798543196388	0,020417294980401676	
0,5701728320194057	-111,82184931280587	-1,1849827821574688	0,026807104876621992	
0,580175864160097	-109,53030652302428	-1,1850362363421025	0,03425266546632186	
0,5901788963007883	-107,23680088338007	-1,185139823553381	0,04281199175823497	
0,6001819284414797	-107,66595791913767	-1,1852931864120793	0,05255885572153279	
0,6101849605821711	-108,09515661766201	-1,1854953633633962	0,06356981550594568	
0,6201879927228623	-108,52439482739015	-1,1857449483360691	0,07591326946824062	
0,6301910248635537	-108,95367036504999	-1,1860402014443774	0,08965995997520693	
0,640194057004245	-109,38298100419144	-1,1863787467325424	0,10488077058618021	
0,6501970891449363	-109,81232446306466	-1,1867574755331345	0,12164648921424062	
0,6602001212856277	-110,17846420929601	-1,1871723891108876	0,1400266086431584	
0,6702031534263191	-110,5445874617738	-1,1876185316742038	0,1600897910454706	
0,6802061855670104	-110,91069224225916	-1,1880898967723414	0,1819042189082012	
0,6902092177077016	-111,27677646834233	-1,188579282189121	0,20553665920186961	
0,7002122498483929	-110,21764487288058	-1,189076152182827	0,23102076196696167	
0,7102152819890842	-109,1575010397233	-1,1895681218563847	0,2583823116026811	
0,7202183141297757	-108,09635502510632	-1,1900419906587358	0,2876621537532442	
0,730221346270467	-107,03421671602777	-1,190482475618777	0,3188937062912309	
0,7402243784111583	-105,97109580942967	-1,1908723618499029	0,35210493253908637	
0,7502274105518497	-104,84740139157766	-1,191192284611705	0,3873160503925046	
0,7602304426925409	-103,72270265926942	-1,191420769922817	0,42454087053534584	
0,7702334748332322	-102,59700910963093	-1,1915342706569134	0,4637880606669967	
0,7802365069739235	-101,47032996089312	-1,1915070308795224	0,5050593903557972	
0,7902395391146149	-100,34267413374437	-1,1913110674652896	0,5483495811833679	
0,8002425712553063	-100,3685933545912	-1,190919896931777	0,5936990203995246	
0,8102456033959976	-100,39432119089024	-1,1903052688964426	0,6411477710317388	
0,8202486355366889	-100,41985631704434	-1,1894341914910822	0,6906907496382202	
0,8302516676773803	-100,44519710585907	-1,188271648481069	0,7423189040130248	
0,8402546998180717	-100,47034161678428	-1,1867803410923699	0,796016183749475	
0,8502577319587629	-100,49528758539235	-1,1849207090346887	0,8517591912251472	
0,8602607640994542	-100,5200324156861	-1,1826509725500833	0,9095168389297964	
0,8702637962401455	-100,54457317299584	-1,1799271967978247	0,9692500154658683	
0,8802668283808369	-100,56890658009873	-1,176703380305878	1,0309112622286145	
0,8902698605215282	-100,59302901534065	-1,1729315685856703	1,0944444635660306	
0,9002728926622195	-99,39585957323605	-1,168555873156469	1,159691487775359	
0,910275924802911	-98,19769167391064	-1,1635185515840591	1,2264755379853562	
0,9202789569436022	-96,99853088055974	-1,157765708682731	1,2946849279277621	
0,9302819890842935	-95,79838236764701	-1,1512424694435583	1,364194941996283	
0,9402850212249848	-94,59725093422065	-1,1438935852568461	1,4348712735015934	
0,9502880533656761	-93,39514102063706	-1,1356637991729124	1,506570231932374	
0,9602910855063675	-92,42112013574581	-1,1264995061272953	1,579160915462352	
0,9702941176470589	-91,44627129264096	-1,1163478431178309	1,6525054092132854	
0,9802971497877502	-90,47059623204456	-1,1051559338729247	1,7264388040107663	
0,9903001819284416	-89,4940964691815	-1,0928724743609186	1,8007885958006453	
1,0003032140691328	-89,14135965093996	-1,079451566802422	1,8754420665144622	
1,010306246209824	-88,78818337558947	-1,0648493796236118	1,9502837977502545	
1,0203092783505154	-88,43456400421245	-1,0490213513171536	2,025132446377471	
1,0303123104912069	-88,0804978586882	-1,0319259237279004	2,0998010638413183	
1,040315342631898	-87,7259812610174	-1,0135249027461721	2,1740958845663165	
1,0503183747725895	-87,37101057441663	-0,9937839005994555	2,2478167948421324	
1,060321406913281	-87,01558224420234	-0,972672773658111	2,3207578564032842	
1,0703244390539721	-86,65969284114718	-0,9501660514275321	2,39270788426933	
1,0803274711946633	-86,30333910332176	-0,9262433520517133	2,463451079496545	
1,0903305033353548	-85,94651797914027	-0,90088977971195	2,532767715725916	
1,1003335354760462	-86,4454382946462	-0,8740991401025856	2,600550049751395	
1,1103365676167374	-87,3635885477946	-0,8458711721113165	2,6667491383710655	
1,1203395997574288	-88,28200669058846	-0,8162070458721072	2,7312083763985453	
1,13034263189812	-89,20068102987689	-0,7851120325997859	2,7937154958387063	
1,1403456640388114	-89,9442498042138	-0,752597187932835	2,8540300060868597	
1,1503486961795029	-90,68795085310747	-0,7186802846323025	2,9119073322716664	
1,160351728320194	-91,43177479216257	-0,6833863092596896	2,9671238229749393	
1,1703547604608853	-92,17571262301891	-0,6467471324220894	3,019454005493755	
1,1803577926015767	-92,91975575878718	-0,6088016291195588	3,0686717107627377	
1,1903608247422681	-93,66389604521426	-0,5695957747027959	3,1145509711018047	
1,2003638568829593	-93,29714551175077	-0,5291850694493789	3,1567033911130693	
1,2103668890236507	-92,92985369588588	-0,4876353059105753	3,1947434521063074	
1,2203699211643422	-92,56202356229288	-0,44502026854404925	3,228451939527939	
1,2303729533050334	-92,19365865589246	-0,40142154362543386	3,2576179496460234	
1,2403759854457246	-91,82476309393007	-0,3569279762239361	3,282041319772151	
1,250379017586416	-91,45534155162125	-0,3116353133184189	3,3015339864388653	
1,2603820497271074	-91,08539924205341	-0,2656457798579937	3,315921332948324	
1,2703850818677986	-90,71494188924655	-0,21906759043734336	3,3250435173690915	
1,28038811400849	-90,34397569588481	-0,17201440050893044	3,3287567713750104	
1,2903911461491813	-89,97250730480087	-0,1246047017063507	3,3269346610156547	
1,3003941782898727	-90,36736994917949	-0,07695332731798302	3,31957688275266	
1,3103972104305641	-90,76215413029517	-0,029176119054828892	3,3066970932796655	
1,3204002425712553	-91,15686098697066	0,018603110730428016	3,288215399240587	
1,3304032747119467	-91,55149186563163	0,06625879713556004	3,264069881093468	
1,3404063068526382	-91,94604826327426	0,11366399410359215	3,2342178799357706	
1,3504093389933294	-92,34053176735017	0,1606910557941703	3,198636980880489	
1,3604123711340208	-92,73494399364121	0,207212322456041	3,157325941874812	
1,3704154032747118	-93,12928652308561	0,2531008023718343	3,110305561107453	
1,3804184354154032	-93,52356083920868	0,2982308419017908	3,0576194755654424	
1,3904214675560946	-93,91776826316469	0,34247877553636574	2,999334883716405	
1,4004244996967858	-94,31190989350704	0,38572354754156807	2,9355431857394065	
1,4104275318374773	-94,70598654595095	0,42784729769432067	2,866360534037185	
1,4204305639781685	-95,09999869639778	0,4687359032189812	2,7919282877836813	
1,43043359611886	-95,49394642920402	0,5082794703837263	2,7124133650517575	
1,4404366282595513	-95,88782938857318	0,5463727690622449	2,6280084861916047	
1,4504396604002425	-96,28164673730943	0,5829156053429259	2,5389323027041195	
1,460442692540934	-96,67539712018583	0,6178131273174893	2,445429405713867	
1,4704457246816254	-97,06907863638253	0,6509760612304317	2,3477702087556493	
1,4804487568223166	-97,46268881656677	0,6823208757834137	2,246250699464689	
1,490451788963008	-97,85622461248448	0,7117698739896536	2,1411920558538986	
1,5004548211036994	-97,86275225076456	0,739241464631738	2,0329132960759546	
1,5104578532443906	-97,86901463979012	0,7646594800765105	1,9217639394602195	
1,5204608853850818	-97,87501086205879	0,7879627648843299	1,8081509444532315	
1,530463917525773	-97,88073949101691	0,8090960068307894	1,692504536715755	
1,5404669496664645	-97,88619862290469	0,8280096644964433	1,5752759458796184	
1,550469981807156	-97,89138591596974	0,8446597206840691	1,4569358568674593	
1,560473013947847	-97,89629863873628	0,8590073996285038	1,3379726983616516	
1,5704760460885385	-97,90093372130919	0,8710188600273565	1,21889077005533	
1,5804790782292297	-97,90528781685337	0,880664877398451	1,1002082128315522	
1,5904821103699212	-97,90935736427056	0,887920529563844	0,982454825439192	
1,6004851425106126	-97,91313865695656	0,8927649006392838	0,8661697333805907	
1,6104881746513038	-97,91662791083036	0,895180818489487	0,7518989165273767	
1,6204912067919952	-97,91982133430757	0,8951546409488063	0,6401926025525693	
1,6304942389326866	-97,92271519938348	0,8926761062371082	0,5316025359205085	
1,6404972710733778	-97,92530590504973	0,8877382611137354	0,42667913119382744	
1,6505003032140693	-97,92759004342632	0,8803374808550849	0,3259685230487326	
1,6605033353547607	-97,92956445326564	0,870473591777428	0,2300095241673897	
1,670506367495452	-97,93122627369043	0,8581501069382979	0,13933050605691816	
1,6805093996361433	-97,9325729823465	0,8433745816795842	0,054446215739101356	
1,6905124317768343	-97,93360243144211	0,82615909437666	-0,024145453911869355	
1,7005154639175257	-97,93431286576681	0,8065208536030819	-0,09596672505079104	
1,7105184960582172	-97,93470293631998	0,784482930621575	-0,16056320765623366	
1,7205215281989084	-97,93477169727693	0,7600751117362884	-0,2175071663632931	
1,7305245603395998	-97,934518592623	0,7333348616562472	-0,266400761337878	
1,740527592480291	-97,9339434299031	0,7043083854554952	-0,3068792429733912	
1,7505306246209824	-97,9330463433716	0,6730517723736501	-0,3386140796080059	
1,7605336567616738	-97,93182774272202	0,6396322010987422	-0,3613159966300294	
1,770536688902365	-97,93028825652895	0,6041291828660625	-0,3747379055544071	
1,7805397210430565	-97,92842866062792	0,5666358147727263	-0,37867770046822213	
1,790542753183748	-97,92624980262686	0,5272600132746993	-0,37298090002560147	
1,800545785324439	-97,55784220259383	0,4861221105594595	-0,35753919103325227	
1,8105488174651305	-97,18898111453512	0,4433614742311102	-0,33229833957117233	
1,820551849605822	-96,81967102485702	0,399141203929213	-0,2972647359865854	
1,8305548817465132	-96,44991615207849	0,3536436434951725	-0,252502819283869	
1,8405579138872044	-96,07972036079047	0,30707069846848223	-0,19813649056474725	
1,8505609460278956	-95,70908708629331	0,259644113261892	-0,13435016723657034	
1,860563978168587	-95,33801926378429	0,2116054724816731	-0,061389483862300004	
1,8705670103092782	-94,9665192714289	0,16321589729895863	0,02043838173839513	
1,8805700424499696	-94,46201235593277	0,11475566269960305	0,11076386778322271	
1,890573074590661	-93,95703067023356	0,0665236749465067	0,20915485071926565	
1,9005761067313522	-93,95189599576244	0,018833499881181714	0,31512506420205366	
1,9105791388720437	-93,94645806564444	-0,027989004582252064	0,42813554906456774	
1,920582171012735	-93,94071227758755	-0,07360546881610341	0,5475903875443979	
1,9305852031534263	-93,93465346578799	-0,11766718351425559	0,6728403988311689	
1,9405882352941177	-93,92827596344328	-0,15981744130561618	0,8031850252142512	
1,9505912674348092	-93,92157368819572	-0,1996945295887733	0,9378752580175462	
1,9605942995755004	-93,9145402415796	-0,23693501750161858	1,0761170482355649	
1,9705973317161918	-93,90716902626488	-0,2711772996104418	1,2170752099562216	
1,9806003638568832	-93,89945337490593	-0,3020653518801267	1,3598778202772492	
1,9906033959975744	-93,89138669034091	-0,3292526483508858	1,503621114902027	
2,0006064281382656	-94,27897199766494	-0,3524122596444956	1,6473953413906635	
2,010609460278957	-94,6663132213535	-0,371235568428384	1,7902754272664514	
2,020612492419648	-95,05340055341384	-0,3854299666247448	1,9313064523811536	
2,0306155245603397	-95,44022480805012	-0,39472758295134913	2,0695252761537546	
2,040618556701031	-95,82677756013813	-0,39888882079910837	2,203966672416449	
2,050621588841722	-96,21305127122766	-0,3977058706147441	2,3336704794925662	
2,0606246209824137	-96,59903940109868	-0,39100595313860065	2,4576890918991516	
2,070627653123105	-96,98473649785772	-0,3786542334093737	2,5750952427300433	
2,080630685263796	-97,37013826723063	-0,3605563505565186	2,6849900178071717	
2,090633717404488	-97,75524161385039	-0,33666051465689334	2,7865110331516387	
2,100636749545179	-97,74216823481642	-0,3069531838434899	2,878808816643389	
2,11063978168587	-97,72868886219685	-0,27146745250091125	2,961085194176741	
2,120642813826562	-97,71480863898492	-0,23028979265523325	3,032634231481962	
2,130645845967253	-97,70053383495373	-0,18355364375942515	3,092821612786333	
2,1406488781079442	-97,68587174290728	-0,1314388376159014	3,1410928924516126	
2,150651910248636	-97,67083054814296	-0,07417047438496575	3,1769808563787976	
2,1606549423893266	-97,655419175151	-0,012017273524164845	3,2001123070041992	
2,1706579745300183	-97,63964710911438	0,05471056378160591	3,2102141629131062	
2,1806610066707095	-97,62352421041874	0,12566393394676825	3,2071187673499333	
2,1906640388114007	-97,6070605111961	0,2004577970533215	3,190768305954933	
2,2006670709520924	-97,5902660068838	0,2786744681396912	3,1612182416181493	
2,2106701030927836	-97,5731504532123	0,35986716703390975	3,118639684222114	
2,2206731352334748	-97,55572316242568	0,4435637587291068	3,0633206245807068	
2,2306761673741664	-97,53799281822008	0,5292706152093676	2,995665974801669	
2,2406791995148576	-97,51996730085193	0,6164765332214923	2,916196372109794	
2,250682231655549	-97,50165354149806	0,7046566460824821	2,825545718666183	
2,26068526379624	-97,48305739646996	0,7932762756725048	2,7244574463757436	
2,2706882959369317	-97,46418355480606	0,8817946782682305	2,6137795129774233	
2,280691328077623	-97,44503548079999	0,9696686491880235	2,4944581532228813	
2,290694360218314	-97,42561538092227	1,0563559618638665	2,3675304252580283	
2,3006973923590057	-97,80758755711211	1,1413253383907875	2,234135905975514	
2,310700424499697	-98,18936297340656	1,2240554572328028	2,095480438842485	
2,320703456640388	-98,57093535386022	1,3040307276280214	1,9528056899945485	
2,3307064887810793	-98,95229734941049	1,3807481139852784	1,807402995738049	
2,3407095209217705	-99,33344065811623	1,4537193427532853	1,660602026840475	
2,350712553062462	-99,71435616605346	1,5224733140993096	1,513758391113998	
2,3607155852031534	-100,09503410209133	1,586558494990789	1,3682407259397564	
2,3707186173438446	-100,47546419989197	1,645545339482375	1,225417412581546	
2,3807216494845362	-100,85563586019009	1,6990287802829573	1,0866430507139186	
2,3907246816252274	-101,23553830492465	1,7466308313922148	0,9532448354450437	
2,4007277137659186	-100,8079933968323	1,7879797393312844	0,8264962189983516	
2,4107307459066103	-100,38004187728738	1,8227352542094413	0,707625149999965	
2,4207337780473015	-99,9516836915219	1,8506163104234066	0,5978111934550503	
2,4307368101879927	-99,52291910682118	1,8713833026841638	0,4981508891852474	
2,4407398423286844	-99,09374876907381	1,8848419066198294	0,40964432616136104	
2,4507428744693756	-98,66417372247678	1,8908466050360104	0,3331835264717604	
2,4607459066100668	-98,23419540167828	1,889304194476276	0,2695418777121305	
2,4707489387507584	-97,80381559713469	1,8801771950788426	0,21936474019640123	
2,480751970891449	-97,37303638888933	1,8634870736323648	0,18316134143437607	
2,490755003032141	-96,94186006336895	1,8393171766846312	0,1612980555927295	
2,500758035172832	-96,91581146642922	1,8078260708220768	0,15399444207164645	
2,510761067313523	-96,88941177047695	1,7692367029042453	0,1613189455231477	
2,520764099454215	-96,86265816229236	1,7238268232324439	0,18318640302470685	
2,530767131594906	-96,83554759650085	1,6719415186927213	0,2193592493552835	
2,5407701637355973	-96,80807669374389	1,61399322081143	0,2694484895944203	
2,5507731958762885	-96,78024165050925	1,5504607567391986	0,3329161084948664	
2,56077622801698	-96,75203818141347	1,4818874122344707	0,4090790225511858	
2,570779260157671	-96,72346148082389	1,4088779485554728	0,49711455953613914	
2,5807822922983625	-96,69450622589592	1,3320945396595611	0,5960674389935019	
2,5907853244390537	-96,66516661248698	1,252251622317483	0,704858218233149	
2,6007883565797454	-96,63543642657719	1,1701096805839022	0,8222931571102284	
2,6107913887204366	-96,60530915395678	1,0864680161828173	0,9470754466936995	
2,6207944208611282	-96,57477812592556	1,002156585138615	1,0778177347929943	
2,630797453001819	-96,54383669251258	0,9180270105322942	1,2130558722876918	
2,6408004851425106	-96,51247842084801	0,8349429070564293	1,3512637909868759	
2,650803517283202	-96,4806973096681	0,7537696768675675	1,490869411347215	
2,6608065494238935	-96,44848801424772	0,675363954872184	1,6302714641135023	
2,6708095815645847	-96,4158460698249	0,6005628967443921	1,7678570935705813	
2,6808126137052763	-96,3827681065733	0,5301735107150576	1,9020200938601912	
2,690815645845967	-96,34925203719133	0,4649622378702441	2,0311796112144314	
2,7008186779866588	-96,7247083360667	0,40564226874274756	2,1538187212185904	
2,71082171012735	-97,09973350890482	0,3528650741078578	2,268486880370164	
2,7208247422680416	-97,47432479675189	0,3072154093426483	2,3737979219093983	
2,730827774408733	-97,84848108508425	0,2692032309827436	2,4684644273921705	
2,7408308065494236	-98,22220288674367	0,2392575672231561	2,5513149581808716	
2,750833838690115	-98,57793572274244	0,21772151317187083	2,62130985144541	
2,7608368708308064	-98,93162183361883	0,20484810503012485	2,6775577604196044	
2,770839902971498	-99,2845306317005	0,20079736765490233	2,7193310946894735	
2,7808429351121893	-99,63666338463388	0,20563496615317167	2,746077952824488	
2,790845967252881	-99,98802207153699	0,2193319730440794	2,7574329076893336	
2,8008489993935717	-99,51564012042581	0,24177411907403198	2,753180262551829	
2,8108520315342633	-99,04270665336077	0,27275333381176586	2,733309972011752	
2,8208550636749545	-98,56924341672901	0,3119618054782608	2,698068347970624	
2,830858095815646	-98,09527171113236	0,3590048403491932	2,647912829428379	
2,840861127956337	-97,6208120835072	0,4134059465976708	2,583509451967009	
2,8508641600970286	-97,14588405985985	0,4746127372877698	2,5057269745611723	
2,86086719223772	-96,67050590857957	0,5420034713239398	2,41562775985092	
2,8708702243784114	-96,19469445749456	0,6148941192770919	2,314455446064565	
2,8808732565191026	-95,71846495435052	0,6925458532309696	2,203619512915051	
2,8908762886597934	-95,24183099838842	0,7741728765719303	2,0846769062213473	
2,900879320800485	-95,178266406764	0,8589512788146841	1,959325555576009	
2,9108823529411763	-95,11417783040262	0,9460293642218064	1,8293611848760856	
2,920885385081868	-95,04956456231452	1,0345349730704008	1,6966379432470926	
2,930888417222559	-94,9844244986085	1,123582677573037	1,5630597381884292	
2,9408914493632508	-94,91875430979236	1,2122821944233115	1,4305525666147707	
2,9508944815039415	-94,85254963881808	1,299747109380481	1,3010357846960812	
2,960897513644633	-94,78580530153768	1,3851037631600283	1,1763930385225472	
2,9709005457853244	-94,71851550603441	1,4675002872295893	1,0584433426431759	
2,980903577926016	-94,65067405384664	1,5461157627905744	0,948912798248771	
2,990906610066707	-94,58227453135613	1,620169456012834	0,84940743954661	
3,000909642207399	-94,51331046743837	1,6889300580626458	0,7613876822562091	
3,0109126743480896	-94,44377546703659	1,7517248311083566	0,6861448241939223	
3,0209157064887813	-94,37366330725582	1,8079485339199726	0,624780014732732	
3,0309187386294725	-94,3029679982207	1,8570719742153283	0,5781860681745931	
3,0409217707701637	-94,23168380636326	1,8986500111995148	0,5470324466667359	
3,0509248029108553	-94,15980524485565	1,9323288146588555	0,5317536843440642	
3,060927835051546	-94,08732704505154	1,9578521753819014	0,5325414627530598	
3,0709308671922377	-94,01424410752873	1,9750666600646998	0,5493404869712569	
3,080933899332929	-93,94055143325843	1,9839254107681377	0,5818482450838729	
3,0909369314736206	-93,86624407785649	1,9844904065894864	0,6295186705724782	
3,100939963614312	-93,79131709275588	1,9769330325087504	0,6915696626625368	
3,1109429957550034	-93,71576549385883	1,9615328366864884	0,7669943586469326	
3,120946027895694	-93,63958426141696	1,9386744028266039	0,8545759945281892	
3,130949060036386	-93,56276836406387	1,9088423146232592	0,952906135965391	
3,140952092177077	-93,53252116236192	1,8726150387696572	1,060407004097028	
3,1509551243177687	-93,5729912724754	1,8306563617241416	1,1753566544100513	
3,1609581564584595	-93,6141958537188	1,783702824402776	1,2959134872216775	
3,170961188599151	-93,65613642148921	1,7325517590049824	1,4201437768531264	
3,1809642207398423	-93,6988150955285	1,6780496862064296	1,5460529429785195	
3,190967252880534	-93,74223479766262	1,621078519754097	1,671616820481108	
3,200970285021225	-93,38819572069563	1,5625370950157111	1,7948002054964707	
3,210973317161916	-93,03453409620619	1,5033326564699354	1,9135998207937202	
3,2209763493026076	-92,6812448992644	1,4443698094472397	2,026091160956877	
3,2309793814432988	-92,32832442113826	1,3865305031961241	2,1304496360180516	
3,2409824135839904	-91,97577035319546	1,33066017096313	2,2249814641902916	
3,2509854457246816	-91,62358181198071	1,2775549682286667	2,308152561386588	
3,2609884778653733	-91,28165027661815	1,2279502878282682	2,378615582645221	
3,270991510006064	-90,94009642883891	1,1825106027439585	2,435233390134754	
3,2809945421467557	-90,59892355356719	1,1418209478671004	2,4770992750513345	
3,290997574287447	-90,00329928634143	1,1063798270329612	2,5035432900322467	
3,3010006064281385	-90,05306615907642	1,0765956137691408	2,5141848977133887	
3,3110036385688297	-90,10362642559318	1,052781293002181	2,5089234628483665	
3,3210066707095214	-90,15499716021795	1,0351521070314573	2,48790239724018	
3,331009702850212	-90,20719543059886	1,02382745857464	2,4515363162956043	
3,341012734990904	-90,26023799102207	1,018832362006057	2,4005058146480187	
3,351015767131595	-90,22324315904653	1,0201000782031768	2,3357441432116954	
3,3610187992722866	-90,16113506891605	1,0274758205106604	2,2584259587892666	
3,371021831412978	-90,09864815620632	1,0407214092819426	2,1699529401409507	
3,3810248635536686	-90,03578931140642	1,05952092862587	2,0719275254624683	
3,3910278956943603	-89,97256403591312	1,0834872315723036	1,966124486655919	
3,4010309278350515	-89,90897637070529	1,1121691569405803	1,854459989572047	
3,411033959975743	-89,84502889504377	1,145059367212055	1,7389576386741512	
3,4210369921164343	-89,78072275841726	1,1816027366977992	1,6217120933312248	
3,4310400242571255	-89,7160577665936	1,2212052292135556	1,5048509142922848	
3,4410430563978167	-89,65103250160249	1,2632432095594892	1,390495353163266	
3,4510460885385084	-89,58564446279078	1,3070731299137746	1,280720836755143	
3,4610491206791996	-89,51989022967389	1,3520415226366345	1,1775179231000423	
3,471052152819891	-89,4537656238849	1,3974952154282436	1,0827545114948052	
3,481055184960582	-89,38726587200145	1,4427916625416553	0,9981400793749573	
3,4910582171012736	-89,32038575835922	1,4873092603377622	0,9251926891817918	
3,501061249241965	-89,25311975079151	1,5304574889423082	0,865209462382506	
3,5110642813826565	-89,18546211328297	1,5716866946344186	0,8192411551085651	
3,5210673135233477	-89,11740700161633	1,610497306313517	0,7880713907034103	
3,5310703456640384	-89,0489485219509	1,6464482627640302	0,7722010136580697	
3,54107337780473	-88,98008079016982	1,6791644208593657	0,7718379245729682	
3,5510764099454213	-88,91079796599809	1,7083427185174613	0,7868926455208283	
3,561079442086113	-88,81587970188698	1,733756623370523	0,8169794053890139	
3,571082474226804	-88,7039531367434	1,755259269228598	0,8614234561904144	
3,581085506367496	-88,59126854645879	1,7727851897314766	0,9192746028937286	
3,5910885385081865	-88,4778223201876	1,7863496950669577	0,9893257026830231	
3,601091570648878	-87,9654453683492	1,7960419458946122	1,0701290284214129	
3,6110946027895694	-87,45272844523373	1,8020250538337814	1,1600297326619424	
3,621097634930261	-86,93968244228239	1,8045344103873953	1,2572060223352226	
3,6311006670709522	-86,42631880874957	1,8038657225645485	1,359700056243257	
3,641103699211644	-85,91264968961875	1,8003658266600688	1,4654575736053976	
3,6511067313523347	-85,39868804660728	1,7944223676166395	1,5723694668857402	
3,6611097634930263	-84,88444779940204	1,7864526921330786	1,678314536559	
3,6711127956337175	-84,25262140396136	1,7768911804487295	1,781199120329417	
3,6811158277744087	-83,620826489	1,7661789386118476	1,8790024191542667	
3,6911188599151004	-83,03969417782052	1,7547540230660756	1,9698228702105787	
3,701121892055791	-82,92520130900884	1,7430430331557585	2,051928013068033	
3,7111249241964828	-82,81004602294219	1,731446086250985	2,1237743142971905	
3,721127956337174	-82,69423654846753	1,7203248564812579	2,184023484592379	
3,7311309884778656	-82,57778220385273	1,7099999736175002	2,231582730951581	
3,7411340206185564	-82,46069323596927	1,700745400051826	2,265626334869024	
3,751137052759248	-82,34298061556048	1,6927843495398636	2,2856118736097306	
3,7611400848999392	-82,22465580065061	1,6862867854422794	2,2912905471065295	
3,771143117040631	-82,10573049064115	1,681368459793433	2,2827113617934227	
