Temps	Position en z	Accélération en x avec g	Accélération en y avec g	Accélération en z avec g	Angle phi	Angle theta	Angle psi	
1,3	72,811840550967	0,45707942693792547	-3,2422926168683364	89,84641759203001	-3,0258117332790984	1,4204818758671844	0,09296918271781446	
1,32	75,11150400576206	0,6750839877751666	-3,19890230004698	90,53486425037634	-3,025970937010345	1,4199193661067981	0,09795053060997326	
1,34	77,44317740705624	0,8940253033355695	-3,133701340974177	91,32305541121227	-3,026092247359316	1,4193674093798638	0,10285661952474043	
1,36	79,80716700496262	1,1109666830603773	-3,0466353730030433	92,11163554480925	-3,026171672713753	1,4188293399120775	0,10765969366178536	
1,3800000000000001	82,20377900795211	1,322831685871202	-2,937950506582779	92,90053962167765	-3,026205518329142	1,4183084151109073	0,1123325784214269	
1,4000000000000001	84,63331961479993	1,5264511104394036	-2,808245588564529	93,68968420496225	-3,0261904809155578	1,417807769456842	0,11684905094907864	
1,42	87,09609504781903	1,718613724118298	-2,6584904659987814	94,4789687786915	-3,026123746118501	1,4173303673173339	0,121184218598325	
1,44	89,59241158667784	1,896119604374298	-2,490038507235909	95,26827797826475	-3,0260030870317793	1,4168789553669856	0,12531489983133587	
1,46	92,12257560200909	2,055835163843882	-2,3046326184862713	96,05748467988833	-3,0258269616122107	1,4164560153664707	0,12922000154076313	
1,48	94,68689358793351	2,194748747866052	-2,104404061661379	96,84645384437313	-3,0255946066148858	1,4160637181162412	0,1328808862972343	
1,5	97,28567219255405	2,3100257853974013	-1,8918634583173493	97,63504695672138	-3,0253061254412184	1,4157038794578212	0,13628172261556618	
1,52	99,91907687802531	2,398995746028432	-1,669796666289144	97,708500052822	-3,0249625681344	1,4153779186196478	0,13940981600815003	
1,54	102,58712087882465	2,4591634272315983	-1,4413956931369656	97,72277352693855	-3,024566002341604	1,4150868184277527	0,14225592507695062	
1,56	105,28980612338003	2,488490490591955	-1,2102805331550766	97,73560327984957	-3,0241195652871933	1,4148310920891847	0,14481452557269617	
1,58	108,02713453802797	2,4853908440614245	-0,980325604000732	97,74691658818121	-3,023627495281743	1,4146107571127917	0,14708401798007745	
1,6	110,79910805942276	2,4487412788096834	-0,7555898011634286	97,75666027632626	-3,023095141070526	1,4144253167527583	0,14906687600027077	
1,62	113,6057286390142	2,3779191692387913	-0,5402455867948215	97,76480298876805	-3,0225289463649943	1,4142737498620337	0,1507697294961752	
1,6400000000000001	116,44699823898108	2,272838249250756	-0,3384998086297292	97,77133605282634	-3,0219364071466512	1,4141545099991468	0,1522033759186307	
1,6600000000000001	119,32291881917037	2,1339803319259296	-0,1545075073549385	97,77627277602103	-3,0213259997886883	1,4140655345147737	0,15338271523305994	
1,68	122,23349231477758	1,962423008028852	0,007719957407816419	97,77964613978446	-3,0207070786264594	1,4140042641954729	0,15432660457091463	
1,7	125,17872060471052	1,759863082420055	0,14441085411162546	97,78150497157628	-3,0200897423274027	1,4139676738596123	0,15505763023530925	
1,72	128,1586054707982	1,5286350936042048	0,25213121801417654	97,78190881093256	-3,0194846692631927	1,413952314084015	0,15560179628615825	
1,74	131,17314854823854	1,2717237297607284	0,327883044628009	97,78092182583916	-3,018902923063475	1,4139543639898593	0,15598813070294196	
1,76	134,22235126791227	0,9927683494612646	0,36920017931485904	97,7786062361338	-3,0183557306145707	1,4139696947351335	0,15624821205261044	
1,78	137,30621479141945	0,6960571930060846	0,37423936407508135	97,77501580274175	-3,017854235931245	1,413993943052381	0,15641562165010453	
1,8	140,42473993991982	0,3865083027318633	0,34186377512622124	97,77018997948642	-3,01740923453759	1,4140225938407291	0,1565253283578164	
1,82	143,57779562869803	0,06962862506250023	0,27170628699634647	97,09932081742761	-3,017030893180115	1,4140510705199814	0,15661301538647387	
1,84	146,76510618015791	-0,24848628562149483	0,16426073983555162	96,36108214648362	-3,0167284591117762	1,4140748318737502	0,15671435817247736	
1,86	149,9863823047867	-0,561241340254879	0,02094916314903228	95,62111226194612	-3,016509972552557	1,4140894734420821	0,1568642645371816	
1,8800000000000001	153,24133386469356	-0,8617030270464786	-0,15587218434525982	94,87939854419967	-3,0163819916041485	1,4140908304590645	0,15709609864791382	
1,9000000000000001	156,52962237600548	-1,142744452087146	-0,3629119637471031	93,89609216321234	-3,016349338089184	1,4140750795325487	0,15744090863198362	
1,92	159,85103497827564	-1,3972357626058782	-0,5959968077113593	93,7899991751909	-3,016414874869577	1,4140388359643077	0,1579266794069592	
1,94	163,20554986592623	-1,6183494018639766	-0,8501731414385892	93,7772662711003	-3,0165793304196598	1,4139792421841133	0,15857764271369762	
1,96	166,59316287143437	-1,7996208240843687	-1,1197369469311291	93,76310006344609	-3,0168411676836095	1,413894046507032	0,1594136510185169	
1,98	170,0138688822421	-1,9351725642952624	-1,3983335660673195	93,7474520722102	-3,0171965060929367	1,413781669412286	0,16044963536835447	
2,0	173,46766180049997	-2,0199728005152706	-1,6790902713549907	93,7302973973413	-3,017639105011313	1,413641254322817	0,16169516978957665	
2,02	176,95467524748148	-2,050115905909576	-1,9548565818188124	94,42323729007337	-3,018160414353084	1,4134727000568943	0,1631541645667176	
2,04	180,4751977178935	-2,023056062423696	-2,2183658089806553	95,19409764603272	-3,0187496957023474	1,413276672413168	0,1648247096776672	
2,06	184,0295322817942	-1,9376303805052772	-2,4623176058048992	95,9639825626845	-3,0193942070641215	1,4130545959223977	0,16669906313615265	
2,08	187,61798113328936	-1,7942612572014178	-2,6796363772358016	96,73295345923819	-3,020079452372205	1,4128086242739406	0,16876379833836705	
2,1	191,24084560296623	-1,595096598427538	-2,8637133516033466	97,5010918772495	-3,0207894939967908	1,4125415886112964	0,1710001199706029	
2,12	194,89828560103982	-1,3440377838010897	-3,0085349006114814	97,55751642479532	-3,021507322962279	1,4122569242378438	0,17338434792333632	
2,14	198,5903036589394	-1,0467660852710654	-3,1090179564057325	97,52961914008107	-3,022215281184677	1,4119585767931562	0,17588856434297	
2,16	202,31688514918372	-0,7107543675441195	-3,1614042601856682	97,50078325599152	-3,0228955275200327	1,4116508882805463	0,17848142527780728	
2,18	206,07801467530174	-0,34502282207234	-3,1633834725857635	97,47109326764489	-3,0235305331943003	1,4113384667673012	0,18112911058243486	
2,2	209,87367616792162	0,04014173236082069	-3,114247109551785	97,44059685812782	-3,0241035921545083	1,4110260439974651	0,18379638146998983	
2,22	213,7038529876282	0,4335088241908544	-3,0150030425036296	97,4092985666018	-3,0245993313623933	1,410718325425779	0,18644771210975683	
2,24	217,568528031307	0,823276930751718	-2,868427132798681	97,37715799722699	-3,025004205214132	1,410419837667432	0,18904845688006033	
2,2600000000000002	221,4676838383324	1,197480900809655	-2,6790440502095887	97,34409298645906	-3,025306957762475	1,4101347787066545	0,19156601120453465	
2,2800000000000002	225,40130269272964	1,5444156736325125	-2,4530328288354983	97,30998753121972	-3,0254990363345917	1,4098668763561606	0,19397092191730958	
2,3000000000000003	229,36936671736305	1,8530573986762628	-2,198056578018453	97,27470364958494	-3,0255749405178607	1,4096192603934528	0,1962379030310823	
2,32	233,37199822800068	2,1135080650323927	-1,923082199951785	97,94780169404493	-3,0255324899607787	1,4093943538055018	0,19834671265753726	
2,34	237,4094775031071	2,3174029453071423	-1,6379592726523673	98,71179611746463	-3,0253729945908368	1,4091937885691663	0,2002828469436999	
2,36	241,48210297196428	2,458072492783251	-1,3530121864142202	99,47444929611636	-3,0251013248792504	1,4090183481369467	0,20203803082546998	
2,38	245,59017319594037	2,530792770994927	-1,0787438416419985	100,23563710853016	-3,024725872099999	1,4088679393832801	0,20361048339592683	
2,4	249,73398686161505	2,5329945974294166	-0,825440314632422	100,99527346472577	-3,024258390604697	1,4087415962118779	0,20500494066486127	
2,42	253,91356249522073	2,4642892275693704	-0,6027232354260537	100,33518691551521	-3,023713720505673	1,4086375152701613	0,20623243245721637	
2,44	258,12860126550834	2,3265702452324306	-0,41924799832206294	99,47996848198467	-3,0231093921778758	1,408553122739456	0,20730982266883335	
2,46	262,37876634727184	2,124329976043809	-0,2822980133154812	98,62281702513597	-3,022465105820145	1,4084851740505564	0,20825910096005704	
2,48	266,6637206768492	1,8644826612706515	-0,197355841212645	97,76384299591494	-3,021802102909733	1,408429882867477	0,209106454274101	
2,5	270,9831268646358	1,5561438815134707	-0,16782402768398072	96,9031565148278	-3,0211424508993945	1,4083830741015082	0,20988115878564356	
2,52	275,3367870888888	1,2104050959294896	-0,19484655481146684	96,7492670135052	-3,0205082655633713	1,4083403550901545	0,21061433709380692	
2,54	279,7246624353788	0,8399305963530069	-0,27722283170015016	96,69504280695239	-3,01992090179632	1,408297297921103	0,2113376328798667	
2,56	284,14673319393773	0,45848875147130164	-0,4114245709400139	96,63942470257756	-3,019400143818703	1,4082496249731598	0,21208186192922024	
2,58	288,6029789336433	0,08053550234353751	-0,5917036239451208	96,58238964441489	-3,0189634269125825	1,4081933901620396	0,21287569372634021	
2,6	293,0933783877777	-0,27931029728330947	-0,8102847703000926	96,52389300520322	-3,0186251255569085	1,4081251480433583	0,21374441909792707	
2,62	297,61790935155375	-0,6068557500092528	-1,0576472137082331	96,46387939382042	-3,018395942615456	1,4080421029643664	0,21470885852319713	
2,64	302,17654859735336	-0,8889524927503658	-1,3228883888962555	96,40229618779045	-3,018282431723656	1,4079422309973293	0,21578446164118967	
2,66	306,76927181158516	-1,1141159867062502	-1,5941602277566571	96,33910733187555	-3,018286680499886	1,4078243683146985	0,2169806421253069	
2,68	311,3960535564413	-1,2731115869113783	-1,8591653390615364	96,27430482309562	-3,018406175802039	1,4076882609500991	0,21830038366108304	
2,7	316,05686725882185	-1,3594698785296344	-2,105697473989561	96,20791558612564	-3,018633864234138	1,4075345724972446	0,2197401423603738	
2,72	320,75182492821637	-1,3699126044168122	-2,322277564086912	96,84701863229495	-3,018958412720104	1,4073648480506504	0,2212900596108739	
2,74	325,4811984075577	-1,3046173474193348	-2,4986791484939945	97,59490578780778	-3,019364663631618	1,4071814349472296	0,22293448428227994	
2,7600000000000002	330,2452791247217	-1,1672017202333893	-2,6263576650849694	98,33640166128635	-3,019834261820387	1,406987364197001	0,22465278051330304	
2,7800000000000002	335,044350885475	-0,9646505198353286	-2,698970007903508	99,04779685203545	-3,0203464310404593	1,406786196938214	0,2264203940174392	
2,8000000000000003	339,8786898344196	-0,7070599941640718	-2,712792575841852	99,75225353316846	-3,0208788692084125	1,406581842287542	0,2282101347719548	
2,82	344,74829081741507	-0,4071682294551415	-2,6668742555968263	99,04109327424639	-3,0214087243665775	1,4063783548922533	0,22999361902131635	
2,84	349,65282426192806	-0,07983830622197319	-2,5633701590000375	98,09828157072468	-3,0219136114689515	1,4061797211870997	0,23174280702695188	
2,86	354,59191487555046	0,2586425700242637	-2,4077417323505057	97,15373199857444	-3,0223726232708406	1,4059896453382041	0,23343155668760165	
2,88	359,56518686847363	0,591512756408942	-2,208425505537515	96,20745625138974	-3,0227672810937007	1,4058113477971799	0,23503709716163262	
2,9	364,5722640971208	0,902459994337193	-1,976415438784646	95,25943403242246	-3,023082376181578	1,4056473884346703	0,2365413319414495	
2,92	369,612909593155	1,176514729723412	-1,7247389240635898	95,01535925338013	-3,023306657254313	1,4054995250961497	0,23793188802619053	
2,94	374,6870485831918	1,4008944315692065	-1,4676621780902916	94,88849398001888	-3,0234333253737278	1,4053686169918727	0,2392028380253374	
2,96	379,7946294021022	1,5655974461531714	-1,2198340103659946	94,75912175084422	-3,0234603140863348	1,4052545784555264	0,24035505065075244	
2,98	384,9356000370341	1,6638913717523414	-0,995484231493286	94,62717743676049	-3,023390338270002	1,4051563865385572	0,2413961417434347	
3,0	390,1099080889567	1,6926570400223848	-0,8075713064733283	94,49263056765558	-3,023230704668969	1,4050721431774826	0,24234001962124432	
3,02	395,3175007004067	1,652540328543077	-0,6669756303492924	94,35548372816778	-3,022992889627924	1,4049991893365192	0,24320604465497195	
3,04	400,5583244533357	1,5479074817856178	-0,5818050956272499	94,21576468545727	-3,0226919019948477	1,404934265267644	0,2440178483409252	
3,06	405,8323252429648	1,3866049546181658	-0,5568620334585566	94,07351444990611	-3,022345461293317	1,4048737080209213	0,2448018801085919	
3,08	411,1394481352187	1,1795303844352025	-0,5933101346299137	93,928774304992	-3,0219730324984333	1,404813674771043	0,24558576908842647	
3,1	416,4796372165223	0,9400286871820958	-0,6885664477159905	93,78157500213666	-3,0215947683382973	1,4047503785937439	0,2463966016368596	
3,12	421,8528354454105	0,6831359047957203	-0,8364283499117724	93,6319306710682	-3,021230417214127	1,4046803221874575	0,24725922254939878	
3,14	427,25898451547	0,4247034836129244	-1,0274298384238407	93,47983877271544	-3,020898258863304	1,4046005148035066	0,24819466804677975	
3,16	432,6980391162947	0,18044813044660685	-1,2494103407823607	93,39822697811772	-3,020614130244084	1,4045086583651127	0,24921883183316396	
3,18	438,16999488018996	-0,03502406849928563	-1,4882629793049338	93,4563877969973	-3,020390600542761	1,404403290405837	0,2503414522434871	
3,2	443,67487960892794	-0,20915490018911626	-1,7288013712722996	93,54084314460005	-3,0202363459740416	1,4042838740988253	0,2515654885622954	
3,22	449,2125944355309	-0,33225222404477855	-1,9556535470846867	92,96066068928377	-3,0201557619525867	1,4041508291080236	0,2528869294712595	
3,24	454,7828845313246	-0,3981061212437517	-2,1542616231008105	92,25536508874669	-3,0201488356681248	1,4040055004671461	0,2542950520726306	
3,2600000000000002	460,3854703712754	-0,4044545336977364	-2,311904169538225	91,55178445637252	-3,0202112906279623	1,4038500658984594	0,2557731273404333	
3,2800000000000002	466,02007595304235	-0,35314096099281417	-2,4185325279782752	90,86647671875248	-3,0203349925102145	1,403687387220658	0,25729953055084676	
3,3000000000000003	471,6863875643226	-0,24995132992848024	-2,467445114292585	89,97365024056649	-3,0205085869861366	1,4035208154505219	0,25884918732177353	
3,3200000000000003	477,38421298492494	-0,10416057114652394	-2,4558668449322396	89,90369147240288	-3,0207183252844514	1,403353962334576	0,26039526334108853	
3,34	483,11355599790016	0,07218911069748843	-2,3851399647091416	90,00717721260354	-3,0209490206777025	1,4031904539763669	0,26191098381930045	
3,36	488,87445397475074	0,2652387302766816	-2,260570052929042	90,10805266927467	-3,0211850673861176	1,403033683616448	0,2633714582492573	
3,38	494,6669074518863	0,46033343615827693	-2,091155939181837	90,0234502666158	-3,0214114549327977	1,4028865800494064	0,2647553889082615	
3,4	500,4908732187129	0,6430889451503096	-1,8890437656983439	89,90029284876178	-3,0216147120451335	1,402751407558948	0,26604654461890104	
3,42	506,34630068671544	0,8004451453471741	-1,6687215589817361	89,77554586128643	-3,0217837183026357	1,4026296117740753	0,2672348911862075	
3,44	512,233139230283	0,9216106915819673	-1,4459923377520025	89,64914137424357	-3,021910330855934	1,4025217228878373	0,26831729152676903	
3,46	518,1513382068956	0,998822883159793	-1,2368361626357525	89,52102052204125	-3,0219897869628394	1,402427323711573	0,26929771822464516	
3,48	524,1008469315301	1,0278749361140644	-1,056237317810789	89,3911425992882	-3,0220208590158215	1,4023450854911328	0,27018695588885366	
3,5	530,0816146066763	1,0083777321997713	-0,9170636011399295	89,25948882510947	-3,0220057562142584	1,40227286952427	0,27100180831252574	
3,52	536,0935902127605	0,9437401671161821	-0,8290875124509679	89,12606047644526	-3,02194978502394	1,4022078877256259	0,27176386322349616	
3,54	542,1367223668656	0,8408696003837631	-0,7982307120208038	88,99087261623625	-3,021860797878269	1,402146910758676	0,2724979022589833	
3,56	548,2109591601934	0,7096106798193847	-0,8260970825986431	88,85394582074109	-3,0217484749905474	1,4020865085585035	0,2732300726863072	
3,58	554,316242255655	0,5619567154629618	-0,9098364728002928	88,68622252584326	-3,0216234964861397	1,4020233053379871	0,2739859577034418	
3,6	560,4524976081265	0,4110856324783991	-1,0423559148899766	88,47052996960828	-3,0214966702524673	1,4019542297708403	0,2747886919163384	
3,62	566,6195104477009	0,27027775002928545	-1,212842097417706	87,59160264793711	-3,0213780840277145	1,4018767411868123	0,27565726641749916	
3,64	572,816906664769	0,1518304298371851	-1,4076109867227824	86,56824190951191	-3,0212763478398688	1,4017890142437013	0,2766051545107952	
3,66	579,0442830513523	0,06600928507984745	-1,6112219335252231	85,54376852382487	-3,0211979863291143	1,4016900670852648	0,2776393691840364	
3,68	585,3012165258552	0,02013481572510452	-1,8076955636173533	84,42269513901824	-3,0211470280283126	1,401579822750232	0,27876002693231605	
3,7	591,5872494270033	0,01792832456536423	-1,9817924318188345	83,22557192985481	-3,021124821067672	1,4014590990719966	0,27996045137784925	
3,72	597,9020642400963	0,05918048571196864	-2,120302942594946	82,81671985284721	-3,0211300852243768	1,4013295279782427	0,2812278079749891	
3,74	604,2455333610878	0,139757592815377	-2,2130766523519285	82,58741619182898	-3,021159189199711	1,4011934112227615	0,28254421560854903	
3,7600000000000002	610,617563601965	0,2520004384123803	-2,253745173942835	82,35577898661896	-3,021206620397656	1,4010535253473428	0,2838882381971531	
3,7800000000000002	617,0180606605819	0,38542887529962694	-2,240243182489579	82,12186789654821	-3,0212656002633396	1,4009128918332876	0,2852366362654662	
3,8000000000000003	623,4469208031624	0,5276973354498558	-2,1749531983716484	81,84261933499	-3,021328786582795	1,400774531237378	0,2865662371621369	
3,8200000000000003	629,90399925182	0,665724440079928	-2,064466234777864	81,39981193051514	-3,0213889972696624	1,4006412214969182	0,2878557718810326	
3,84	636,3891116266648	0,786889674628851	-1,919009638368499	80,91796358743392	-3,0214398895298427	1,4005152801382832	0,2890875294109305	
3,86	642,9020655340937	0,8801878025594387	-1,7515609830049612	80,43227845193387	-3,0214765333282636	1,4003983881733275	0,29024869376447776	
3,88	649,4426676045753	0,9372266389585107	-1,5767083439298246	79,94285081659001	-3,0214958286659575	1,4002914698974909	0,29133225549876113	
3,9	656,0107235884419	0,9529782736196779	-1,4093818019745972	79,44977791239121	-3,0214967315045826	1,400194637925686	0,29233742637133686	
3,92	662,6059153902515	0,9262092280391974	-1,2635417494474757	78,32996866464043	-3,02148027161891	1,4001072071132878	0,2932695290416442	
3,94	669,2277692331546	0,8595777841321859	-1,151009169005549	77,04249673073917	-3,0214493654133014	1,4000277750007994	0,2941393796436213	
3,96	675,875758325128	0,7594133412914539	-1,0804750431398844	75,65078110705564	-3,021408445032839	1,399954361266594	0,2949622204543765	
3,98	682,5493314152935	0,6351335118618685	-1,0567557648045511	74,23720552889831	-3,0213629433339597	1,3998845932250807	0,2957563015547904	
4,0	689,2479338746042	0,49837750233026984	-1,0804256242129713	72,82730427978522	-3,021318688274958	1,3998159203150105	0,2965412415790983	
