Temps	Accelerometre 1 x (en m/s²)	Accelerometre 1 y (en m/s²)	Accelerometre 1 z (en m/s²)	Gyroscope 1 phi	Gyroscope 1 theta	Gyroscope 1 psi	Gyrometre 1 phi	Gyrometre 1 theta	Gyrometre 1 psi	Magnetometre 1 F (en nT)	Magnetometre 1 H (en nT)	Magnetometre 1 X (en nT)	Magnetometre 1 Y (en nT)	Magnetometre 1 Z (en nT)	Magnetometre 1 Declinaison (en deg)	Magnetometre 1 Inclinaison (en deg)	GPS 1 Latitude (en deg)	GPS 1 Longitude (en deg)	GPS 1 Altitude (en deg)	
0,0	-9,54708534971816	-0,35391079496456634	1,8188237561988663	-3,231945734351017	1,5096092331830155	-0,17227883227324947	-0,05164994868550217	-0,11562230221060653	-0,029023117222375206	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,020005712653527567	-9,507951390536924	0,4428700638216678	2,0549308814939478	-3,231945734351017	1,5096092331830155	-0,17227883227324947	-0,36811401796381543	-0,3704347244649679	0,20597984914484277	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,040011425307055135	-9,19827275442537	-0,3116919316906709	1,9940812292409884	-3,231945734351017	1,5096092331830155	-0,17227883227324947	0,19240706132865812	-0,27291614364601385	0,32143335164370124	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,060017137960582695	-9,229201424406327	-0,3368207932068802	1,4061920731234374	-3,231945734351017	1,5096092331830155	-0,17227883227324947	0,21705634521515504	-0,24248473253600641	-0,2064089574697226	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,08002285061411027	-9,364055739630176	-0,38596873060271264	1,9120174314782852	-3,231945734351017	1,5096092331830155	-0,17227883227324947	0,08027442947788269	-0,2577016828600396	-0,37774636691479313	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,10002856326763784	-9,196628872067224	0,1990138221402367	1,8205706711022906	-3,231945734351017	1,5096092331830155	-0,17227883227324947	0,30302350372320036	0,1588845243538498	-0,21149941255039142	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,12003427592116539	-12,418682115710602	-0,46667378683012306	2,2091037116488765	-3,231945734351017	1,5096092331830155	-0,17227883227324947	0,011255407561020371	-0,24858919065414986	-0,29326738773919764	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571999923228	20,225129999930843	0,0006119845348831645	
0,14003998857469296	-12,76182613518289	-0,44613929132573704	1,4419612142642209	-3,231945734351017	1,5096092331830155	-0,17227883227324947	0,010074879912184632	0,39755025336972427	0,13105627437622253	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571999923228	20,225129999930843	0,0006119845348831645	
0,16004570122822054	-22,960415667886164	0,22508580271125903	1,954305093871528	-3,231945734351017	1,5096092331830155	-0,17227883227324947	-0,33941033737619714	0,032768957445095385	-0,19306929585126156	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571999443363	20,225129999498577	0,004437154222442192	
0,1800514138817481	-22,838648662335462	-0,028237996571271334	1,2799204797267343	-3,231945734351017	1,5096092331830155	-0,17227883227324947	0,2635863305705424	-0,39173015112167947	-0,36495590857207544	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571999443363	20,225129999498577	0,004437154222442192	
0,2000571265352757	-33,48400431349934	-0,13609978849558466	1,6844910715410255	-3,231945734351017	1,5096092331830155	-0,17227883227324947	-0,15134416591496702	0,15294228881875327	0,16944292747272505	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,8557199803261	20,225129998227764	0,015682752196458816	
0,2200628391888032	-34,40691913188742	0,38796999792207787	1,4469781975694511	-3,231945734351017	1,5096092331830155	-0,17227883227324947	0,27026160300537877	0,23580647998224427	0,28062571738990644	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,8557199803261	20,225129998227764	0,015682752196458816	
0,24006855184233078	-53,12915553740092	0,39199234996660604	2,0278326738866412	-3,231945734351017	1,5096092331830155	-0,17227883227324947	-0,38649131436630646	-0,08594470810540528	0,08260180842141712	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571994925398	20,225129995428773	0,04045141619392746	
0,26007426449585835	-53,5584541632368	-0,2023548972398814	2,002916030988834	-3,231945734351017	1,5096092331830155	-0,17227883227324947	0,3787394448394397	-0,28460637396794713	-0,19323251891102472	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571994925398	20,225129995428773	0,04045141619392746	
0,28007997714938593	-70,47802268837754	-0,38993270872678154	1,4207247880036014	-3,231945734351017	1,5096092331830155	-0,17227883227324947	-0,2883551871944576	0,045570081697455314	0,19386646786665793	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571989222265	20,225129990291364	0,08591306975712296	
0,3000856898029135	-69,79514407120678	0,25643617240271577	1,632518344433723	-3,231945734351017	1,5096092331830155	-0,17227883227324947	-0,3585486102702423	-0,038518384879958935	0,05518825743699676	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571989222265	20,225129990291364	0,08591306975712296	
0,3200914024564411	-86,80011418340968	-0,07514658984208132	2,212143687717747	-3,231945734351017	1,5096092331830155	-0,17227883227324947	0,32419273761350836	0,004617978900600228	0,09809040250255806	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571980098221	20,22512998207238	0,15864399152401054	
0,3400971151099686	-86,41521862071717	-0,44926153564330706	1,2760327608121749	-3,231945734351017	1,5096092331830155	-0,17227883227324947	-0,3138672632947378	0,027537797047802126	-0,27801055414682835	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571980098221	20,22512998207238	0,15864399152401054	
0,3601028277634962	-102,72618721397049	0,3733351455425912	1,6646725201834762	-3,231945734351017	1,5096092331830155	-0,17227883227324947	0,26999872761128646	0,36899298383832635	0,3362275428836832	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571966743824	20,225129970042673	0,2650965398834325	
0,38010854041702374	-102,45856304136073	-0,0790294969785472	1,3753423111008574	-3,231945734351017	1,5096092331830155	-0,17227883227324947	0,386242009745202	0,29467320292754756	-0,09402525968153458	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571966743824	20,225129970042673	0,2650965398834325	
0,4001142530705514	-117,93478682842834	0,06515300049944485	2,013336478600305	-3,231945734351017	1,5096092331830155	-0,17227883227324947	-0,02708192341958702	0,3018716353523485	0,16502184420932828	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571948382174	20,22512995350241	0,41146362485133836	
