Temps	Accelerometre 1 x (en m/s²)	Accelerometre 1 y (en m/s²)	Accelerometre 1 z (en m/s²)	Gyroscope 1 phi	Gyroscope 1 theta	Gyroscope 1 psi	Gyrometre 1 phi	Gyrometre 1 theta	Gyrometre 1 psi	Magnetometre 1 F (en nT)	Magnetometre 1 H (en nT)	Magnetometre 1 X (en nT)	Magnetometre 1 Y (en nT)	Magnetometre 1 Z (en nT)	Magnetometre 1 Declinaison (en deg)	Magnetometre 1 Inclinaison (en deg)	GPS 1 Latitude (en deg)	GPS 1 Longitude (en deg)	GPS 1 Altitude (en deg)	
0,0	-9,544583804645397	-0,21804754037817003	1,7750425517053363	-3,0363897615290965	1,4795821273182541	0,026450723971606707	0,0	0,0	0,0	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,020005712653527567	-9,544583804645397	-0,21804754037817003	1,7750425517053363	-2,488435602624151	0,9405106001596737	-0,46952631646737936	0,0	0,0	0,0	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,040011425307055135	-9,544583804645397	-0,21804754037817003	1,7750425517053363	-3,014978142784709	0,9776243506873411	-0,018392238595100224	0,0	0,0	0,0	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,060017137960582695	-9,544583804645397	-0,21804754037817003	1,7750425517053363	-2,513658813866901	1,1119284458624388	-0,36885059612592536	0,0	0,0	0,0	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,08002285061411027	-9,544583804645397	-0,21804754037817003	1,7750425517053363	-2,632710244302156	1,5626959138893646	0,06054988995595205	0,0	0,0	0,0	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,10002856326763784	-9,544583804645397	-0,21804754037817003	1,7750425517053363	-2,5543425658493932	1,2125824568935413	-0,22495989074484046	0,0	0,0	0,0	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,12003427592116539	-12,634569206347612	-0,21804754037817003	1,7750425519681086	-2,6032943311675756	1,3286792847551576	0,15653869952243676	0,0	0,0	0,0	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571999923228	20,225129999930843	0,0006119845348831645	
0,14003998857469296	-12,634569206347612	-0,21804754037817003	1,7750425519681086	-2,396956811388215	1,4212800401409085	0,19633534571869438	0,0	0,0	0,0	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571999923228	20,225129999930843	0,0006119845348831645	
0,16004570122822054	-22,678384314921836	-0,21804754037817003	1,7750425536105503	-3,0954693728346063	1,5244975406270125	0,15570724478903375	0,0	0,0	0,0	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571999443363	20,225129999498577	0,004437154222442192	
0,1800514138817481	-22,678384314921836	-0,21804754037817003	1,7750425536105503	-2,7078829080899522	1,44398988807998	-0,004176095811131431	0,0	0,0	0,0	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571999443363	20,225129999498577	0,004437154222442192	
0,2000571265352757	-33,87751647971056	-0,21804754037817003	1,775042558439156	-3,1855140038282057	0,8623965121178432	-0,18111879442949072	0,0	0,0	0,0	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,8557199803261	20,225129998227764	0,015682752196458816	
0,2200628391888032	-33,87751647971056	-0,21804754037817003	1,775042558439156	-2,754137951677897	1,3207028249806245	-0,13095603436925632	0,0	0,0	0,0	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,8557199803261	20,225129998227764	0,015682752196458816	
0,24006855184233078	-53,491419367510936	-0,21804754037817003	1,7750425690742613	-3,0529563510564834	1,5100567615242857	0,018840109208395586	0,0	0,0	0,0	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571994925398	20,225129995428773	0,04045141619392746	
0,26007426449585835	-53,491419367510936	-0,21804754037817003	1,7750425690742613	-2,633673617036604	1,2694923109705558	0,28589946152685086	0,0	0,0	0,0	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571994925398	20,225129995428773	0,04045141619392746	
0,28007997714938593	-70,0794577611433	-0,21804754037817003	1,7750425885944694	-2,594119019648017	1,2578449308232091	-0,3412624753584578	0,0	0,0	0,0	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571989222265	20,225129990291364	0,08591306975712296	
