Temps	Accelerometre 1 x (en m/s²)	Accelerometre 1 y (en m/s²)	Accelerometre 1 z (en m/s²)	Gyroscope 1 phi	Gyroscope 1 theta	Gyroscope 1 psi	Gyrometre 1 phi	Gyrometre 1 theta	Gyrometre 1 psi	Magnetometre 1 F (en nT)	Magnetometre 1 H (en nT)	Magnetometre 1 X (en nT)	Magnetometre 1 Y (en nT)	Magnetometre 1 Z (en nT)	Magnetometre 1 Declinaison (en deg)	Magnetometre 1 Inclinaison (en deg)	GPS 1 Latitude (en deg)	GPS 1 Longitude (en deg)	GPS 1 Altitude (en deg)	
0,0	-9,901600301178064	0,05157724764334702	1,5760946606537185	-2,656374072295032	1,4827031326838656	-0,2589362519187607	-0,05817272667675027	-0,00011973311393704834	-0,02473761892765394	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,020005712653527567	-10,064643204140568	-0,21012607690015267	1,3709284414711889	-2,6079169254140537	1,7372219768065842	0,32237461432296555	0,18381950761778063	0,07658310403125848	-0,055655294514948356	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,040011425307055135	-10,038764597368985	0,013034936447692005	1,2628706417968378	-2,9475485423317687	1,571488421319798	0,42393941748408576	0,18186119012290203	-0,005755321963174476	-0,1642231618561426	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,060017137960582695	-9,923530942452832	-0,20775373002065534	1,562905387517177	-3,020842567358523	1,8578378666658786	0,3064605282956857	-0,12348304222491953	-0,0772260473150098	0,07574279959986577	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,08002285061411027	-10,00906039904306	0,052842504575767404	1,6469488943605466	-3,1943670049792803	1,2923412118964634	0,16878968192752236	-0,12092188275159686	-0,02831896790725459	0,05768325936028336	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,10002856326763784	-10,082371429481764	-0,18445564918076213	1,608054242746494	-2,717507422471407	1,9357602172472075	-0,022242529198883837	-0,07271465957350878	0,11972463291160285	-0,17151620005175228	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,12003427592116539	-13,003991768316833	-0,2585015912032448	1,272772399812988	-3,287213748559279	1,8038699939341698	-0,11490917526790845	-0,17923716501398468	0,11742800453338359	0,08792167558339631	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571999923228	20,225129999930843	0,0006119845348831645	
0,14003998857469296	-13,360101521833725	-0,13707462395762215	1,6384195970382447	-3,36902672891404	1,2875526328817077	0,30406868194034203	-0,1848562539513767	-0,04662793038504849	0,09081140854251464	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571999923228	20,225129999930843	0,0006119845348831645	
0,16004570122822054	-23,359202916066252	-0,019837198580386947	1,5765005589185286	-3,2537353003788954	1,7672602048533348	0,1663401293375198	-0,18541494962684155	0,10466456872977524	-0,16098930074092294	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571999443363	20,225129999498577	0,004437154222442192	
0,1800514138817481	-23,06934024628606	0,03187716480765636	1,4140641683367592	-2,761859024617968	1,5346195143519237	0,11930689761257178	-0,14236441374147013	-0,07104861547597134	0,15803374557774041	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571999443363	20,225129999498577	0,004437154222442192	
