Temps	Accelerometre 1 x (en m/s²)	Accelerometre 1 y (en m/s²)	Accelerometre 1 z (en m/s²)	Gyroscope 1 phi	Gyroscope 1 theta	Gyroscope 1 psi	Gyrometre 1 phi	Gyrometre 1 theta	Gyrometre 1 psi	Magnetometre 1 F (en nT)	Magnetometre 1 H (en nT)	Magnetometre 1 X (en nT)	Magnetometre 1 Y (en nT)	Magnetometre 1 Z (en nT)	Magnetometre 1 Declinaison (en deg)	Magnetometre 1 Inclinaison (en deg)	GPS 1 Latitude (en deg)	GPS 1 Longitude (en deg)	GPS 1 Altitude (en deg)	
0,0	-9,76076711485228	-0,17852524031642883	1,1125571438340383	-3,442302596279386	1,457098104007323	0,11787774721009028	0,08358046681690612	0,061375778069177406	0,072223274875117	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,020005712653527567	-9,927174214823241	-0,17038668181034827	1,5774286644512223	-3,4346443624600758	1,439384864253702	0,20317842205119624	-0,08649327065346656	-0,0705142695828082	-0,06416654156827939	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,040011425307055135	-10,024695456754126	-0,054275668680156285	1,6005158528488315	-3,472149948340389	1,5100554886983615	0,10397746332979144	0,046199709059781546	0,09882632666699294	0,04428283652309433	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,060017137960582695	-9,56920480812703	0,24939370476693043	1,6786637776170386	-3,4570548339723968	1,4699041814575589	0,16665200823067663	-0,017683285533237614	-0,09637300293838749	-0,0343704947940219	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,08002285061411027	-9,814151351430862	0,19029761382751043	1,2262972955640417	-3,289176213664131	1,4602807364981618	0,14080684457634185	0,025497419646715216	-0,0675087402192968	0,08143534589253354	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,10002856326763784	-9,996699779080428	-0,04166558773200602	1,2597080873600044	-3,4026318058613945	1,4555117894575336	0,15070067801550976	0,06049083721858353	-0,008690273400216886	0,01349649527053487	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,12003427592116539	-12,617264574724118	-0,04757163523968847	1,5980460744186593	-3,3585453151632714	1,5233987231784223	0,12458302485136502	0,07250032529233659	0,0250056593759187	-0,02595329375464264	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571999923228	20,225129999930843	0,0006119845348831645	
0,14003998857469296	-12,76405561825562	0,2940968492904681	1,5205686598956145	-3,2898659583777303	1,4606714431411807	0,09296213001860845	0,03769535000171505	0,06500694448440802	-0,08812440935735683	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571999923228	20,225129999930843	0,0006119845348831645	
0,16004570122822054	-22,79580924507724	0,23984427761139168	1,4273043430299284	-3,2838546964756996	1,4126789151982617	0,1763947865880978	0,030960887807356997	-0,04103570345568202	-0,015601750102375035	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571999443363	20,225129999498577	0,004437154222442192	
0,1800514138817481	-23,145070562738734	-0,09202067077792336	1,156714761847442	-3,3468238599949047	1,4456772336922132	0,1988212369194836	0,08593750643023622	-0,016102205269132953	-0,07135861693086439	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571999443363	20,225129999498577	0,004437154222442192	
0,2000571265352757	-34,037148046574934	0,11037596303640229	1,3466442089156303	-3,3992460100562023	1,3627382653506612	0,16125127556698787	0,07195329762410507	-0,04132623235846303	0,07462552588535513	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,8557199803261	20,225129998227764	0,015682752196458816	
0,2200628391888032	-33,84187235829156	-0,047836955745393185	1,6515363577470907	-3,471919800873867	1,4689335127957983	0,06138125238923354	-0,0003245119932127061	-0,03915527927978089	0,08190614366467415	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,8557199803261	20,225129998227764	0,015682752196458816	
0,24006855184233078	-53,7793685205632	-0,019072870276454594	1,3554616262233483	-3,3470006561454175	1,4836732817934262	0,10946328456933643	-0,0740119992842049	0,030048403965193017	0,09128134664646481	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571994925398	20,225129995428773	0,04045141619392746	
0,26007426449585835	-53,497254857156314	0,113013167053013	1,531286620366777	-3,303708480676771	1,4706203485356175	0,21831400992205216	-0,008202362030477573	0,08680699004303023	-0,02242432679667572	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571994925398	20,225129995428773	0,04045141619392746	
0,28007997714938593	-70,42173593720662	0,12390191026789188	1,406899323797303	-3,3403580226820235	1,455852937135401	0,07453563695631092	-0,06862139734988582	0,056026307433836346	-0,022754699336653618	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571989222265	20,225129990291364	0,08591306975712296	
0,3000856898029135	-70,40745247590935	0,022241760213597375	1,421178743360365	-3,46572144215692	1,4608336168782132	0,2225600184949369	0,015826535122194098	0,09994181873598587	-0,028739181420050098	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571989222265	20,225129990291364	0,08591306975712296	
