Temps	Accelerometre 1 x (en m/s²)	Accelerometre 1 y (en m/s²)	Accelerometre 1 z (en m/s²)	Gyroscope 1 phi	Gyroscope 1 theta	Gyroscope 1 psi	Gyrometre 1 phi	Gyrometre 1 theta	Gyrometre 1 psi	Magnetometre 1 F (en nT)	Magnetometre 1 H (en nT)	Magnetometre 1 X (en nT)	Magnetometre 1 Y (en nT)	Magnetometre 1 Z (en nT)	Magnetometre 1 Declinaison (en deg)	Magnetometre 1 Inclinaison (en deg)	GPS 1 Latitude (en deg)	GPS 1 Longitude (en deg)	GPS 1 Altitude (en deg)	
0,0	-9,737564102234813	-0,011292210319941038	1,418559061737605	-2,8058624865429325	1,1616223633939546	0,36908572861943506	0,14786333288054623	-0,10587791775309521	0,23111413774778644	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,020005712653527567	-9,737564102234813	-0,011292210319941038	1,418559061737605	-3,318616826436592	1,047783394309556	0,219627754114093	0,3501713004356594	-0,2665833044707327	-0,07703755119155212	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,040011425307055135	-9,737564102234813	-0,011292210319941038	1,418559061737605	-3,0327456007575657	1,6750612398947546	0,003340205186108773	0,0491491860630604	0,3962941467087417	0,3900896317715723	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,060017137960582695	-9,737564102234813	-0,011292210319941038	1,418559061737605	-3,069237159659429	0,9893765530458799	-0,12420933945506699	-0,32584428800089515	0,3282308299877079	-0,008342890760679378	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,08002285061411027	-9,737564102234813	-0,011292210319941038	1,418559061737605	-3,032634296202707	1,3154339213195858	0,2111189288115091	-0,14965701342316215	-0,2940253498318692	-0,13725674987007494	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,10002856326763784	-9,737564102234813	-0,011292210319941038	1,418559061737605	-2,7301730159876647	1,417607147754522	-0,29385422800253586	0,316840838943896	0,39252141709231014	-0,07838998740560915	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85572	20,22513	-0,0	
0,12003427592116539	-12,827549503937028	-0,011292210319941038	1,4185590620003772	-3,042378785378829	1,5792645635446727	-0,026612862635170202	0,11446952938854693	0,3861913562946819	0,0717764979210819	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571999923228	20,225129999930843	0,0006119845348831645	
0,14003998857469296	-12,827549503937028	-0,011292210319941038	1,4185590620003772	-2,8772316108051634	1,7346417888504284	0,3165047652190984	-0,13395615559355065	0,16895743372411945	0,13727958934372317	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571999923228	20,225129999930843	0,0006119845348831645	
0,16004570122822054	-22,871364612511254	-0,011292210319941038	1,418559063642819	-3,09448937805565	0,993024067277078	0,23138896696695732	-0,06909085259776875	0,04931424941260634	-0,34399979168066364	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571999443363	20,225129999498577	0,004437154222442192	
0,1800514138817481	-22,871364612511254	-0,011292210319941038	1,418559063642819	-2,9874571764679625	1,225264279269613	-0,21791265295445636	0,21917017166088373	0,02732874272317707	-0,1040589481027217	53342,6	11583,6	11419,2	1944,7	52069,7	9,7	77,5	67,85571999443363	20,225129999498577	0,004437154222442192	
