Temps,Position en z,Acceleration en x avec g,Acceleration en y avec g,Acceleration en z avec g,Angle phi,Angle theta,Angle psi,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyrometre 1 phi,Gyrometre 1 theta,Gyrometre 1 psi,Magnetometre 1 F (en nT),Magnetometre 1 H (en nT),Magnetometre 1 X (en nT),Magnetometre 1 Y (en nT),Magnetometre 1 Z (en nT),Magnetometre 1 Declinaison (en deg),Magnetometre 1 Inclinaison (en deg),GPS 1 Latitude (en deg),GPS 1 Longitude (en deg),GPS 1 Altitude (en deg)
0.0,-0.0,-6.81729357213145e-17,-1.367341682590657,9.729141608459434,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.733222904754296,0.0068710561385916,1.3750898205962991,-3.0215574999641426,1.425933956626292,-0.0013999486648194,-0.0824929507417307,-0.0287916263724726,0.0303286640768407,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.02,0.0,-6.81729357213145e-17,-1.367341682590657,9.729141608459434,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.731495207771184,0.0081817008762312,1.374219519811663,-3.018279364238383,1.4218503557959874,-0.000302095791686,0.0371639418288209,0.0055873363949047,-0.0688344038385392,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.04,0.0,-6.81729357213145e-17,-1.367341682590657,9.729141608459434,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.733048402313194,0.0075212769212561,1.3761184803879911,-3.020367456851296,1.4263868476623422,-0.0026686631519444,-0.0697538177844251,0.0463364826159238,-0.0207228349754291,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.06,0.0006113729580661,-6.817293570821956e-17,-1.3673416823280118,12.815010799336983,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.732429487996392,0.0088759812724111,1.37439056543384,-3.021163141429858,1.425248846292277,-0.0030665707617145,0.019209780709108,0.0587614779129618,0.072322078987304,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.08,0.0044320573940776,-6.817293562638452e-17,-1.36734168068665,22.84518870120791,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.730043222488222,0.0044019841630391,1.3710565506955528,-3.018619232777632,1.4258657403454322,-0.0031351577944863,-0.0084827049348192,-0.008874593472184,0.0706307386431341,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.1,0.0156640220199531,-6.817293538580763e-17,-1.3673416758614096,34.03532204232874,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.728535716629336,0.008613658242761,1.3759863192657142,-3.0178363635696277,1.423848206385897,-0.0035548623800931,0.0061536017207655,0.0845744904584493,-0.0355967225017414,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.12,0.0404019118688159,-6.817293485594803e-17,-1.367341665234038,53.62214912589184,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-12.820751285631989,0.0080756585016426,1.3750149855786091,-3.0230507797534663,1.4270020213885328,-0.0015935701636623,0.0281261029306515,0.0223660494857274,-0.0261147592612832,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831
0.14,0.0858070632364892,-6.817293388341743e-17,-1.367341645728033,70.20518344063902,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-12.822368123791168,0.0059135779670414,1.3718809313762257,-3.021599583761193,1.4262270538030422,-0.002068993143546,0.038072403094935,-0.0198909895753642,0.0588007975865534,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831
0.16,0.1584501716125731,-6.81729323274784e-17,-1.3673416145206296,86.81054748308546,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-22.865645020519032,0.0045893568296565,1.3736432004315473,-3.0176235276614816,1.4242614518182353,-0.0038998856191731,-0.0203267633852936,-0.0452955697375633,-0.0075123055776874,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.0044371542224421
0.18,0.2647773950016087,-6.817293005006105e-17,-1.3673415688425663,102.76400691342408,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-22.86463059932036,0.0091330146009007,1.373915337162674,-3.0184744368089915,1.4252448896476786,-0.0005218188110442,0.0046496141213832,-0.0753054506898756,-0.0437954768945303,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.0044371542224421
0.2,0.4109760596116052,-6.817292691863935e-17,-1.3673415060357743,118.0622846378739,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-34.0661591724757,0.0091945353800887,1.3706637191666071,-3.0201735555794187,1.423318255928089,-0.0019820660214416,-0.0548900164475999,0.01333087282246,0.0344488858787756,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.0156827521964588
0.22,0.6003721614072629,-6.817292286197394e-17,-1.3673414246714082,119.5724705057692,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-34.064246142419634,0.0088866417022877,1.370805612596114,-3.018772121432079,1.42202058760823,-0.0020263968013817,0.0041419578179679,0.0659592115448599,-0.0030508205944015,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.0156827521964588
0.24,0.8335541615322478,-6.817291786746063e-17,-1.3673413244966663,121.03907582344344,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-53.67437749392634,0.0040639647901653,1.375422529391296,-3.02221423426086,1.4212890143387598,-0.0015672129628356,-0.0844381079139532,-0.0018892172330429,-0.059852118861212,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571994925398,20.225129995428773,0.0404514161939274
