Temps,Position en z,Acceleration en x avec g,Acceleration en y avec g,Acceleration en z avec g,Angle phi,Angle theta,Angle psi,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyrometre 1 phi,Gyrometre 1 theta,Gyrometre 1 psi,Magnetometre 1 F (en nT),Magnetometre 1 H (en nT),Magnetometre 1 X (en nT),Magnetometre 1 Y (en nT),Magnetometre 1 Z (en nT),Magnetometre 1 Declinaison (en deg),Magnetometre 1 Inclinaison (en deg),GPS 1 Latitude (en deg),GPS 1 Longitude (en deg),GPS 1 Altitude (en deg)
0.0,-0.0,-6.81729357213145e-17,-1.367341682590657,9.729141608459434,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.713321500747837,0.0088719089346372,1.3832242477779129,-2.973919407186113,1.4079257244254682,-0.0568634984603232,0.0047883072252158,-0.0071850037395837,-0.0006147036907393,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.02,0.0,-6.81729357213145e-17,-1.367341682590657,9.729141608459434,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.714047228993833,0.0114065093861385,1.377303784760275,-2.933273635751883,1.5425483774172308,0.0158356062470848,0.0040578697120681,-0.0036163835151265,0.011856791964929,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.04,0.0,-6.81729357213145e-17,-1.367341682590657,9.729141608459434,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.716440789111418,0.0014716552079159,1.3779003893464383,-3.028519653224618,1.5168151859445185,0.0103273489965408,-0.0063839279530803,-0.0108308438269386,-0.0040567611738387,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.06,0.0006113729580661,-6.817293570821956e-17,-1.3673416823280118,12.815010799336983,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.70985834081564,0.0115256944717495,1.3816750016813275,-2.895406352073137,1.5369081569987388,0.0289272555410878,-0.0099260571250071,-0.0015650001375829,0.0104156576058316,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.08,0.0044320573940776,-6.817293562638452e-17,-1.36734168068665,22.84518870120791,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.720044522083858,0.0015865476510031,1.3831163608731794,-2.967700771233104,1.4903861555813358,0.0771651741295256,0.0021345883637316,0.0028450443319009,0.0032491461972599,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.1,0.0156640220199531,-6.817293538580763e-17,-1.3673416758614096,34.03532204232874,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.715420213647985,0.011678977811477,1.374084838490887,-3.0141454987699694,1.5213270869536264,0.0474812218238862,-0.0002238517991693,0.0052297663094212,-0.0005995024656625,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.12,0.0404019118688159,-6.817293485594803e-17,-1.367341665234038,53.62214912589184,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-12.80418434641834,0.0053574270111157,1.3831934226345903,-3.0165265797514893,1.4005985642500172,0.0748109363586296,0.0015763447922675,-0.0111892203254394,0.0080650799301961,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831
0.14,0.0858070632364892,-6.817293388341743e-17,-1.367341645728033,70.20518344063902,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-12.8066619755532,0.0040099535078657,1.377723213949414,-2.903948027996828,1.4898707889972267,0.0624783640817427,-0.0116960200269056,0.0031447859458192,0.0024005211978286,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831
0.16,0.1584501716125731,-6.81729323274784e-17,-1.3673416145206296,86.81054748308546,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-22.843929904413947,0.0102596853106935,1.3776674528893418,-2.9528499544423767,1.409197720247152,0.0218544457656296,-0.0100298241215169,-0.0039311764158811,-0.0106290153907933,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.0044371542224421
0.18,0.2647773950016087,-6.817293005006105e-17,-1.3673415688425663,102.76400691342408,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-22.853180807253665,0.0073149437438377,1.376029821874189,-2.973711619152245,1.524156279573012,-0.0396764941191921,0.000863477611139,0.004612429197292,0.0042987774577334,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.0044371542224421
