Temps,Position en z,Acceleration en x avec g,Acceleration en y avec g,Acceleration en z avec g,Angle phi,Angle theta,Angle psi,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyrometre 1 phi,Gyrometre 1 theta,Gyrometre 1 psi,Magnetometre 1 F (en nT),Magnetometre 1 H (en nT),Magnetometre 1 X (en nT),Magnetometre 1 Y (en nT),Magnetometre 1 Z (en nT),Magnetometre 1 Declinaison (en deg),Magnetometre 1 Inclinaison (en deg),GPS 1 Latitude (en deg),GPS 1 Longitude (en deg),GPS 1 Altitude (en deg)
0.0,-0.0,-6.81729357213145e-17,-1.367341682590657,9.729141608459434,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.72174712371777,-0.006456896410872,1.3596461590769855,-2.9686131163744616,1.3853724914434389,-0.0227281386441488,-0.0213295895985636,0.0060396316205358,-0.0169165924899561,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.02,0.0,-6.81729357213145e-17,-1.367341682590657,9.729141608459434,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.726075193579268,0.0034133692438099,1.3611183160325329,-3.01166640077178,1.422385287702275,0.0387045394209234,-0.0051791140280865,0.0084837848401916,0.0220651592483762,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.04,0.0,-6.81729357213145e-17,-1.367341682590657,9.729141608459434,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.722097649757137,0.0068001955932228,1.3743157621607014,-3.0442606100071816,1.3927203811470574,0.0084811173560823,-0.0018841422198467,0.018863940680239,-0.0195808031748402,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.06,0.0006113729580661,-6.817293570821956e-17,-1.3673416823280118,12.815010799336983,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.724510279069683,0.0034285936686998,1.371993555361852,-3.0000989548525245,1.4070810354524368,0.0007418121290518,-0.0096982304589038,0.0203202815318997,-0.0155189648607086,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.08,0.0044320573940776,-6.817293562638452e-17,-1.36734168068665,22.84518870120791,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.733886924908091,-0.0054224949294763,1.36736502305808,-3.0283967515221937,1.4353760278340553,0.0146515504323362,0.0146505320951891,-0.007530548803607,0.0015057888717615,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.1,0.0156640220199531,-6.817293538580763e-17,-1.3673416758614096,34.03532204232874,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.73059986465426,0.0002296591922932,1.37466988240119,-3.0435023227151103,1.4238482002362367,0.0051952319901727,0.0101550241536347,-0.0082115075582441,0.0207769116810437,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.12,0.0404019118688159,-6.817293485594803e-17,-1.367341665234038,53.62214912589184,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-12.82770756784361,0.0005520689930607,1.3579163813682338,-3.0473442691684,1.4538667825199347,0.0136233188745557,-0.0089616411455551,-0.0168394526098801,0.0180179118547968,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831
0.14,0.0858070632364892,-6.817293388341743e-17,-1.367341645728033,70.20518344063902,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-12.818556175831636,0.0040510437636474,1.3609018020182997,-2.975788520814853,1.4255667434202133,-0.0292216560983591,0.0200357293087889,0.0118239973815738,-0.0033180133163605,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831
0.16,0.1584501716125731,-6.81729323274784e-17,-1.3673416145206296,86.81054748308546,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-22.86497505158016,0.0085248404188401,1.3738673846897742,-3.035665781350688,1.435741775155081,0.040502963084242,-0.0075299230383194,-0.0030190109348795,-0.0196645947855006,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.0044371542224421
0.18,0.2647773950016087,-6.817293005006105e-17,-1.3673415688425663,102.76400691342408,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-22.872451521528077,0.0074510867218458,1.3682595238396436,-3.01806015116345,1.414618933364095,-0.0113705373577711,0.0217165639230359,-0.021768727389248,0.0109854517134544,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.0044371542224421
0.2,0.4109760596116052,-6.817292691863935e-17,-1.3673415060357743,118.0622846378739,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-34.056542875925594,0.0073845453290504,1.3627704248700834,-3.012057719776326,1.4183180779177578,0.054069854888503,-0.0086123598171841,0.0122169254606004,-0.0167024126844062,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.0156827521964588
