Temps,Position en z,Acceleration en x avec g,Acceleration en y avec g,Acceleration en z avec g,Angle phi,Angle theta,Angle psi,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyrometre 1 phi,Gyrometre 1 theta,Gyrometre 1 psi,Magnetometre 1 F (en nT),Magnetometre 1 H (en nT),Magnetometre 1 X (en nT),Magnetometre 1 Y (en nT),Magnetometre 1 Z (en nT),Magnetometre 1 Declinaison (en deg),Magnetometre 1 Inclinaison (en deg),GPS 1 Latitude (en deg),GPS 1 Longitude (en deg),GPS 1 Altitude (en deg)
0.0,-0.0,-6.81729357213145e-17,-1.367341682590657,9.729141608459434,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.736680835583169,0.0481159592359586,1.350409080114164,-3.068758426468001,1.4012810347433708,-0.0268076109408918,0.0471443462483434,0.0100041941380228,0.0104558379870754,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.02,0.0,-6.81729357213145e-17,-1.367341682590657,9.729141608459434,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.739462143913885,0.0445481982773889,1.35085290770448,-3.0654796295384,1.3922297876501777,-0.0383218255736599,-0.0492477723111251,-0.0337817036488695,-0.0488735214099182,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.04,0.0,-6.81729357213145e-17,-1.367341682590657,9.729141608459434,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.739366812453229,0.0380594855939139,1.3451478823808944,-3.067493254619926,1.4017490739431209,-0.013130143067373,0.0112440635633327,0.0200309291831765,-0.0025011699114297,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.06,0.0006113729580661,-6.817293570821956e-17,-1.3673416823280118,12.815010799336983,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.733169352985149,0.0418341990219901,1.3510519446829832,-3.05709567719228,1.3978381494333452,-0.0213412011180334,0.0358038764912738,0.008333457887029,0.0287731950647479,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.08,0.0044320573940776,-6.817293562638452e-17,-1.36734168068665,22.84518870120791,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.732540568812738,0.0411228451782166,1.3525281494682069,-3.048072583770338,1.3880136487219312,-0.026506958665899,0.0388752272389344,0.048555639109269,-0.0143029239321721,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.1,0.0156640220199531,-6.817293538580763e-17,-1.3673416758614096,34.03532204232874,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.740277745848216,0.0446505433222543,1.347947403135606,-3.048979448935013,1.3595028017352744,-0.0137245175278884,0.0487593700375598,0.0474350277176513,0.0076392674865753,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.12,0.0404019118688159,-6.817293485594803e-17,-1.367341665234038,53.62214912589184,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-12.825567905967215,0.0500500683373859,1.3497998170477663,-3.028897417530503,1.3816031702888911,-0.0088127030674061,-0.0307876291891314,0.0449425287268919,-0.0427499972617322,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831
0.14,0.0858070632364892,-6.817293388341743e-17,-1.367341645728033,70.20518344063902,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-12.828018095923388,0.0455617894273367,1.3405943548897077,-3.0191581460951644,1.3739017983105524,-0.0015016167737363,0.0010719550052796,-0.0509972349143968,-0.0086723564698942,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831
0.16,0.1584501716125731,-6.81729323274784e-17,-1.3673416145206296,86.81054748308546,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-22.87959179112301,0.0388701143379825,1.3426408413159108,-3.020127295431859,1.3929252722813747,-0.0365370560153786,-0.0086219409932435,-0.0290753216537443,-0.0475846456740113,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.0044371542224421
0.18,0.2647773950016087,-6.817293005006105e-17,-1.3673415688425663,102.76400691342408,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-22.88024401557701,0.0355149579812906,1.3454463568466288,-3.055298126345916,1.3809637535219916,-0.0337349308801701,-0.0160848238077596,0.0501740025126211,0.0515259878038117,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.0044371542224421
0.2,0.4109760596116052,-6.817292691863935e-17,-1.3673415060357743,118.0622846378739,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-34.07033410832722,0.0452369896561041,1.34373773189589,-3.024908864096848,1.3905012780883328,-0.0353309503376289,-0.052341348014716,6.362495995404554e-06,-0.0092420490096587,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.0156827521964588
0.22,0.6003721614072629,-6.817292286197394e-17,-1.3673414246714082,119.5724705057692,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-34.070842028857754,0.0410400416035202,1.340218834375993,-3.056731234646817,1.3889272500724892,-0.0359043951462179,-0.0420303492630563,-0.0398488104406935,-0.0211777307395193,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.8557199803261,20.225129998227764,0.0156827521964588
0.24,0.8335541615322478,-6.817291786746063e-17,-1.3673413244966663,121.03907582344344,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-53.68586391848362,0.0442255998170424,1.3502089057009334,-3.079660741524544,1.4053709510701684,-0.0304135434143856,0.0281864668171961,0.0408966847598118,-0.0522906257806849,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571994925398,20.225129995428773,0.0404514161939274
0.26,1.1111033002476165,-6.817291192264986e-17,-1.3673412052618483,122.50820753208288,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-53.68234593548214,0.0418755973969492,1.347458957699999,-3.0738840709563373,1.3833481351699393,-0.0468275346801489,0.0482001102150188,-0.0300516904309611,0.0126947562930563,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571994925398,20.225129995428773,0.0404514161939274
0.28,1.433649153163581,-6.817290501405674e-17,-1.3673410666964891,124.21878579451592,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-70.28042813919726,0.0472773150733335,1.338038068044045,-3.020611401524416,1.4151053025059506,-0.0411103434287659,0.0404572592128634,0.0488287522996659,0.0235108645106816,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571989222265,20.225129990291364,0.0859130697571229
0.3,1.8018698736587468,-6.817289712715599e-17,-1.3673409085092552,125.93335530838722,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-70.27242543898565,0.0466782200337171,1.3484708103200511,-3.0802448375324767,1.3590315564143551,-0.005678174577334,-0.0474894240055012,-0.0245752553562199,-0.0494168042783737,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571989222265,20.225129990291364,0.0859130697571229
0.32,2.216271982511488,-6.817288825109845e-17,-1.3673407304825451,126.77771160105746,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-86.88975281234592,0.0434041152445079,1.342877739238934,-3.0659823745839514,1.3641660724678826,-0.0459944397329803,0.0169120354723367,0.0145703536225334,0.0131572373566669,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571980098221,20.22512998207238,0.1586439915240105
0.34,2.6771891879219814,-6.817287837873644e-17,-1.3673405324729988,127.61914111610916,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-86.88475411677929,0.037790526736647,1.3487094187417952,-3.0519081881439565,1.355573439830893,-0.0395029233116243,-0.0120588558525297,0.0393107537346222,-0.0391898772821081,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571980098221,20.22512998207238,0.1586439915240105
