Temps,Position en z,Acceleration en x avec g,Acceleration en y avec g,Acceleration en z avec g,Angle phi,Angle theta,Angle psi,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyrometre 1 phi,Gyrometre 1 theta,Gyrometre 1 psi,Magnetometre 1 F (en nT),Magnetometre 1 H (en nT),Magnetometre 1 X (en nT),Magnetometre 1 Y (en nT),Magnetometre 1 Z (en nT),Magnetometre 1 Declinaison (en deg),Magnetometre 1 Inclinaison (en deg),GPS 1 Latitude (en deg),GPS 1 Longitude (en deg),GPS 1 Altitude (en deg)
0.0,-0.0,-6.81729357213145e-17,-1.367341682590657,9.729141608459434,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.697400399090617,0.0308953502943677,1.3511530492339678,-2.9859011054327294,1.4152817898667336,0.05694716781801,-0.0394832296407867,-0.0383091367826393,0.0790555901877896,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.02,0.0,-6.81729357213145e-17,-1.367341682590657,9.729141608459434,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.693809776550957,0.0336613615630085,1.3480490029226369,-2.968772330881017,1.4921379433785935,0.0230438062305089,-0.0268240190674227,-0.0185968686187131,-0.036180932545732,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.04,0.0,-6.81729357213145e-17,-1.367341682590657,9.729141608459434,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.696290340301069,0.0276456221757705,1.346500106456591,-2.9640365994921805,1.455853750730579,0.0032489493705373,0.0677018776171234,0.0896061579172205,-0.0838153084965055,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.06,0.0006113729580661,-6.817293570821956e-17,-1.3673416823280118,12.815010799336983,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.692406766839811,0.0302013035976865,1.3495213741651682,-2.964213319193917,1.4585729457903436,0.0674634298790577,0.0795965380400143,0.0560810038613438,-0.0582874162836943,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.08,0.0044320573940776,-6.817293562638452e-17,-1.36734168068665,22.84518870120791,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.697587092927153,0.0333667844627283,1.347288307864214,-3.013484302526134,1.438539475470412,-0.0015695600236256,0.0398549834019579,-0.0144135941410539,-0.0171202767551391,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.1,0.0156640220199531,-6.817293538580763e-17,-1.3673416758614096,34.03532204232874,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.699913884310858,0.0292863946410466,1.3522760644977976,-3.0106771084827884,1.4712305093413445,-0.004485138189729,-0.0495028043151082,0.009708499192541,0.0562544187863851,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.12,0.0404019118688159,-6.817293485594803e-17,-1.367341665234038,53.62214912589184,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-12.783139535906452,0.0341322058352775,1.3542094285540764,-3.04668659961042,1.421063401664884,0.0558105795537332,0.0786916963706216,-0.0898339504030276,-0.0992597272446006,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831
0.14,0.0858070632364892,-6.817293388341743e-17,-1.367341645728033,70.20518344063902,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-12.784095929122106,0.0295805115636347,1.353899749815081,-3.0093287574466103,1.4147137316236185,0.0517977343961662,-0.0595795772912556,-0.0846790554201589,-0.0539903239634923,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831
0.16,0.1584501716125731,-6.81729323274784e-17,-1.3673416145206296,86.81054748308546,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-22.830964575908748,0.0290345627446895,1.3544727902224198,-3.014226830213257,1.4845105982393358,0.0306132387233535,-0.0550717523618748,-0.0715209311121427,0.0534943940935627,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.0044371542224421
0.18,0.2647773950016087,-6.817293005006105e-17,-1.3673415688425663,102.76400691342408,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-22.828225621882385,0.0339758696456085,1.3497245975154315,-2.9943460546686715,1.4249274744760516,-0.0086485612501342,-0.0427035911202917,-0.0539110721853085,-0.0351270905300366,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.0044371542224421
