Temps,Position en z,Acceleration en x avec g,Acceleration en y avec g,Acceleration en z avec g,Angle phi,Angle theta,Angle psi,Accelerometre 1 x (en m/s2),Accelerometre 1 y (en m/s2),Accelerometre 1 z (en m/s2),Gyroscope 1 phi,Gyroscope 1 theta,Gyroscope 1 psi,Gyrometre 1 phi,Gyrometre 1 theta,Gyrometre 1 psi,Magnetometre 1 F (en nT),Magnetometre 1 H (en nT),Magnetometre 1 X (en nT),Magnetometre 1 Y (en nT),Magnetometre 1 Z (en nT),Magnetometre 1 Declinaison (en deg),Magnetometre 1 Inclinaison (en deg),GPS 1 Latitude (en deg),GPS 1 Longitude (en deg),GPS 1 Altitude (en deg)
0.0,-0.0,-6.81729357213145e-17,-1.367341682590657,9.729141608459434,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.75427022955361,0.0268628503800612,1.3796526892169585,-3.1600904013699305,1.427588609889197,-0.0852528402089315,0.0127550081124517,0.0161234236292564,-0.0079308951535964,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.02,0.0,-6.81729357213145e-17,-1.367341682590657,9.729141608459434,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.745935410394075,0.0313758807322704,1.3762141358626572,-3.127416889370953,1.3787672568155984,0.0013950960917613,-0.0142987801932122,-0.0022437466847392,-0.0003216403152684,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.04,0.0,-6.81729357213145e-17,-1.367341682590657,9.729141608459434,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.740251789616684,0.023340193275043,1.3856517907711867,-3.101660086260942,1.4426709253804284,-0.0728952738914046,-0.0203484506261829,0.0110482470591921,0.0182985589182218,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.06,0.0006113729580661,-6.817293570821956e-17,-1.3673416823280118,12.815010799336983,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.743120419751657,0.021873747060724,1.3737371122815625,-3.0796529700493247,1.4750739439499827,0.0165959351990816,-0.0067183793948802,0.0020147674923102,-0.008795432752199,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.08,0.0044320573940776,-6.817293562638452e-17,-1.36734168068665,22.84518870120791,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.749886814026848,0.0193401735467899,1.3750870448481418,-3.0875575758454152,1.4314335082236866,-0.0167728841095881,0.0041565819241467,-0.0116045617258463,0.0186214397480771,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.1,0.0156640220199531,-6.817293538580763e-17,-1.3673416758614096,34.03532204232874,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-9.752345317724224,0.0177170736687094,1.3864523252771286,-3.072975950315321,1.4441371951804916,-0.0186993766186687,0.0034073786134054,-0.0021470744184144,0.0185747337949954,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85572,20.22513,-0.0
0.12,0.0404019118688159,-6.817293485594803e-17,-1.367341665234038,53.62214912589184,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-12.833365402827791,0.0231795336277932,1.380443972755018,-3.15554777448903,1.4260645707745636,-0.0588392997623036,-0.0179242481362117,0.0132051338439628,-0.0062873313163038,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831
0.14,0.0858070632364892,-6.817293388341743e-17,-1.367341645728033,70.20518344063902,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-12.83816649439134,0.0165592558191197,1.3765318549772805,-3.1154320416780346,1.37154947891582,-0.068605556339427,0.014390876084421,-0.0207635691227527,0.0023727173111326,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999923228,20.225129999930843,0.0006119845348831
0.16,0.1584501716125731,-6.81729323274784e-17,-1.3673416145206296,86.81054748308546,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-22.883497612230144,0.0318459875748953,1.3865562567831635,-3.0744023213953326,1.3889461751123169,0.0247117400214632,-0.0156582617238271,0.0159863379072016,-0.0007660005841221,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.0044371542224421
0.18,0.2647773950016087,-6.817293005006105e-17,-1.3673415688425663,102.76400691342408,-3.01941960595019,1.4311699866353498,-4.9858010319812314e-17,-22.88165068326726,0.028597121435156,1.3794358472709431,-3.10506273699349,1.362980239700744,-0.0359203703448873,0.0209940797455006,-0.0006131484837473,0.0133260638537473,53342.6,11583.6,11419.2,1944.7,52069.7,9.7,77.5,67.85571999443363,20.225129999498577,0.0044371542224421
